Choose the correct definition of the Google Play Store.,The official application marketplace for the Android operating system,"A mobile operating system based on the Linux kernel, developed by Google","A popular, user-friendly Linux distribution",The process of starting up a computer and loading the operating system,A) The official application marketplace for the Android operating system,"The Google Play Store is the official app marketplace where Android users can download apps, games, and other content.",Operating Systems,Android
a directory (folder) can be best defined as which of the following?,A common file system used by many Linux distributions,A container used to organize files within a file system,A widely used graphical operating system developed by Microsoft,The ability of a process to execute multiple threads concurrently,B) A container used to organize files within a file system,"A directory, or folder, is used within a file system to organize and group related files together.",Operating Systems,File Systems
Which of the following best describes a Linux distribution?,A widely used graphical operating system developed by Microsoft,The mobile operating system developed by Apple for iPhones,The package file format used to distribute and install apps on Android,A complete operating system built around the Linux kernel,D) A complete operating system built around the Linux kernel,"A Linux distribution (distro) is a complete operating system built around the Linux kernel, bundled with software and package management.",Operating Systems,Linux
Which statement correctly explains memory management?,The OS function that controls and coordinates computer memory,"A mobile operating system based on the Linux kernel, developed by Google",Installing two operating systems on one computer to choose between at startup,The package file format used to distribute and install apps on Android,A) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Choose the correct definition of a kernel.,The core part of an OS that manages hardware and system resources,The method an OS uses to organize and store files on storage devices,An event where a program tries to access data not currently in RAM,Software that allows multiple operating systems to run on a single physical machine,A) The core part of an OS that manages hardware and system resources,"The kernel is the core component of an operating system, managing hardware resources and communication between software and hardware.",Operating Systems,OS Basics
Choose the correct definition of a graphical user interface (GUI).,A diagnostic startup mode that loads an OS with minimal drivers and services,"An open-source, Unix-like operating system kernel",A visual way of interacting with an OS using icons and windows,The ability of a process to execute multiple threads concurrently,C) A visual way of interacting with an OS using icons and windows,"A graphical user interface (GUI) allows users to interact with an operating system visually, using icons, buttons, and windows.",Operating Systems,OS Basics
Which statement correctly explains a hypervisor?,The smallest unit of execution within a process,The default file manager application on macOS,Software that allows multiple operating systems to run on a single physical machine,A file system used by Windows for organizing data on drives,C) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
Which option best explains the meaning of Android's APK file format?,A minimal kernel design where most services run outside the kernel space,A command-line interface used to interact with a Linux system,The package file format used to distribute and install apps on Android,Measures taken by an operating system to protect data and prevent unauthorized access,C) The package file format used to distribute and install apps on Android,An APK (Android Package Kit) is the file format used to distribute and install applications on the Android operating system.,Operating Systems,Android
What is a microkernel?,Software that lets the OS communicate with a specific piece of hardware,A process that has completed execution but still has an entry in the process table,A software-based emulation of a computer system that runs its own OS,A minimal kernel design where most services run outside the kernel space,D) A minimal kernel design where most services run outside the kernel space,"A microkernel design keeps only the most essential functions in the kernel, running most services in separate user space.",Operating Systems,OS Basics
Which option best explains the meaning of booting?,The package file format used to distribute and install apps on Android,The process of starting up a computer and loading the operating system,A system-wide search feature built into macOS,A memory management technique that divides memory into fixed-size blocks,B) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which option best explains the meaning of a kernel?,The mobile operating system developed by Apple for iPhones,A complete operating system built around the Linux kernel,The core part of an OS that manages hardware and system resources,A memory management technique that uses disk space to extend RAM,C) The core part of an OS that manages hardware and system resources,"The kernel is the core component of an operating system, managing hardware resources and communication between software and hardware.",Operating Systems,OS Basics
Which of the following best describes OS security?,A visual way of interacting with an OS using icons and windows,"Rules that determine who can read, write, or execute a file",A common file system used by many Linux distributions,Measures taken by an operating system to protect data and prevent unauthorized access,D) Measures taken by an operating system to protect data and prevent unauthorized access,"OS security includes features like permissions, authentication, and firewalls that protect a system from unauthorized access.",Operating Systems,OS Security
What is process scheduling?,The method an OS uses to decide which process runs at a given time,The method an OS uses to organize and store files on storage devices,A memory management technique that divides memory into fixed-size blocks,An event where a program tries to access data not currently in RAM,A) The method an OS uses to decide which process runs at a given time,Process scheduling is how an operating system decides the order and duration in which processes get access to the CPU.,Operating Systems,Processes
What is Spotlight (macOS)?,The ability of an OS to run multiple processes at the same time,A system-wide search feature built into macOS,A file system used by Windows for organizing data on drives,A CPU scheduling method that gives each process an equal time slice in rotation,B) A system-wide search feature built into macOS,"Spotlight is a system-wide search feature in macOS that helps users quickly find files, applications, and information.",Operating Systems,macOS
a virtual machine (OS context) can be best defined as which of the following?,Software that allows multiple operating systems to run on a single physical machine,A user account with elevated privileges to manage system settings,A software-based emulation of a computer system that runs its own OS,"A popular, user-friendly Linux distribution",C) A software-based emulation of a computer system that runs its own OS,"A virtual machine is a software-based emulation of a physical computer, capable of running its own independent operating system.",Operating Systems,OS Basics
a kernel can be best defined as which of the following?,The smallest unit of execution within a process,A system-wide search feature built into macOS,The core part of an OS that manages hardware and system resources,A minimal kernel design where most services run outside the kernel space,C) The core part of an OS that manages hardware and system resources,"The kernel is the core component of an operating system, managing hardware resources and communication between software and hardware.",Operating Systems,OS Basics
Which option best explains the meaning of Android?,A user account with elevated privileges to manage system settings,A container used to organize files within a file system,A database that stores low-level settings for Windows and its applications,"A mobile operating system based on the Linux kernel, developed by Google","D) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
Which option best explains the meaning of safe mode?,The core part of an OS that manages hardware and system resources,A diagnostic startup mode that loads an OS with minimal drivers and services,The method an OS uses to decide which process runs at a given time,The default file manager application on macOS,B) A diagnostic startup mode that loads an OS with minimal drivers and services,"Safe mode is a diagnostic startup option that loads the operating system with only essential drivers and services, useful for troubleshooting.",Operating Systems,OS Basics
Which of the following best describes booting?,Moving processes between main memory and disk storage to manage memory,The process of starting up a computer and loading the operating system,Software that allows multiple operating systems to run on a single physical machine,A text-based way of interacting with an operating system,B) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
a Linux distribution can be best defined as which of the following?,"A popular, user-friendly Linux distribution",A widely used graphical operating system developed by Microsoft,A complete operating system built around the Linux kernel,A command-line interface used to interact with a Linux system,C) A complete operating system built around the Linux kernel,"A Linux distribution (distro) is a complete operating system built around the Linux kernel, bundled with software and package management.",Operating Systems,Linux
Which of the following best describes a kernel?,The file management application built into Windows,A profile that allows individual access and personalization on a shared system,Moving processes between main memory and disk storage to manage memory,The core part of an OS that manages hardware and system resources,D) The core part of an OS that manages hardware and system resources,"The kernel is the core component of an operating system, managing hardware resources and communication between software and hardware.",Operating Systems,OS Basics
a Linux distribution can be best defined as which of the following?,A release that fixes bugs or security issues in an operating system,A complete operating system built around the Linux kernel,The process of starting up a computer and loading the operating system,A database that stores low-level settings for Windows and its applications,B) A complete operating system built around the Linux kernel,"A Linux distribution (distro) is a complete operating system built around the Linux kernel, bundled with software and package management.",Operating Systems,Linux
Which statement correctly explains an operating system?,The file management application built into Windows,System software that manages computer hardware and software resources,The operating system developed by Apple for Mac computers,An event where a program tries to access data not currently in RAM,B) System software that manages computer hardware and software resources,"An operating system manages a computer's hardware and software resources, providing services for programs to run.",Operating Systems,OS Basics
Choose the correct definition of a thread.,An event where a program tries to access data not currently in RAM,A CPU scheduling method that gives each process an equal time slice in rotation,The ability of a process to execute multiple threads concurrently,The smallest unit of execution within a process,D) The smallest unit of execution within a process,A thread is the smallest sequence of programmed instructions that can be managed independently within a process.,Operating Systems,Processes
Which option best explains the meaning of ext4?,A common file system used by many Linux distributions,The core part of an OS that manages hardware and system resources,"A popular, user-friendly Linux distribution",A user account with elevated privileges to manage system settings,A) A common file system used by many Linux distributions,"ext4 is a widely used file system in Linux distributions, known for reliability and performance.",Operating Systems,File Systems
What is the Linux terminal?,A command-line interface used to interact with a Linux system,"An older, widely compatible file system format",A system-wide search feature built into macOS,The package file format used to distribute and install apps on Android,A) A command-line interface used to interact with a Linux system,The Linux terminal is a command-line interface that allows users to interact with the operating system by typing commands.,Operating Systems,Linux
What is the Google Play Store?,A common file system used by many Linux distributions,A software-based emulation of a computer system that runs its own OS,"A popular, user-friendly Linux distribution",The official application marketplace for the Android operating system,D) The official application marketplace for the Android operating system,"The Google Play Store is the official app marketplace where Android users can download apps, games, and other content.",Operating Systems,Android
Which statement correctly explains memory management?,The OS function that controls and coordinates computer memory,A profile that allows individual access and personalization on a shared system,"A popular, user-friendly Linux distribution","An OS designed to process data and respond within a guaranteed, strict time frame",A) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Choose the correct definition of OS security.,The OS function that controls and coordinates computer memory,Measures taken by an operating system to protect data and prevent unauthorized access,A container used to organize files within a file system,A kernel design where all OS services run in a single large kernel space,B) Measures taken by an operating system to protect data and prevent unauthorized access,"OS security includes features like permissions, authentication, and firewalls that protect a system from unauthorized access.",Operating Systems,OS Security
Which statement correctly explains booting?,A memory management technique that uses disk space to extend RAM,A text-based way of interacting with an operating system,A common file system used by many Linux distributions,The process of starting up a computer and loading the operating system,D) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which option best explains the meaning of paging?,A memory management technique that divides memory into fixed-size blocks,A database that stores low-level settings for Windows and its applications,The ability of a process to execute multiple threads concurrently,A text-based way of interacting with an operating system,A) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
Which of the following best describes a directory (folder)?,A container used to organize files within a file system,The default file manager application on macOS,The ability of an OS to run multiple processes at the same time,The default file system used by modern macOS and iOS devices,A) A container used to organize files within a file system,"A directory, or folder, is used within a file system to organize and group related files together.",Operating Systems,File Systems
Which option best explains the meaning of swapping?,A CPU scheduling method that gives each process an equal time slice in rotation,Moving processes between main memory and disk storage to manage memory,"An older, widely compatible file system format",The ability of an OS to run multiple processes at the same time,B) Moving processes between main memory and disk storage to manage memory,Swapping is a memory management technique where processes are temporarily moved between RAM and disk storage.,Operating Systems,Memory Management
What is booting?,A kernel design where all OS services run in a single large kernel space,A file system used by Windows for organizing data on drives,A profile that allows individual access and personalization on a shared system,The process of starting up a computer and loading the operating system,D) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which statement correctly explains Android?,An event where a program tries to access data not currently in RAM,The default file system used by modern macOS and iOS devices,"A mobile operating system based on the Linux kernel, developed by Google",A text-based way of interacting with an operating system,"C) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
Which statement correctly explains the Google Play Store?,A complete operating system built around the Linux kernel,The package file format used to distribute and install apps on Android,A memory management technique that uses disk space to extend RAM,The official application marketplace for the Android operating system,D) The official application marketplace for the Android operating system,"The Google Play Store is the official app marketplace where Android users can download apps, games, and other content.",Operating Systems,Android
booting can be best defined as which of the following?,The official application marketplace for the Android operating system,A profile that allows individual access and personalization on a shared system,The smallest unit of execution within a process,The process of starting up a computer and loading the operating system,D) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
What is the Windows Registry?,"An OS designed to process data and respond within a guaranteed, strict time frame",A diagnostic startup mode that loads an OS with minimal drivers and services,A database that stores low-level settings for Windows and its applications,Software that lets the OS communicate with a specific piece of hardware,C) A database that stores low-level settings for Windows and its applications,The Windows Registry is a hierarchical database that stores configuration settings for the operating system and installed applications.,Operating Systems,Windows
Which statement correctly explains a zombie process?,"Rules that determine who can read, write, or execute a file",Moving processes between main memory and disk storage to manage memory,A process that has completed execution but still has an entry in the process table,"An open-source, Unix-like operating system kernel",C) A process that has completed execution but still has an entry in the process table,"A zombie process has finished execution, but its entry remains in the process table until its parent process reads its exit status.",Operating Systems,Processes
Which statement correctly explains a hypervisor?,A common file system used by many Linux distributions,The official application marketplace for the Android operating system,A command-line interface used to interact with a Linux system,Software that allows multiple operating systems to run on a single physical machine,D) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
Choose the correct definition of APFS.,The default file system used by modern macOS and iOS devices,A database that stores low-level settings for Windows and its applications,Installing two operating systems on one computer to choose between at startup,A kernel design where all OS services run in a single large kernel space,A) The default file system used by modern macOS and iOS devices,"APFS (Apple File System) is the default file system used by modern macOS, iOS, and other Apple operating systems.",Operating Systems,File Systems
Which option best explains the meaning of Ubuntu?,Software that lets the OS communicate with a specific piece of hardware,"A popular, user-friendly Linux distribution","An older, widely compatible file system format","Rules that determine who can read, write, or execute a file","B) A popular, user-friendly Linux distribution","Ubuntu is one of the most popular Linux distributions, known for being user-friendly and widely supported.",Operating Systems,Linux
Which option best explains the meaning of macOS?,The operating system developed by Apple for Mac computers,Moving processes between main memory and disk storage to manage memory,The file management application built into Windows,System software that manages computer hardware and software resources,A) The operating system developed by Apple for Mac computers,macOS is the operating system developed by Apple specifically for its line of Mac computers.,Operating Systems,macOS
Which statement correctly explains a graphical user interface (GUI)?,The default file manager application on macOS,The file management application built into Windows,"An open-source, Unix-like operating system kernel",A visual way of interacting with an OS using icons and windows,D) A visual way of interacting with an OS using icons and windows,"A graphical user interface (GUI) allows users to interact with an operating system visually, using icons, buttons, and windows.",Operating Systems,OS Basics
Which of the following best describes the Windows Registry?,The method an OS uses to organize and store files on storage devices,The core part of an OS that manages hardware and system resources,The official application marketplace for the Android operating system,A database that stores low-level settings for Windows and its applications,D) A database that stores low-level settings for Windows and its applications,The Windows Registry is a hierarchical database that stores configuration settings for the operating system and installed applications.,Operating Systems,Windows
Which option best explains the meaning of Spotlight (macOS)?,"A mobile operating system based on the Linux kernel, developed by Google",A file system used by Windows for organizing data on drives,A diagnostic startup mode that loads an OS with minimal drivers and services,A system-wide search feature built into macOS,D) A system-wide search feature built into macOS,"Spotlight is a system-wide search feature in macOS that helps users quickly find files, applications, and information.",Operating Systems,macOS
What is NTFS?,The process of starting up a computer and loading the operating system,"Rules that determine who can read, write, or execute a file",A file system used by Windows for organizing data on drives,A database that stores low-level settings for Windows and its applications,C) A file system used by Windows for organizing data on drives,NTFS (New Technology File System) is the primary file system used by Windows to organize data on hard drives.,Operating Systems,File Systems
Choose the correct definition of Linux.,"An open-source, Unix-like operating system kernel",A process that has completed execution but still has an entry in the process table,A memory management technique that uses disk space to extend RAM,Measures taken by an operating system to protect data and prevent unauthorized access,"A) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
Which option best explains the meaning of a system update (OS patch)?,The package file format used to distribute and install apps on Android,A memory management technique that uses disk space to extend RAM,The default file manager application on macOS,A release that fixes bugs or security issues in an operating system,D) A release that fixes bugs or security issues in an operating system,"A system update, or OS patch, fixes bugs, security vulnerabilities, or adds features to an operating system.",Operating Systems,OS Security
What is file permissions?,"A popular, user-friendly Linux distribution","An OS designed to process data and respond within a guaranteed, strict time frame","Rules that determine who can read, write, or execute a file",The ability of a process to execute multiple threads concurrently,"C) Rules that determine who can read, write, or execute a file","File permissions are rules set on a file or folder that determine which users can read, write, or execute it.",Operating Systems,OS Security
a system update (OS patch) can be best defined as which of the following?,Measures taken by an operating system to protect data and prevent unauthorized access,A database that stores low-level settings for Windows and its applications,A release that fixes bugs or security issues in an operating system,A process that has completed execution but still has an entry in the process table,C) A release that fixes bugs or security issues in an operating system,"A system update, or OS patch, fixes bugs, security vulnerabilities, or adds features to an operating system.",Operating Systems,OS Security
Which option best explains the meaning of a command-line interface (CLI)?,An event where a program tries to access data not currently in RAM,"A mobile operating system based on the Linux kernel, developed by Google","A popular, user-friendly Linux distribution",A text-based way of interacting with an operating system,D) A text-based way of interacting with an operating system,A command-line interface (CLI) lets users interact with an operating system by typing text commands.,Operating Systems,OS Basics
What is Spotlight (macOS)?,The smallest unit of execution within a process,The package file format used to distribute and install apps on Android,A system-wide search feature built into macOS,The default file system used by modern macOS and iOS devices,C) A system-wide search feature built into macOS,"Spotlight is a system-wide search feature in macOS that helps users quickly find files, applications, and information.",Operating Systems,macOS
Which option best explains the meaning of an operating system?,System software that manages computer hardware and software resources,A memory management technique that uses disk space to extend RAM,"An older, widely compatible file system format",The mobile operating system developed by Apple for iPhones,A) System software that manages computer hardware and software resources,"An operating system manages a computer's hardware and software resources, providing services for programs to run.",Operating Systems,OS Basics
Which statement correctly explains a device driver?,A database that stores low-level settings for Windows and its applications,A common file system used by many Linux distributions,Software that lets the OS communicate with a specific piece of hardware,A program that is currently being executed by the CPU,C) Software that lets the OS communicate with a specific piece of hardware,A device driver allows the operating system to communicate with and control a specific hardware component.,Operating Systems,OS Basics
Which of the following best describes FAT32?,A file system used by Windows for organizing data on drives,"An older, widely compatible file system format",A text-based way of interacting with an operating system,Measures taken by an operating system to protect data and prevent unauthorized access,"B) An older, widely compatible file system format",FAT32 is an older file system format known for wide compatibility across different operating systems and devices.,Operating Systems,File Systems
What is Android?,An event where a program tries to access data not currently in RAM,"A mobile operating system based on the Linux kernel, developed by Google",System software that manages computer hardware and software resources,The default file system used by modern macOS and iOS devices,"B) A mobile operating system based on the Linux kernel, developed by Google","Android is a mobile operating system based on the Linux kernel, developed primarily by Google.",Operating Systems,Android
a hypervisor can be best defined as which of the following?,A container used to organize files within a file system,"A mobile operating system based on the Linux kernel, developed by Google",Software that allows multiple operating systems to run on a single physical machine,The official application marketplace for iOS devices,C) Software that allows multiple operating systems to run on a single physical machine,"A hypervisor is software that creates and manages virtual machines, allowing multiple operating systems to run on one physical machine.",Operating Systems,OS Basics
Which option best explains the meaning of paging?,A memory management technique that divides memory into fixed-size blocks,A command-line interface used to interact with a Linux system,A complete operating system built around the Linux kernel,An event where a program tries to access data not currently in RAM,A) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
Which option best explains the meaning of iOS?,A database that stores low-level settings for Windows and its applications,Measures taken by an operating system to protect data and prevent unauthorized access,A process that has completed execution but still has an entry in the process table,The mobile operating system developed by Apple for iPhones,D) The mobile operating system developed by Apple for iPhones,iOS is the mobile operating system developed by Apple exclusively for iPhone devices.,Operating Systems,iOS
booting can be best defined as which of the following?,The process of starting up a computer and loading the operating system,A process that has completed execution but still has an entry in the process table,The file management application built into Windows,A user account with elevated privileges to manage system settings,A) The process of starting up a computer and loading the operating system,"Booting is the process of starting a computer, during which the operating system is loaded into memory.",Operating Systems,OS Basics
Which statement correctly explains a directory (folder)?,The ability of a process to execute multiple threads concurrently,The ability of an OS to run multiple processes at the same time,A container used to organize files within a file system,The operating system developed by Apple for Mac computers,C) A container used to organize files within a file system,"A directory, or folder, is used within a file system to organize and group related files together.",Operating Systems,File Systems
What is Ubuntu?,A process that has completed execution but still has an entry in the process table,An event where a program tries to access data not currently in RAM,A release that fixes bugs or security issues in an operating system,"A popular, user-friendly Linux distribution","D) A popular, user-friendly Linux distribution","Ubuntu is one of the most popular Linux distributions, known for being user-friendly and widely supported.",Operating Systems,Linux
What is the Windows Registry?,A database that stores low-level settings for Windows and its applications,A text-based way of interacting with an operating system,The core part of an OS that manages hardware and system resources,Moving processes between main memory and disk storage to manage memory,A) A database that stores low-level settings for Windows and its applications,The Windows Registry is a hierarchical database that stores configuration settings for the operating system and installed applications.,Operating Systems,Windows
Which statement correctly explains NTFS?,A program that is currently being executed by the CPU,A software-based emulation of a computer system that runs its own OS,A file system used by Windows for organizing data on drives,A release that fixes bugs or security issues in an operating system,C) A file system used by Windows for organizing data on drives,NTFS (New Technology File System) is the primary file system used by Windows to organize data on hard drives.,Operating Systems,File Systems
Choose the correct definition of multitasking.,An event where a program tries to access data not currently in RAM,Software that allows multiple operating systems to run on a single physical machine,Installing two operating systems on one computer to choose between at startup,The ability of an OS to run multiple processes at the same time,D) The ability of an OS to run multiple processes at the same time,Multitasking is the ability of an operating system to execute multiple processes seemingly at the same time.,Operating Systems,Processes
What is Linux?,"An open-source, Unix-like operating system kernel",Software that lets the OS communicate with a specific piece of hardware,The package file format used to distribute and install apps on Android,A kernel design where all OS services run in a single large kernel space,"A) An open-source, Unix-like operating system kernel","Linux is a free, open-source, Unix-like operating system kernel used in many distributions like Ubuntu and Fedora.",Operating Systems,Linux
Which statement correctly explains ext4?,A widely used graphical operating system developed by Microsoft,Installing two operating systems on one computer to choose between at startup,A common file system used by many Linux distributions,Measures taken by an operating system to protect data and prevent unauthorized access,C) A common file system used by many Linux distributions,"ext4 is a widely used file system in Linux distributions, known for reliability and performance.",Operating Systems,File Systems
a thread can be best defined as which of the following?,The official application marketplace for iOS devices,The smallest unit of execution within a process,"An OS designed to process data and respond within a guaranteed, strict time frame",A widely used graphical operating system developed by Microsoft,B) The smallest unit of execution within a process,A thread is the smallest sequence of programmed instructions that can be managed independently within a process.,Operating Systems,Processes
Which statement correctly explains dual booting?,A container used to organize files within a file system,A memory management technique that divides memory into fixed-size blocks,Installing two operating systems on one computer to choose between at startup,A complete operating system built around the Linux kernel,C) Installing two operating systems on one computer to choose between at startup,"Dual booting refers to installing two operating systems on a single computer, letting the user choose which to load at startup.",Operating Systems,OS Basics
What is macOS?,The operating system developed by Apple for Mac computers,Software that allows multiple operating systems to run on a single physical machine,Moving processes between main memory and disk storage to manage memory,The process of starting up a computer and loading the operating system,A) The operating system developed by Apple for Mac computers,macOS is the operating system developed by Apple specifically for its line of Mac computers.,Operating Systems,macOS
Choose the correct definition of the Apple App Store.,The official application marketplace for iOS devices,A common file system used by many Linux distributions,The default file system used by modern macOS and iOS devices,The official application marketplace for the Android operating system,A) The official application marketplace for iOS devices,The Apple App Store is the official marketplace where iOS users can download apps and games for their devices.,Operating Systems,iOS
Choose the correct definition of Finder (macOS).,The official application marketplace for iOS devices,Measures taken by an operating system to protect data and prevent unauthorized access,The default file manager application on macOS,"Rules that determine who can read, write, or execute a file",C) The default file manager application on macOS,"Finder is the default file management application on macOS, used to browse files and folders.",Operating Systems,macOS
Which option best explains the meaning of memory management?,The core part of an OS that manages hardware and system resources,The mobile operating system developed by Apple for iPhones,"An OS designed to process data and respond within a guaranteed, strict time frame",The OS function that controls and coordinates computer memory,D) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Which of the following best describes safe mode?,A system-wide search feature built into macOS,"An open-source, Unix-like operating system kernel",A common file system used by many Linux distributions,A diagnostic startup mode that loads an OS with minimal drivers and services,D) A diagnostic startup mode that loads an OS with minimal drivers and services,"Safe mode is a diagnostic startup option that loads the operating system with only essential drivers and services, useful for troubleshooting.",Operating Systems,OS Basics
What is NTFS?,A kernel design where all OS services run in a single large kernel space,The default file manager application on macOS,A text-based way of interacting with an operating system,A file system used by Windows for organizing data on drives,D) A file system used by Windows for organizing data on drives,NTFS (New Technology File System) is the primary file system used by Windows to organize data on hard drives.,Operating Systems,File Systems
Choose the correct definition of paging.,A memory management technique that divides memory into fixed-size blocks,A system-wide search feature built into macOS,A program that is currently being executed by the CPU,The core part of an OS that manages hardware and system resources,A) A memory management technique that divides memory into fixed-size blocks,"Paging is a memory management scheme that divides memory into fixed-size blocks called pages, simplifying allocation.",Operating Systems,Memory Management
What is ext4?,A visual way of interacting with an OS using icons and windows,A database that stores low-level settings for Windows and its applications,A text-based way of interacting with an operating system,A common file system used by many Linux distributions,D) A common file system used by many Linux distributions,"ext4 is a widely used file system in Linux distributions, known for reliability and performance.",Operating Systems,File Systems
Choose the correct definition of NTFS.,A file system used by Windows for organizing data on drives,The operating system developed by Apple for Mac computers,The OS function that controls and coordinates computer memory,A process that has completed execution but still has an entry in the process table,A) A file system used by Windows for organizing data on drives,NTFS (New Technology File System) is the primary file system used by Windows to organize data on hard drives.,Operating Systems,File Systems
What is Ubuntu?,The default file manager application on macOS,A release that fixes bugs or security issues in an operating system,"An OS designed to process data and respond within a guaranteed, strict time frame","A popular, user-friendly Linux distribution","D) A popular, user-friendly Linux distribution","Ubuntu is one of the most popular Linux distributions, known for being user-friendly and widely supported.",Operating Systems,Linux
What is multitasking?,The process of starting up a computer and loading the operating system,"An open-source, Unix-like operating system kernel",The ability of an OS to run multiple processes at the same time,A kernel design where all OS services run in a single large kernel space,C) The ability of an OS to run multiple processes at the same time,Multitasking is the ability of an operating system to execute multiple processes seemingly at the same time.,Operating Systems,Processes
Which option best explains the meaning of a zombie process?,A user account with elevated privileges to manage system settings,The operating system developed by Apple for Mac computers,A process that has completed execution but still has an entry in the process table,Software that lets the OS communicate with a specific piece of hardware,C) A process that has completed execution but still has an entry in the process table,"A zombie process has finished execution, but its entry remains in the process table until its parent process reads its exit status.",Operating Systems,Processes
What is memory management?,The official application marketplace for iOS devices,The package file format used to distribute and install apps on Android,A container used to organize files within a file system,The OS function that controls and coordinates computer memory,D) The OS function that controls and coordinates computer memory,Memory management is the OS function responsible for controlling and coordinating how computer memory is allocated and used.,Operating Systems,Memory Management
Which of the following best describes a system update (OS patch)?,System software that manages computer hardware and software resources,A release that fixes bugs or security issues in an operating system,A software-based emulation of a computer system that runs its own OS,A database that stores low-level settings for Windows and its applications,B) A release that fixes bugs or security issues in an operating system,"A system update, or OS patch, fixes bugs, security vulnerabilities, or adds features to an operating system.",Operating Systems,OS Security
Choose the correct definition of multithreading.,A user account with elevated privileges to manage system settings,A process that has completed execution but still has an entry in the process table,The ability of a process to execute multiple threads concurrently,The mobile operating system developed by Apple for iPhones,C) The ability of a process to execute multiple threads concurrently,"Multithreading allows a single process to execute multiple threads concurrently, improving efficiency for certain tasks.",Operating Systems,Processes
Which option best explains the meaning of swapping?,Measures taken by an operating system to protect data and prevent unauthorized access,Moving processes between main memory and disk storage to manage memory,The mobile operating system developed by Apple for iPhones,A system-wide search feature built into macOS,B) Moving processes between main memory and disk storage to manage memory,Swapping is a memory management technique where processes are temporarily moved between RAM and disk storage.,Operating Systems,Memory Management
a page fault can be best defined as which of the following?,A kernel design where all OS services run in a single large kernel space,A visual way of interacting with an OS using icons and windows,An event where a program tries to access data not currently in RAM,A widely used graphical operating system developed by Microsoft,C) An event where a program tries to access data not currently in RAM,"A page fault occurs when a program tries to access a memory page that isn't currently loaded into RAM, requiring it to be fetched.",Operating Systems,Memory Management
