Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
the <h6> tag can be best defined as which of the following?,The tag used to embed an image into an HTML page,An input control that lets users select only one option from a group,A semantic tag used to define a thematic grouping of content,"The tag used for the least important, lowest-level heading","D) The tag used for the least important, lowest-level heading","The <h6> tag defines the least important, lowest-level heading among the six HTML heading levels.",HTML,Headings
Which option best explains the meaning of an HTML element?,A semantic tag used to define introductory content or navigation at the top of a section,An input control that lets users select only one option from a group,The tag used to embed an image into an HTML page,"A component of an HTML page, typically defined by an opening and closing tag","D) A component of an HTML page, typically defined by an opening and closing tag","An HTML element is a component of a web page, usually consisting of an opening tag, content, and a closing tag.",HTML,Elements
What is the <!DOCTYPE html> declaration?,"The tag used for the most important, top-level heading on a page","A component of an HTML page, typically defined by an opening and closing tag","A semantic tag used to define footer content, typically at the bottom of a page or section",A declaration that tells the browser the document uses HTML5,D) A declaration that tells the browser the document uses HTML5,The <!DOCTYPE html> declaration at the top of a document tells the browser to render the page using HTML5 standards.,HTML,HTML5
Which option best explains the meaning of a meta tag?,"A tag used to provide metadata about an HTML document, like character encoding",A tag used to embed another HTML document within the current page,An input control that lets users select only one option from a group,The tag used to embed video content in an HTML page,"A) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
What is the purpose of the <ul> tag in HTML?,strongly emphasized (bold) text,unordered list,video content,line break,B) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
"In HTML, what does the <tr> tag define?",table row,table,a dropdown list of options,"independent, self-contained content",A) table row,The <tr> tag is used to define table row in HTML.,HTML,HTML Best Practices
"the type=""radio"" input can be best defined as which of the following?",An input control that lets users select only one option from a group,"The tag used for the least important, lowest-level heading",Using HTML elements that convey meaning about their content's purpose,The tag used to create a hyperlink to another page or resource,A) An input control that lets users select only one option from a group,"An <input> with type=""radio"" creates a control that allows users to select only one option from a group of choices.",HTML,Input Types
"In HTML, what does the <label> tag define?",footer content,generic inline container,button,a caption for a form control,D) a caption for a form control,The <label> tag is used to define a caption for a form control in HTML.,HTML,HTML Best Practices
Which of the following best describes the <button> tag?,ordered list,button,strongly emphasized (bold) text,table header cell,B) button,The <button> tag is used to define button in HTML.,HTML,HTML Best Practices
"In HTML, what does the <input> tag define?",table data cell,introductory/navigation content,"independent, self-contained content",form input,D) form input,The <input> tag is used to define form input in HTML.,HTML,HTML Best Practices
"In HTML, what does the <input> tag define?",strongly emphasized (bold) text,table row,form input,navigation links,C) form input,The <input> tag is used to define form input in HTML.,HTML,HTML Best Practices
Which of the following best describes an HTML tag?,The tag used to create an HTML form for collecting user input,A markup keyword surrounded by angle brackets used to define elements,The tag used to define a single item within a list,"The tag used for the least important, lowest-level heading",B) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
Choose the correct definition of the <h6> tag.,The tag used to define a paragraph of text,An input field that accepts a single line of plain text,"The tag used for the least important, lowest-level heading",Additional information added inside an opening tag to modify an element,"C) The tag used for the least important, lowest-level heading","The <h6> tag defines the least important, lowest-level heading among the six HTML heading levels.",HTML,Headings
a meta tag can be best defined as which of the following?,"A tag used to provide metadata about an HTML document, like character encoding",The tag used to define a header cell within a table,The tag used to define a paragraph of text,The process of checking HTML code against official web standards,"A) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
Which statement correctly explains the <h6> tag?,The tag used to create an unordered (bulleted) list,The tag used to embed an image into an HTML page,The tag used to define a single item within a list,"The tag used for the least important, lowest-level heading","D) The tag used for the least important, lowest-level heading","The <h6> tag defines the least important, lowest-level heading among the six HTML heading levels.",HTML,Headings
Choose the correct definition of the <body> tag.,The section containing all visible content of a web page,"The tag used for the most important, top-level heading on a page",The tag used to define a single item within a list,The process of checking HTML code against official web standards,A) The section containing all visible content of a web page,"The <body> tag contains all the visible content of a web page, such as text, images, and links.",HTML,HTML Document Structure
Which of the following best describes the <iframe> tag?,The tag used to define a paragraph of text,A tag used to embed another HTML document within the current page,"HyperText Markup Language, the standard language for structuring web content",The tag used to create a clickable button,B) A tag used to embed another HTML document within the current page,"The <iframe> tag is used to embed another HTML document, like a video or map, within the current page.",HTML,Iframes
What is the purpose of the <ul> tag in HTML?,navigation links,unordered list,form input,hyperlink,B) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of the <!DOCTYPE html> declaration?,The tag used to define a row within an HTML table,"The tag used for the most important, top-level heading on a page",The tag used to create a table structure in HTML,A declaration that tells the browser the document uses HTML5,D) A declaration that tells the browser the document uses HTML5,The <!DOCTYPE html> declaration at the top of a document tells the browser to render the page using HTML5 standards.,HTML,HTML5
the <td> tag can be best defined as which of the following?,A tag used to embed another HTML document within the current page,The tag used to define a standard data cell within a table row,The tag used to create a hyperlink to another page or resource,"A semantic tag used to define independent, self-contained content",B) The tag used to define a standard data cell within a table row,The <td> tag defines a standard data cell within a table row in HTML.,HTML,Tables
What is the <th> tag?,The tag used to define a header cell within a table,The tag used to create a table structure in HTML,The tag used to create various types of interactive form controls,An input field that accepts a single line of plain text,A) The tag used to define a header cell within a table,"The <th> tag defines a header cell within an HTML table, typically displayed as bold and centered by default.",HTML,Tables
What is the purpose of the <tr> tag in HTML?,table row,form,generic inline container,table header cell,A) table row,The <tr> tag is used to define table row in HTML.,HTML,HTML Best Practices
What is the <head> tag?,The tag used to define a standard data cell within a table row,"The tag used for the most important, top-level heading on a page","A section containing metadata about the document, not shown directly on the page",A tag used to embed another HTML document within the current page,"C) A section containing metadata about the document, not shown directly on the page","The <head> tag contains metadata about the document, such as the title and linked stylesheets, not directly visible on the page.",HTML,HTML Document Structure
Choose the correct definition of the <tr> tag.,The tag used to define a row within an HTML table,The tag used to create an ordered (numbered) list,Additional information added inside an opening tag to modify an element,"A semantic tag used to define footer content, typically at the bottom of a page or section",A) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
"In HTML, what does the <footer> tag define?",generic inline container,generic block container,footer content,introductory/navigation content,C) footer content,The <footer> tag is used to define footer content in HTML.,HTML,HTML Best Practices
the <a> tag can be best defined as which of the following?,The tag used to create a hyperlink to another page or resource,The fifth and current major version of the HTML standard,"HyperText Markup Language, the standard language for structuring web content","A component of an HTML page, typically defined by an opening and closing tag",A) The tag used to create a hyperlink to another page or resource,"The <a> (anchor) tag is used to create hyperlinks that link to other pages, files, or resources.",HTML,Links
Which of the following best describes the <div> tag?,button,list item,hyperlink,generic block container,D) generic block container,The <div> tag is used to define generic block container in HTML.,HTML,HTML Best Practices
an HTML tag can be best defined as which of the following?,"A tag used to provide metadata about an HTML document, like character encoding",A semantic tag used to define introductory content or navigation at the top of a section,A markup keyword surrounded by angle brackets used to define elements,"HyperText Markup Language, the standard language for structuring web content",C) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
Which option best explains the meaning of the alt attribute (images)?,The root element that wraps all content on an HTML page,An attribute providing alternative text description for an image,"Recommended conventions for writing clean, accessible, and maintainable HTML","A component of an HTML page, typically defined by an opening and closing tag",B) An attribute providing alternative text description for an image,"The alt attribute provides a text description of an image, used for accessibility and shown if the image fails to load.",HTML,Images
Choose the correct definition of the <tr> tag.,A markup keyword surrounded by angle brackets used to define elements,The tag used to define a row within an HTML table,An attribute providing alternative text description for an image,A semantic tag used to define introductory content or navigation at the top of a section,B) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
Which of the following best describes the <input> tag?,table,unordered list,table header cell,form input,D) form input,The <input> tag is used to define form input in HTML.,HTML,HTML Best Practices
"In HTML, what does the <p> tag define?",introductory/navigation content,navigation links,paragraph,generic block container,C) paragraph,The <p> tag is used to define paragraph in HTML.,HTML,HTML Best Practices
"In HTML, what does the <ul> tag define?",image,list item,a caption for a form control,unordered list,D) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
Which of the following best describes the <span> tag?,generic inline container,navigation links,line break,button,A) generic inline container,The <span> tag is used to define generic inline container in HTML.,HTML,HTML Best Practices
Which of the following best describes the <tr> tag?,strongly emphasized (bold) text,table row,a caption for a form control,footer content,B) table row,The <tr> tag is used to define table row in HTML.,HTML,HTML Best Practices
Which of the following best describes the <h1> tag?,list item,footer content,top-level heading,generic inline container,C) top-level heading,The <h1> tag is used to define top-level heading in HTML.,HTML,HTML Best Practices
"In HTML, what does the <select> tag define?",a dropdown list of options,table,thematic grouping of content,horizontal rule,A) a dropdown list of options,The <select> tag is used to define a dropdown list of options in HTML.,HTML,HTML Best Practices
Which of the following best describes an HTML attribute?,The tag used to define a row within an HTML table,Additional information added inside an opening tag to modify an element,"A tag used to provide metadata about an HTML document, like character encoding",A tag used to embed another HTML document within the current page,B) Additional information added inside an opening tag to modify an element,"An HTML attribute provides additional information about an element, written inside the opening tag, like 'class' or 'id'.",HTML,Attributes
Which of the following best describes the <label> tag?,a caption for a form control,sound content,table row,generic block container,A) a caption for a form control,The <label> tag is used to define a caption for a form control in HTML.,HTML,HTML Best Practices
the <header> tag can be best defined as which of the following?,"A semantic tag used to define footer content, typically at the bottom of a page or section",The fifth and current major version of the HTML standard,The tag used to create a clickable button,A semantic tag used to define introductory content or navigation at the top of a section,D) A semantic tag used to define introductory content or navigation at the top of a section,"The <header> tag is a semantic element used to define introductory content or navigation, typically at the top of a page or section.",HTML,Semantic HTML
Which option best explains the meaning of the <li> tag?,The tag used to define a single item within a list,A declaration that tells the browser the document uses HTML5,The tag used to define a row within an HTML table,Using HTML elements that convey meaning about their content's purpose,A) The tag used to define a single item within a list,"The <li> tag defines an individual list item, used within <ul> or <ol> elements.",HTML,Lists
What is the purpose of the <button> tag in HTML?,horizontal rule,paragraph,table data cell,button,D) button,The <button> tag is used to define button in HTML.,HTML,HTML Best Practices
What is the <tr> tag?,The tag used to define a row within an HTML table,The tag used to create a clickable button,Designing HTML content so it can be used by people with disabilities,"A semantic tag used to define footer content, typically at the bottom of a page or section",A) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
Which statement correctly explains the <input> tag?,"A section containing metadata about the document, not shown directly on the page",The tag used to embed sound content in an HTML page,The tag used to create various types of interactive form controls,"A semantic tag used to define independent, self-contained content",C) The tag used to create various types of interactive form controls,"The <input> tag creates interactive form controls, such as text fields, checkboxes, and radio buttons.",HTML,Input Types
Which option best explains the meaning of the <nav> tag?,"HyperText Markup Language, the standard language for structuring web content",A text file containing HTML markup that a browser renders as a web page,The tag used to define a paragraph of text,A semantic tag used to define a block of navigation links,D) A semantic tag used to define a block of navigation links,The <nav> tag is a semantic element used to define a section containing navigation links.,HTML,Semantic HTML
What is the purpose of the <button> tag in HTML?,a dropdown list of options,button,ordered list,generic inline container,B) button,The <button> tag is used to define button in HTML.,HTML,HTML Best Practices
Which of the following best describes the viewport meta tag?,"The tag used for the least important, lowest-level heading",The tag used to create an HTML form for collecting user input,The root element that wraps all content on an HTML page,A meta tag used to control layout on mobile browsers,D) A meta tag used to control layout on mobile browsers,The viewport meta tag controls how a web page is displayed and scaled on mobile browsers.,HTML,Meta Tags
the <html> tag can be best defined as which of the following?,The tag used to create an unordered (bulleted) list,The root element that wraps all content on an HTML page,The tag used to define a row within an HTML table,An input field that accepts a single line of plain text,B) The root element that wraps all content on an HTML page,"The <html> tag is the root element of an HTML document, containing all other elements on the page.",HTML,HTML Document Structure
Choose the correct definition of the <article> tag.,An input control that lets users select only one option from a group,"A semantic tag used to define independent, self-contained content",The tag used to define a single item within a list,A semantic tag used to define a block of navigation links,"B) A semantic tag used to define independent, self-contained content","The <article> tag is a semantic element used to define independent, self-contained content, like a blog post.",HTML,Semantic HTML
Which option best explains the meaning of a meta tag?,"A tag used to provide metadata about an HTML document, like character encoding","The tag used for the most important, top-level heading on a page",The tag used to create an ordered (numbered) list,"Recommended conventions for writing clean, accessible, and maintainable HTML","A) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
What is the purpose of the <audio> tag in HTML?,unordered list,list item,form,sound content,D) sound content,The <audio> tag is used to define sound content in HTML.,HTML,HTML Best Practices
the <ul> tag can be best defined as which of the following?,The tag used to create an unordered (bulleted) list,A tag used to embed another HTML document within the current page,The tag used to define a row within an HTML table,The tag used to define a paragraph of text,A) The tag used to create an unordered (bulleted) list,"The <ul> tag creates an unordered list, typically displayed with bullet points, containing <li> list items.",HTML,Lists
the <audio> tag can be best defined as which of the following?,The tag used to define a paragraph of text,The tag used to embed sound content in an HTML page,A semantic tag used to define a block of navigation links,The fifth and current major version of the HTML standard,B) The tag used to embed sound content in an HTML page,"The <audio> tag is used to embed sound content, like music or speech, directly into an HTML page.",HTML,Audio
What is the <img> tag?,The tag used to embed an image into an HTML page,The tag used to define a standard data cell within a table row,"A semantic tag used to define independent, self-contained content",An input field that accepts a single line of plain text,A) The tag used to embed an image into an HTML page,"The <img> tag is used to embed an image into a web page, requiring a 'src' attribute for the image source.",HTML,Images
Which of the following best describes an HTML tag?,"The tag used for the most important, top-level heading on a page","The tag used for the least important, lowest-level heading",A markup keyword surrounded by angle brackets used to define elements,An attribute used with the <a> tag to specify the link's destination URL,C) A markup keyword surrounded by angle brackets used to define elements,"An HTML tag, like <p> or <div>, is a keyword surrounded by angle brackets used to define an element's structure.",HTML,Tags
Which of the following best describes semantic HTML?,A semantic tag used to define introductory content or navigation at the top of a section,"A section containing metadata about the document, not shown directly on the page",The tag used to create a hyperlink to another page or resource,Using HTML elements that convey meaning about their content's purpose,D) Using HTML elements that convey meaning about their content's purpose,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,HTML,Semantic HTML
Which option best explains the meaning of the <header> tag?,The tag used to create a clickable button,A semantic tag used to define introductory content or navigation at the top of a section,"A semantic tag used to define footer content, typically at the bottom of a page or section",The tag used to create an HTML form for collecting user input,B) A semantic tag used to define introductory content or navigation at the top of a section,"The <header> tag is a semantic element used to define introductory content or navigation, typically at the top of a page or section.",HTML,Semantic HTML
What is the <p> tag?,The tag used to define a header cell within a table,"A tag used to provide metadata about an HTML document, like character encoding",The tag used to define a paragraph of text,A semantic tag used to define introductory content or navigation at the top of a section,C) The tag used to define a paragraph of text,The <p> tag is used to define a paragraph of text content on a web page.,HTML,Paragraphs
Which of the following best describes the <header> tag?,sound content,table header cell,introductory/navigation content,button,C) introductory/navigation content,The <header> tag is used to define introductory/navigation content in HTML.,HTML,HTML Best Practices
an HTML element can be best defined as which of the following?,A semantic tag used to define a block of navigation links,The tag used to create various types of interactive form controls,"A component of an HTML page, typically defined by an opening and closing tag",The tag used to embed video content in an HTML page,"C) A component of an HTML page, typically defined by an opening and closing tag","An HTML element is a component of a web page, usually consisting of an opening tag, content, and a closing tag.",HTML,Elements
the <section> tag can be best defined as which of the following?,The tag used to create various types of interactive form controls,A semantic tag used to define a thematic grouping of content,The fifth and current major version of the HTML standard,The tag used to define a row within an HTML table,B) A semantic tag used to define a thematic grouping of content,The <section> tag is a semantic element used to group related content together thematically.,HTML,Semantic HTML
Which statement correctly explains the <body> tag?,An attribute providing alternative text description for an image,"HyperText Markup Language, the standard language for structuring web content",A declaration that tells the browser the document uses HTML5,The section containing all visible content of a web page,D) The section containing all visible content of a web page,"The <body> tag contains all the visible content of a web page, such as text, images, and links.",HTML,HTML Document Structure
Choose the correct definition of the <h1> tag.,"The tag used for the most important, top-level heading on a page",The root element that wraps all content on an HTML page,Additional information added inside an opening tag to modify an element,The tag used to embed sound content in an HTML page,"A) The tag used for the most important, top-level heading on a page","The <h1> tag defines the most important, top-level heading on an HTML page, typically the largest by default.",HTML,Headings
Which statement correctly explains the <input> tag?,The process of checking HTML code against official web standards,"The tag used for the most important, top-level heading on a page",A declaration that tells the browser the document uses HTML5,The tag used to create various types of interactive form controls,D) The tag used to create various types of interactive form controls,"The <input> tag creates interactive form controls, such as text fields, checkboxes, and radio buttons.",HTML,Input Types
Which option best explains the meaning of the <p> tag?,A markup keyword surrounded by angle brackets used to define elements,Additional information added inside an opening tag to modify an element,The tag used to define a paragraph of text,The tag used to define a single item within a list,C) The tag used to define a paragraph of text,The <p> tag is used to define a paragraph of text content on a web page.,HTML,Paragraphs
What is the <p> tag?,An attribute used with the <a> tag to specify the link's destination URL,The tag used to create various types of interactive form controls,The tag used to define a paragraph of text,The tag used to create an HTML form for collecting user input,C) The tag used to define a paragraph of text,The <p> tag is used to define a paragraph of text content on a web page.,HTML,Paragraphs
Which statement correctly explains the href attribute?,An attribute used with the <a> tag to specify the link's destination URL,A semantic tag used to define a thematic grouping of content,A meta tag used to control layout on mobile browsers,The process of checking HTML code against official web standards,A) An attribute used with the <a> tag to specify the link's destination URL,"The href attribute, used with the <a> tag, specifies the URL destination that the hyperlink points to.",HTML,Links
Which of the following best describes the <input> tag?,form input,line break,paragraph,footer content,A) form input,The <input> tag is used to define form input in HTML.,HTML,HTML Best Practices
the <a> tag can be best defined as which of the following?,The tag used to embed video content in an HTML page,The tag used to define a header cell within a table,The tag used to create a hyperlink to another page or resource,The root element that wraps all content on an HTML page,C) The tag used to create a hyperlink to another page or resource,"The <a> (anchor) tag is used to create hyperlinks that link to other pages, files, or resources.",HTML,Links
Which option best explains the meaning of the <td> tag?,The tag used to define a standard data cell within a table row,The tag used to define a header cell within a table,"HyperText Markup Language, the standard language for structuring web content",The tag used to create a hyperlink to another page or resource,A) The tag used to define a standard data cell within a table row,The <td> tag defines a standard data cell within a table row in HTML.,HTML,Tables
"What is the type=""radio"" input?",An input control that lets users select only one option from a group,The tag used to embed sound content in an HTML page,"A semantic tag used to define independent, self-contained content","The tag used for the least important, lowest-level heading",A) An input control that lets users select only one option from a group,"An <input> with type=""radio"" creates a control that allows users to select only one option from a group of choices.",HTML,Input Types
a meta tag can be best defined as which of the following?,"HyperText Markup Language, the standard language for structuring web content",The tag used to create a clickable button,A semantic tag used to define a thematic grouping of content,"A tag used to provide metadata about an HTML document, like character encoding","D) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
Which of the following best describes the <article> tag?,"independent, self-contained content",table data cell,paragraph,generic block container,"A) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
What is the <td> tag?,The tag used to define a standard data cell within a table row,The tag used to create various types of interactive form controls,A text file containing HTML markup that a browser renders as a web page,An input control that lets users select only one option from a group,A) The tag used to define a standard data cell within a table row,The <td> tag defines a standard data cell within a table row in HTML.,HTML,Tables
Which of the following best describes the <form> tag?,strongly emphasized (bold) text,form,top-level heading,image,B) form,The <form> tag is used to define form in HTML.,HTML,HTML Best Practices
What is the purpose of the <video> tag in HTML?,video content,emphasized (italic) text,table row,horizontal rule,A) video content,The <video> tag is used to define video content in HTML.,HTML,HTML Best Practices
What is the <head> tag?,A text file containing HTML markup that a browser renders as a web page,The tag used to define a paragraph of text,"A tag used to provide metadata about an HTML document, like character encoding","A section containing metadata about the document, not shown directly on the page","D) A section containing metadata about the document, not shown directly on the page","The <head> tag contains metadata about the document, such as the title and linked stylesheets, not directly visible on the page.",HTML,HTML Document Structure
"In HTML, what does the <strong> tag define?",paragraph,form input,hyperlink,strongly emphasized (bold) text,D) strongly emphasized (bold) text,The <strong> tag is used to define strongly emphasized (bold) text in HTML.,HTML,HTML Best Practices
Which statement correctly explains the <article> tag?,"A semantic tag used to define independent, self-contained content",An input field that accepts a single line of plain text,Using HTML elements that convey meaning about their content's purpose,The tag used to create a hyperlink to another page or resource,"A) A semantic tag used to define independent, self-contained content","The <article> tag is a semantic element used to define independent, self-contained content, like a blog post.",HTML,Semantic HTML
What is a meta tag?,The tag used to define a paragraph of text,"A tag used to provide metadata about an HTML document, like character encoding","A component of an HTML page, typically defined by an opening and closing tag",Additional information added inside an opening tag to modify an element,"B) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
What is the <nav> tag?,A declaration that tells the browser the document uses HTML5,A semantic tag used to define a block of navigation links,An input control that lets users select one or more options,An input control that lets users select only one option from a group,B) A semantic tag used to define a block of navigation links,The <nav> tag is a semantic element used to define a section containing navigation links.,HTML,Semantic HTML
"In HTML, what does the <ul> tag define?",unordered list,navigation links,introductory/navigation content,a caption for a form control,A) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
Choose the correct definition of HTML accessibility.,The tag used to define a header cell within a table,"A tag used to provide metadata about an HTML document, like character encoding",Designing HTML content so it can be used by people with disabilities,A semantic tag used to define a thematic grouping of content,C) Designing HTML content so it can be used by people with disabilities,"HTML accessibility involves designing web content, using proper semantic tags and attributes, so it can be used by people with disabilities.",HTML,Accessibility
Which statement correctly explains the <nav> tag?,"HyperText Markup Language, the standard language for structuring web content",A semantic tag used to define a block of navigation links,A semantic tag used to define introductory content or navigation at the top of a section,A semantic tag used to define a thematic grouping of content,B) A semantic tag used to define a block of navigation links,The <nav> tag is a semantic element used to define a section containing navigation links.,HTML,Semantic HTML
HTML validation can be best defined as which of the following?,Designing HTML content so it can be used by people with disabilities,"Recommended conventions for writing clean, accessible, and maintainable HTML",The tag used to define a paragraph of text,The process of checking HTML code against official web standards,D) The process of checking HTML code against official web standards,"HTML validation checks whether HTML code conforms to official web standards, helping catch errors and improve compatibility.",HTML,HTML Validation
the <header> tag can be best defined as which of the following?,An input control that lets users select one or more options,A semantic tag used to define introductory content or navigation at the top of a section,The tag used to create an HTML form for collecting user input,The fifth and current major version of the HTML standard,B) A semantic tag used to define introductory content or navigation at the top of a section,"The <header> tag is a semantic element used to define introductory content or navigation, typically at the top of a page or section.",HTML,Semantic HTML
What is the purpose of the <hr> tag in HTML?,navigation links,horizontal rule,paragraph,emphasized (italic) text,B) horizontal rule,The <hr> tag is used to define horizontal rule in HTML.,HTML,HTML Best Practices
the <nav> tag can be best defined as which of the following?,"A semantic tag used to define independent, self-contained content","A semantic tag used to define footer content, typically at the bottom of a page or section",A semantic tag used to define a block of navigation links,The tag used to create various types of interactive form controls,C) A semantic tag used to define a block of navigation links,The <nav> tag is a semantic element used to define a section containing navigation links.,HTML,Semantic HTML
What is the purpose of the <br> tag in HTML?,a dropdown list of options,ordered list,line break,table data cell,C) line break,The <br> tag is used to define line break in HTML.,HTML,HTML Best Practices
What is the purpose of the <section> tag in HTML?,button,thematic grouping of content,form input,a caption for a form control,B) thematic grouping of content,The <section> tag is used to define thematic grouping of content in HTML.,HTML,HTML Best Practices
Which of the following best describes the <nav> tag?,ordered list,navigation links,sound content,horizontal rule,B) navigation links,The <nav> tag is used to define navigation links in HTML.,HTML,HTML Best Practices
Which option best explains the meaning of the <img> tag?,"A semantic tag used to define independent, self-contained content",The fifth and current major version of the HTML standard,The tag used to embed an image into an HTML page,Designing HTML content so it can be used by people with disabilities,C) The tag used to embed an image into an HTML page,"The <img> tag is used to embed an image into a web page, requiring a 'src' attribute for the image source.",HTML,Images
What is the <audio> tag?,A tag used to embed another HTML document within the current page,The fifth and current major version of the HTML standard,"The tag used for the most important, top-level heading on a page",The tag used to embed sound content in an HTML page,D) The tag used to embed sound content in an HTML page,"The <audio> tag is used to embed sound content, like music or speech, directly into an HTML page.",HTML,Audio
the <ul> tag can be best defined as which of the following?,"Recommended conventions for writing clean, accessible, and maintainable HTML",The tag used to embed sound content in an HTML page,An input control that lets users select one or more options,The tag used to create an unordered (bulleted) list,D) The tag used to create an unordered (bulleted) list,"The <ul> tag creates an unordered list, typically displayed with bullet points, containing <li> list items.",HTML,Lists
Choose the correct definition of the <video> tag.,"A section containing metadata about the document, not shown directly on the page",The tag used to embed an image into an HTML page,An attribute used with the <a> tag to specify the link's destination URL,The tag used to embed video content in an HTML page,D) The tag used to embed video content in an HTML page,"The <video> tag is used to embed video content directly into an HTML page, with built-in playback controls.",HTML,Video
Which option best explains the meaning of the <form> tag?,A text file containing HTML markup that a browser renders as a web page,The tag used to create an HTML form for collecting user input,The process of checking HTML code against official web standards,The tag used to create an ordered (numbered) list,B) The tag used to create an HTML form for collecting user input,"The <form> tag is used to create an HTML form, which collects user input and can submit it to a server.",HTML,Forms
Which of the following best describes the <tr> tag?,The tag used to define a row within an HTML table,An input control that lets users select only one option from a group,"The tag used for the least important, lowest-level heading",The tag used to define a single item within a list,A) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
Which option best explains the meaning of the <table> tag?,A meta tag used to control layout on mobile browsers,A text file containing HTML markup that a browser renders as a web page,The tag used to create a table structure in HTML,An input field that accepts a single line of plain text,C) The tag used to create a table structure in HTML,"The <table> tag is used to create a table structure, containing rows and cells for organizing data.",HTML,Tables
Which of the following best describes the <footer> tag?,"A semantic tag used to define footer content, typically at the bottom of a page or section",The tag used to create an HTML form for collecting user input,A semantic tag used to define introductory content or navigation at the top of a section,A semantic tag used to define a block of navigation links,"A) A semantic tag used to define footer content, typically at the bottom of a page or section","The <footer> tag is a semantic element used to define footer content, such as copyright information, at the bottom of a page or section.",HTML,Semantic HTML
Choose the correct definition of the <section> tag.,A semantic tag used to define a thematic grouping of content,An attribute providing alternative text description for an image,"A tag used to provide metadata about an HTML document, like character encoding","The tag used for the least important, lowest-level heading",A) A semantic tag used to define a thematic grouping of content,The <section> tag is a semantic element used to group related content together thematically.,HTML,Semantic HTML
Which option best explains the meaning of the <tr> tag?,The fifth and current major version of the HTML standard,An input control that lets users select one or more options,An input field that accepts a single line of plain text,The tag used to define a row within an HTML table,D) The tag used to define a row within an HTML table,The <tr> tag defines a single row within an HTML table.,HTML,Tables
Which statement correctly explains the <input> tag?,"A semantic tag used to define footer content, typically at the bottom of a page or section",A markup keyword surrounded by angle brackets used to define elements,The tag used to embed video content in an HTML page,The tag used to create various types of interactive form controls,D) The tag used to create various types of interactive form controls,"The <input> tag creates interactive form controls, such as text fields, checkboxes, and radio buttons.",HTML,Input Types
What is the purpose of the <article> tag in HTML?,"independent, self-contained content",embedded external document,form input,thematic grouping of content,"A) independent, self-contained content","The <article> tag is used to define independent, self-contained content in HTML.",HTML,HTML Best Practices
Which of the following best describes the <section> tag?,The tag used to create an ordered (numbered) list,The tag used to create a table structure in HTML,A semantic tag used to define a thematic grouping of content,The section containing all visible content of a web page,C) A semantic tag used to define a thematic grouping of content,The <section> tag is a semantic element used to group related content together thematically.,HTML,Semantic HTML
"In HTML, what does the <ul> tag define?",unordered list,line break,table row,form,A) unordered list,The <ul> tag is used to define unordered list in HTML.,HTML,HTML Best Practices
Which statement correctly explains the <table> tag?,"HyperText Markup Language, the standard language for structuring web content",Additional information added inside an opening tag to modify an element,An attribute providing alternative text description for an image,The tag used to create a table structure in HTML,D) The tag used to create a table structure in HTML,"The <table> tag is used to create a table structure, containing rows and cells for organizing data.",HTML,Tables
Which option best explains the meaning of a meta tag?,The tag used to embed sound content in an HTML page,"A tag used to provide metadata about an HTML document, like character encoding",A meta tag used to control layout on mobile browsers,"The tag used for the most important, top-level heading on a page","B) A tag used to provide metadata about an HTML document, like character encoding","A meta tag provides metadata about an HTML document, such as character encoding, author, or page description.",HTML,Meta Tags
Which of the following best describes the <!DOCTYPE html> declaration?,The tag used to define a header cell within a table,A semantic tag used to define a thematic grouping of content,A declaration that tells the browser the document uses HTML5,"A semantic tag used to define independent, self-contained content",C) A declaration that tells the browser the document uses HTML5,The <!DOCTYPE html> declaration at the top of a document tells the browser to render the page using HTML5 standards.,HTML,HTML5
