Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
a camera lens can be best defined as which of the following?,"A simple, compact camera designed for easy, automatic use",A composition guideline dividing an image into a 3x3 grid for subject placement,The optical component that focuses light onto the camera's sensor or film,A camera setting that adjusts colors to appear natural under different lighting,C) The optical component that focuses light onto the camera's sensor or film,A camera lens is the optical component that gathers and focuses light onto the camera's sensor or film to form an image.,Photography,Lenses
Which statement correctly explains macro photography?,The arrangement of visual elements within a photograph,The length of time a camera's shutter remains open to expose the sensor to light,"When too much light reaches the sensor, resulting in a washed-out image",A genre of photography focused on extreme close-up images of small subjects,D) A genre of photography focused on extreme close-up images of small subjects,"Macro photography focuses on capturing extreme close-up images, revealing fine detail of small subjects like insects or flowers.",Photography,Macro Photography
Which of the following best describes overexposure?,"When too little light reaches the sensor, resulting in a dark image",A lens designed to magnify distant subjects,"When too much light reaches the sensor, resulting in a washed-out image",The amount of light that reaches a camera's sensor or film,"C) When too much light reaches the sensor, resulting in a washed-out image","Overexposure occurs when too much light reaches the camera sensor, resulting in a bright, washed-out image.",Photography,Exposure
Choose the correct definition of landscape photography.,The amount of light that reaches a camera's sensor or film,"When too much light reaches the sensor, resulting in a washed-out image",The arrangement of visual elements within a photograph,A genre of photography focused on capturing natural scenery,D) A genre of photography focused on capturing natural scenery,"Landscape photography focuses on capturing natural scenery, such as mountains, fields, and coastlines.",Photography,Landscape Photography
focus (photography) can be best defined as which of the following?,A genre of photography focused on extreme close-up images of small subjects,A setting that controls a camera sensor's sensitivity to light,A genre of photography focused on capturing natural scenery,The adjustment that makes a subject appear sharp and clear in an image,D) The adjustment that makes a subject appear sharp and clear in an image,Focus in photography refers to adjusting the lens so that a subject appears sharp and clearly defined in the image.,Photography,Focus
street photography can be best defined as which of the following?,A setting that controls a camera sensor's sensitivity to light,A genre of photography capturing candid moments of everyday life in public spaces,A lens designed to magnify distant subjects,The opening in a lens that controls how much light enters the camera,B) A genre of photography capturing candid moments of everyday life in public spaces,"Street photography captures candid, unposed moments of everyday life, often in public urban spaces.",Photography,Street Photography
What is focus (photography)?,The optical component that focuses light onto the camera's sensor or film,A genre of photography focused on capturing a person's likeness and personality,The use and control of light sources to affect a photograph's mood and quality,The adjustment that makes a subject appear sharp and clear in an image,D) The adjustment that makes a subject appear sharp and clear in an image,Focus in photography refers to adjusting the lens so that a subject appears sharp and clearly defined in the image.,Photography,Focus
Choose the correct definition of cropping (photo editing).,The arrangement of visual elements within a photograph,The process of removing unwanted outer areas of a photograph,Photography taken using a smartphone's built-in camera,The opening in a lens that controls how much light enters the camera,B) The process of removing unwanted outer areas of a photograph,Cropping is the process of removing unwanted outer portions of a photograph to improve composition or focus attention on a subject.,Photography,Photo Editing
ISO (photography) can be best defined as which of the following?,The optical component that focuses light onto the camera's sensor or film,A setting that controls a camera sensor's sensitivity to light,A genre of photography capturing candid moments of everyday life in public spaces,A digital camera that uses a mirror system and interchangeable lenses,B) A setting that controls a camera sensor's sensitivity to light,"ISO is a camera setting that controls the sensor's sensitivity to light, with higher values suited to darker conditions.",Photography,ISO
Which option best explains the meaning of a telephoto lens?,Photography taken using a smartphone's built-in camera,A genre of photography focused on extreme close-up images of small subjects,A setting that controls a camera sensor's sensitivity to light,A lens designed to magnify distant subjects,D) A lens designed to magnify distant subjects,"A telephoto lens is designed to magnify distant subjects, commonly used in sports and wildlife photography.",Photography,Lenses
Which of the following best describes a telephoto lens?,A lens designed to magnify distant subjects,The length of time a camera's shutter remains open to expose the sensor to light,"When too much light reaches the sensor, resulting in a washed-out image","When too little light reaches the sensor, resulting in a dark image",A) A lens designed to magnify distant subjects,"A telephoto lens is designed to magnify distant subjects, commonly used in sports and wildlife photography.",Photography,Lenses
Which statement correctly explains a point-and-shoot camera?,"A simple, compact camera designed for easy, automatic use",The amount of light that reaches a camera's sensor or film,The arrangement of visual elements within a photograph,A number representing the size of a camera's aperture opening,"A) A simple, compact camera designed for easy, automatic use","A point-and-shoot camera is a compact, simple camera designed for easy, largely automatic photography.",Photography,Camera Types
Which option best explains the meaning of landscape photography?,"A digital camera without a mirror system, often more compact than a DSLR",The process of removing unwanted outer areas of a photograph,Light from the sun or sky used as a photography light source,A genre of photography focused on capturing natural scenery,D) A genre of photography focused on capturing natural scenery,"Landscape photography focuses on capturing natural scenery, such as mountains, fields, and coastlines.",Photography,Landscape Photography
Which statement correctly explains a camera?,The arrangement of visual elements within a photograph,A device used to capture and record images,A number representing the size of a camera's aperture opening,A digital camera that uses a mirror system and interchangeable lenses,B) A device used to capture and record images,A camera is a device that captures and records images by focusing light onto a sensor or film.,Photography,Camera Basics
Which statement correctly explains portrait photography?,A genre of photography focused on extreme close-up images of small subjects,The use and control of light sources to affect a photograph's mood and quality,"When too little light reaches the sensor, resulting in a dark image",A genre of photography focused on capturing a person's likeness and personality,D) A genre of photography focused on capturing a person's likeness and personality,"Portrait photography focuses on capturing a person's likeness, expression, and personality, typically in a posed setting.",Photography,Portrait Photography
overexposure can be best defined as which of the following?,The length of time a camera's shutter remains open to expose the sensor to light,A composition guideline dividing an image into a 3x3 grid for subject placement,The process of modifying or enhancing a photograph after it is taken,"When too much light reaches the sensor, resulting in a washed-out image","D) When too much light reaches the sensor, resulting in a washed-out image","Overexposure occurs when too much light reaches the camera sensor, resulting in a bright, washed-out image.",Photography,Exposure
Which statement correctly explains the rule of thirds?,Photography taken using a smartphone's built-in camera,The use and control of light sources to affect a photograph's mood and quality,A composition guideline dividing an image into a 3x3 grid for subject placement,A camera feature that automatically adjusts focus on a subject,C) A composition guideline dividing an image into a 3x3 grid for subject placement,"The rule of thirds is a composition guideline that divides an image into a 3x3 grid, suggesting subjects be placed along the lines or intersections.",Photography,Composition
Which of the following best describes lighting (photography)?,The use and control of light sources to affect a photograph's mood and quality,A camera feature that automatically adjusts focus on a subject,Light from the sun or sky used as a photography light source,A genre of photography focused on capturing natural scenery,A) The use and control of light sources to affect a photograph's mood and quality,"Lighting in photography involves controlling light sources to influence a photograph's mood, tone, and visual quality.",Photography,Lighting
lighting (photography) can be best defined as which of the following?,A lens that captures a broader field of view than a standard lens,"When too little light reaches the sensor, resulting in a dark image",The use and control of light sources to affect a photograph's mood and quality,"A simple, compact camera designed for easy, automatic use",C) The use and control of light sources to affect a photograph's mood and quality,"Lighting in photography involves controlling light sources to influence a photograph's mood, tone, and visual quality.",Photography,Lighting
exposure (photography) can be best defined as which of the following?,The process of removing unwanted outer areas of a photograph,A camera setting that adjusts colors to appear natural under different lighting,Photography taken using a smartphone's built-in camera,The amount of light that reaches a camera's sensor or film,D) The amount of light that reaches a camera's sensor or film,Exposure refers to the total amount of light that reaches a camera's sensor or film when a photo is taken.,Photography,Exposure
Which option best explains the meaning of autofocus?,The process of modifying or enhancing a photograph after it is taken,The length of time a camera's shutter remains open to expose the sensor to light,The arrangement of visual elements within a photograph,A camera feature that automatically adjusts focus on a subject,D) A camera feature that automatically adjusts focus on a subject,Autofocus is a camera feature that automatically adjusts the lens to bring a subject into sharp focus.,Photography,Focus
Choose the correct definition of a camera.,"When too much light reaches the sensor, resulting in a washed-out image",A lens that captures a broader field of view than a standard lens,A number representing the size of a camera's aperture opening,A device used to capture and record images,D) A device used to capture and record images,A camera is a device that captures and records images by focusing light onto a sensor or film.,Photography,Camera Basics
Which of the following best describes a camera?,A genre of photography capturing candid moments of everyday life in public spaces,A device used to capture and record images,A number representing the size of a camera's aperture opening,A lens designed for extreme close-up photography of small subjects,B) A device used to capture and record images,A camera is a device that captures and records images by focusing light onto a sensor or film.,Photography,Camera Basics
Which option best explains the meaning of underexposure?,A number representing the size of a camera's aperture opening,The length of time a camera's shutter remains open to expose the sensor to light,"When too little light reaches the sensor, resulting in a dark image","A digital camera without a mirror system, often more compact than a DSLR","C) When too little light reaches the sensor, resulting in a dark image","Underexposure occurs when too little light reaches the camera sensor, resulting in an overly dark image.",Photography,Exposure
Choose the correct definition of f-stop.,A number representing the size of a camera's aperture opening,A device used to capture and record images,"Created in the 1820s, marking the invention of photography",The use and control of light sources to affect a photograph's mood and quality,A) A number representing the size of a camera's aperture opening,"An f-stop is a number that represents the size of a lens's aperture opening, affecting exposure and depth of field.",Photography,Aperture
white balance can be best defined as which of the following?,A camera setting that adjusts colors to appear natural under different lighting,The art and practice of capturing images using light,A lens designed to magnify distant subjects,A genre of photography focused on capturing natural scenery,A) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Which statement correctly explains natural light (photography)?,The use and control of light sources to affect a photograph's mood and quality,Light from the sun or sky used as a photography light source,The opening in a lens that controls how much light enters the camera,The amount of light that reaches a camera's sensor or film,B) Light from the sun or sky used as a photography light source,Natural light refers to light from the sun or sky used as an available light source in photography.,Photography,Lighting
a DSLR camera can be best defined as which of the following?,The process of removing unwanted outer areas of a photograph,A digital camera that uses a mirror system and interchangeable lenses,A lens that captures a broader field of view than a standard lens,The arrangement of visual elements within a photograph,B) A digital camera that uses a mirror system and interchangeable lenses,A DSLR (Digital Single-Lens Reflex) camera uses a mirror system to show the exact image through the lens and supports interchangeable lenses.,Photography,Camera Types
Choose the correct definition of shutter speed.,The length of time a camera's shutter remains open to expose the sensor to light,A genre of photography focused on capturing natural scenery,Photography taken using a smartphone's built-in camera,The art and practice of capturing images using light,A) The length of time a camera's shutter remains open to expose the sensor to light,"Shutter speed is the duration for which a camera's shutter stays open, controlling how much light reaches the sensor.",Photography,Shutter Speed
Choose the correct definition of ISO (photography).,"Created in the 1820s, marking the invention of photography",The length of time a camera's shutter remains open to expose the sensor to light,A setting that controls a camera sensor's sensitivity to light,A lens that captures a broader field of view than a standard lens,C) A setting that controls a camera sensor's sensitivity to light,"ISO is a camera setting that controls the sensor's sensitivity to light, with higher values suited to darker conditions.",Photography,ISO
Which option best explains the meaning of lighting (photography)?,Photography taken using a smartphone's built-in camera,The use and control of light sources to affect a photograph's mood and quality,A genre of photography focused on extreme close-up images of small subjects,A composition guideline dividing an image into a 3x3 grid for subject placement,B) The use and control of light sources to affect a photograph's mood and quality,"Lighting in photography involves controlling light sources to influence a photograph's mood, tone, and visual quality.",Photography,Lighting
Choose the correct definition of photography.,The arrangement of visual elements within a photograph,A device used to capture and record images,The art and practice of capturing images using light,A lens designed for extreme close-up photography of small subjects,C) The art and practice of capturing images using light,"Photography is the art and practice of creating images by capturing light, traditionally using a camera.",Photography,Photography Basics
Which statement correctly explains the rule of thirds?,"A digital camera without a mirror system, often more compact than a DSLR",The arrangement of visual elements within a photograph,A composition guideline dividing an image into a 3x3 grid for subject placement,A genre of photography focused on capturing a person's likeness and personality,C) A composition guideline dividing an image into a 3x3 grid for subject placement,"The rule of thirds is a composition guideline that divides an image into a 3x3 grid, suggesting subjects be placed along the lines or intersections.",Photography,Composition
What is autofocus?,"A simple, compact camera designed for easy, automatic use",The art and practice of capturing images using light,A camera feature that automatically adjusts focus on a subject,The range within a photo that appears acceptably sharp and in focus,C) A camera feature that automatically adjusts focus on a subject,Autofocus is a camera feature that automatically adjusts the lens to bring a subject into sharp focus.,Photography,Focus
Which option best explains the meaning of a camera lens?,A camera feature that automatically adjusts focus on a subject,The optical component that focuses light onto the camera's sensor or film,The process of removing unwanted outer areas of a photograph,A genre of photography focused on extreme close-up images of small subjects,B) The optical component that focuses light onto the camera's sensor or film,A camera lens is the optical component that gathers and focuses light onto the camera's sensor or film to form an image.,Photography,Lenses
Which option best explains the meaning of f-stop?,The length of time a camera's shutter remains open to expose the sensor to light,A device used to capture and record images,A number representing the size of a camera's aperture opening,The opening in a lens that controls how much light enters the camera,C) A number representing the size of a camera's aperture opening,"An f-stop is a number that represents the size of a lens's aperture opening, affecting exposure and depth of field.",Photography,Aperture
What is a point-and-shoot camera?,A camera setting that adjusts colors to appear natural under different lighting,The amount of light that reaches a camera's sensor or film,"A simple, compact camera designed for easy, automatic use",The process of modifying or enhancing a photograph after it is taken,"C) A simple, compact camera designed for easy, automatic use","A point-and-shoot camera is a compact, simple camera designed for easy, largely automatic photography.",Photography,Camera Types
What is depth of field?,The range within a photo that appears acceptably sharp and in focus,The arrangement of visual elements within a photograph,"A simple, compact camera designed for easy, automatic use",A composition guideline dividing an image into a 3x3 grid for subject placement,A) The range within a photo that appears acceptably sharp and in focus,Depth of field refers to the range of distance within a photograph that appears acceptably sharp and in focus.,Photography,Focus
Which of the following best describes shutter speed?,The length of time a camera's shutter remains open to expose the sensor to light,"When too much light reaches the sensor, resulting in a washed-out image",The process of modifying or enhancing a photograph after it is taken,A number representing the size of a camera's aperture opening,A) The length of time a camera's shutter remains open to expose the sensor to light,"Shutter speed is the duration for which a camera's shutter stays open, controlling how much light reaches the sensor.",Photography,Shutter Speed
portrait photography can be best defined as which of the following?,A lens designed for extreme close-up photography of small subjects,The use and control of light sources to affect a photograph's mood and quality,A genre of photography focused on capturing a person's likeness and personality,Light from the sun or sky used as a photography light source,C) A genre of photography focused on capturing a person's likeness and personality,"Portrait photography focuses on capturing a person's likeness, expression, and personality, typically in a posed setting.",Photography,Portrait Photography
Which statement correctly explains lighting (photography)?,The process of modifying or enhancing a photograph after it is taken,A genre of photography focused on capturing a person's likeness and personality,The use and control of light sources to affect a photograph's mood and quality,The art and practice of capturing images using light,C) The use and control of light sources to affect a photograph's mood and quality,"Lighting in photography involves controlling light sources to influence a photograph's mood, tone, and visual quality.",Photography,Lighting
Which option best explains the meaning of cropping (photo editing)?,The process of removing unwanted outer areas of a photograph,The range within a photo that appears acceptably sharp and in focus,The opening in a lens that controls how much light enters the camera,A camera feature that automatically adjusts focus on a subject,A) The process of removing unwanted outer areas of a photograph,Cropping is the process of removing unwanted outer portions of a photograph to improve composition or focus attention on a subject.,Photography,Photo Editing
Which statement correctly explains a mirrorless camera?,The use and control of light sources to affect a photograph's mood and quality,"A digital camera without a mirror system, often more compact than a DSLR",The amount of light that reaches a camera's sensor or film,"A simple, compact camera designed for easy, automatic use","B) A digital camera without a mirror system, often more compact than a DSLR","A mirrorless camera lacks the internal mirror system of a DSLR, often resulting in a more compact camera body.",Photography,Camera Types
Choose the correct definition of depth of field.,Photography taken using a smartphone's built-in camera,The range within a photo that appears acceptably sharp and in focus,The opening in a lens that controls how much light enters the camera,The length of time a camera's shutter remains open to expose the sensor to light,B) The range within a photo that appears acceptably sharp and in focus,Depth of field refers to the range of distance within a photograph that appears acceptably sharp and in focus.,Photography,Focus
Which of the following best describes white balance?,A camera setting that adjusts colors to appear natural under different lighting,A lens designed to magnify distant subjects,"A simple, compact camera designed for easy, automatic use",The length of time a camera's shutter remains open to expose the sensor to light,A) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
natural light (photography) can be best defined as which of the following?,A digital camera that uses a mirror system and interchangeable lenses,Light from the sun or sky used as a photography light source,A composition guideline dividing an image into a 3x3 grid for subject placement,The use and control of light sources to affect a photograph's mood and quality,B) Light from the sun or sky used as a photography light source,Natural light refers to light from the sun or sky used as an available light source in photography.,Photography,Lighting
cropping (photo editing) can be best defined as which of the following?,The amount of light that reaches a camera's sensor or film,Photography taken using a smartphone's built-in camera,A genre of photography focused on capturing animals in their natural habitat,The process of removing unwanted outer areas of a photograph,D) The process of removing unwanted outer areas of a photograph,Cropping is the process of removing unwanted outer portions of a photograph to improve composition or focus attention on a subject.,Photography,Photo Editing
Which statement correctly explains photo editing?,A lens designed for extreme close-up photography of small subjects,The arrangement of visual elements within a photograph,The opening in a lens that controls how much light enters the camera,The process of modifying or enhancing a photograph after it is taken,D) The process of modifying or enhancing a photograph after it is taken,"Photo editing is the process of modifying or enhancing a photograph digitally, adjusting factors like color, brightness, or cropping.",Photography,Photo Editing
What is a mirrorless camera?,The length of time a camera's shutter remains open to expose the sensor to light,"A digital camera without a mirror system, often more compact than a DSLR",A genre of photography focused on capturing animals in their natural habitat,A genre of photography focused on capturing natural scenery,"B) A digital camera without a mirror system, often more compact than a DSLR","A mirrorless camera lacks the internal mirror system of a DSLR, often resulting in a more compact camera body.",Photography,Camera Types
Choose the correct definition of a macro lens.,A camera feature that automatically adjusts focus on a subject,The use and control of light sources to affect a photograph's mood and quality,A lens designed for extreme close-up photography of small subjects,A genre of photography focused on capturing animals in their natural habitat,C) A lens designed for extreme close-up photography of small subjects,"A macro lens is specifically designed for extreme close-up photography, capturing fine detail of small subjects.",Photography,Macro Photography
Choose the correct definition of white balance.,A camera setting that adjusts colors to appear natural under different lighting,The adjustment that makes a subject appear sharp and clear in an image,A number representing the size of a camera's aperture opening,The optical component that focuses light onto the camera's sensor or film,A) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Which of the following best describes white balance?,A genre of photography capturing candid moments of everyday life in public spaces,A camera setting that adjusts colors to appear natural under different lighting,A device used to capture and record images,A genre of photography focused on capturing animals in their natural habitat,B) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Which of the following best describes autofocus?,A genre of photography focused on capturing natural scenery,A camera setting that adjusts colors to appear natural under different lighting,A camera feature that automatically adjusts focus on a subject,The process of modifying or enhancing a photograph after it is taken,C) A camera feature that automatically adjusts focus on a subject,Autofocus is a camera feature that automatically adjusts the lens to bring a subject into sharp focus.,Photography,Focus
shutter speed can be best defined as which of the following?,The length of time a camera's shutter remains open to expose the sensor to light,Light from the sun or sky used as a photography light source,"When too little light reaches the sensor, resulting in a dark image","A digital camera without a mirror system, often more compact than a DSLR",A) The length of time a camera's shutter remains open to expose the sensor to light,"Shutter speed is the duration for which a camera's shutter stays open, controlling how much light reaches the sensor.",Photography,Shutter Speed
Which of the following best describes portrait photography?,A genre of photography capturing candid moments of everyday life in public spaces,The art and practice of capturing images using light,"A simple, compact camera designed for easy, automatic use",A genre of photography focused on capturing a person's likeness and personality,D) A genre of photography focused on capturing a person's likeness and personality,"Portrait photography focuses on capturing a person's likeness, expression, and personality, typically in a posed setting.",Photography,Portrait Photography
aperture can be best defined as which of the following?,A digital camera that uses a mirror system and interchangeable lenses,A lens designed for extreme close-up photography of small subjects,The opening in a lens that controls how much light enters the camera,"A digital camera without a mirror system, often more compact than a DSLR",C) The opening in a lens that controls how much light enters the camera,Aperture is the adjustable opening in a camera lens that controls the amount of light entering the camera.,Photography,Aperture
cropping (photo editing) can be best defined as which of the following?,A camera setting that adjusts colors to appear natural under different lighting,The process of removing unwanted outer areas of a photograph,Light from the sun or sky used as a photography light source,The art and practice of capturing images using light,B) The process of removing unwanted outer areas of a photograph,Cropping is the process of removing unwanted outer portions of a photograph to improve composition or focus attention on a subject.,Photography,Photo Editing
Which option best explains the meaning of photography?,The process of modifying or enhancing a photograph after it is taken,The adjustment that makes a subject appear sharp and clear in an image,The art and practice of capturing images using light,The amount of light that reaches a camera's sensor or film,C) The art and practice of capturing images using light,"Photography is the art and practice of creating images by capturing light, traditionally using a camera.",Photography,Photography Basics
street photography can be best defined as which of the following?,The process of modifying or enhancing a photograph after it is taken,A camera feature that automatically adjusts focus on a subject,A genre of photography capturing candid moments of everyday life in public spaces,A digital camera that uses a mirror system and interchangeable lenses,C) A genre of photography capturing candid moments of everyday life in public spaces,"Street photography captures candid, unposed moments of everyday life, often in public urban spaces.",Photography,Street Photography
What is the rule of thirds?,The length of time a camera's shutter remains open to expose the sensor to light,The range within a photo that appears acceptably sharp and in focus,A lens that captures a broader field of view than a standard lens,A composition guideline dividing an image into a 3x3 grid for subject placement,D) A composition guideline dividing an image into a 3x3 grid for subject placement,"The rule of thirds is a composition guideline that divides an image into a 3x3 grid, suggesting subjects be placed along the lines or intersections.",Photography,Composition
Which option best explains the meaning of white balance?,A camera setting that adjusts colors to appear natural under different lighting,A lens designed to magnify distant subjects,"A simple, compact camera designed for easy, automatic use","When too much light reaches the sensor, resulting in a washed-out image",A) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Which of the following best describes focus (photography)?,A lens that captures a broader field of view than a standard lens,The length of time a camera's shutter remains open to expose the sensor to light,The art and practice of capturing images using light,The adjustment that makes a subject appear sharp and clear in an image,D) The adjustment that makes a subject appear sharp and clear in an image,Focus in photography refers to adjusting the lens so that a subject appears sharp and clearly defined in the image.,Photography,Focus
underexposure can be best defined as which of the following?,A genre of photography focused on capturing natural scenery,Light from the sun or sky used as a photography light source,"When too little light reaches the sensor, resulting in a dark image",The use and control of light sources to affect a photograph's mood and quality,"C) When too little light reaches the sensor, resulting in a dark image","Underexposure occurs when too little light reaches the camera sensor, resulting in an overly dark image.",Photography,Exposure
Which option best explains the meaning of photo editing?,A lens designed to magnify distant subjects,Photography taken using a smartphone's built-in camera,The process of modifying or enhancing a photograph after it is taken,A genre of photography capturing candid moments of everyday life in public spaces,C) The process of modifying or enhancing a photograph after it is taken,"Photo editing is the process of modifying or enhancing a photograph digitally, adjusting factors like color, brightness, or cropping.",Photography,Photo Editing
Which of the following best describes mobile photography?,Photography taken using a smartphone's built-in camera,"A digital camera without a mirror system, often more compact than a DSLR",A genre of photography focused on extreme close-up images of small subjects,A genre of photography capturing candid moments of everyday life in public spaces,A) Photography taken using a smartphone's built-in camera,Mobile photography refers to taking photos using a smartphone's built-in camera rather than a dedicated camera.,Photography,Mobile Photography
Which option best explains the meaning of lighting (photography)?,"When too little light reaches the sensor, resulting in a dark image",The use and control of light sources to affect a photograph's mood and quality,The arrangement of visual elements within a photograph,A genre of photography focused on capturing animals in their natural habitat,B) The use and control of light sources to affect a photograph's mood and quality,"Lighting in photography involves controlling light sources to influence a photograph's mood, tone, and visual quality.",Photography,Lighting
What is landscape photography?,Light from the sun or sky used as a photography light source,A genre of photography focused on capturing natural scenery,The arrangement of visual elements within a photograph,The range within a photo that appears acceptably sharp and in focus,B) A genre of photography focused on capturing natural scenery,"Landscape photography focuses on capturing natural scenery, such as mountains, fields, and coastlines.",Photography,Landscape Photography
Which option best explains the meaning of white balance?,"Created in the 1820s, marking the invention of photography",A lens that captures a broader field of view than a standard lens,Photography taken using a smartphone's built-in camera,A camera setting that adjusts colors to appear natural under different lighting,D) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Which option best explains the meaning of natural light (photography)?,A device used to capture and record images,A composition guideline dividing an image into a 3x3 grid for subject placement,Light from the sun or sky used as a photography light source,The range within a photo that appears acceptably sharp and in focus,C) Light from the sun or sky used as a photography light source,Natural light refers to light from the sun or sky used as an available light source in photography.,Photography,Lighting
white balance can be best defined as which of the following?,A digital camera that uses a mirror system and interchangeable lenses,"A simple, compact camera designed for easy, automatic use",A camera setting that adjusts colors to appear natural under different lighting,The length of time a camera's shutter remains open to expose the sensor to light,C) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
Choose the correct definition of photography.,Photography taken using a smartphone's built-in camera,The art and practice of capturing images using light,"A simple, compact camera designed for easy, automatic use",A genre of photography focused on capturing animals in their natural habitat,B) The art and practice of capturing images using light,"Photography is the art and practice of creating images by capturing light, traditionally using a camera.",Photography,Photography Basics
Which statement correctly explains a DSLR camera?,A number representing the size of a camera's aperture opening,A genre of photography focused on extreme close-up images of small subjects,Light from the sun or sky used as a photography light source,A digital camera that uses a mirror system and interchangeable lenses,D) A digital camera that uses a mirror system and interchangeable lenses,A DSLR (Digital Single-Lens Reflex) camera uses a mirror system to show the exact image through the lens and supports interchangeable lenses.,Photography,Camera Types
Choose the correct definition of ISO (photography).,"When too much light reaches the sensor, resulting in a washed-out image",A genre of photography capturing candid moments of everyday life in public spaces,A camera setting that adjusts colors to appear natural under different lighting,A setting that controls a camera sensor's sensitivity to light,D) A setting that controls a camera sensor's sensitivity to light,"ISO is a camera setting that controls the sensor's sensitivity to light, with higher values suited to darker conditions.",Photography,ISO
Choose the correct definition of wildlife photography.,The length of time a camera's shutter remains open to expose the sensor to light,Light from the sun or sky used as a photography light source,A genre of photography focused on capturing animals in their natural habitat,A number representing the size of a camera's aperture opening,C) A genre of photography focused on capturing animals in their natural habitat,"Wildlife photography focuses on capturing images of animals, typically in their natural habitat.",Photography,Wildlife Photography
Choose the correct definition of street photography.,A lens designed to magnify distant subjects,A setting that controls a camera sensor's sensitivity to light,A genre of photography capturing candid moments of everyday life in public spaces,A camera setting that adjusts colors to appear natural under different lighting,C) A genre of photography capturing candid moments of everyday life in public spaces,"Street photography captures candid, unposed moments of everyday life, often in public urban spaces.",Photography,Street Photography
Which of the following best describes cropping (photo editing)?,A setting that controls a camera sensor's sensitivity to light,A genre of photography focused on capturing animals in their natural habitat,The adjustment that makes a subject appear sharp and clear in an image,The process of removing unwanted outer areas of a photograph,D) The process of removing unwanted outer areas of a photograph,Cropping is the process of removing unwanted outer portions of a photograph to improve composition or focus attention on a subject.,Photography,Photo Editing
What is depth of field?,The arrangement of visual elements within a photograph,The range within a photo that appears acceptably sharp and in focus,A camera setting that adjusts colors to appear natural under different lighting,"A digital camera without a mirror system, often more compact than a DSLR",B) The range within a photo that appears acceptably sharp and in focus,Depth of field refers to the range of distance within a photograph that appears acceptably sharp and in focus.,Photography,Focus
Choose the correct definition of the rule of thirds.,Light from the sun or sky used as a photography light source,A camera setting that adjusts colors to appear natural under different lighting,The art and practice of capturing images using light,A composition guideline dividing an image into a 3x3 grid for subject placement,D) A composition guideline dividing an image into a 3x3 grid for subject placement,"The rule of thirds is a composition guideline that divides an image into a 3x3 grid, suggesting subjects be placed along the lines or intersections.",Photography,Composition
Which of the following best describes depth of field?,The range within a photo that appears acceptably sharp and in focus,A genre of photography focused on capturing a person's likeness and personality,The process of removing unwanted outer areas of a photograph,"A simple, compact camera designed for easy, automatic use",A) The range within a photo that appears acceptably sharp and in focus,Depth of field refers to the range of distance within a photograph that appears acceptably sharp and in focus.,Photography,Focus
a mirrorless camera can be best defined as which of the following?,"When too much light reaches the sensor, resulting in a washed-out image",The opening in a lens that controls how much light enters the camera,Light from the sun or sky used as a photography light source,"A digital camera without a mirror system, often more compact than a DSLR","D) A digital camera without a mirror system, often more compact than a DSLR","A mirrorless camera lacks the internal mirror system of a DSLR, often resulting in a more compact camera body.",Photography,Camera Types
What is mobile photography?,The use and control of light sources to affect a photograph's mood and quality,Photography taken using a smartphone's built-in camera,A number representing the size of a camera's aperture opening,The process of modifying or enhancing a photograph after it is taken,B) Photography taken using a smartphone's built-in camera,Mobile photography refers to taking photos using a smartphone's built-in camera rather than a dedicated camera.,Photography,Mobile Photography
Which of the following best describes overexposure?,"When too much light reaches the sensor, resulting in a washed-out image",A number representing the size of a camera's aperture opening,A genre of photography focused on capturing a person's likeness and personality,Light from the sun or sky used as a photography light source,"A) When too much light reaches the sensor, resulting in a washed-out image","Overexposure occurs when too much light reaches the camera sensor, resulting in a bright, washed-out image.",Photography,Exposure
Which option best explains the meaning of a wide-angle lens?,"A simple, compact camera designed for easy, automatic use",A lens designed to magnify distant subjects,A lens that captures a broader field of view than a standard lens,A composition guideline dividing an image into a 3x3 grid for subject placement,C) A lens that captures a broader field of view than a standard lens,"A wide-angle lens captures a broader field of view, useful for landscapes and architecture photography.",Photography,Lenses
What is white balance?,A genre of photography focused on capturing animals in their natural habitat,A genre of photography focused on extreme close-up images of small subjects,A camera setting that adjusts colors to appear natural under different lighting,The opening in a lens that controls how much light enters the camera,C) A camera setting that adjusts colors to appear natural under different lighting,White balance is a camera setting that adjusts colors so that whites appear neutral and natural under different lighting conditions.,Photography,Exposure
