Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
₹192 is divided in the ratio 13:11. What is the larger share (assuming 13>11 scaled)?,95,104,125,124,B) 104,Total parts = 13+11 = 24. One part = 192÷24 = 8. First share = 13×8 = 104.,Mental Math,Ratios
"If it is 8:00, what time will it be after 25 minutes (12-hour clock, ignoring AM/PM)?",9:25,7:25,8:25,8:40,C) 8:25,Adding 25 minutes to 8:00 gives 8:25.,Mental Math,Time Calculations
What is 12 × 25?,315,300,285,309,B) 300,12 × 25 = 300.,Mental Math,Quick Multiplication
Round 4120 to the nearest hundred.,4100,4273,3981,4293,A) 4100,4120 rounded to the nearest hundred is 4100.,Mental Math,Estimation
Round 6016 to the nearest hundred.,6045,6000,6107,6094,B) 6000,6016 rounded to the nearest hundred is 6000.,Mental Math,Estimation
What is 154 ÷ 11?,11,16,14,15,C) 14,"154 ÷ 11 = 14, since 11 × 14 = 154.",Mental Math,Quick Division
What is 623 - 459?,164,184,174,152,A) 164,623 - 459 = 164.,Mental Math,Quick Subtraction
"What is the average of 14, 48, 67?",51,49,50,43,D) 43,Sum = 129. Average = 129÷3 = 43.,Mental Math,Averages
What is 357 ÷ 7?,58,63,49,51,D) 51,"357 ÷ 7 = 51, since 7 × 51 = 357.",Mental Math,Quick Division
₹54 is divided in the ratio 5:4. What is the larger share (assuming 5>4 scaled)?,34,37,36,30,D) 30,Total parts = 5+4 = 9. One part = 54÷9 = 6. First share = 5×6 = 30.,Mental Math,Ratios
What is 1144 ÷ 26?,48,44,37,54,B) 44,"1144 ÷ 26 = 44, since 26 × 44 = 1144.",Mental Math,Quick Division
Round 4856 to the nearest hundred.,4900,4977,5094,4990,A) 4900,4856 rounded to the nearest hundred is 4900.,Mental Math,Estimation
What is 6/10 + 1/10 in simplest form?,6/10,7/10,8/10,7/10,B) 7/10,6/10 + 1/10 = 7/10 = 7/10 in simplest form.,Mental Math,Fractions
What is 653 - 609?,42,40,44,43,C) 44,653 - 609 = 44.,Mental Math,Quick Subtraction
"What is the average of 84, 94, 60, 14, 28?",62,45,56,59,C) 56,Sum = 280. Average = 280÷5 = 56.,Mental Math,Averages
"What is the average of 38, 21, 38, 55, 78?",37,47,46,40,C) 46,Sum = 230. Average = 230÷5 = 46.,Mental Math,Averages
"What is the average of 56, 62, 91, 80, 41?",67,66,76,64,B) 66,Sum = 330. Average = 330÷5 = 66.,Mental Math,Averages
What is 947 + 438?,1305,1392,1385,1430,C) 1385,947 + 438 = 1385.,Mental Math,Quick Addition
"What is the average of 29, 90, 22?",50,40,47,46,C) 47,Sum = 141. Average = 141÷3 = 47.,Mental Math,Averages
"If it is 3:15, what time will it be after 77 minutes (12-hour clock, ignoring AM/PM)?",4:32,5:32,3:32,4:47,A) 4:32,Adding 77 minutes to 3:15 gives 4:32.,Mental Math,Time Calculations
Round 6436 to the nearest hundred.,6455,6425,6400,6321,C) 6400,6436 rounded to the nearest hundred is 6400.,Mental Math,Estimation
What is 150.29 + 197.41?,346.08,347.7,349.56,356.32,B) 347.7,150.29 + 197.41 = 347.7.,Mental Math,Decimals
What is 12% of 120?,12,16,14,13,C) 14,12% of 120 = (12/100) × 120 = 14.,Mental Math,Percentages
What is 36 × 9?,324,365,368,289,A) 324,36 × 9 = 324.,Mental Math,Quick Multiplication
What is 1820 ÷ 28?,65,57,80,75,A) 65,"1820 ÷ 28 = 65, since 28 × 65 = 1820.",Mental Math,Quick Division
Round 5677 to the nearest hundred.,5700,5715,5579,5723,A) 5700,5677 rounded to the nearest hundred is 5700.,Mental Math,Estimation
Round 3471 to the nearest hundred.,3529,3500,3359,3674,B) 3500,3471 rounded to the nearest hundred is 3500.,Mental Math,Estimation
What is 27 × 15?,379,400,405,410,C) 405,27 × 15 = 405.,Mental Math,Quick Multiplication
₹72 is divided in the ratio 7:2. What is the larger share (assuming 7>2 scaled)?,45,66,56,55,C) 56,Total parts = 7+2 = 9. One part = 72÷9 = 8. First share = 7×8 = 56.,Mental Math,Ratios
What is 292 + 349?,599,570,641,606,C) 641,292 + 349 = 641.,Mental Math,Quick Addition
What is 165.99 - 155.37?,13.07,8.35,16.62,10.62,D) 10.62,165.99 - 155.37 = 10.62.,Mental Math,Decimals
Round 4984 to the nearest hundred.,4904,5176,5000,4853,C) 5000,4984 rounded to the nearest hundred is 5000.,Mental Math,Estimation
What is 196.84 - 64.77?,127.57,132.07,134.32,139.62,B) 132.07,196.84 - 64.77 = 132.07.,Mental Math,Decimals
"What is the average of 73, 14, 68, 5, 60?",42,52,44,36,C) 44,Sum = 220. Average = 220÷5 = 44.,Mental Math,Averages
"If it is 5:00, what time will it be after 16 minutes (12-hour clock, ignoring AM/PM)?",4:16,5:16,5:31,6:16,B) 5:16,Adding 16 minutes to 5:00 gives 5:16.,Mental Math,Time Calculations
What is 2464 ÷ 28?,109,88,98,69,B) 88,"2464 ÷ 28 = 88, since 28 × 88 = 2464.",Mental Math,Quick Division
What is 686 ÷ 7?,75,98,89,90,B) 98,"686 ÷ 7 = 98, since 7 × 98 = 686.",Mental Math,Quick Division
What is 199.98 + 36.99?,243.27,239.96,232.28,236.97,D) 236.97,199.98 + 36.99 = 236.97.,Mental Math,Decimals
What is 319 + 398?,717,798,648,751,A) 717,319 + 398 = 717.,Mental Math,Quick Addition
What is 623 + 863?,1519,1411,1414,1486,D) 1486,623 + 863 = 1486.,Mental Math,Quick Addition
₹20 is divided in the ratio 3:7. What is the first share?,8,7,6,5,C) 6,Total parts = 3+7 = 10. One part = 20÷10 = 2. First share = 3×2 = 6.,Mental Math,Ratios
"What is the average of 66, 81, 48, 5?",40,43,53,50,D) 50,Sum = 200. Average = 200÷4 = 50.,Mental Math,Averages
What is 36 × 29?,1020,882,1202,1044,D) 1044,36 × 29 = 1044.,Mental Math,Quick Multiplication
"If it is 10:30, what time will it be after 119 minutes (12-hour clock, ignoring AM/PM)?",12:44,12:29,11:29,1:29,B) 12:29,Adding 119 minutes to 10:30 gives 12:29.,Mental Math,Time Calculations
What is 180 + 194?,374,407,353,390,A) 374,180 + 194 = 374.,Mental Math,Quick Addition
What is 128 ÷ 2?,75,64,77,70,B) 64,"128 ÷ 2 = 64, since 2 × 64 = 128.",Mental Math,Quick Division
"If it is 3:45, what time will it be after 119 minutes (12-hour clock, ignoring AM/PM)?",5:44,6:44,4:44,5:59,A) 5:44,Adding 119 minutes to 3:45 gives 5:44.,Mental Math,Time Calculations
What is 176 ÷ 2?,110,88,106,93,B) 88,"176 ÷ 2 = 88, since 2 × 88 = 176.",Mental Math,Quick Division
What is 138 + 268?,415,406,388,364,B) 406,138 + 268 = 406.,Mental Math,Quick Addition
What is 45% of 300?,135,118,127,114,A) 135,45% of 300 = (45/100) × 300 = 135.,Mental Math,Percentages
What is 13 × 42?,509,473,546,614,C) 546,13 × 42 = 546.,Mental Math,Quick Multiplication
What is 86.52 - 10.46?,74.97,80.53,76.06,82.48,C) 76.06,86.52 - 10.46 = 76.06.,Mental Math,Decimals
Round 7117 to the nearest hundred.,7293,7100,7111,6995,B) 7100,7117 rounded to the nearest hundred is 7100.,Mental Math,Estimation
"If it is 11:00, what time will it be after 120 minutes (12-hour clock, ignoring AM/PM)?",1:00,1:15,1:00,2:00,A) 1:00,Adding 120 minutes to 11:00 gives 1:00.,Mental Math,Time Calculations
"What is the average of 43, 69, 92, 64?",67,56,59,54,A) 67,Sum = 268. Average = 268÷4 = 67.,Mental Math,Averages
Round 3425 to the nearest hundred.,3352,3328,3400,3473,C) 3400,3425 rounded to the nearest hundred is 3400.,Mental Math,Estimation
What is 320 ÷ 16?,22,24,23,20,D) 20,"320 ÷ 16 = 20, since 16 × 20 = 320.",Mental Math,Quick Division
What is 848 ÷ 16?,43,53,59,49,B) 53,"848 ÷ 16 = 53, since 16 × 53 = 848.",Mental Math,Quick Division
"What is the average of 42, 49, 10, 3?",29,27,30,26,D) 26,Sum = 104. Average = 104÷4 = 26.,Mental Math,Averages
Round 2451 to the nearest hundred.,2646,2449,2302,2500,D) 2500,2451 rounded to the nearest hundred is 2500.,Mental Math,Estimation
"What is the average of 41, 70, 95, 78, 76?",78,72,65,61,B) 72,Sum = 360. Average = 360÷5 = 72.,Mental Math,Averages
"What is the average of 47, 79, 92, 78?",84,81,74,60,C) 74,Sum = 296. Average = 296÷4 = 74.,Mental Math,Averages
"If it is 7:30, what time will it be after 165 minutes (12-hour clock, ignoring AM/PM)?",10:30,10:15,11:15,9:15,B) 10:15,Adding 165 minutes to 7:30 gives 10:15.,Mental Math,Time Calculations
What is 900 ÷ 20?,45,46,56,37,A) 45,"900 ÷ 20 = 45, since 20 × 45 = 900.",Mental Math,Quick Division
What is 693 + 203?,984,808,853,896,D) 896,693 + 203 = 896.,Mental Math,Quick Addition
What is 76 ÷ 4?,19,16,20,21,A) 19,"76 ÷ 4 = 19, since 4 × 19 = 76.",Mental Math,Quick Division
Round 2399 to the nearest hundred.,2519,2502,2400,2373,C) 2400,2399 rounded to the nearest hundred is 2400.,Mental Math,Estimation
What is 87 + 88?,162,182,193,175,D) 175,87 + 88 = 175.,Mental Math,Quick Addition
"If it is 7:00, what time will it be after 98 minutes (12-hour clock, ignoring AM/PM)?",7:38,8:38,8:53,9:38,B) 8:38,Adding 98 minutes to 7:00 gives 8:38.,Mental Math,Time Calculations
"If it is 5:00, what time will it be after 124 minutes (12-hour clock, ignoring AM/PM)?",7:19,7:04,8:04,6:04,B) 7:04,Adding 124 minutes to 5:00 gives 7:04.,Mental Math,Time Calculations
What is 12.32 + 60.8?,75.16,73.12,70.67,79.87,B) 73.12,12.32 + 60.8 = 73.12.,Mental Math,Decimals
What is 937 + 958?,2016,1895,2001,2079,B) 1895,937 + 958 = 1895.,Mental Math,Quick Addition
What is 338 - 324?,12,15,14,13,C) 14,338 - 324 = 14.,Mental Math,Quick Subtraction
"What is the average of 58, 92, 51, 99?",68,75,69,90,B) 75,Sum = 300. Average = 300÷4 = 75.,Mental Math,Averages
What is 867 ÷ 17?,40,50,46,51,D) 51,"867 ÷ 17 = 51, since 17 × 51 = 867.",Mental Math,Quick Division
₹76 is divided in the ratio 12:7. What is the larger share (assuming 12>7 scaled)?,46,48,36,51,B) 48,Total parts = 12+7 = 19. One part = 76÷19 = 4. First share = 12×4 = 48.,Mental Math,Ratios
"If it is 8:30, what time will it be after 150 minutes (12-hour clock, ignoring AM/PM)?",12:00,11:15,11:00,10:00,C) 11:00,Adding 150 minutes to 8:30 gives 11:00.,Mental Math,Time Calculations
What is 164 - 52?,98,111,112,102,C) 112,164 - 52 = 112.,Mental Math,Quick Subtraction
₹115 is divided in the ratio 8:15. What is the first share?,35,37,41,40,D) 40,Total parts = 8+15 = 23. One part = 115÷23 = 5. First share = 8×5 = 40.,Mental Math,Ratios
What is 1007 ÷ 19?,61,53,64,45,B) 53,"1007 ÷ 19 = 53, since 19 × 53 = 1007.",Mental Math,Quick Division
Round 2358 to the nearest hundred.,2400,2279,2565,2591,A) 2400,2358 rounded to the nearest hundred is 2400.,Mental Math,Estimation
Round 8759 to the nearest hundred.,8822,8801,8800,8790,C) 8800,8759 rounded to the nearest hundred is 8800.,Mental Math,Estimation
What is 1/6 + 4/6 in simplest form?,4/6,5/6,6/6,5/6,B) 5/6,1/6 + 4/6 = 5/6 = 5/6 in simplest form.,Mental Math,Fractions
What is 760 ÷ 20?,33,43,30,38,D) 38,"760 ÷ 20 = 38, since 20 × 38 = 760.",Mental Math,Quick Division
"If one item costs ₹50, what is the total cost of 8 items?",₹450,₹400,₹450,₹350,B) ₹400,Total cost = price × quantity = ₹50 × 8 = ₹400.,Mental Math,Money Calculations
What is 666 - 13?,654,600,651,653,D) 653,666 - 13 = 653.,Mental Math,Quick Subtraction
What is 37 × 30?,1110,1016,1288,1060,A) 1110,37 × 30 = 1110.,Mental Math,Quick Multiplication
What is 80% of 40?,32,31,28,38,A) 32,80% of 40 = (80/100) × 40 = 32.,Mental Math,Percentages
What is 1/9 + 6/9 in simplest form?,7/9,6/9,8/9,7/9,A) 7/9,1/9 + 6/9 = 7/9 = 7/9 in simplest form.,Mental Math,Fractions
What is 245 + 201?,469,484,434,446,D) 446,245 + 201 = 446.,Mental Math,Quick Addition
What is 180 + 330?,484,510,490,499,B) 510,180 + 330 = 510.,Mental Math,Quick Addition
What is 293 - 247?,50,46,41,43,B) 46,293 - 247 = 46.,Mental Math,Quick Subtraction
Round 1505 to the nearest hundred.,1496,1604,1500,1328,C) 1500,1505 rounded to the nearest hundred is 1500.,Mental Math,Estimation
Round 7439 to the nearest hundred.,7409,7400,7382,7389,B) 7400,7439 rounded to the nearest hundred is 7400.,Mental Math,Estimation
"What is the average of 72, 14, 87, 90, 57?",63,62,58,64,D) 64,Sum = 320. Average = 320÷5 = 64.,Mental Math,Averages
What is 307 + 58?,365,409,331,326,A) 365,307 + 58 = 365.,Mental Math,Quick Addition
What is 171.92 - 67.08?,103.4,104.84,108.91,113.79,B) 104.84,171.92 - 67.08 = 104.84.,Mental Math,Decimals
What is 352 + 919?,1271,1145,1225,1154,A) 1271,352 + 919 = 1271.,Mental Math,Quick Addition
Round 4710 to the nearest hundred.,4894,4700,4860,4884,B) 4700,4710 rounded to the nearest hundred is 4700.,Mental Math,Estimation
What is 424 + 65?,506,526,489,434,C) 489,424 + 65 = 489.,Mental Math,Quick Addition
"What is the average of 43, 82, 81, 20, 9?",52,56,47,46,C) 47,Sum = 235. Average = 235÷5 = 47.,Mental Math,Averages
What is 21 × 32?,617,626,672,691,C) 672,21 × 32 = 672.,Mental Math,Quick Multiplication
What is 26²?,676,578,651,669,A) 676,26² = 26 × 26 = 676.,Mental Math,Squares
What is 182.8 + 184.36?,367.16,366.41,371.51,376.61,A) 367.16,182.8 + 184.36 = 367.16.,Mental Math,Decimals
What is √169?,11,18,13,9,C) 13,"√169 = 13, because 13 × 13 = 169.",Mental Math,Square Roots
"What is the average of 62, 87, 49?",69,54,63,66,D) 66,Sum = 198. Average = 198÷3 = 66.,Mental Math,Averages
What is 162.42 - 23.35?,144.57,139.07,142.69,138.22,B) 139.07,162.42 - 23.35 = 139.07.,Mental Math,Decimals
What is 10 × 12?,109,120,113,112,B) 120,10 × 12 = 120.,Mental Math,Quick Multiplication
What is 923 - 448?,519,495,474,475,D) 475,923 - 448 = 475.,Mental Math,Quick Subtraction
Round 7944 to the nearest hundred.,8051,7838,7900,7897,C) 7900,7944 rounded to the nearest hundred is 7900.,Mental Math,Estimation
What is 999 - 983?,18,14,15,16,D) 16,999 - 983 = 16.,Mental Math,Quick Subtraction
What is 980 ÷ 20?,37,49,50,56,B) 49,"980 ÷ 20 = 49, since 20 × 49 = 980.",Mental Math,Quick Division
₹144 is divided in the ratio 11:13. What is the first share?,66,76,71,82,A) 66,Total parts = 11+13 = 24. One part = 144÷24 = 6. First share = 11×6 = 66.,Mental Math,Ratios
What is 1/10 + 6/10 in simplest form?,7/10,8/10,6/10,7/10,A) 7/10,1/10 + 6/10 = 7/10 = 7/10 in simplest form.,Mental Math,Fractions
Round 2342 to the nearest hundred.,2156,2300,2175,2372,B) 2300,2342 rounded to the nearest hundred is 2300.,Mental Math,Estimation
What is 66 ÷ 3?,26,22,20,24,B) 22,"66 ÷ 3 = 22, since 3 × 22 = 66.",Mental Math,Quick Division
What is 857 - 507?,350,392,337,368,A) 350,857 - 507 = 350.,Mental Math,Quick Subtraction
What is 26.75 - 12.96?,20.03,11.25,17.83,13.79,D) 13.79,26.75 - 12.96 = 13.79.,Mental Math,Decimals
"If it is 6:15, what time will it be after 120 minutes (12-hour clock, ignoring AM/PM)?",8:30,9:15,8:15,7:15,C) 8:15,Adding 120 minutes to 6:15 gives 8:15.,Mental Math,Time Calculations
What is 19 × 18?,387,319,342,358,C) 342,19 × 18 = 342.,Mental Math,Quick Multiplication
What is 176.78 + 72.95?,254.01,247.51,258.93,249.73,D) 249.73,176.78 + 72.95 = 249.73.,Mental Math,Decimals
Round 8071 to the nearest hundred.,7962,8272,8100,8126,C) 8100,8071 rounded to the nearest hundred is 8100.,Mental Math,Estimation
"If it is 2:00, what time will it be after 142 minutes (12-hour clock, ignoring AM/PM)?",3:22,4:22,5:22,4:37,B) 4:22,Adding 142 minutes to 2:00 gives 4:22.,Mental Math,Time Calculations
"If it is 11:15, what time will it be after 170 minutes (12-hour clock, ignoring AM/PM)?",1:05,3:05,2:05,2:20,C) 2:05,Adding 170 minutes to 11:15 gives 2:05.,Mental Math,Time Calculations
What is 944 - 769?,196,154,175,166,C) 175,944 - 769 = 175.,Mental Math,Quick Subtraction
What is 854 - 235?,605,558,619,608,C) 619,854 - 235 = 619.,Mental Math,Quick Subtraction
What is 149.18 - 147.15?,5.53,2.03,8.72,0,B) 2.03,149.18 - 147.15 = 2.03.,Mental Math,Decimals
What is 899 + 728?,1799,1581,1606,1627,D) 1627,899 + 728 = 1627.,Mental Math,Quick Addition
What is 166.74 - 165.29?,0,1.45,2.29,10.4,B) 1.45,166.74 - 165.29 = 1.45.,Mental Math,Decimals
What is 9 × 27?,258,269,216,243,D) 243,9 × 27 = 243.,Mental Math,Quick Multiplication
What is 123.33 + 174.84?,295.91,298.17,307.33,302.4,B) 298.17,123.33 + 174.84 = 298.17.,Mental Math,Decimals
What is 6.06 + 142.39?,148.45,157.89,150.3,144.13,A) 148.45,6.06 + 142.39 = 148.45.,Mental Math,Decimals
What is 142.56 - 123.8?,20.39,24.87,18.76,17.03,C) 18.76,142.56 - 123.8 = 18.76.,Mental Math,Decimals
"If it is 10:45, what time will it be after 69 minutes (12-hour clock, ignoring AM/PM)?",11:54,12:54,10:54,11:09,A) 11:54,Adding 69 minutes to 10:45 gives 11:54.,Mental Math,Time Calculations
What is 1736 ÷ 28?,62,75,63,51,A) 62,"1736 ÷ 28 = 62, since 28 × 62 = 1736.",Mental Math,Quick Division
What is 774 - 87?,654,605,687,621,C) 687,774 - 87 = 687.,Mental Math,Quick Subtraction
What is 77.64 + 158.4?,236.04,231.56,238.55,244.42,A) 236.04,77.64 + 158.4 = 236.04.,Mental Math,Decimals
What is √441?,19,24,23,21,D) 21,"√441 = 21, because 21 × 21 = 441.",Mental Math,Square Roots
What is 5/12 + 4/12 in simplest form?,3/4,9/12,2/4,4/4,A) 3/4,5/12 + 4/12 = 9/12 = 3/4 in simplest form.,Mental Math,Fractions
Round 9358 to the nearest hundred.,9559,9394,9255,9400,D) 9400,9358 rounded to the nearest hundred is 9400.,Mental Math,Estimation
What is 469 + 251?,746,674,738,720,D) 720,469 + 251 = 720.,Mental Math,Quick Addition
₹170 is divided in the ratio 12:5. What is the larger share (assuming 12>5 scaled)?,123,96,120,130,C) 120,Total parts = 12+5 = 17. One part = 170÷17 = 10. First share = 12×10 = 120.,Mental Math,Ratios
What is 20% of 90?,19,18,21,16,B) 18,20% of 90 = (20/100) × 90 = 18.,Mental Math,Percentages
What is 761 + 94?,855,755,848,872,A) 855,761 + 94 = 855.,Mental Math,Quick Addition
₹138 is divided in the ratio 15:8. What is the larger share (assuming 15>8 scaled)?,90,71,76,77,A) 90,Total parts = 15+8 = 23. One part = 138÷23 = 6. First share = 15×6 = 90.,Mental Math,Ratios
What is 605 + 816?,1420,1385,1421,1328,C) 1421,605 + 816 = 1421.,Mental Math,Quick Addition
What is 684 - 148?,536,581,531,477,A) 536,684 - 148 = 536.,Mental Math,Quick Subtraction
What is 907 - 894?,12,13,11,15,B) 13,907 - 894 = 13.,Mental Math,Quick Subtraction
What is 51 + 740?,754,748,791,880,C) 791,51 + 740 = 791.,Mental Math,Quick Addition
What is 740 + 450?,1243,1205,1244,1190,D) 1190,740 + 450 = 1190.,Mental Math,Quick Addition
What is 3/4 + 2/4 in simplest form?,5/4,6/4,5/4,4/4,A) 5/4,3/4 + 2/4 = 5/4 = 5/4 in simplest form.,Mental Math,Fractions
What is 17 × 48?,872,816,698,779,B) 816,17 × 48 = 816.,Mental Math,Quick Multiplication
"What is the average of 38, 2, 35?",25,28,21,26,A) 25,Sum = 75. Average = 75÷3 = 25.,Mental Math,Averages
"What is the average of 53, 50, 8, 69?",45,48,42,39,A) 45,Sum = 180. Average = 180÷4 = 45.,Mental Math,Averages
Round 8817 to the nearest hundred.,8691,8979,8771,8800,D) 8800,8817 rounded to the nearest hundred is 8800.,Mental Math,Estimation
What is 38 × 29?,1033,1223,1102,1005,C) 1102,38 × 29 = 1102.,Mental Math,Quick Multiplication
What is 7 × 46?,306,327,322,366,C) 322,7 × 46 = 322.,Mental Math,Quick Multiplication
What is 157.51 + 67.31?,231.32,221.49,227.71,224.82,D) 224.82,157.51 + 67.31 = 224.82.,Mental Math,Decimals
What is 698 + 420?,1142,1191,995,1118,D) 1118,698 + 420 = 1118.,Mental Math,Quick Addition
What is 946 - 254?,743,692,716,737,B) 692,946 - 254 = 692.,Mental Math,Quick Subtraction
Round 1470 to the nearest hundred.,1500,1426,1532,1356,A) 1500,1470 rounded to the nearest hundred is 1500.,Mental Math,Estimation
₹68 is divided in the ratio 14:3. What is the larger share (assuming 14>3 scaled)?,44,48,56,53,C) 56,Total parts = 14+3 = 17. One part = 68÷17 = 4. First share = 14×4 = 56.,Mental Math,Ratios
What is √529?,22,21,23,24,C) 23,"√529 = 23, because 23 × 23 = 529.",Mental Math,Square Roots
What is 6 × 2?,14,11,12,13,C) 12,6 × 2 = 12.,Mental Math,Quick Multiplication
₹40 is divided in the ratio 9:11. What is the first share?,22,15,14,18,D) 18,Total parts = 9+11 = 20. One part = 40÷20 = 2. First share = 9×2 = 18.,Mental Math,Ratios
What is 4/6 + 3/6 in simplest form?,8/6,7/6,7/6,6/6,B) 7/6,4/6 + 3/6 = 7/6 = 7/6 in simplest form.,Mental Math,Fractions
What is 499 + 11?,447,530,529,510,D) 510,499 + 11 = 510.,Mental Math,Quick Addition
What is 659 - 628?,29,31,28,33,B) 31,659 - 628 = 31.,Mental Math,Quick Subtraction
Round 7588 to the nearest hundred.,7669,7600,7514,7509,B) 7600,7588 rounded to the nearest hundred is 7600.,Mental Math,Estimation
"What is the average of 57, 45, 69?",61,57,59,50,B) 57,Sum = 171. Average = 171÷3 = 57.,Mental Math,Averages
What is 564 ÷ 6?,93,98,94,89,C) 94,"564 ÷ 6 = 94, since 6 × 94 = 564.",Mental Math,Quick Division
"What is the average of 48, 30, 59, 93, 25?",58,51,42,61,B) 51,Sum = 255. Average = 255÷5 = 51.,Mental Math,Averages
"If it is 8:45, what time will it be after 169 minutes (12-hour clock, ignoring AM/PM)?",11:34,11:49,10:34,12:34,A) 11:34,Adding 169 minutes to 8:45 gives 11:34.,Mental Math,Time Calculations
What is 997 + 850?,1760,1718,1618,1847,D) 1847,997 + 850 = 1847.,Mental Math,Quick Addition
Round 750 to the nearest hundred.,659,663,676,800,D) 800,750 rounded to the nearest hundred is 800.,Mental Math,Estimation
What is 9 × 13?,117,131,116,126,A) 117,9 × 13 = 117.,Mental Math,Quick Multiplication
What is 690 ÷ 10?,80,60,69,73,C) 69,"690 ÷ 10 = 69, since 10 × 69 = 690.",Mental Math,Quick Division
What is 129.98 - 90.98?,48.83,42.36,39.0,37.07,C) 39.0,129.98 - 90.98 = 39.0.,Mental Math,Decimals
What is 869 - 391?,459,478,497,471,B) 478,869 - 391 = 478.,Mental Math,Quick Subtraction
What is 507 + 119?,672,704,626,586,C) 626,507 + 119 = 626.,Mental Math,Quick Addition
What is 19 × 13?,282,259,272,247,D) 247,19 × 13 = 247.,Mental Math,Quick Multiplication
What is 4/6 + 1/6 in simplest form?,6/6,5/6,5/6,4/6,B) 5/6,4/6 + 1/6 = 5/6 = 5/6 in simplest form.,Mental Math,Fractions
What is 49 × 30?,1557,1470,1528,1464,B) 1470,49 × 30 = 1470.,Mental Math,Quick Multiplication
What is 7 × 4?,25,28,31,26,B) 28,7 × 4 = 28.,Mental Math,Quick Multiplication
"If it is 5:00, what time will it be after 48 minutes (12-hour clock, ignoring AM/PM)?",5:03,4:48,5:48,6:48,C) 5:48,Adding 48 minutes to 5:00 gives 5:48.,Mental Math,Time Calculations
"What is the average of 84, 32, 82, 15, 32?",47,42,49,51,C) 49,Sum = 245. Average = 245÷5 = 49.,Mental Math,Averages
What is 30 × 33?,1132,990,1046,903,B) 990,30 × 33 = 990.,Mental Math,Quick Multiplication
What is 15 × 24?,360,325,358,372,A) 360,15 × 24 = 360.,Mental Math,Quick Multiplication
"If one item costs ₹99, what is the total cost of 4 items?",₹396,₹297,₹446,₹495,A) ₹396,Total cost = price × quantity = ₹99 × 4 = ₹396.,Mental Math,Money Calculations
What is 1584 ÷ 18?,100,101,88,105,C) 88,"1584 ÷ 18 = 88, since 18 × 88 = 1584.",Mental Math,Quick Division
"What is the average of 18, 26, 67, 25?",28,34,35,31,B) 34,Sum = 136. Average = 136÷4 = 34.,Mental Math,Averages
What is 649 + 134?,798,831,783,841,C) 783,649 + 134 = 783.,Mental Math,Quick Addition
Round 3262 to the nearest hundred.,3300,3401,3335,3194,A) 3300,3262 rounded to the nearest hundred is 3300.,Mental Math,Estimation
Round 9548 to the nearest hundred.,9422,9614,9500,9696,C) 9500,9548 rounded to the nearest hundred is 9500.,Mental Math,Estimation
"If it is 8:30, what time will it be after 97 minutes (12-hour clock, ignoring AM/PM)?",11:07,10:07,10:22,9:07,B) 10:07,Adding 97 minutes to 8:30 gives 10:07.,Mental Math,Time Calculations
"What is the average of 96, 37, 74?",69,68,57,65,A) 69,Sum = 207. Average = 207÷3 = 69.,Mental Math,Averages
What is 27.98 - 19.81?,10.33,17.15,5.1,8.17,D) 8.17,27.98 - 19.81 = 8.17.,Mental Math,Decimals
What is 988 ÷ 26?,38,30,47,33,A) 38,"988 ÷ 26 = 38, since 26 × 38 = 988.",Mental Math,Quick Division
What is 20 × 20?,400,441,389,384,A) 400,20 × 20 = 400.,Mental Math,Quick Multiplication
What is 43 × 5?,226,245,215,196,C) 215,43 × 5 = 215.,Mental Math,Quick Multiplication
What is 156.32 - 37.07?,122.87,119.25,117.49,128.71,B) 119.25,156.32 - 37.07 = 119.25.,Mental Math,Decimals
"If it is 4:00, what time will it be after 77 minutes (12-hour clock, ignoring AM/PM)?",5:32,5:17,6:17,4:17,B) 5:17,Adding 77 minutes to 4:00 gives 5:17.,Mental Math,Time Calculations
"What is the average of 35, 99, 11, 99?",59,70,61,56,C) 61,Sum = 244. Average = 244÷4 = 61.,Mental Math,Averages
What is 756 - 25?,705,731,763,766,B) 731,756 - 25 = 731.,Mental Math,Quick Subtraction
What is 755 + 563?,1401,1347,1318,1244,C) 1318,755 + 563 = 1318.,Mental Math,Quick Addition
What is 2.82 + 145.11?,151.12,157.69,147.93,144.59,C) 147.93,2.82 + 145.11 = 147.93.,Mental Math,Decimals
What is 546 ÷ 6?,89,91,106,82,B) 91,"546 ÷ 6 = 91, since 6 × 91 = 546.",Mental Math,Quick Division
Round 9932 to the nearest hundred.,9979,9792,9900,10019,C) 9900,9932 rounded to the nearest hundred is 9900.,Mental Math,Estimation
What is 156 ÷ 12?,13,11,16,10,A) 13,"156 ÷ 12 = 13, since 12 × 13 = 156.",Mental Math,Quick Division
"What is the average of 42, 62, 13?",38,39,46,43,B) 39,Sum = 117. Average = 117÷3 = 39.,Mental Math,Averages
₹64 is divided in the ratio 3:5. What is the first share?,18,24,27,29,B) 24,Total parts = 3+5 = 8. One part = 64÷8 = 8. First share = 3×8 = 24.,Mental Math,Ratios
What is 371 + 872?,1166,1289,1243,1151,C) 1243,371 + 872 = 1243.,Mental Math,Quick Addition
What is 2232 ÷ 24?,99,111,93,78,C) 93,"2232 ÷ 24 = 93, since 24 × 93 = 2232.",Mental Math,Quick Division
Round 7800 to the nearest hundred.,7870,7921,7800,7817,C) 7800,7800 rounded to the nearest hundred is 7800.,Mental Math,Estimation
