Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which option correctly answers this: Which weighs more: a ton of feathers or a ton of gold?,Two,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","12 (referring to the second of January, February, etc.)","Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","B) They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","This classic trick assumes a straightforward comparison, but the deeper trick often involves the difference between troy and avoirdupois weight systems for gold versus feathers.",Trick Questions,Common-Sense Tricks
What word becomes shorter when you add two letters to it?,9,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Short,The letter W,C) Short,"The word 'short' becomes 'shorter' when 'er' is added, which is itself a description of becoming 'shorter'.",Trick Questions,Word Tricks
"Which option correctly answers this: If a red house is made of red bricks, a blue house is made of blue bricks, and a pink house is made of pink bricks, what is a greenhouse made of?",Because he is not dead (he is still living),5 minutes,Two,Glass,D) Glass,"A greenhouse is a structure typically made of glass, used for growing plants — the color pattern in the question is a deliberate misdirection.",Trick Questions,Trick Logic
"Quiz question: What occurs once in a year, twice in a week, but never in a day?",The letter E,Light (or sound),Short,5 minutes,A) The letter E,"The letter 'E' appears once in 'year', twice in 'week', but not at all in the word 'day'.",Trick Questions,Word Tricks
Which option correctly answers this: What can travel around the world while staying in a corner?,The letter W,Because he is not dead (he is still living),The letter E,A postage stamp,D) A postage stamp,A postage stamp travels around the world on letters and packages while remaining fixed in the corner of the envelope.,Trick Questions,Trick Riddles
Quiz question: Which is correct to say: 'the yolk of an egg is white' or 'the yolk of an egg are white'?,Because he is not dead (he is still living),Are you asleep?,"Neither, because the yolk of an egg is yellow, not white",Survivors are not buried,"C) Neither, because the yolk of an egg is yellow, not white","This trick question focuses on subject-verb agreement, but the real trick is that the underlying fact is false — egg yolks are yellow, not white.",Trick Questions,Trick Logic
A rooster lays an egg on top of a barn roof. Which way does the egg roll?,Roosters do not lay eggs,"Nine (a purely mathematical answer, ignoring the idiom)",Are you asleep?,Survivors are not buried,A) Roosters do not lay eggs,This is a trick question because roosters are male and do not lay eggs — only hens do.,Trick Questions,Trick Logic
Choose the correct answer: How many seconds are there in a year?,Your right hand,5 minutes,"12 (referring to the second of January, February, etc.)",White (because the house is at the North Pole),"C) 12 (referring to the second of January, February, etc.)",This is a wordplay trick: it plays on the word 'second' meaning both a unit of time and 'the 2nd day' of each month.,Trick Questions,Word Tricks
Choose the correct answer: What can you hold in your left hand but never in your right hand?,Your right hand,Because he is not dead (he is still living),"Nine (a purely mathematical answer, ignoring the idiom)","They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)",A) Your right hand,"You cannot hold your right hand with your right hand, but you can hold it with your left hand — a play on the question's wording.",Trick Questions,Trick Logic
"If a red house is made of red bricks, a blue house is made of blue bricks, and a pink house is made of pink bricks, what is a greenhouse made of?",Glass,1 hour,"Neither, because the yolk of an egg is yellow, not white",Survivors are not buried,A) Glass,"A greenhouse is a structure typically made of glass, used for growing plants — the color pattern in the question is a deliberate misdirection.",Trick Questions,Trick Logic
"Quiz question: If a plane crashes exactly on the border between two countries, where do they bury the survivors?","No, because if he has a widow, he is already dead",Survivors are not buried,Are you asleep?,All 12 months,B) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
"If two's company and three's a crowd, what are four and five?",White (because the house is at the North Pole),"Nine (a purely mathematical answer, ignoring the idiom)","The years refer to room numbers, not birth and death years (a lateral-thinking twist)",All 12 months,"B) Nine (a purely mathematical answer, ignoring the idiom)","This trick question plays with switching from an idiomatic phrase about company/crowds to simple arithmetic, since 4 + 5 = 9.",Trick Questions,Trick Logic
"Before Mount Everest was discovered, what was the highest mountain in the world?",Short,"Mount Everest (it was always the highest, even before being 'discovered')","Only once, because after that you are subtracting from 20, not 25","Neither, because the yolk of an egg is yellow, not white","B) Mount Everest (it was always the highest, even before being 'discovered')",Mount Everest has always been the tallest mountain on Earth; its height didn't change based on when humans identified or named it.,Trick Questions,Common-Sense Tricks
"Quiz question: If there are three apples and you take away two, how many do you have?","Neither, because the yolk of an egg is yellow, not white",Short,Two,"No, because if he has a widow, he is already dead",C) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
Choose the correct answer: What is at the end of a rainbow?,Survivors are not buried,The letter W,Are you asleep?,White (because the house is at the North Pole),B) The letter W,This is a wordplay trick: the word 'rainbow' ends with the letter 'w'.,Trick Questions,Word Tricks
Which option correctly answers this: How many months of the year have 28 days?,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",All 12 months,The letter W,9,B) All 12 months,"Every month has at least 28 days; only February has exactly 28 (or 29), but all months include at least 28 days.",Trick Questions,Trick Riddles
"Choose the correct answer: If a plane crashes exactly on the border between two countries, where do they bury the survivors?",A postage stamp,"Mount Everest (it was always the highest, even before being 'discovered')",Survivors are not buried,Legs,C) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
Quiz question: Which weighs more: a ton of feathers or a ton of gold?,1 hour,"Neither, because the yolk of an egg is yellow, not white","Mount Everest (it was always the highest, even before being 'discovered')","They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","D) They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","This classic trick assumes a straightforward comparison, but the deeper trick often involves the difference between troy and avoirdupois weight systems for gold versus feathers.",Trick Questions,Common-Sense Tricks
"Which option correctly answers this: If a red house is made of red bricks, a blue house is made of blue bricks, and a pink house is made of pink bricks, what is a greenhouse made of?","Nine (a purely mathematical answer, ignoring the idiom)",They weigh the same,Glass,Two,C) Glass,"A greenhouse is a structure typically made of glass, used for growing plants — the color pattern in the question is a deliberate misdirection.",Trick Questions,Trick Logic
What is at the end of a rainbow?,5 minutes,The letter W,9,Your right hand,B) The letter W,This is a wordplay trick: the word 'rainbow' ends with the letter 'w'.,Trick Questions,Word Tricks
Which is heavier: a pound of feathers or a pound of bricks?,"Nine (a purely mathematical answer, ignoring the idiom)",Roosters do not lay eggs,"No, because if he has a widow, he is already dead",They weigh the same,D) They weigh the same,Both weigh exactly one pound; the trick lies in assuming bricks feel or seem heavier due to their smaller volume.,Trick Questions,Common-Sense Tricks
"Choose the correct answer: If you have only one match and you walk into a room with a lamp, a fireplace, and a candle, which do you light first?","Only once, because after that you are subtracting from 20, not 25",The match,Glass,Legs,B) The match,You must light the match itself first before you can use it to light anything else in the room.,Trick Questions,Trick Logic
"If two's company and three's a crowd, what are four and five?","12 (referring to the second of January, February, etc.)","Nine (a purely mathematical answer, ignoring the idiom)",A postage stamp,"No, because if he has a widow, he is already dead","B) Nine (a purely mathematical answer, ignoring the idiom)","This trick question plays with switching from an idiomatic phrase about company/crowds to simple arithmetic, since 4 + 5 = 9.",Trick Questions,Trick Logic
"Quiz question: What occurs once in a year, twice in a week, but never in a day?",The letter W,Are you asleep?,The letter E,"Neither, because the yolk of an egg is yellow, not white",C) The letter E,"The letter 'E' appears once in 'year', twice in 'week', but not at all in the word 'day'.",Trick Questions,Word Tricks
Which option correctly answers this: What can you hold in your left hand but never in your right hand?,Your right hand,"No, because if he has a widow, he is already dead","12 (referring to the second of January, February, etc.)",A postage stamp,A) Your right hand,"You cannot hold your right hand with your right hand, but you can hold it with your left hand — a play on the question's wording.",Trick Questions,Trick Logic
Choose the correct answer: Why can't a man living in New York be buried in Chicago?,9,Because he is not dead (he is still living),They weigh the same,All 12 months,B) Because he is not dead (he is still living),"The trick lies in the phrase 'a man living in New York' — since he's alive, he can't be buried anywhere.",Trick Questions,Trick Logic
"What occurs once in a year, twice in a week, but never in a day?",9,The letter E,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","Mount Everest (it was always the highest, even before being 'discovered')",B) The letter E,"The letter 'E' appears once in 'year', twice in 'week', but not at all in the word 'day'.",Trick Questions,Word Tricks
Which option correctly answers this: How many months of the year have 28 days?,"The years refer to room numbers, not birth and death years (a lateral-thinking twist)",White (because the house is at the North Pole),All 12 months,1 hour,C) All 12 months,"Every month has at least 28 days; only February has exactly 28 (or 29), but all months include at least 28 days.",Trick Questions,Trick Riddles
"Quiz question: If you have only one match and you walk into a room with a lamp, a fireplace, and a candle, which do you light first?",The match,1 hour,Survivors are not buried,5 minutes,A) The match,You must light the match itself first before you can use it to light anything else in the room.,Trick Questions,Trick Logic
"Quiz question: If a plane crashes exactly on the border between two countries, where do they bury the survivors?",Are you asleep?,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",9,Survivors are not buried,D) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
Choose the correct answer: How many times can you subtract the number 5 from 25?,Two,Short,"Only once, because after that you are subtracting from 20, not 25",9,"C) Only once, because after that you are subtracting from 20, not 25","This is a trick question relying on precise wording: after the first subtraction, you are no longer subtracting from the original number 25.",Trick Questions,Number Tricks
What word becomes shorter when you add two letters to it?,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Short,Light (or sound),Survivors are not buried,B) Short,"The word 'short' becomes 'shorter' when 'er' is added, which is itself a description of becoming 'shorter'.",Trick Questions,Word Tricks
What can fill a room but takes up no physical space?,"Neither, because the yolk of an egg is yellow, not white",Light (or sound),Two,Short,B) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
Which option correctly answers this: What is at the end of a rainbow?,"12 (referring to the second of January, February, etc.)",The letter W,"Neither, because the yolk of an egg is yellow, not white",1 hour,B) The letter W,This is a wordplay trick: the word 'rainbow' ends with the letter 'w'.,Trick Questions,Word Tricks
"Quiz question: If a plane crashes exactly on the border between two countries, where do they bury the survivors?","Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Because he is not dead (he is still living),Two,Survivors are not buried,D) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
What word becomes shorter when you add two letters to it?,The letter E,"Neither, because the yolk of an egg is yellow, not white",Two,Short,D) Short,"The word 'short' becomes 'shorter' when 'er' is added, which is itself a description of becoming 'shorter'.",Trick Questions,Word Tricks
Quiz question: Which weighs more: a ton of feathers or a ton of gold?,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","12 (referring to the second of January, February, etc.)",White (because the house is at the North Pole),The letter W,"A) They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","This classic trick assumes a straightforward comparison, but the deeper trick often involves the difference between troy and avoirdupois weight systems for gold versus feathers.",Trick Questions,Common-Sense Tricks
"Which option correctly answers this: If a plane crashes exactly on the border between two countries, where do they bury the survivors?",A postage stamp,White (because the house is at the North Pole),"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Survivors are not buried,D) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
Which option correctly answers this: What can fill a room but takes up no physical space?,Light (or sound),"The years refer to room numbers, not birth and death years (a lateral-thinking twist)","Nine (a purely mathematical answer, ignoring the idiom)","Mount Everest (it was always the highest, even before being 'discovered')",A) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
"Choose the correct answer: If a plane crashes exactly on the border between two countries, where do they bury the survivors?",They weigh the same,Legs,Survivors are not buried,Light (or sound),C) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
"Choose the correct answer: If there are three apples and you take away two, how many do you have?","Neither, because the yolk of an egg is yellow, not white",White (because the house is at the North Pole),Roosters do not lay eggs,Two,D) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
A man was born in 1985 and died in 1975 at the age of 40. How is that possible?,"The years refer to room numbers, not birth and death years (a lateral-thinking twist)",Legs,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)",Light (or sound),"A) The years refer to room numbers, not birth and death years (a lateral-thinking twist)","This trick question relies on lateral thinking, where '1985' and '1975' might refer to something other than literal calendar years, such as room or plot numbers.",Trick Questions,Lateral Thinking
Quiz question: What can fill a room but takes up no physical space?,"Only once, because after that you are subtracting from 20, not 25",Because he is not dead (he is still living),1 hour,Light (or sound),D) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
"Which option correctly answers this: You enter a dark room with a candle, a wood stove, and a gas lamp; you only have one match. What do you light first?",The match,"Neither, because the yolk of an egg is yellow, not white",Your right hand,"Only once, because after that you are subtracting from 20, not 25",A) The match,You must first light the match itself before using it to light anything else in the room.,Trick Questions,Trick Logic
Quiz question: How many months of the year have 28 days?,White (because the house is at the North Pole),Glass,All 12 months,Roosters do not lay eggs,C) All 12 months,"Every month has at least 28 days; only February has exactly 28 (or 29), but all months include at least 28 days.",Trick Questions,Trick Riddles
Choose the correct answer: A man was born in 1985 and died in 1975 at the age of 40. How is that possible?,Survivors are not buried,"The years refer to room numbers, not birth and death years (a lateral-thinking twist)",White (because the house is at the North Pole),"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","B) The years refer to room numbers, not birth and death years (a lateral-thinking twist)","This trick question relies on lateral thinking, where '1985' and '1975' might refer to something other than literal calendar years, such as room or plot numbers.",Trick Questions,Lateral Thinking
"Choose the correct answer: If there are three apples and you take away two, how many do you have?",Your right hand,The letter W,Two,Are you asleep?,C) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
Quiz question: How many seconds are there in a year?,"12 (referring to the second of January, February, etc.)","Only once, because after that you are subtracting from 20, not 25",Two,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","A) 12 (referring to the second of January, February, etc.)",This is a wordplay trick: it plays on the word 'second' meaning both a unit of time and 'the 2nd day' of each month.,Trick Questions,Word Tricks
Quiz question: How many months of the year have 28 days?,"Neither, because the yolk of an egg is yellow, not white",The match,All 12 months,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",C) All 12 months,"Every month has at least 28 days; only February has exactly 28 (or 29), but all months include at least 28 days.",Trick Questions,Trick Riddles
"Which option correctly answers this: If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",Survivors are not buried,White (because the house is at the North Pole),"Only once, because after that you are subtracting from 20, not 25",5 minutes,D) 5 minutes,"Each machine takes 5 minutes to make one widget individually, so 100 machines working simultaneously would also take 5 minutes to make 100 widgets.",Trick Questions,Number Tricks
Which option correctly answers this: What can fill a room but takes up no physical space?,Are you asleep?,The letter E,9,Light (or sound),D) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
"If a plane crashes exactly on the border between two countries, where do they bury the survivors?",Survivors are not buried,The letter W,Because he is not dead (he is still living),"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)",A) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
Which option correctly answers this: What can fill a room but takes up no physical space?,Light (or sound),"No, because if he has a widow, he is already dead","Only once, because after that you are subtracting from 20, not 25","12 (referring to the second of January, February, etc.)",A) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
"A farmer had 17 sheep, and all but 9 died. How many sheep does he have left?",Because he is not dead (he is still living),9,The letter E,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)",B) 9,"The phrase 'all but 9' means all except 9 died, so exactly 9 sheep remain alive.",Trick Questions,Trick Riddles
"Choose the correct answer: A man builds a house with four sides, each facing south. A bear walks by. What color is the bear?",White (because the house is at the North Pole),"Mount Everest (it was always the highest, even before being 'discovered')",1 hour,Two,A) White (because the house is at the North Pole),"A house with all four sides facing south can only be located at the North Pole, meaning the bear would be a polar bear, which is white.",Trick Questions,Situational Tricks
"If there are three apples and you take away two, how many do you have?","The years refer to room numbers, not birth and death years (a lateral-thinking twist)",9,Two,"Only once, because after that you are subtracting from 20, not 25",C) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
Quiz question: What is at the end of a rainbow?,The letter W,Are you asleep?,"The years refer to room numbers, not birth and death years (a lateral-thinking twist)",Two,A) The letter W,This is a wordplay trick: the word 'rainbow' ends with the letter 'w'.,Trick Questions,Word Tricks
"Choose the correct answer: If you have only one match and you walk into a room with a lamp, a fireplace, and a candle, which do you light first?",Roosters do not lay eggs,1 hour,The match,Because he is not dead (he is still living),C) The match,You must light the match itself first before you can use it to light anything else in the room.,Trick Questions,Trick Logic
Quiz question: How many seconds are there in a year?,Short,"Only once, because after that you are subtracting from 20, not 25","12 (referring to the second of January, February, etc.)",5 minutes,"C) 12 (referring to the second of January, February, etc.)",This is a wordplay trick: it plays on the word 'second' meaning both a unit of time and 'the 2nd day' of each month.,Trick Questions,Word Tricks
"Which option correctly answers this: If there are three apples and you take away two, how many do you have?",They weigh the same,Two,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",White (because the house is at the North Pole),B) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
Which option correctly answers this: Why can't a man living in New York be buried in Chicago?,Because he is not dead (he is still living),Light (or sound),Two,They weigh the same,A) Because he is not dead (he is still living),"The trick lies in the phrase 'a man living in New York' — since he's alive, he can't be buried anywhere.",Trick Questions,Trick Logic
Which option correctly answers this: A man was born in 1985 and died in 1975 at the age of 40. How is that possible?,"Only once, because after that you are subtracting from 20, not 25",Are you asleep?,Light (or sound),"The years refer to room numbers, not birth and death years (a lateral-thinking twist)","D) The years refer to room numbers, not birth and death years (a lateral-thinking twist)","This trick question relies on lateral thinking, where '1985' and '1975' might refer to something other than literal calendar years, such as room or plot numbers.",Trick Questions,Lateral Thinking
Quiz question: What can travel around the world while staying in a corner?,1 hour,5 minutes,Light (or sound),A postage stamp,D) A postage stamp,A postage stamp travels around the world on letters and packages while remaining fixed in the corner of the envelope.,Trick Questions,Trick Riddles
Which option correctly answers this: Is it legal for a man to marry his widow's sister?,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Short,"No, because if he has a widow, he is already dead",5 minutes,"C) No, because if he has a widow, he is already dead","A 'widow' by definition means the man has died, so a dead man cannot legally marry anyone.",Trick Questions,Hidden Meaning
Quiz question: What has a bottom at the top?,Glass,Survivors are not buried,Legs,"The years refer to room numbers, not birth and death years (a lateral-thinking twist)",C) Legs,"This is a play on words: legs have a 'bottom' part that is actually at the top when viewed as part of the whole body, appearing lower down, and the phrase deliberately confuses direction.",Trick Questions,Word Tricks
Which option correctly answers this: What can you hold in your left hand but never in your right hand?,5 minutes,"Nine (a purely mathematical answer, ignoring the idiom)",Your right hand,A postage stamp,C) Your right hand,"You cannot hold your right hand with your right hand, but you can hold it with your left hand — a play on the question's wording.",Trick Questions,Trick Logic
"Quiz question: You enter a dark room with a candle, a wood stove, and a gas lamp; you only have one match. What do you light first?","Only once, because after that you are subtracting from 20, not 25",Are you asleep?,The match,The letter W,C) The match,You must first light the match itself before using it to light anything else in the room.,Trick Questions,Trick Logic
What can fill a room but takes up no physical space?,"Nine (a purely mathematical answer, ignoring the idiom)",The letter E,Because he is not dead (he is still living),Light (or sound),D) Light (or sound),Light (or sound) can fill an entire room without taking up any physical space in the way solid objects do.,Trick Questions,Hidden Meaning
"A man builds a house with four sides, each facing south. A bear walks by. What color is the bear?","No, because if he has a widow, he is already dead",White (because the house is at the North Pole),The match,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",B) White (because the house is at the North Pole),"A house with all four sides facing south can only be located at the North Pole, meaning the bear would be a polar bear, which is white.",Trick Questions,Situational Tricks
"A man builds a house with four sides, each facing south. A bear walks by. What color is the bear?",They weigh the same,White (because the house is at the North Pole),"The years refer to room numbers, not birth and death years (a lateral-thinking twist)","12 (referring to the second of January, February, etc.)",B) White (because the house is at the North Pole),"A house with all four sides facing south can only be located at the North Pole, meaning the bear would be a polar bear, which is white.",Trick Questions,Situational Tricks
Quiz question: A doctor gives you 3 pills and tells you to take one every 30 minutes. How long will the pills last?,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",They weigh the same,1 hour,"No, because if he has a widow, he is already dead",C) 1 hour,"Taking the first pill at time 0, the second at 30 minutes, and the third at 60 minutes means the pills last only 1 hour, not 1.5.",Trick Questions,Number Tricks
Quiz question: What question can you never honestly answer 'yes' to?,Are you asleep?,9,Glass,White (because the house is at the North Pole),A) Are you asleep?,"You cannot honestly say 'yes' to being asleep, because if you were truly asleep, you wouldn't be able to answer at all.",Trick Questions,Yes/No Tricks
How many seconds are there in a year?,Because he is not dead (he is still living),5 minutes,"Only once, because after that you are subtracting from 20, not 25","12 (referring to the second of January, February, etc.)","D) 12 (referring to the second of January, February, etc.)",This is a wordplay trick: it plays on the word 'second' meaning both a unit of time and 'the 2nd day' of each month.,Trick Questions,Word Tricks
Choose the correct answer: How can you drop a raw egg onto a concrete floor without cracking it?,5 minutes,"Nine (a purely mathematical answer, ignoring the idiom)","Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","Only once, because after that you are subtracting from 20, not 25","C) Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","One classic version of this trick question plays on the ambiguity of 'without cracking it', where 'it' could refer to the floor rather than the egg.",Trick Questions,Hidden Meaning
"You enter a dark room with a candle, a wood stove, and a gas lamp; you only have one match. What do you light first?",The match,Because he is not dead (he is still living),"Mount Everest (it was always the highest, even before being 'discovered')",1 hour,A) The match,You must first light the match itself before using it to light anything else in the room.,Trick Questions,Trick Logic
"Quiz question: If a red house is made of red bricks, a blue house is made of blue bricks, and a pink house is made of pink bricks, what is a greenhouse made of?","They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","No, because if he has a widow, he is already dead",The match,Glass,D) Glass,"A greenhouse is a structure typically made of glass, used for growing plants — the color pattern in the question is a deliberate misdirection.",Trick Questions,Trick Logic
"Quiz question: A farmer had 17 sheep, and all but 9 died. How many sheep does he have left?",Are you asleep?,9,Two,Survivors are not buried,B) 9,"The phrase 'all but 9' means all except 9 died, so exactly 9 sheep remain alive.",Trick Questions,Trick Riddles
"Quiz question: If a plane crashes exactly on the border between two countries, where do they bury the survivors?",Survivors are not buried,A postage stamp,Your right hand,"12 (referring to the second of January, February, etc.)",A) Survivors are not buried,"Survivors, by definition, are still alive, so they would not be buried at all — this is the trick in the question.",Trick Questions,Trick Logic
Quiz question: Is it legal for a man to marry his widow's sister?,"No, because if he has a widow, he is already dead",Light (or sound),"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily",Roosters do not lay eggs,"A) No, because if he has a widow, he is already dead","A 'widow' by definition means the man has died, so a dead man cannot legally marry anyone.",Trick Questions,Hidden Meaning
"Quiz question: Before Mount Everest was discovered, what was the highest mountain in the world?",Roosters do not lay eggs,"Neither, because the yolk of an egg is yellow, not white",1 hour,"Mount Everest (it was always the highest, even before being 'discovered')","D) Mount Everest (it was always the highest, even before being 'discovered')",Mount Everest has always been the tallest mountain on Earth; its height didn't change based on when humans identified or named it.,Trick Questions,Common-Sense Tricks
What word becomes shorter when you add two letters to it?,White (because the house is at the North Pole),"Only once, because after that you are subtracting from 20, not 25",Short,9,C) Short,"The word 'short' becomes 'shorter' when 'er' is added, which is itself a description of becoming 'shorter'.",Trick Questions,Word Tricks
Quiz question: How can you drop a raw egg onto a concrete floor without cracking it?,Legs,White (because the house is at the North Pole),Your right hand,"Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","D) Concrete floors are very hard to crack, so this depends on interpretation — but a common trick answer is that concrete floors don't crack easily","One classic version of this trick question plays on the ambiguity of 'without cracking it', where 'it' could refer to the floor rather than the egg.",Trick Questions,Hidden Meaning
Quiz question: Which weighs more: a ton of feathers or a ton of gold?,The match,"They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","12 (referring to the second of January, February, etc.)",5 minutes,"B) They weigh the same (though measured differently: gold in troy weight, but by definition here, a 'ton' is equal)","This classic trick assumes a straightforward comparison, but the deeper trick often involves the difference between troy and avoirdupois weight systems for gold versus feathers.",Trick Questions,Common-Sense Tricks
How many times can you subtract the number 5 from 25?,9,"Only once, because after that you are subtracting from 20, not 25","The years refer to room numbers, not birth and death years (a lateral-thinking twist)","Nine (a purely mathematical answer, ignoring the idiom)","B) Only once, because after that you are subtracting from 20, not 25","This is a trick question relying on precise wording: after the first subtraction, you are no longer subtracting from the original number 25.",Trick Questions,Number Tricks
"A man builds a house with four sides, each facing south. A bear walks by. What color is the bear?","Mount Everest (it was always the highest, even before being 'discovered')","Nine (a purely mathematical answer, ignoring the idiom)",White (because the house is at the North Pole),"No, because if he has a widow, he is already dead",C) White (because the house is at the North Pole),"A house with all four sides facing south can only be located at the North Pole, meaning the bear would be a polar bear, which is white.",Trick Questions,Situational Tricks
"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",5 minutes,A postage stamp,The letter E,Because he is not dead (he is still living),A) 5 minutes,"Each machine takes 5 minutes to make one widget individually, so 100 machines working simultaneously would also take 5 minutes to make 100 widgets.",Trick Questions,Number Tricks
Which option correctly answers this: How many times can you subtract the number 5 from 25?,The letter W,"Only once, because after that you are subtracting from 20, not 25",Survivors are not buried,Light (or sound),"B) Only once, because after that you are subtracting from 20, not 25","This is a trick question relying on precise wording: after the first subtraction, you are no longer subtracting from the original number 25.",Trick Questions,Number Tricks
"Quiz question: If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",5 minutes,White (because the house is at the North Pole),Two,Short,A) 5 minutes,"Each machine takes 5 minutes to make one widget individually, so 100 machines working simultaneously would also take 5 minutes to make 100 widgets.",Trick Questions,Number Tricks
How many times can you subtract the number 5 from 25?,Survivors are not buried,All 12 months,"Only once, because after that you are subtracting from 20, not 25","12 (referring to the second of January, February, etc.)","C) Only once, because after that you are subtracting from 20, not 25","This is a trick question relying on precise wording: after the first subtraction, you are no longer subtracting from the original number 25.",Trick Questions,Number Tricks
Which option correctly answers this: What question can you never honestly answer 'yes' to?,They weigh the same,Survivors are not buried,Legs,Are you asleep?,D) Are you asleep?,"You cannot honestly say 'yes' to being asleep, because if you were truly asleep, you wouldn't be able to answer at all.",Trick Questions,Yes/No Tricks
"If there are three apples and you take away two, how many do you have?","12 (referring to the second of January, February, etc.)",Survivors are not buried,"Only once, because after that you are subtracting from 20, not 25",Two,D) Two,"The trick is in the phrasing: 'how many do you have' refers to the apples you took, which is two, not how many remain.",Trick Questions,Misleading Questions
"Which option correctly answers this: A farmer had 17 sheep, and all but 9 died. How many sheep does he have left?",The letter E,1 hour,Your right hand,9,D) 9,"The phrase 'all but 9' means all except 9 died, so exactly 9 sheep remain alive.",Trick Questions,Trick Riddles
