Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: What is the period of British rule over India commonly called?,Shah Jahan,Colonial Rule (the British Raj),The Indus Valley Civilization,A Mughal emperor known for administrative reform and religious tolerance,B) Colonial Rule (the British Raj),The period of British rule over India is commonly referred to as colonial rule or the British Raj.,Indian History,Colonial Rule
Which option correctly answers this: Who was the first Prime Minister of independent India?,The Queen of Jhansi who fought against British rule in 1857,Jawaharlal Nehru,A Mughal emperor known for administrative reform and religious tolerance,The Chola Dynasty,B) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Indian History,Indian Independence
Who was the first Prime Minister of independent India?,Qutb-ud-din Aibak,Jawaharlal Nehru,Subhas Chandra Bose,The Vijayanagara Empire,B) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Indian History,Indian Independence
Choose the correct answer: Which ancient civilization flourished in the Indus Valley around 2500 BCE?,Babur,The Indus Valley Civilization,Medieval India,A Mughal emperor known for administrative reform and religious tolerance,B) The Indus Valley Civilization,The Indus Valley Civilization was an ancient urban civilization that flourished around 2500 BCE in present-day Pakistan and northwest India.,Indian History,Indus Valley Civilization
What was the primary cause of the Partition of Bengal in 1905?,Babur,The Battle of Plassey,A campaign urging Indians to withdraw cooperation from British rule,An administrative decision by Lord Curzon,D) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
"Quiz question: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",The Rigveda,Shah Jahan,The Vijayanagara Empire,A movement demanding an immediate end to British rule,A) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Who founded the Delhi Sultanate?,The Rigveda,Qutb-ud-din Aibak,The Chola Dynasty,Dr. B. R. Ambedkar,B) Qutb-ud-din Aibak,"Qutb-ud-din Aibak founded the Delhi Sultanate in 1206, establishing the first of several dynasties to rule from Delhi.",Indian History,Delhi Sultanate
Quiz question: Who led the Dandi March in 1930?,Mahatma Gandhi,The Queen of Jhansi who fought against British rule in 1857,A. O. Hume,Mohenjo-daro,A) Mahatma Gandhi,Mahatma Gandhi led the Dandi March in 1930 to protest the British salt tax.,Indian History,Freedom Fighters
Choose the correct answer: Who founded the Maratha Empire?,Shivaji Maharaj,Babur,A. O. Hume,To promote the use of Indian-made goods over British imports,A) Shivaji Maharaj,"Shivaji Maharaj founded the Maratha Empire in the 17th century, known for his military tactics and governance.",Indian History,Maratha Empire
"Quiz question: What period followed the decline of the Indus Valley Civilization, marked by the composition of the Vedas?",Mohenjo-daro,The Vedic Period,A. O. Hume,Qutb-ud-din Aibak,B) The Vedic Period,The Vedic Period followed the decline of the Indus Valley Civilization and is marked by the composition of the Vedas.,Indian History,Vedic Period
Which option correctly answers this: Which ancient Indian empire is often referred to as a 'Golden Age' of Indian culture and science?,Mohenjo-daro,Mahatma Gandhi,The Vijayanagara Empire,The Gupta Empire,D) The Gupta Empire,"The Gupta Empire (4th-6th century CE) is often called a 'Golden Age' of Indian culture, science, and the arts.",Indian History,Gupta Empire
Which option correctly answers this: Who founded the Indian National Congress in 1885?,A. O. Hume,The Revolt of 1857 (Sepoy Mutiny),A movement demanding an immediate end to British rule,1947,A) A. O. Hume,"A. O. Hume, a British civil servant, helped found the Indian National Congress in 1885.",Indian History,Indian National Congress
Choose the correct answer: Who founded the Maurya Empire?,Chandragupta Maurya,A movement demanding an immediate end to British rule,The Rigveda,The Indus Valley Civilization,A) Chandragupta Maurya,Chandragupta Maurya founded the Maurya Empire around 322 BCE.,Indian History,Maurya Empire
Choose the correct answer: Who was Tipu Sultan?,1947,"The ruler of the Kingdom of Mysore, known for resisting British expansion",An administrative decision by Lord Curzon,Shivaji Maharaj,"B) The ruler of the Kingdom of Mysore, known for resisting British expansion","Tipu Sultan, known as the Tiger of Mysore, ruled the Kingdom of Mysore and resisted British expansion in South India.",Indian History,South Indian Kingdoms
Choose the correct answer: Who founded the Maurya Empire?,Chandragupta Maurya,Bahadur Shah Zafar,"The ruler of the Kingdom of Mysore, known for resisting British expansion",Dr. B. R. Ambedkar,A) Chandragupta Maurya,Chandragupta Maurya founded the Maurya Empire around 322 BCE.,Indian History,Maurya Empire
Choose the correct answer: Who founded the Indian National Army (INA) to fight for India's independence?,Medieval India,The Gupta Empire,Subhas Chandra Bose,The Chola Dynasty,C) Subhas Chandra Bose,"Subhas Chandra Bose, also called Netaji, founded the Indian National Army (INA) to fight for India's independence.",Indian History,Freedom Fighters
"Choose the correct answer: Who was the last Mughal emperor, exiled after the 1857 revolt?",Bahadur Shah Zafar,Babur,Shivaji Maharaj,The Vedic Period,A) Bahadur Shah Zafar,"Bahadur Shah Zafar was the last Mughal emperor, exiled by the British after the 1857 revolt.",Indian History,Mughal Empire
Which option correctly answers this: What was the primary cause of the Partition of Bengal in 1905?,An administrative decision by Lord Curzon,Medieval India,Ashoka,A. O. Hume,A) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
"Who was Akbar, known for religious tolerance during his Mughal reign?",The Rigveda,26 January 1950,A Mughal emperor known for administrative reform and religious tolerance,The Battle of Plassey,C) A Mughal emperor known for administrative reform and religious tolerance,Akbar was a Mughal emperor known for his policy of religious tolerance and significant administrative reforms.,Indian History,Mughal Empire
Which ancient Indian city was a major center of the Indus Valley Civilization?,Qutb-ud-din Aibak,1947,Colonial Rule (the British Raj),Mohenjo-daro,D) Mohenjo-daro,"Mohenjo-daro, in present-day Pakistan, was one of the largest urban centers of the Indus Valley Civilization.",Indian History,Indus Valley Civilization
Which option correctly answers this: Who founded the Indian National Army (INA) to fight for India's independence?,26 January 1950,Dr. B. R. Ambedkar,Shah Jahan,Subhas Chandra Bose,D) Subhas Chandra Bose,"Subhas Chandra Bose, also called Netaji, founded the Indian National Army (INA) to fight for India's independence.",Indian History,Freedom Fighters
Choose the correct answer: Which ancient Indian empire is often referred to as a 'Golden Age' of Indian culture and science?,Shah Jahan,The Gupta Empire,Shivaji Maharaj,Chandragupta Maurya,B) The Gupta Empire,"The Gupta Empire (4th-6th century CE) is often called a 'Golden Age' of Indian culture, science, and the arts.",Indian History,Gupta Empire
Who was Rani Lakshmibai?,The Queen of Jhansi who fought against British rule in 1857,A movement demanding an immediate end to British rule,Shah Jahan,The Revolt of 1857 (Sepoy Mutiny),A) The Queen of Jhansi who fought against British rule in 1857,"Rani Lakshmibai, the Queen of Jhansi, was a key leader in the 1857 revolt against British rule.",Indian History,Revolt of 1857
"Which option correctly answers this: What event is considered the First War of Indian Independence, occurring in 1857?",An administrative decision by Lord Curzon,1947,Subhas Chandra Bose,The Revolt of 1857 (Sepoy Mutiny),D) The Revolt of 1857 (Sepoy Mutiny),"The Revolt of 1857, also called the Sepoy Mutiny, is considered by many historians to be the First War of Indian Independence.",Indian History,Revolt of 1857
Which South Indian kingdom is associated with the ancient city of Hampi?,Mohenjo-daro,1947,The Vedic Period,The Vijayanagara Empire,D) The Vijayanagara Empire,"Hampi was the capital of the Vijayanagara Empire, a major South Indian kingdom that flourished for centuries.",Indian History,South Indian Kingdoms
Who founded the Maratha Empire?,Qutb-ud-din Aibak,The Queen of Jhansi who fought against British rule in 1857,Shivaji Maharaj,A campaign urging Indians to withdraw cooperation from British rule,C) Shivaji Maharaj,"Shivaji Maharaj founded the Maratha Empire in the 17th century, known for his military tactics and governance.",Indian History,Maratha Empire
What was the Quit India Movement of 1942?,A movement demanding an immediate end to British rule,The Vedic Period,Chandragupta Maurya,The Vijayanagara Empire,A) A movement demanding an immediate end to British rule,"The Quit India Movement, launched by Gandhi in 1942, demanded an immediate end to British rule in India.",Indian History,Independence Movement
"Quiz question: What was the primary aim of the Swadeshi Movement, following the 1905 Partition of Bengal?",To promote the use of Indian-made goods over British imports,A campaign urging Indians to withdraw cooperation from British rule,Ashoka,The Indus Valley Civilization,A) To promote the use of Indian-made goods over British imports,"The Swadeshi Movement encouraged Indians to boycott British goods and support domestic industries, especially after the 1905 partition of Bengal.",Indian History,Important Historical Events
Choose the correct answer: Who was the first Prime Minister of independent India?,Mahatma Gandhi,Jawaharlal Nehru,To promote the use of Indian-made goods over British imports,The Queen of Jhansi who fought against British rule in 1857,B) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Indian History,Indian Independence
Choose the correct answer: Which South Indian kingdom is associated with the ancient city of Hampi?,An administrative decision by Lord Curzon,Medieval India,Ashoka,The Vijayanagara Empire,D) The Vijayanagara Empire,"Hampi was the capital of the Vijayanagara Empire, a major South Indian kingdom that flourished for centuries.",Indian History,South Indian Kingdoms
What was the Non-Cooperation Movement?,To promote the use of Indian-made goods over British imports,Ashoka,A campaign urging Indians to withdraw cooperation from British rule,The Queen of Jhansi who fought against British rule in 1857,C) A campaign urging Indians to withdraw cooperation from British rule,"Launched by Gandhi in 1920, the Non-Cooperation Movement urged Indians to boycott British goods, schools, and institutions.",Indian History,Independence Movement
Choose the correct answer: Which ancient civilization flourished in the Indus Valley around 2500 BCE?,Shah Jahan,The Indus Valley Civilization,"The ruler of the Kingdom of Mysore, known for resisting British expansion",Dr. B. R. Ambedkar,B) The Indus Valley Civilization,The Indus Valley Civilization was an ancient urban civilization that flourished around 2500 BCE in present-day Pakistan and northwest India.,Indian History,Indus Valley Civilization
Which Mauryan emperor embraced Buddhism after the Kalinga War?,26 January 1950,Ashoka,The Gupta Empire,Shivaji Maharaj,B) Ashoka,Emperor Ashoka embraced Buddhism and non-violence after witnessing the bloodshed of the Kalinga War.,Indian History,Maurya Empire
Which dynasty is associated with the construction of the Brihadeeswarar Temple in Thanjavur?,The Chola Dynasty,Subhas Chandra Bose,Jawaharlal Nehru,The Vijayanagara Empire,A) The Chola Dynasty,"The Chola Dynasty, a powerful South Indian empire, built the Brihadeeswarar Temple in Thanjavur.",Indian History,South Indian Kingdoms
"Quiz question: What was the primary aim of the Swadeshi Movement, following the 1905 Partition of Bengal?",1947,The Revolt of 1857 (Sepoy Mutiny),To promote the use of Indian-made goods over British imports,The Indus Valley Civilization,C) To promote the use of Indian-made goods over British imports,"The Swadeshi Movement encouraged Indians to boycott British goods and support domestic industries, especially after the 1905 partition of Bengal.",Indian History,Important Historical Events
"Which option correctly answers this: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",An administrative decision by Lord Curzon,Colonial Rule (the British Raj),Jawaharlal Nehru,The Rigveda,D) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Which option correctly answers this: In which year did India gain independence from British rule?,1947,26 January 1950,The Revolt of 1857 (Sepoy Mutiny),Colonial Rule (the British Raj),A) 1947,India gained independence from British rule on 15 August 1947.,Indian History,Indian Independence
Which option correctly answers this: Who founded the Mughal Empire in India?,Babur,Ashoka,To promote the use of Indian-made goods over British imports,A movement demanding an immediate end to British rule,A) Babur,Babur founded the Mughal Empire in India after defeating Ibrahim Lodi at the First Battle of Panipat in 1526.,Indian History,Mughal Empire
"Quiz question: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",The Battle of Plassey,The Rigveda,The Indus Valley Civilization,Shah Jahan,B) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Choose the correct answer: Who was Rani Lakshmibai?,A movement demanding an immediate end to British rule,The Queen of Jhansi who fought against British rule in 1857,Chandragupta Maurya,The Vedic Period,B) The Queen of Jhansi who fought against British rule in 1857,"Rani Lakshmibai, the Queen of Jhansi, was a key leader in the 1857 revolt against British rule.",Indian History,Revolt of 1857
Quiz question: Who founded the Delhi Sultanate?,Ashoka,Qutb-ud-din Aibak,Shivaji Maharaj,The Chola Dynasty,B) Qutb-ud-din Aibak,"Qutb-ud-din Aibak founded the Delhi Sultanate in 1206, establishing the first of several dynasties to rule from Delhi.",Indian History,Delhi Sultanate
Quiz question: Which battle in 1757 marked the beginning of British political control in India?,A movement demanding an immediate end to British rule,A campaign urging Indians to withdraw cooperation from British rule,The Battle of Plassey,The Queen of Jhansi who fought against British rule in 1857,C) The Battle of Plassey,"The Battle of Plassey in 1757 saw the British East India Company defeat the Nawab of Bengal, marking the start of British colonial control.",Indian History,British India
"Choose the correct answer: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",An administrative decision by Lord Curzon,The Rigveda,Jawaharlal Nehru,Ashoka,B) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Quiz question: Who led the Dandi March in 1930?,The Revolt of 1857 (Sepoy Mutiny),Mahatma Gandhi,The Queen of Jhansi who fought against British rule in 1857,To promote the use of Indian-made goods over British imports,B) Mahatma Gandhi,Mahatma Gandhi led the Dandi March in 1930 to protest the British salt tax.,Indian History,Freedom Fighters
"Choose the correct answer: What period followed the decline of the Indus Valley Civilization, marked by the composition of the Vedas?",The Vedic Period,Chandragupta Maurya,A movement demanding an immediate end to British rule,Qutb-ud-din Aibak,A) The Vedic Period,The Vedic Period followed the decline of the Indus Valley Civilization and is marked by the composition of the Vedas.,Indian History,Vedic Period
Choose the correct answer: What was the primary cause of the Partition of Bengal in 1905?,Bahadur Shah Zafar,Colonial Rule (the British Raj),Shivaji Maharaj,An administrative decision by Lord Curzon,D) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
Choose the correct answer: Which battle in 1757 marked the beginning of British political control in India?,The Indus Valley Civilization,26 January 1950,The Battle of Plassey,Shah Jahan,C) The Battle of Plassey,"The Battle of Plassey in 1757 saw the British East India Company defeat the Nawab of Bengal, marking the start of British colonial control.",Indian History,British India
Choose the correct answer: What was the primary cause of the Partition of Bengal in 1905?,Mohenjo-daro,Qutb-ud-din Aibak,The Battle of Plassey,An administrative decision by Lord Curzon,D) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
Who built the Taj Mahal?,Mahatma Gandhi,Colonial Rule (the British Raj),Shah Jahan,The Vijayanagara Empire,C) Shah Jahan,The Mughal emperor Shah Jahan commissioned the Taj Mahal in memory of his wife Mumtaz Mahal.,Indian History,Mughal Empire
"Choose the correct answer: Who was the last Mughal emperor, exiled after the 1857 revolt?",Subhas Chandra Bose,The Rigveda,Bahadur Shah Zafar,Mohenjo-daro,C) Bahadur Shah Zafar,"Bahadur Shah Zafar was the last Mughal emperor, exiled by the British after the 1857 revolt.",Indian History,Mughal Empire
Quiz question: Who is credited as the chief architect of the Indian Constitution?,A campaign urging Indians to withdraw cooperation from British rule,The Chola Dynasty,Dr. B. R. Ambedkar,Mahatma Gandhi,C) Dr. B. R. Ambedkar,Dr. B. R. Ambedkar chaired the Drafting Committee of the Indian Constitution and is regarded as its chief architect.,Indian History,Important Historical Events
Quiz question: What is the period of British rule over India commonly called?,Colonial Rule (the British Raj),Shah Jahan,An administrative decision by Lord Curzon,A. O. Hume,A) Colonial Rule (the British Raj),The period of British rule over India is commonly referred to as colonial rule or the British Raj.,Indian History,Colonial Rule
Choose the correct answer: Which South Indian kingdom is associated with the ancient city of Hampi?,The Vedic Period,Shah Jahan,26 January 1950,The Vijayanagara Empire,D) The Vijayanagara Empire,"Hampi was the capital of the Vijayanagara Empire, a major South Indian kingdom that flourished for centuries.",Indian History,South Indian Kingdoms
Which emperor's empire is closely associated with the ancient university of Nalanda's early flourishing period?,1947,A campaign urging Indians to withdraw cooperation from British rule,Jawaharlal Nehru,The Gupta Empire,D) The Gupta Empire,"Nalanda University flourished significantly during and after the Gupta Empire period, becoming a major center of learning.",Indian History,Gupta Empire
Who was Rani Lakshmibai?,"The ruler of the Kingdom of Mysore, known for resisting British expansion",Mahatma Gandhi,The Gupta Empire,The Queen of Jhansi who fought against British rule in 1857,D) The Queen of Jhansi who fought against British rule in 1857,"Rani Lakshmibai, the Queen of Jhansi, was a key leader in the 1857 revolt against British rule.",Indian History,Revolt of 1857
Choose the correct answer: What was the primary cause of the Partition of Bengal in 1905?,An administrative decision by Lord Curzon,26 January 1950,Colonial Rule (the British Raj),The Revolt of 1857 (Sepoy Mutiny),A) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
Quiz question: What was the Non-Cooperation Movement?,A. O. Hume,A campaign urging Indians to withdraw cooperation from British rule,Bahadur Shah Zafar,An administrative decision by Lord Curzon,B) A campaign urging Indians to withdraw cooperation from British rule,"Launched by Gandhi in 1920, the Non-Cooperation Movement urged Indians to boycott British goods, schools, and institutions.",Indian History,Independence Movement
What was the Non-Cooperation Movement?,Babur,The Vedic Period,The Gupta Empire,A campaign urging Indians to withdraw cooperation from British rule,D) A campaign urging Indians to withdraw cooperation from British rule,"Launched by Gandhi in 1920, the Non-Cooperation Movement urged Indians to boycott British goods, schools, and institutions.",Indian History,Independence Movement
Choose the correct answer: Who built the Taj Mahal?,"The ruler of the Kingdom of Mysore, known for resisting British expansion",Shah Jahan,The Vijayanagara Empire,Mahatma Gandhi,B) Shah Jahan,The Mughal emperor Shah Jahan commissioned the Taj Mahal in memory of his wife Mumtaz Mahal.,Indian History,Mughal Empire
"Who was the last Mughal emperor, exiled after the 1857 revolt?",The Vedic Period,The Queen of Jhansi who fought against British rule in 1857,Bahadur Shah Zafar,Mohenjo-daro,C) Bahadur Shah Zafar,"Bahadur Shah Zafar was the last Mughal emperor, exiled by the British after the 1857 revolt.",Indian History,Mughal Empire
Who founded the Mughal Empire in India?,Babur,The Vedic Period,The Gupta Empire,Chandragupta Maurya,A) Babur,Babur founded the Mughal Empire in India after defeating Ibrahim Lodi at the First Battle of Panipat in 1526.,Indian History,Mughal Empire
Choose the correct answer: Which dynasty is associated with the construction of the Brihadeeswarar Temple in Thanjavur?,"The ruler of the Kingdom of Mysore, known for resisting British expansion",The Vedic Period,A. O. Hume,The Chola Dynasty,D) The Chola Dynasty,"The Chola Dynasty, a powerful South Indian empire, built the Brihadeeswarar Temple in Thanjavur.",Indian History,South Indian Kingdoms
Quiz question: Which ancient Indian city was a major center of the Indus Valley Civilization?,Jawaharlal Nehru,Colonial Rule (the British Raj),Mohenjo-daro,Mahatma Gandhi,C) Mohenjo-daro,"Mohenjo-daro, in present-day Pakistan, was one of the largest urban centers of the Indus Valley Civilization.",Indian History,Indus Valley Civilization
Who was Rani Lakshmibai?,The Revolt of 1857 (Sepoy Mutiny),The Queen of Jhansi who fought against British rule in 1857,Medieval India,The Indus Valley Civilization,B) The Queen of Jhansi who fought against British rule in 1857,"Rani Lakshmibai, the Queen of Jhansi, was a key leader in the 1857 revolt against British rule.",Indian History,Revolt of 1857
Choose the correct answer: Which ancient civilization flourished in the Indus Valley around 2500 BCE?,The Indus Valley Civilization,Ashoka,The Chola Dynasty,Qutb-ud-din Aibak,A) The Indus Valley Civilization,The Indus Valley Civilization was an ancient urban civilization that flourished around 2500 BCE in present-day Pakistan and northwest India.,Indian History,Indus Valley Civilization
"Quiz question: Who was the last Mughal emperor, exiled after the 1857 revolt?",The Battle of Plassey,The Chola Dynasty,The Revolt of 1857 (Sepoy Mutiny),Bahadur Shah Zafar,D) Bahadur Shah Zafar,"Bahadur Shah Zafar was the last Mughal emperor, exiled by the British after the 1857 revolt.",Indian History,Mughal Empire
Quiz question: Which Mauryan emperor embraced Buddhism after the Kalinga War?,A. O. Hume,Subhas Chandra Bose,The Chola Dynasty,Ashoka,D) Ashoka,Emperor Ashoka embraced Buddhism and non-violence after witnessing the bloodshed of the Kalinga War.,Indian History,Maurya Empire
"Choose the correct answer: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",Ashoka,Shivaji Maharaj,The Queen of Jhansi who fought against British rule in 1857,The Rigveda,D) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Choose the correct answer: What was the Non-Cooperation Movement?,The Revolt of 1857 (Sepoy Mutiny),A. O. Hume,Mahatma Gandhi,A campaign urging Indians to withdraw cooperation from British rule,D) A campaign urging Indians to withdraw cooperation from British rule,"Launched by Gandhi in 1920, the Non-Cooperation Movement urged Indians to boycott British goods, schools, and institutions.",Indian History,Independence Movement
Quiz question: Who built the Taj Mahal?,Shah Jahan,The Rigveda,The Revolt of 1857 (Sepoy Mutiny),The Chola Dynasty,A) Shah Jahan,The Mughal emperor Shah Jahan commissioned the Taj Mahal in memory of his wife Mumtaz Mahal.,Indian History,Mughal Empire
Quiz question: Which South Indian kingdom is associated with the ancient city of Hampi?,Dr. B. R. Ambedkar,The Vijayanagara Empire,Chandragupta Maurya,Jawaharlal Nehru,B) The Vijayanagara Empire,"Hampi was the capital of the Vijayanagara Empire, a major South Indian kingdom that flourished for centuries.",Indian History,South Indian Kingdoms
What was the primary cause of the Partition of Bengal in 1905?,26 January 1950,Bahadur Shah Zafar,An administrative decision by Lord Curzon,Mohenjo-daro,C) An administrative decision by Lord Curzon,Lord Curzon's 1905 decision to partition Bengal for administrative reasons sparked widespread protest and the Swadeshi Movement.,Indian History,Important Historical Events
"Which option correctly answers this: On what date did the Constitution of India come into effect, making it a republic?",26 January 1950,A Mughal emperor known for administrative reform and religious tolerance,Mahatma Gandhi,"The ruler of the Kingdom of Mysore, known for resisting British expansion",A) 26 January 1950,"The Constitution of India came into effect on 26 January 1950, a date now celebrated as Republic Day.",Indian History,Important Dates
Quiz question: Which emperor's empire is closely associated with the ancient university of Nalanda's early flourishing period?,The Gupta Empire,Subhas Chandra Bose,The Chola Dynasty,Babur,A) The Gupta Empire,"Nalanda University flourished significantly during and after the Gupta Empire period, becoming a major center of learning.",Indian History,Gupta Empire
Which option correctly answers this: Who founded the Maurya Empire?,Chandragupta Maurya,1947,The Rigveda,A movement demanding an immediate end to British rule,A) Chandragupta Maurya,Chandragupta Maurya founded the Maurya Empire around 322 BCE.,Indian History,Maurya Empire
Choose the correct answer: Who built the Taj Mahal?,The Indus Valley Civilization,Shah Jahan,Jawaharlal Nehru,A Mughal emperor known for administrative reform and religious tolerance,B) Shah Jahan,The Mughal emperor Shah Jahan commissioned the Taj Mahal in memory of his wife Mumtaz Mahal.,Indian History,Mughal Empire
Which option correctly answers this: Which dynasty is associated with the construction of the Brihadeeswarar Temple in Thanjavur?,Subhas Chandra Bose,The Revolt of 1857 (Sepoy Mutiny),The Chola Dynasty,The Queen of Jhansi who fought against British rule in 1857,C) The Chola Dynasty,"The Chola Dynasty, a powerful South Indian empire, built the Brihadeeswarar Temple in Thanjavur.",Indian History,South Indian Kingdoms
Choose the correct answer: What was the Quit India Movement of 1942?,Shivaji Maharaj,Qutb-ud-din Aibak,To promote the use of Indian-made goods over British imports,A movement demanding an immediate end to British rule,D) A movement demanding an immediate end to British rule,"The Quit India Movement, launched by Gandhi in 1942, demanded an immediate end to British rule in India.",Indian History,Independence Movement
Which South Indian kingdom is associated with the ancient city of Hampi?,Mohenjo-daro,"The ruler of the Kingdom of Mysore, known for resisting British expansion",The Vijayanagara Empire,To promote the use of Indian-made goods over British imports,C) The Vijayanagara Empire,"Hampi was the capital of the Vijayanagara Empire, a major South Indian kingdom that flourished for centuries.",Indian History,South Indian Kingdoms
Quiz question: Which dynasty is associated with the construction of the Brihadeeswarar Temple in Thanjavur?,The Chola Dynasty,Ashoka,The Rigveda,An administrative decision by Lord Curzon,A) The Chola Dynasty,"The Chola Dynasty, a powerful South Indian empire, built the Brihadeeswarar Temple in Thanjavur.",Indian History,South Indian Kingdoms
Which option correctly answers this: Who is credited as the chief architect of the Indian Constitution?,The Vedic Period,Dr. B. R. Ambedkar,Mohenjo-daro,26 January 1950,B) Dr. B. R. Ambedkar,Dr. B. R. Ambedkar chaired the Drafting Committee of the Indian Constitution and is regarded as its chief architect.,Indian History,Important Historical Events
Quiz question: Who founded the Delhi Sultanate?,An administrative decision by Lord Curzon,A movement demanding an immediate end to British rule,Mahatma Gandhi,Qutb-ud-din Aibak,D) Qutb-ud-din Aibak,"Qutb-ud-din Aibak founded the Delhi Sultanate in 1206, establishing the first of several dynasties to rule from Delhi.",Indian History,Delhi Sultanate
"Choose the correct answer: What event is considered the First War of Indian Independence, occurring in 1857?",The Revolt of 1857 (Sepoy Mutiny),Subhas Chandra Bose,Ashoka,A campaign urging Indians to withdraw cooperation from British rule,A) The Revolt of 1857 (Sepoy Mutiny),"The Revolt of 1857, also called the Sepoy Mutiny, is considered by many historians to be the First War of Indian Independence.",Indian History,Revolt of 1857
Choose the correct answer: Who founded the Mughal Empire in India?,Qutb-ud-din Aibak,The Gupta Empire,Babur,Mahatma Gandhi,C) Babur,Babur founded the Mughal Empire in India after defeating Ibrahim Lodi at the First Battle of Panipat in 1526.,Indian History,Mughal Empire
Which option correctly answers this: Which period followed the classical age and saw the rise of regional kingdoms and later the Delhi Sultanate?,"The ruler of the Kingdom of Mysore, known for resisting British expansion",Mahatma Gandhi,Ashoka,Medieval India,D) Medieval India,Medieval India covers the period marked by regional kingdoms and later the establishment of the Delhi Sultanate.,Indian History,Medieval India
Choose the correct answer: Who founded the Maratha Empire?,The Vijayanagara Empire,Bahadur Shah Zafar,Shivaji Maharaj,Mohenjo-daro,C) Shivaji Maharaj,"Shivaji Maharaj founded the Maratha Empire in the 17th century, known for his military tactics and governance.",Indian History,Maratha Empire
Which emperor's empire is closely associated with the ancient university of Nalanda's early flourishing period?,Subhas Chandra Bose,The Gupta Empire,Colonial Rule (the British Raj),The Revolt of 1857 (Sepoy Mutiny),B) The Gupta Empire,"Nalanda University flourished significantly during and after the Gupta Empire period, becoming a major center of learning.",Indian History,Gupta Empire
"Which option correctly answers this: Which ancient Indian text is considered one of the oldest religious scriptures in the world, composed during the Vedic period?",The Battle of Plassey,A campaign urging Indians to withdraw cooperation from British rule,Jawaharlal Nehru,The Rigveda,D) The Rigveda,"The Rigveda, composed during the Vedic period, is considered one of the oldest religious texts in the world.",Indian History,Vedic Period
Quiz question: Who founded the Maratha Empire?,Qutb-ud-din Aibak,Shivaji Maharaj,The Chola Dynasty,A Mughal emperor known for administrative reform and religious tolerance,B) Shivaji Maharaj,"Shivaji Maharaj founded the Maratha Empire in the 17th century, known for his military tactics and governance.",Indian History,Maratha Empire
Which option correctly answers this: Who led the Dandi March in 1930?,26 January 1950,Mahatma Gandhi,Shah Jahan,Chandragupta Maurya,B) Mahatma Gandhi,Mahatma Gandhi led the Dandi March in 1930 to protest the British salt tax.,Indian History,Freedom Fighters
"Choose the correct answer: On what date did the Constitution of India come into effect, making it a republic?",Chandragupta Maurya,Dr. B. R. Ambedkar,26 January 1950,The Queen of Jhansi who fought against British rule in 1857,C) 26 January 1950,"The Constitution of India came into effect on 26 January 1950, a date now celebrated as Republic Day.",Indian History,Important Dates
Which option correctly answers this: Which ancient Indian city was a major center of the Indus Valley Civilization?,The Chola Dynasty,A Mughal emperor known for administrative reform and religious tolerance,The Gupta Empire,Mohenjo-daro,D) Mohenjo-daro,"Mohenjo-daro, in present-day Pakistan, was one of the largest urban centers of the Indus Valley Civilization.",Indian History,Indus Valley Civilization
Quiz question: What was the Quit India Movement of 1942?,Babur,The Revolt of 1857 (Sepoy Mutiny),A movement demanding an immediate end to British rule,Jawaharlal Nehru,C) A movement demanding an immediate end to British rule,"The Quit India Movement, launched by Gandhi in 1942, demanded an immediate end to British rule in India.",Indian History,Independence Movement
