Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"A survey has results 23, 95, 31, 96 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",8%,18%,23%,13%,D) 13%,Total = 245. Category C's share = (31/245)×100 ≈ 13%.,Aptitude,Data Interpretation
A number multiplied by 5 gives 195. Find the number.,46,37,36,39,D) 39,Let the number be x. 5x = 195 → x = 39.,Aptitude,Number Problems
What is the simple interest on ₹1000 at 4% per annum for 4 year(s)?,₹0,₹160,₹660,₹1160,B) ₹160,Simple Interest = (P×R×T)/100 = (1000×4×4)/100 = ₹160.,Aptitude,Simple Interest
"Find the average of 18, 67, 50.",41,43,45,36,C) 45,Sum = 135. Average = 135÷3 = 45.,Aptitude,Averages
"A survey has results 63, 63, 31, 84 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",31%,21%,36%,26%,D) 26%,Total = 241. Category B's share = (63/241)×100 ≈ 26%.,Aptitude,Data Interpretation
"A survey has results 78, 80, 75, 82 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",35%,25%,30%,20%,B) 25%,Total = 315. Category B's share = (80/315)×100 ≈ 25%.,Aptitude,Data Interpretation
"Find the average of 9, 84, 87.",71,60,58,52,B) 60,Sum = 180. Average = 180÷3 = 60.,Aptitude,Averages
"If 11 workers complete a job in 3 days, how many worker-days are required for the job?",35,32,38,33,D) 33,Worker-days = number of workers × number of days = 11×3 = 33.,Aptitude,Time & Work
"Find the average of 11, 23, 32.",26,21,25,22,D) 22,Sum = 66. Average = 66÷3 = 22.,Aptitude,Averages
"Find the average of 78, 21, 99.",74,53,66,61,C) 66,Sum = 198. Average = 198÷3 = 66.,Aptitude,Averages
"A survey has results 44, 27, 16, 81 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",16%,21%,26%,11%,A) 16%,Total = 168. Category B's share = (27/168)×100 ≈ 16%.,Aptitude,Data Interpretation
"Find the average of 5, 90, 10, 10, 10.",30,24,27,25,D) 25,Sum = 125. Average = 125÷5 = 25.,Aptitude,Averages
"A survey has results 19, 84, 41, 10 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",65%,55%,50%,60%,B) 55%,Total = 154. Category B's share = (84/154)×100 ≈ 55%.,Aptitude,Data Interpretation
"Find the average of 37, 18, 18, 75.",35,40,37,32,C) 37,Sum = 148. Average = 148÷4 = 37.,Aptitude,Averages
"Find the average of 63, 100, 18, 43.",55,59,56,46,C) 56,Sum = 224. Average = 224÷4 = 56.,Aptitude,Averages
"A survey has results 81, 29, 75, 82 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",11%,16%,6%,21%,A) 11%,Total = 267. Category B's share = (29/267)×100 ≈ 11%.,Aptitude,Data Interpretation
"A survey has results 69, 52, 72, 96 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",34%,29%,19%,24%,D) 24%,Total = 289. Category A's share = (69/289)×100 ≈ 24%.,Aptitude,Data Interpretation
"A survey has results 29, 13, 27, 54 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",44%,54%,39%,49%,A) 44%,Total = 123. Category D's share = (54/123)×100 ≈ 44%.,Aptitude,Data Interpretation
"Find the average of 32, 27, 67, 47, 87.",52,54,55,45,A) 52,Sum = 260. Average = 260÷5 = 52.,Aptitude,Averages
"Find the average of 31, 29, 55, 93, 77.",58,59,57,60,C) 57,Sum = 285. Average = 285÷5 = 57.,Aptitude,Averages
"Find the average of 77, 19, 21.",34,33,39,44,C) 39,Sum = 117. Average = 117÷3 = 39.,Aptitude,Averages
"A survey has results 95, 14, 73, 81 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",36%,41%,26%,31%,D) 31%,Total = 263. Category D's share = (81/263)×100 ≈ 31%.,Aptitude,Data Interpretation
"A survey has results 16, 88, 74, 77 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",1%,6%,11%,16%,B) 6%,Total = 255. Category A's share = (16/255)×100 ≈ 6%.,Aptitude,Data Interpretation
A vehicle travels at 55 km/h for 3.5 hours. Find the distance covered.,232 km,172 km,192 km,212 km,C) 192 km,Distance = Speed × Time = 55 × 3.5 = 192 km.,Aptitude,Time & Distance
"Find the average of 92, 6, 37, 40, 50.",37,49,45,38,C) 45,Sum = 225. Average = 225÷5 = 45.,Aptitude,Averages
"If 10 workers complete a job in 9 days, how many worker-days are required for the job?",84,90,105,106,B) 90,Worker-days = number of workers × number of days = 10×9 = 90.,Aptitude,Time & Work
"Find the average of 52, 6, 33, 38, 96.",40,48,37,45,D) 45,Sum = 225. Average = 225÷5 = 45.,Aptitude,Averages
"A survey has results 43, 11, 78, 32 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",48%,58%,43%,53%,A) 48%,Total = 164. Category C's share = (78/164)×100 ≈ 48%.,Aptitude,Data Interpretation
"A survey has results 92, 59, 71, 100 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",29%,34%,39%,24%,A) 29%,Total = 322. Category A's share = (92/322)×100 ≈ 29%.,Aptitude,Data Interpretation
"Find the average of 6, 88, 98, 88, 30.",60,68,62,71,C) 62,Sum = 310. Average = 310÷5 = 62.,Aptitude,Averages
"A survey has results 98, 22, 71, 40 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",5%,10%,15%,20%,B) 10%,Total = 231. Category B's share = (22/231)×100 ≈ 10%.,Aptitude,Data Interpretation
"A survey has results 86, 69, 73, 54 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",34%,29%,19%,24%,D) 24%,Total = 282. Category B's share = (69/282)×100 ≈ 24%.,Aptitude,Data Interpretation
"A survey has results 95, 56, 92, 64 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",26%,21%,31%,16%,B) 21%,Total = 307. Category D's share = (64/307)×100 ≈ 21%.,Aptitude,Data Interpretation
"A survey has results 95, 43, 27, 23 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",61%,46%,51%,56%,C) 51%,Total = 188. Category A's share = (95/188)×100 ≈ 51%.,Aptitude,Data Interpretation
"Find the average of 86, 5, 65.",53,59,52,61,C) 52,Sum = 156. Average = 156÷3 = 52.,Aptitude,Averages
"A survey has results 30, 57, 56, 89 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",35%,25%,30%,20%,B) 25%,Total = 232. Category B's share = (57/232)×100 ≈ 25%.,Aptitude,Data Interpretation
"Find the average of 81, 33, 76, 43, 57.",47,62,58,48,C) 58,Sum = 290. Average = 290÷5 = 58.,Aptitude,Averages
"Find the average of 5, 91, 57.",53,50,58,51,D) 51,Sum = 153. Average = 153÷3 = 51.,Aptitude,Averages
A vehicle travels at 76 km/h for 3 hours. Find the distance covered.,208 km,248 km,268 km,228 km,D) 228 km,Distance = Speed × Time = 76 × 3 = 228 km.,Aptitude,Time & Distance
"A survey has results 49, 63, 29, 88 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",18%,13%,23%,8%,B) 13%,Total = 229. Category C's share = (29/229)×100 ≈ 13%.,Aptitude,Data Interpretation
"Find the average of 26, 23, 11.",22,21,20,16,C) 20,Sum = 60. Average = 60÷3 = 20.,Aptitude,Averages
A number multiplied by 2 gives 14. Find the number.,14,0,10,7,D) 7,Let the number be x. 2x = 14 → x = 7.,Aptitude,Number Problems
"A survey has results 64, 87, 71, 33 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",18%,23%,13%,8%,C) 13%,Total = 255. Category D's share = (33/255)×100 ≈ 13%.,Aptitude,Data Interpretation
"A survey has results 42, 47, 53, 60 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",23%,33%,18%,28%,A) 23%,Total = 202. Category B's share = (47/202)×100 ≈ 23%.,Aptitude,Data Interpretation
"A survey has results 70, 26, 78, 67 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",33%,23%,38%,28%,D) 28%,Total = 241. Category D's share = (67/241)×100 ≈ 28%.,Aptitude,Data Interpretation
"A survey has results 15, 25, 13, 76 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",20%,10%,5%,15%,B) 10%,Total = 129. Category C's share = (13/129)×100 ≈ 10%.,Aptitude,Data Interpretation
"A survey has results 89, 94, 64, 98 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",24%,29%,14%,19%,D) 19%,Total = 345. Category C's share = (64/345)×100 ≈ 19%.,Aptitude,Data Interpretation
"If 3:9 = x:45, find x.",15,7,9,16,A) 15,3:9 = x:45 → x = (3×45)/9 = 15.,Aptitude,Ratio & Proportion
"Find the average of 22, 41, 19, 80, 53.",44,43,40,50,B) 43,Sum = 215. Average = 215÷5 = 43.,Aptitude,Averages
"If 11:8 = x:32, find x.",44,40,47,45,A) 44,11:8 = x:32 → x = (11×32)/8 = 44.,Aptitude,Ratio & Proportion
"Find the average of 68, 19, 65, 8.",43,38,40,39,C) 40,Sum = 160. Average = 160÷4 = 40.,Aptitude,Averages
"A survey has results 16, 73, 56, 30 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",52%,42%,37%,47%,B) 42%,Total = 175. Category B's share = (73/175)×100 ≈ 42%.,Aptitude,Data Interpretation
"Find the average of 71, 91, 27.",56,54,65,63,D) 63,Sum = 189. Average = 189÷3 = 63.,Aptitude,Averages
"A survey has results 16, 49, 25, 100 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",36%,31%,21%,26%,D) 26%,Total = 190. Category B's share = (49/190)×100 ≈ 26%.,Aptitude,Data Interpretation
"If 3 workers complete a job in 10 days, how many worker-days are required for the job?",27,26,30,32,C) 30,Worker-days = number of workers × number of days = 3×10 = 30.,Aptitude,Time & Work
"Find the average of 80, 97, 6.",67,70,51,61,D) 61,Sum = 183. Average = 183÷3 = 61.,Aptitude,Averages
"Find the average of 70, 52, 43, 70, 50.",56,46,57,48,C) 57,Sum = 285. Average = 285÷5 = 57.,Aptitude,Averages
"Find the average of 100, 81, 71.",81,97,69,84,D) 84,Sum = 252. Average = 252÷3 = 84.,Aptitude,Averages
"If 6:8 = x:40, find x.",30,31,27,29,A) 30,6:8 = x:40 → x = (6×40)/8 = 30.,Aptitude,Ratio & Proportion
"If 2:3 = x:18, find x.",18,4,17,12,D) 12,2:3 = x:18 → x = (2×18)/3 = 12.,Aptitude,Ratio & Proportion
"Find the average of 12, 48, 21.",31,26,27,28,C) 27,Sum = 81. Average = 81÷3 = 27.,Aptitude,Averages
"A survey has results 18, 86, 38, 46 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",24%,34%,29%,19%,A) 24%,Total = 188. Category D's share = (46/188)×100 ≈ 24%.,Aptitude,Data Interpretation
A number multiplied by 6 gives 186. Find the number.,31,27,37,39,A) 31,Let the number be x. 6x = 186 → x = 31.,Aptitude,Number Problems
"If 14 workers complete a job in 19 days, how many worker-days are required for the job?",303,238,229,266,D) 266,Worker-days = number of workers × number of days = 14×19 = 266.,Aptitude,Time & Work
"Find the average of 73, 58, 84, 32, 98.",80,59,76,69,D) 69,Sum = 345. Average = 345÷5 = 69.,Aptitude,Averages
"A survey has results 38, 79, 66, 12 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",19%,14%,29%,24%,A) 19%,Total = 195. Category A's share = (38/195)×100 ≈ 19%.,Aptitude,Data Interpretation
What is the simple interest on ₹2000 at 8% per annum for 4 year(s)?,₹1640,₹140,₹640,₹1140,C) ₹640,Simple Interest = (P×R×T)/100 = (2000×8×4)/100 = ₹640.,Aptitude,Simple Interest
"Find the average of 67, 77, 23, 17, 16.",40,42,46,48,A) 40,Sum = 200. Average = 200÷5 = 40.,Aptitude,Averages
"If 8:3 = x:24, find x.",61,59,66,64,D) 64,8:3 = x:24 → x = (8×24)/3 = 64.,Aptitude,Ratio & Proportion
"Find the average of 71, 28, 54, 83.",64,69,59,52,C) 59,Sum = 236. Average = 236÷4 = 59.,Aptitude,Averages
"A survey has results 63, 68, 94, 79 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",21%,31%,26%,16%,A) 21%,Total = 304. Category A's share = (63/304)×100 ≈ 21%.,Aptitude,Data Interpretation
A vehicle travels at 48 km/h for 4 hours. Find the distance covered.,212 km,172 km,232 km,192 km,D) 192 km,Distance = Speed × Time = 48 × 4 = 192 km.,Aptitude,Time & Distance
"A survey has results 70, 73, 59, 80 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",31%,36%,26%,21%,C) 26%,Total = 282. Category B's share = (73/282)×100 ≈ 26%.,Aptitude,Data Interpretation
A vehicle travels at 51 km/h for 3 hours. Find the distance covered.,153 km,173 km,193 km,133 km,A) 153 km,Distance = Speed × Time = 51 × 3 = 153 km.,Aptitude,Time & Distance
A number multiplied by 8 gives 64. Find the number.,6,3,8,5,C) 8,Let the number be x. 8x = 64 → x = 8.,Aptitude,Number Problems
"If 11:12 = x:120, find x.",115,118,102,110,D) 110,11:12 = x:120 → x = (11×120)/12 = 110.,Aptitude,Ratio & Proportion
A vehicle travels at 100 km/h for 2 hours. Find the distance covered.,200 km,220 km,240 km,180 km,A) 200 km,Distance = Speed × Time = 100 × 2 = 200 km.,Aptitude,Time & Distance
"A survey has results 88, 26, 76, 52 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",21%,16%,26%,31%,A) 21%,Total = 242. Category D's share = (52/242)×100 ≈ 21%.,Aptitude,Data Interpretation
"Find the average of 51, 28, 67, 81, 53.",66,56,52,48,B) 56,Sum = 280. Average = 280÷5 = 56.,Aptitude,Averages
"Find the average of 29, 14, 29, 36, 57.",27,31,33,30,C) 33,Sum = 165. Average = 165÷5 = 33.,Aptitude,Averages
"A survey has results 84, 30, 38, 26 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",31%,21%,16%,26%,B) 21%,Total = 178. Category C's share = (38/178)×100 ≈ 21%.,Aptitude,Data Interpretation
"Find the average of 68, 36, 31.",38,36,39,45,D) 45,Sum = 135. Average = 135÷3 = 45.,Aptitude,Averages
"A survey has results 72, 74, 75, 82 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",24%,34%,19%,29%,A) 24%,Total = 303. Category B's share = (74/303)×100 ≈ 24%.,Aptitude,Data Interpretation
"A survey has results 63, 90, 95, 68 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",17%,27%,32%,22%,D) 22%,Total = 316. Category D's share = (68/316)×100 ≈ 22%.,Aptitude,Data Interpretation
"A survey has results 10, 77, 19, 66 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",50%,40%,45%,55%,C) 45%,Total = 172. Category B's share = (77/172)×100 ≈ 45%.,Aptitude,Data Interpretation
"Find the average of 15, 56, 67.",52,44,38,46,D) 46,Sum = 138. Average = 138÷3 = 46.,Aptitude,Averages
"Find the average of 26, 26, 59.",42,41,33,37,D) 37,Sum = 111. Average = 111÷3 = 37.,Aptitude,Averages
A number multiplied by 2 gives 190. Find the number.,89,96,90,95,D) 95,Let the number be x. 2x = 190 → x = 95.,Aptitude,Number Problems
"A survey has results 51, 15, 48, 59 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",19%,9%,4%,14%,B) 9%,Total = 173. Category B's share = (15/173)×100 ≈ 9%.,Aptitude,Data Interpretation
"A survey has results 20, 10, 41, 37 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",29%,44%,34%,39%,C) 34%,Total = 108. Category D's share = (37/108)×100 ≈ 34%.,Aptitude,Data Interpretation
"Find the average of 87, 42, 9.",51,50,46,55,C) 46,Sum = 138. Average = 138÷3 = 46.,Aptitude,Averages
"A survey has results 46, 21, 69, 29 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",42%,47%,52%,37%,A) 42%,Total = 165. Category C's share = (69/165)×100 ≈ 42%.,Aptitude,Data Interpretation
"If 9:3 = x:36, find x.",104,110,103,108,D) 108,9:3 = x:36 → x = (9×36)/3 = 108.,Aptitude,Ratio & Proportion
"Find the average of 19, 25, 5, 39.",25,20,23,22,D) 22,Sum = 88. Average = 88÷4 = 22.,Aptitude,Averages
"A survey has results 100, 69, 14, 79 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",15%,1%,10%,5%,D) 5%,Total = 262. Category C's share = (14/262)×100 ≈ 5%.,Aptitude,Data Interpretation
"Find the average of 27, 32, 72, 33.",48,41,33,45,B) 41,Sum = 164. Average = 164÷4 = 41.,Aptitude,Averages
"Find the average of 91, 83, 16, 18, 22.",54,41,50,46,D) 46,Sum = 230. Average = 230÷5 = 46.,Aptitude,Averages
"If 7 workers complete a job in 4 days, how many worker-days are required for the job?",32,31,27,28,D) 28,Worker-days = number of workers × number of days = 7×4 = 28.,Aptitude,Time & Work
"A survey has results 73, 67, 26, 16 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",4%,19%,14%,9%,D) 9%,Total = 182. Category D's share = (16/182)×100 ≈ 9%.,Aptitude,Data Interpretation
"A survey has results 73, 95, 81, 41 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",35%,30%,25%,20%,C) 25%,Total = 290. Category A's share = (73/290)×100 ≈ 25%.,Aptitude,Data Interpretation
"Find the average of 20, 21, 8, 83.",33,27,31,32,A) 33,Sum = 132. Average = 132÷4 = 33.,Aptitude,Averages
"A survey has results 48, 32, 32, 31 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",17%,32%,27%,22%,D) 22%,Total = 143. Category C's share = (32/143)×100 ≈ 22%.,Aptitude,Data Interpretation
"What is the compound interest on ₹10000 at 20% per annum for 3 year(s), compounded annually?",₹7280,₹7080,₹7680,₹7480,A) ₹7280,Amount = P(1+R/100)^T = 10000×(1+20/100)^3 ≈ ₹17280. Compound Interest = ₹17280 - ₹10000 = ₹7280.,Aptitude,Compound Interest
A number multiplied by 2 gives 192. Find the number.,89,96,99,103,B) 96,Let the number be x. 2x = 192 → x = 96.,Aptitude,Number Problems
"Find the average of 34, 58, 64.",56,43,52,46,C) 52,Sum = 156. Average = 156÷3 = 52.,Aptitude,Averages
"A survey has results 33, 80, 63, 54 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",19%,9%,24%,14%,D) 14%,Total = 230. Category A's share = (33/230)×100 ≈ 14%.,Aptitude,Data Interpretation
"A survey has results 65, 10, 68, 36 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",15%,20%,30%,25%,B) 20%,Total = 179. Category D's share = (36/179)×100 ≈ 20%.,Aptitude,Data Interpretation
"A survey has results 18, 73, 77, 93 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",40%,35%,30%,25%,C) 30%,Total = 261. Category C's share = (77/261)×100 ≈ 30%.,Aptitude,Data Interpretation
"Find the average of 51, 99, 36.",62,53,66,73,A) 62,Sum = 186. Average = 186÷3 = 62.,Aptitude,Averages
"A survey has results 11, 76, 74, 20 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",16%,21%,11%,6%,C) 11%,Total = 181. Category D's share = (20/181)×100 ≈ 11%.,Aptitude,Data Interpretation
"A survey has results 90, 71, 74, 17 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",36%,41%,31%,46%,A) 36%,Total = 252. Category A's share = (90/252)×100 ≈ 36%.,Aptitude,Data Interpretation
"Find the average of 26, 53, 17, 97, 7.",39,41,40,45,C) 40,Sum = 200. Average = 200÷5 = 40.,Aptitude,Averages
"Find the average of 70, 51, 60, 84, 60.",65,61,54,72,A) 65,Sum = 325. Average = 325÷5 = 65.,Aptitude,Averages
A number multiplied by 2 gives 82. Find the number.,34,43,41,36,C) 41,Let the number be x. 2x = 82 → x = 41.,Aptitude,Number Problems
A product costs ₹500 and is sold for ₹700. What is the profit percentage?,45%,40%,35%,50%,B) 40%,Profit = ₹700-₹500 = ₹200. Profit % = (200/500)×100 = 40%.,Aptitude,Profit & Loss
"If 15 workers complete a job in 19 days, how many worker-days are required for the job?",264,285,296,329,B) 285,Worker-days = number of workers × number of days = 15×19 = 285.,Aptitude,Time & Work
"If 7 workers complete a job in 21 days, how many worker-days are required for the job?",172,170,169,147,D) 147,Worker-days = number of workers × number of days = 7×21 = 147.,Aptitude,Time & Work
"If 9:7 = x:42, find x.",54,57,60,47,A) 54,9:7 = x:42 → x = (9×42)/7 = 54.,Aptitude,Ratio & Proportion
"Find the average of 48, 24, 63, 21.",46,42,39,41,C) 39,Sum = 156. Average = 156÷4 = 39.,Aptitude,Averages
"A survey has results 95, 11, 50, 42 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",1%,11%,16%,6%,D) 6%,Total = 198. Category B's share = (11/198)×100 ≈ 6%.,Aptitude,Data Interpretation
"Find the average of 92, 83, 96, 64, 5.",68,78,56,74,A) 68,Sum = 340. Average = 340÷5 = 68.,Aptitude,Averages
A number multiplied by 4 gives 136. Find the number.,32,28,38,34,D) 34,Let the number be x. 4x = 136 → x = 34.,Aptitude,Number Problems
"A survey has results 18, 42, 83, 90 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",46%,41%,31%,36%,D) 36%,Total = 233. Category C's share = (83/233)×100 ≈ 36%.,Aptitude,Data Interpretation
"Find the average of 96, 74, 27, 11, 32.",48,45,56,50,A) 48,Sum = 240. Average = 240÷5 = 48.,Aptitude,Averages
"If 7 workers complete a job in 8 days, how many worker-days are required for the job?",52,47,56,51,C) 56,Worker-days = number of workers × number of days = 7×8 = 56.,Aptitude,Time & Work
A product costs ₹300 and is sold for ₹390. What is the profit percentage?,35%,30%,40%,25%,B) 30%,Profit = ₹390-₹300 = ₹90. Profit % = (90/300)×100 = 30%.,Aptitude,Profit & Loss
"Find the average of 100, 47, 72.",80,73,79,68,B) 73,Sum = 219. Average = 219÷3 = 73.,Aptitude,Averages
"Find the average of 90, 41, 70.",70,65,73,67,D) 67,Sum = 201. Average = 201÷3 = 67.,Aptitude,Averages
"If 11:5 = x:50, find x.",110,109,102,111,A) 110,11:5 = x:50 → x = (11×50)/5 = 110.,Aptitude,Ratio & Proportion
"A survey has results 62, 65, 95, 100 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",26%,36%,31%,41%,C) 31%,Total = 322. Category D's share = (100/322)×100 ≈ 31%.,Aptitude,Data Interpretation
"A survey has results 34, 98, 78, 20 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",44%,34%,39%,29%,B) 34%,Total = 230. Category C's share = (78/230)×100 ≈ 34%.,Aptitude,Data Interpretation
"A survey has results 59, 10, 41, 24 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",49%,44%,54%,39%,B) 44%,Total = 134. Category A's share = (59/134)×100 ≈ 44%.,Aptitude,Data Interpretation
"A survey has results 19, 38, 77, 10 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",26%,21%,36%,31%,A) 26%,Total = 144. Category B's share = (38/144)×100 ≈ 26%.,Aptitude,Data Interpretation
"Find the average of 13, 8, 58, 41.",30,24,27,32,A) 30,Sum = 120. Average = 120÷4 = 30.,Aptitude,Averages
"A survey has results 27, 10, 60, 64 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",17%,27%,12%,22%,A) 17%,Total = 161. Category A's share = (27/161)×100 ≈ 17%.,Aptitude,Data Interpretation
"Find the average of 9, 93, 48, 96, 69.",59,53,68,63,D) 63,Sum = 315. Average = 315÷5 = 63.,Aptitude,Averages
"A survey has results 14, 49, 64, 28 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",51%,36%,46%,41%,D) 41%,Total = 155. Category C's share = (64/155)×100 ≈ 41%.,Aptitude,Data Interpretation
"If 3 workers complete a job in 22 days, how many worker-days are required for the job?",66,77,58,61,A) 66,Worker-days = number of workers × number of days = 3×22 = 66.,Aptitude,Time & Work
"A survey has results 92, 13, 11, 71 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",33%,38%,48%,43%,B) 38%,Total = 187. Category D's share = (71/187)×100 ≈ 38%.,Aptitude,Data Interpretation
"A survey has results 70, 100, 58, 21 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",33%,28%,38%,23%,B) 28%,Total = 249. Category A's share = (70/249)×100 ≈ 28%.,Aptitude,Data Interpretation
A vehicle travels at 94 km/h for 3 hours. Find the distance covered.,282 km,322 km,262 km,302 km,A) 282 km,Distance = Speed × Time = 94 × 3 = 282 km.,Aptitude,Time & Distance
"If 10 workers complete a job in 25 days, how many worker-days are required for the job?",257,250,271,228,B) 250,Worker-days = number of workers × number of days = 10×25 = 250.,Aptitude,Time & Work
"Find the average of 80, 90, 50, 84, 61.",85,64,73,68,C) 73,Sum = 365. Average = 365÷5 = 73.,Aptitude,Averages
"Find the average of 32, 68, 86.",72,62,66,54,B) 62,Sum = 186. Average = 186÷3 = 62.,Aptitude,Averages
"If 10 workers complete a job in 24 days, how many worker-days are required for the job?",224,286,240,212,C) 240,Worker-days = number of workers × number of days = 10×24 = 240.,Aptitude,Time & Work
"A survey has results 23, 90, 81, 82 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",39%,24%,34%,29%,D) 29%,Total = 276. Category C's share = (81/276)×100 ≈ 29%.,Aptitude,Data Interpretation
"Find the average of 62, 48, 73, 42, 5.",37,46,43,51,B) 46,Sum = 230. Average = 230÷5 = 46.,Aptitude,Averages
"Find the average of 27, 75, 9, 61.",35,51,42,43,D) 43,Sum = 172. Average = 172÷4 = 43.,Aptitude,Averages
"Find the average of 84, 95, 18, 81, 72.",56,70,62,74,B) 70,Sum = 350. Average = 350÷5 = 70.,Aptitude,Averages
"Find the average of 75, 10, 25, 6.",29,28,24,33,A) 29,Sum = 116. Average = 116÷4 = 29.,Aptitude,Averages
"A survey has results 90, 15, 59, 79 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",37%,42%,32%,47%,A) 37%,Total = 243. Category A's share = (90/243)×100 ≈ 37%.,Aptitude,Data Interpretation
"A survey has results 53, 96, 58, 12 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",5%,10%,15%,1%,A) 5%,Total = 219. Category D's share = (12/219)×100 ≈ 5%.,Aptitude,Data Interpretation
What is the simple interest on ₹1000 at 6% per annum for 3 year(s)?,₹680,₹0,₹1180,₹180,D) ₹180,Simple Interest = (P×R×T)/100 = (1000×6×3)/100 = ₹180.,Aptitude,Simple Interest
"Find the average of 39, 52, 5.",28,32,36,38,B) 32,Sum = 96. Average = 96÷3 = 32.,Aptitude,Averages
"A survey has results 34, 28, 33, 45 across four categories A, B, C, D respectively. What percentage of the total does Category B represent (rounded)?",30%,25%,20%,15%,C) 20%,Total = 140. Category B's share = (28/140)×100 ≈ 20%.,Aptitude,Data Interpretation
"Find the average of 53, 73, 98, 28.",64,63,73,65,B) 63,Sum = 252. Average = 252÷4 = 63.,Aptitude,Averages
"A survey has results 73, 89, 69, 17 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",7%,2%,12%,17%,A) 7%,Total = 248. Category D's share = (17/248)×100 ≈ 7%.,Aptitude,Data Interpretation
"If 11:5 = x:20, find x.",42,44,39,47,B) 44,11:5 = x:20 → x = (11×20)/5 = 44.,Aptitude,Ratio & Proportion
"Find the average of 96, 43, 43, 46.",59,66,57,62,C) 57,Sum = 228. Average = 228÷4 = 57.,Aptitude,Averages
