Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which option correctly answers this: Who is known as the 'Missile Man of India' and later became President of India?,Indira Gandhi,A. P. J. Abdul Kalam,Ved Vyasa,Elon Musk,B) A. P. J. Abdul Kalam,"A. P. J. Abdul Kalam, known as the 'Missile Man of India' for his work in aerospace and defense, served as India's President from 2002 to 2007.",Famous People,Indian Leaders
Choose the correct answer: Who was the first Indian woman to travel to space?,Kalpana Chawla,Guru Nanak,Guido van Rossum,Valmiki,A) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
Quiz question: Who founded Apple Inc.?,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Indira Gandhi,Sachin Tendulkar,James Gosling,"A) Steve Jobs, Steve Wozniak, and Ronald Wayne","Apple Inc. was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in 1976.",Famous People,Technology Pioneers
Quiz question: Who is known as the 'Missile Man of India' and later became President of India?,Kalpana Chawla,A. P. J. Abdul Kalam,Guido van Rossum,Alexander Graham Bell,B) A. P. J. Abdul Kalam,"A. P. J. Abdul Kalam, known as the 'Missile Man of India' for his work in aerospace and defense, served as India's President from 2002 to 2007.",Famous People,Indian Leaders
Who was the first Indian to win a Nobel Prize?,"Steve Jobs, Steve Wozniak, and Ronald Wayne",William Shakespeare,Charles Babbage,Rabindranath Tagore,D) Rabindranath Tagore,"Rabindranath Tagore became the first Indian (and first non-European) to win a Nobel Prize, for Literature in 1913.",Famous People,Authors & Writers
"Quiz question: Who discovered the theory of gravity after observing a falling apple, according to popular legend?","Steve Jobs, Steve Wozniak, and Ronald Wayne",Sachin Tendulkar,Isaac Newton,Margaret Thatcher,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Famous People,Scientists
Choose the correct answer: Who was the first Indian to win a Nobel Prize?,Rabindranath Tagore,A. P. J. Abdul Kalam,Dr. Rajendra Prasad,Usain Bolt,A) Rabindranath Tagore,"Rabindranath Tagore became the first Indian (and first non-European) to win a Nobel Prize, for Literature in 1913.",Famous People,Authors & Writers
Choose the correct answer: Who captained the Indian cricket team to victory in the 1983 Cricket World Cup?,Homi J. Bhabha,Margaret Thatcher,Kapil Dev,Dennis Ritchie,C) Kapil Dev,Kapil Dev led India to their first Cricket World Cup title in 1983.,Famous People,Cricket Players
Which option correctly answers this: Who is known as the 'Father of the Indian Space Programme'?,Kapil Dev,Usain Bolt,Mark Zuckerberg,Vikram Sarabhai,D) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Which option correctly answers this: Who was the first Prime Minister of independent India?,Charles Babbage,Mahatma Gandhi,Dr. Rajendra Prasad,Jawaharlal Nehru,D) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Famous People,Prime Ministers
Which option correctly answers this: Who is known as the founder of the theory of relativity?,Dr. B. R. Ambedkar,Usain Bolt,Albert Einstein,Guido van Rossum,C) Albert Einstein,"Albert Einstein developed the theory of relativity, one of the pillars of modern physics.",Famous People,Scientists
Which option correctly answers this: Who is credited with inventing the World Wide Web?,Dennis Ritchie,Tim Berners-Lee,Henry Ford,Albert Einstein,B) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Famous People,Technology Pioneers
Who was the first Prime Minister of independent India?,Jawaharlal Nehru,Guru Nanak,A. P. J. Abdul Kalam,Thomas Edison,A) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Famous People,Prime Ministers
Quiz question: Who is known as the 'Father of the Indian Space Programme'?,George Orwell,Jawaharlal Nehru,Elon Musk,Vikram Sarabhai,D) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Who is regarded as one of the pioneers of the C programming language?,Dennis Ritchie,Elon Musk,James Gosling,Mark Zuckerberg,A) Dennis Ritchie,Dennis Ritchie is credited as a key creator of the C programming language at Bell Labs.,Famous People,Programming Language Creators
Quiz question: Who founded Microsoft?,Tim Berners-Lee,Bill Gates and Paul Allen,Usain Bolt,Ved Vyasa,B) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Choose the correct answer: Who painted the Mona Lisa?,Indira Gandhi,Homi J. Bhabha,Leonardo da Vinci,Albert Einstein,C) Leonardo da Vinci,"Leonardo da Vinci, the Italian Renaissance polymath, painted the famous Mona Lisa.",Famous People,Famous Indians
"Which option correctly answers this: Who is considered the father of the modern computer, known for his analytical engine concept?",Charles Babbage,Elon Musk,Guido van Rossum,Margaret Thatcher,A) Charles Babbage,"Charles Babbage designed the Analytical Engine, an early mechanical general-purpose computer concept.",Famous People,Computer Founders
Who was the first Indian to win a Nobel Prize?,Jawaharlal Nehru,Pratibha Patil,William Shakespeare,Rabindranath Tagore,D) Rabindranath Tagore,"Rabindranath Tagore became the first Indian (and first non-European) to win a Nobel Prize, for Literature in 1913.",Famous People,Authors & Writers
Who founded Microsoft?,Margaret Thatcher,Bill Gates and Paul Allen,Usain Bolt,Ada Lovelace,B) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Choose the correct answer: Who was the first Prime Minister of independent India?,Mahatma Gandhi,Jawaharlal Nehru,Guido van Rossum,George Orwell,B) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Famous People,Prime Ministers
Choose the correct answer: Who is considered the founder of the Sikh religion?,Indira Gandhi,Guido van Rossum,Kalpana Chawla,Guru Nanak,D) Guru Nanak,"Guru Nanak, born in 1469, is regarded as the founder of Sikhism and the first of the ten Sikh Gurus.",Famous People,Famous Indians
"Choose the correct answer: Who discovered the theory of gravity after observing a falling apple, according to popular legend?",Dr. B. R. Ambedkar,Thomas Edison,Bill Gates and Paul Allen,Isaac Newton,D) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Famous People,Scientists
Quiz question: Who founded Microsoft?,Homi J. Bhabha,Vikram Sarabhai,Bill Gates and Paul Allen,Henry Ford,C) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Which option correctly answers this: Who is known as the 'Sprint King' for winning multiple Olympic gold medals in track events?,Margaret Thatcher,George Orwell,Guido van Rossum,Usain Bolt,D) Usain Bolt,"Usain Bolt, from Jamaica, won multiple Olympic gold medals in sprinting and set world records in the 100m and 200m.",Famous People,Sports Players
Which option correctly answers this: Who is considered the founder of the Sikh religion?,Elon Musk,Bill Gates and Paul Allen,Guru Nanak,Ada Lovelace,C) Guru Nanak,"Guru Nanak, born in 1469, is regarded as the founder of Sikhism and the first of the ten Sikh Gurus.",Famous People,Famous Indians
Quiz question: Who is known as the 'Father of the Indian Space Programme'?,Guido van Rossum,Dennis Ritchie,Tim Berners-Lee,Vikram Sarabhai,D) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Who wrote the Mahabharata?,Pratibha Patil,Ved Vyasa,Homi J. Bhabha,Sukumar Sen,B) Ved Vyasa,The Mahabharata is traditionally attributed to the sage Ved Vyasa.,Famous People,Authors & Writers
Quiz question: Who was the first Indian woman to travel to space?,Charles Babbage,Thomas Edison,Isaac Newton,Kalpana Chawla,D) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
Choose the correct answer: Who is considered the founder of the Sikh religion?,James Gosling,Guru Nanak,Charles Babbage,Ada Lovelace,B) Guru Nanak,"Guru Nanak, born in 1469, is regarded as the founder of Sikhism and the first of the ten Sikh Gurus.",Famous People,Famous Indians
"Choose the correct answer: Who invented the light bulb (as a practical, commercially successful version)?",Ved Vyasa,Thomas Edison,Dr. Rajendra Prasad,Margaret Thatcher,B) Thomas Edison,Thomas Edison developed a commercially practical incandescent light bulb in 1879.,Famous People,Inventors
"Which option correctly answers this: Who is known as the 'Iron Lady' of British politics, having served as Prime Minister?",Sachin Tendulkar,Margaret Thatcher,Pratibha Patil,Rabindranath Tagore,B) Margaret Thatcher,"Margaret Thatcher, known as the 'Iron Lady', served as the Prime Minister of the United Kingdom from 1979 to 1990.",Famous People,World Famous People
Quiz question: Who wrote the play 'Romeo and Juliet'?,Charles Babbage,William Shakespeare,Dr. Rajendra Prasad,Bill Gates and Paul Allen,B) William Shakespeare,"William Shakespeare, the famous English playwright, wrote the tragic play 'Romeo and Juliet'.",Famous People,Authors & Writers
Who is known as the 'Missile Man of India' and later became President of India?,Leonardo da Vinci,A. P. J. Abdul Kalam,Sukumar Sen,"Steve Jobs, Steve Wozniak, and Ronald Wayne",B) A. P. J. Abdul Kalam,"A. P. J. Abdul Kalam, known as the 'Missile Man of India' for his work in aerospace and defense, served as India's President from 2002 to 2007.",Famous People,Indian Leaders
Quiz question: Who is known as the founder of the theory of relativity?,Albert Einstein,Kapil Dev,Sachin Tendulkar,Thomas Edison,A) Albert Einstein,"Albert Einstein developed the theory of relativity, one of the pillars of modern physics.",Famous People,Scientists
Which option correctly answers this: Who is known as the 'Father of the Indian Space Programme'?,Vikram Sarabhai,Thomas Edison,Bill Gates and Paul Allen,Sachin Tendulkar,A) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Choose the correct answer: Who wrote the famous Indian epic the Ramayana?,Valmiki,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Ada Lovelace,Alexander Graham Bell,A) Valmiki,The sage Valmiki is traditionally credited as the author of the Sanskrit epic the Ramayana.,Famous People,Authors & Writers
Who founded Microsoft?,Jawaharlal Nehru,Dr. Rajendra Prasad,Bill Gates and Paul Allen,Charles Babbage,C) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Who was the first Indian woman to travel to space?,Vikram Sarabhai,Mahatma Gandhi,Kalpana Chawla,Guru Nanak,C) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
"Which option correctly answers this: Who is known as the 'Wizard of Menlo Park' for his numerous inventions, including the phonograph?",Thomas Edison,Mark Zuckerberg,Ved Vyasa,Kalpana Chawla,A) Thomas Edison,"Thomas Edison, nicknamed the 'Wizard of Menlo Park', is credited with many inventions, including the phonograph and practical light bulb.",Famous People,Inventors
"Who is known as the 'Iron Lady' of British politics, having served as Prime Minister?",Vikram Sarabhai,Margaret Thatcher,Albert Einstein,Guido van Rossum,B) Margaret Thatcher,"Margaret Thatcher, known as the 'Iron Lady', served as the Prime Minister of the United Kingdom from 1979 to 1990.",Famous People,World Famous People
Choose the correct answer: Who is credited with founding the modern telephone company that led to today's telecommunications industry?,Alexander Graham Bell,George Orwell,Guido van Rossum,Bill Gates and Paul Allen,A) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the telephone and founding the Bell Telephone Company.,Famous People,Inventors
Choose the correct answer: Who was the first Indian woman to travel to space?,Kalpana Chawla,Neil Armstrong,Alexander Graham Bell,Rabindranath Tagore,A) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
Choose the correct answer: Who wrote the famous novel '1984'?,Valmiki,William Shakespeare,George Orwell,Henry Ford,C) George Orwell,"George Orwell wrote the dystopian novel '1984', a classic of 20th-century literature.",Famous People,Authors & Writers
Quiz question: Who is the founder of Tesla and SpaceX?,Isaac Newton,Elon Musk,Usain Bolt,Neil Armstrong,B) Elon Musk,"Elon Musk co-founded and leads Tesla and SpaceX, among other companies.",Famous People,Entrepreneurs
Choose the correct answer: Who is known as the 'Sprint King' for winning multiple Olympic gold medals in track events?,Usain Bolt,Dr. Rajendra Prasad,Leonardo da Vinci,Henry Ford,A) Usain Bolt,"Usain Bolt, from Jamaica, won multiple Olympic gold medals in sprinting and set world records in the 100m and 200m.",Famous People,Sports Players
Who was the first woman Prime Minister of India?,Rabindranath Tagore,Indira Gandhi,Pratibha Patil,Neil Armstrong,B) Indira Gandhi,"Indira Gandhi became India's first female Prime Minister, serving multiple terms starting in 1966.",Famous People,Prime Ministers
Choose the correct answer: Who was the first man to walk on the Moon?,Usain Bolt,Vikram Sarabhai,Charles Babbage,Neil Armstrong,D) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
"Quiz question: Who is known as the 'Iron Lady' of British politics, having served as Prime Minister?",Henry Ford,Margaret Thatcher,Vikram Sarabhai,Indira Gandhi,B) Margaret Thatcher,"Margaret Thatcher, known as the 'Iron Lady', served as the Prime Minister of the United Kingdom from 1979 to 1990.",Famous People,World Famous People
"Who is regarded as a leading pioneer in the field of nuclear physics in India, associated with the Tata Institute of Fundamental Research?",Homi J. Bhabha,Sukumar Sen,Indira Gandhi,Ved Vyasa,A) Homi J. Bhabha,Homi J. Bhabha is regarded as the father of India's nuclear program and founded the Tata Institute of Fundamental Research.,Famous People,Scientists
Quiz question: Who was the first woman President of India?,Rabindranath Tagore,Margaret Thatcher,George Orwell,Pratibha Patil,D) Pratibha Patil,"Pratibha Patil became India's first female President, serving from 2007 to 2012.",Famous People,Presidents
Choose the correct answer: Who is regarded as the Father of the Nation in India?,William Shakespeare,Kapil Dev,Mahatma Gandhi,Guido van Rossum,C) Mahatma Gandhi,Mahatma Gandhi is widely regarded as the Father of the Nation in India for his leadership in the independence movement.,Famous People,Freedom Fighters
Who was the first man to walk on the Moon?,Usain Bolt,George Orwell,Neil Armstrong,Henry Ford,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
Which option correctly answers this: Who was the first Indian woman to travel to space?,Kalpana Chawla,Neil Armstrong,Tim Berners-Lee,Pratibha Patil,A) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
"Choose the correct answer: Who is known as the 'Iron Lady' of British politics, having served as Prime Minister?",Kalpana Chawla,Margaret Thatcher,Leonardo da Vinci,Dr. B. R. Ambedkar,B) Margaret Thatcher,"Margaret Thatcher, known as the 'Iron Lady', served as the Prime Minister of the United Kingdom from 1979 to 1990.",Famous People,World Famous People
Who is known as the founder of the theory of relativity?,Ved Vyasa,Valmiki,Albert Einstein,Alexander Graham Bell,C) Albert Einstein,"Albert Einstein developed the theory of relativity, one of the pillars of modern physics.",Famous People,Scientists
Which option correctly answers this: Who is credited with founding the automobile company Ford Motor Company?,Neil Armstrong,Henry Ford,Mark Zuckerberg,Rabindranath Tagore,B) Henry Ford,Henry Ford founded the Ford Motor Company and revolutionized manufacturing with the moving assembly line.,Famous People,Entrepreneurs
Quiz question: Who is known as the founder of Facebook?,Mark Zuckerberg,Valmiki,Dennis Ritchie,Guru Nanak,A) Mark Zuckerberg,Mark Zuckerberg co-founded Facebook (now Meta) in 2004.,Famous People,Entrepreneurs
Which option correctly answers this: Who founded Apple Inc.?,A. P. J. Abdul Kalam,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Tim Berners-Lee,Dennis Ritchie,"B) Steve Jobs, Steve Wozniak, and Ronald Wayne","Apple Inc. was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in 1976.",Famous People,Technology Pioneers
Who founded Apple Inc.?,Dr. Rajendra Prasad,A. P. J. Abdul Kalam,Sukumar Sen,"Steve Jobs, Steve Wozniak, and Ronald Wayne","D) Steve Jobs, Steve Wozniak, and Ronald Wayne","Apple Inc. was founded by Steve Jobs, Steve Wozniak, and Ronald Wayne in 1976.",Famous People,Technology Pioneers
Which option correctly answers this: Who was the first man to walk on the Moon?,Rabindranath Tagore,Isaac Newton,Neil Armstrong,Ved Vyasa,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
Which option correctly answers this: Who is credited with founding the modern telephone company that led to today's telecommunications industry?,Alexander Graham Bell,Ved Vyasa,Dennis Ritchie,James Gosling,A) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the telephone and founding the Bell Telephone Company.,Famous People,Inventors
Who wrote the Mahabharata?,Ved Vyasa,Tim Berners-Lee,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Usain Bolt,A) Ved Vyasa,The Mahabharata is traditionally attributed to the sage Ved Vyasa.,Famous People,Authors & Writers
Who was the first Indian woman to travel to space?,Mark Zuckerberg,Homi J. Bhabha,Kalpana Chawla,Dr. Rajendra Prasad,C) Kalpana Chawla,"Kalpana Chawla became the first Indian-born woman to travel to space, as a NASA astronaut.",Famous People,Famous Indians
Choose the correct answer: Who was the first woman President of India?,Guido van Rossum,Pratibha Patil,Henry Ford,Mahatma Gandhi,B) Pratibha Patil,"Pratibha Patil became India's first female President, serving from 2007 to 2012.",Famous People,Presidents
Choose the correct answer: Who is known as the 'Father of the Indian Space Programme'?,Leonardo da Vinci,William Shakespeare,Vikram Sarabhai,Rabindranath Tagore,C) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Who wrote the Mahabharata?,Ved Vyasa,Dennis Ritchie,Leonardo da Vinci,Rabindranath Tagore,A) Ved Vyasa,The Mahabharata is traditionally attributed to the sage Ved Vyasa.,Famous People,Authors & Writers
Choose the correct answer: Who is known as the founder of Facebook?,Mark Zuckerberg,Dennis Ritchie,Mahatma Gandhi,Thomas Edison,A) Mark Zuckerberg,Mark Zuckerberg co-founded Facebook (now Meta) in 2004.,Famous People,Entrepreneurs
Which option correctly answers this: Who was the first woman President of India?,Pratibha Patil,Mark Zuckerberg,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Homi J. Bhabha,A) Pratibha Patil,"Pratibha Patil became India's first female President, serving from 2007 to 2012.",Famous People,Presidents
Which option correctly answers this: Who was the first man to walk on the Moon?,Rabindranath Tagore,George Orwell,Neil Armstrong,Dr. B. R. Ambedkar,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
Choose the correct answer: Who is regarded as the chief architect of the Indian Constitution?,Dr. B. R. Ambedkar,Pratibha Patil,Vikram Sarabhai,Thomas Edison,A) Dr. B. R. Ambedkar,Dr. B. R. Ambedkar chaired the Drafting Committee and is considered the chief architect of the Indian Constitution.,Famous People,Indian Leaders
Who is credited with founding the modern telephone company that led to today's telecommunications industry?,Kapil Dev,Alexander Graham Bell,Valmiki,Isaac Newton,B) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the telephone and founding the Bell Telephone Company.,Famous People,Inventors
"Quiz question: Who is known as the 'Wizard of Menlo Park' for his numerous inventions, including the phonograph?",Pratibha Patil,Usain Bolt,Thomas Edison,Alexander Graham Bell,C) Thomas Edison,"Thomas Edison, nicknamed the 'Wizard of Menlo Park', is credited with many inventions, including the phonograph and practical light bulb.",Famous People,Inventors
Quiz question: Who painted the Mona Lisa?,Leonardo da Vinci,Henry Ford,Bill Gates and Paul Allen,Guido van Rossum,A) Leonardo da Vinci,"Leonardo da Vinci, the Italian Renaissance polymath, painted the famous Mona Lisa.",Famous People,Famous Indians
Choose the correct answer: Who is regarded as one of the pioneers of the C programming language?,"Steve Jobs, Steve Wozniak, and Ronald Wayne",Charles Babbage,Vikram Sarabhai,Dennis Ritchie,D) Dennis Ritchie,Dennis Ritchie is credited as a key creator of the C programming language at Bell Labs.,Famous People,Programming Language Creators
Who was the first man to walk on the Moon?,Neil Armstrong,Sukumar Sen,Alexander Graham Bell,Leonardo da Vinci,A) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
Who is credited with inventing the World Wide Web?,Tim Berners-Lee,Dr. Rajendra Prasad,Rabindranath Tagore,Isaac Newton,A) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Famous People,Technology Pioneers
Quiz question: Who created the Java programming language?,Vikram Sarabhai,James Gosling,Sachin Tendulkar,Usain Bolt,B) James Gosling,James Gosling led the team that developed the Java programming language at Sun Microsystems in the mid-1990s.,Famous People,Programming Language Creators
Quiz question: Who is credited with inventing the World Wide Web?,Sachin Tendulkar,Tim Berners-Lee,Isaac Newton,Ved Vyasa,B) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Famous People,Technology Pioneers
Who wrote the Mahabharata?,Mahatma Gandhi,Dr. Rajendra Prasad,Ved Vyasa,Rabindranath Tagore,C) Ved Vyasa,The Mahabharata is traditionally attributed to the sage Ved Vyasa.,Famous People,Authors & Writers
"Choose the correct answer: Who discovered the theory of gravity after observing a falling apple, according to popular legend?",Kalpana Chawla,William Shakespeare,Mahatma Gandhi,Isaac Newton,D) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Famous People,Scientists
Who was the first President of independent India?,Kalpana Chawla,Thomas Edison,Dr. Rajendra Prasad,Usain Bolt,C) Dr. Rajendra Prasad,"Dr. Rajendra Prasad served as India's first President, from 1950 to 1962.",Famous People,Presidents
Choose the correct answer: Who was the first man to walk on the Moon?,Neil Armstrong,Henry Ford,Pratibha Patil,"Steve Jobs, Steve Wozniak, and Ronald Wayne",A) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Famous People,World Famous People
Choose the correct answer: Who is the founder of Tesla and SpaceX?,Elon Musk,Alexander Graham Bell,Leonardo da Vinci,Sukumar Sen,A) Elon Musk,"Elon Musk co-founded and leads Tesla and SpaceX, among other companies.",Famous People,Entrepreneurs
Which option correctly answers this: Who is known as the 'Father of the Indian Space Programme'?,Margaret Thatcher,Rabindranath Tagore,Vikram Sarabhai,Valmiki,C) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Which option correctly answers this: Who created the Python programming language?,Albert Einstein,Guido van Rossum,Dennis Ritchie,Ved Vyasa,B) Guido van Rossum,"Guido van Rossum created the Python programming language, first released in 1991.",Famous People,Programming Language Creators
Quiz question: Who was the first woman President of India?,Tim Berners-Lee,Guru Nanak,James Gosling,Pratibha Patil,D) Pratibha Patil,"Pratibha Patil became India's first female President, serving from 2007 to 2012.",Famous People,Presidents
Quiz question: Who was the first Prime Minister of independent India?,Ved Vyasa,Valmiki,Jawaharlal Nehru,A. P. J. Abdul Kalam,C) Jawaharlal Nehru,"Jawaharlal Nehru served as India's first Prime Minister, from 1947 to 1964.",Famous People,Prime Ministers
"Who discovered the theory of gravity after observing a falling apple, according to popular legend?",Mark Zuckerberg,James Gosling,Isaac Newton,Margaret Thatcher,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Famous People,Scientists
Who is known as the 'Father of the Indian Space Programme'?,Dr. Rajendra Prasad,Neil Armstrong,Usain Bolt,Vikram Sarabhai,D) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
Who captained the Indian cricket team to victory in the 1983 Cricket World Cup?,Kapil Dev,Alexander Graham Bell,Henry Ford,Guido van Rossum,A) Kapil Dev,Kapil Dev led India to their first Cricket World Cup title in 1983.,Famous People,Cricket Players
Quiz question: Who is regarded as the Father of the Nation in India?,Charles Babbage,William Shakespeare,Mahatma Gandhi,Vikram Sarabhai,C) Mahatma Gandhi,Mahatma Gandhi is widely regarded as the Father of the Nation in India for his leadership in the independence movement.,Famous People,Freedom Fighters
"Choose the correct answer: Who is regarded as the greatest cricketer to have played for India, nicknamed the 'God of Cricket'?",Sukumar Sen,Sachin Tendulkar,Guru Nanak,Albert Einstein,B) Sachin Tendulkar,"Sachin Tendulkar, known as the 'God of Cricket', holds numerous batting records in international cricket.",Famous People,Cricket Players
"Which option correctly answers this: Who is regarded as a leading pioneer in the field of nuclear physics in India, associated with the Tata Institute of Fundamental Research?",Tim Berners-Lee,Homi J. Bhabha,Alexander Graham Bell,A. P. J. Abdul Kalam,B) Homi J. Bhabha,Homi J. Bhabha is regarded as the father of India's nuclear program and founded the Tata Institute of Fundamental Research.,Famous People,Scientists
Quiz question: Who painted the Mona Lisa?,Albert Einstein,Leonardo da Vinci,Thomas Edison,Henry Ford,B) Leonardo da Vinci,"Leonardo da Vinci, the Italian Renaissance polymath, painted the famous Mona Lisa.",Famous People,Famous Indians
Choose the correct answer: Who is known as the founder of Facebook?,Tim Berners-Lee,Mark Zuckerberg,Leonardo da Vinci,Jawaharlal Nehru,B) Mark Zuckerberg,Mark Zuckerberg co-founded Facebook (now Meta) in 2004.,Famous People,Entrepreneurs
Choose the correct answer: Who is known as the founder of the theory of relativity?,Margaret Thatcher,Rabindranath Tagore,Albert Einstein,Jawaharlal Nehru,C) Albert Einstein,"Albert Einstein developed the theory of relativity, one of the pillars of modern physics.",Famous People,Scientists
Which option correctly answers this: Who is credited with founding the automobile company Ford Motor Company?,Bill Gates and Paul Allen,Pratibha Patil,Jawaharlal Nehru,Henry Ford,D) Henry Ford,Henry Ford founded the Ford Motor Company and revolutionized manufacturing with the moving assembly line.,Famous People,Entrepreneurs
"Who is regarded as the greatest cricketer to have played for India, nicknamed the 'God of Cricket'?",Leonardo da Vinci,Sachin Tendulkar,Kalpana Chawla,Charles Babbage,B) Sachin Tendulkar,"Sachin Tendulkar, known as the 'God of Cricket', holds numerous batting records in international cricket.",Famous People,Cricket Players
Choose the correct answer: Who founded Microsoft?,Pratibha Patil,Neil Armstrong,Bill Gates and Paul Allen,Jawaharlal Nehru,C) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Choose the correct answer: Who is considered the founder of the Sikh religion?,Dennis Ritchie,Guru Nanak,Mark Zuckerberg,Albert Einstein,B) Guru Nanak,"Guru Nanak, born in 1469, is regarded as the founder of Sikhism and the first of the ten Sikh Gurus.",Famous People,Famous Indians
Choose the correct answer: Who founded Microsoft?,Henry Ford,Bill Gates and Paul Allen,Mark Zuckerberg,Isaac Newton,B) Bill Gates and Paul Allen,Bill Gates and Paul Allen co-founded Microsoft in 1975.,Famous People,Technology Pioneers
Choose the correct answer: Who is regarded as the first computer programmer?,Kapil Dev,Ada Lovelace,Charles Babbage,Alexander Graham Bell,B) Ada Lovelace,Ada Lovelace is credited as the first computer programmer for her work on Charles Babbage's Analytical Engine.,Famous People,Computer Founders
"Quiz question: Who discovered the theory of gravity after observing a falling apple, according to popular legend?",Bill Gates and Paul Allen,Elon Musk,Mark Zuckerberg,Isaac Newton,D) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Famous People,Scientists
"Who is considered the father of the modern computer, known for his analytical engine concept?",Rabindranath Tagore,Usain Bolt,Charles Babbage,Alexander Graham Bell,C) Charles Babbage,"Charles Babbage designed the Analytical Engine, an early mechanical general-purpose computer concept.",Famous People,Computer Founders
Quiz question: Who is considered the founder of the Sikh religion?,Tim Berners-Lee,Valmiki,Guru Nanak,Albert Einstein,C) Guru Nanak,"Guru Nanak, born in 1469, is regarded as the founder of Sikhism and the first of the ten Sikh Gurus.",Famous People,Famous Indians
Which option correctly answers this: Who is known as the 'Father of the Indian Space Programme'?,Usain Bolt,Dr. B. R. Ambedkar,Vikram Sarabhai,Mahatma Gandhi,C) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the Father of the Indian Space Programme, founding what became ISRO.",Famous People,Scientists
