Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which statement correctly explains Linux?,Software designed to detect and remove malicious software,A web-based platform for hosting and collaborating on Git repositories,A legal agreement defining how software can be used,An open-source operating system kernel widely used in servers and devices,D) An open-source operating system kernel widely used in servers and devices,"Linux is a free and open-source operating system kernel used widely in servers, desktops, and embedded devices.",Software,Open Source
What is word processing software?,An open-source operating system kernel widely used in servers and devices,A free and open-source office productivity software suite,"Software used to create, edit, and format text documents","An early, often unstable, testing version of software prior to beta","C) Software used to create, edit, and format text documents","Word processing software, like Microsoft Word, is used to create and format text documents.",Software,Office Software
Choose the correct definition of a compression tool.,A release that fixes bugs or adds new features to existing software,Malicious software designed to damage or gain unauthorized access to a system,A software add-on that adds specific features to an existing program,Software used to reduce the size of files,D) Software used to reduce the size of files,"A compression tool, like WinZip, reduces file size to save storage space or make files easier to transfer.",Software,Software Tools
What is ransomware?,Malicious software designed to damage or gain unauthorized access to a system,A file that runs a program when opened,System software that manages hardware and provides services for other programs,Malicious software that locks or encrypts data until a ransom is paid,D) Malicious software that locks or encrypts data until a ransom is paid,"Ransomware is a type of malware that encrypts or locks a victim's data, demanding payment for its release.",Software,Software Security
Choose the correct definition of debugging.,A code used to activate and validate software licensing,The process of finding and fixing errors in software,An error or flaw in software that causes incorrect behavior,A web-based platform for hosting and collaborating on Git repositories,B) The process of finding and fixing errors in software,"Debugging is the process of identifying, isolating, and fixing errors (bugs) in software code.",Software,Software Basics
Choose the correct definition of a patch.,A widely used presentation software application,A small software update that fixes a specific bug or vulnerability,A software add-on that adds specific features to an existing program,Software/services that let users store and access data online,B) A small software update that fixes a specific bug or vulnerability,A patch is a small piece of software designed to fix a specific bug or security vulnerability in an existing program.,Software,Software Security
What is software?,An iterative approach to software development emphasizing flexibility and collaboration,Software that tracks changes to code over time,A set of programs and instructions that tell a computer what to do,Software/services that let users store and access data online,C) A set of programs and instructions that tell a computer what to do,"Software refers to programs, data, and instructions used to operate computers and execute tasks.",Software,Software Basics
Which of the following best describes a software bug?,A widely used presentation software application,An error or flaw in software that causes incorrect behavior,A pre-release version of software used for testing before full release,A code used to activate and validate software licensing,B) An error or flaw in software that causes incorrect behavior,A software bug is a defect or flaw in a program that causes it to behave incorrectly or unexpectedly.,Software,Software Basics
What is cloud computing (software delivery)?,A set of programs and instructions that tell a computer what to do,Malicious software that locks or encrypts data until a ransom is paid,"Delivering computing services, including software, over the internet",Software that tracks changes to code over time,"C) Delivering computing services, including software, over the internet","Cloud computing delivers computing services, including software applications, over the internet rather than local infrastructure.",Software,Open Source
Choose the correct definition of SQL.,"Software used to send, receive, and manage emails",Software that allows the OS to communicate with hardware devices,A web-based platform for hosting and collaborating on Git repositories,"Structured Query Language, used to manage and query relational databases","D) Structured Query Language, used to manage and query relational databases","SQL (Structured Query Language) is used to insert, query, update, and manage data in relational databases.",Software,Database Software
Which option best explains the meaning of Microsoft Excel?,A widely used spreadsheet application,Software used to modify and enhance digital images,Software owned by a company or individual with restricted usage rights,Malicious software that locks or encrypts data until a ransom is paid,A) A widely used spreadsheet application,"Microsoft Excel is a widely used spreadsheet application for data organization, calculation, and analysis.",Software,Office Software
Which option best explains the meaning of PostgreSQL?,The process of converting data into a coded form to prevent unauthorized access,Software designed to help users perform specific tasks,A legal agreement defining how software can be used,An advanced open-source relational database system known for standards compliance,D) An advanced open-source relational database system known for standards compliance,PostgreSQL is an advanced open-source relational database management system known for extensibility and standards compliance.,Software,Database Software
Which option best explains the meaning of a computer virus?,An advanced open-source relational database system known for standards compliance,Malicious software that can replicate and spread to infect other programs,Software that connects different applications or services together,A database that organizes data into tables with rows and columns,B) Malicious software that can replicate and spread to infect other programs,"A computer virus is malicious code that attaches to programs and can replicate itself, spreading to infect other files.",Software,Software Security
What is middleware?,Software designed to help users perform specific tasks,A program designed to help manage and maintain a computer system,Software that connects different applications or services together,A cloud-based word processing application accessible via a web browser,C) Software that connects different applications or services together,"Middleware is software that acts as a bridge, connecting different applications, services, or systems.",Software,System Software
MySQL can be best defined as which of the following?,Older software that is outdated but still in use,The process of using antivirus software to check for malware,A popular open-source relational database management system,A step-by-step procedure for solving a problem,C) A popular open-source relational database management system,MySQL is a widely used open-source relational database management system.,Software,Database Software
Which statement correctly explains legacy software?,System software that manages hardware and provides services for other programs,"Software used to organize, calculate, and analyze data in rows and columns",Older software that is outdated but still in use,Software used to access and view websites,C) Older software that is outdated but still in use,"Legacy software refers to outdated computer programs or systems that are still in use, often due to reliance by an organization.",Software,Software History
Choose the correct definition of a disk defragmenter.,A set of programs and instructions that tell a computer what to do,An organized collection of structured data,A utility that reorganizes fragmented data to improve performance,Software designed to detect and remove malicious software,C) A utility that reorganizes fragmented data to improve performance,A disk defragmenter is a utility program that reorganizes fragmented data on a storage drive to improve performance.,Software,Software Tools
Which of the following best describes version control software?,"A popular NoSQL database that stores data in flexible, JSON-like documents",A legal agreement defining how software can be used,Software designed to detect and remove malicious software,Software that tracks changes to code over time,D) Software that tracks changes to code over time,"Version control software, like Git, tracks changes to source code so teams can collaborate and revert changes if needed.",Software,Development Software
cross-platform software can be best defined as which of the following?,Software that can run on multiple operating systems,Software that manages and controls computer hardware,A recorded sequence of actions that can be replayed to automate tasks,A popular open-source relational database management system,A) Software that can run on multiple operating systems,"Cross-platform software is designed to run on multiple operating systems, such as Windows, macOS, and Linux.",Software,Software Basics
Choose the correct definition of GitHub.,"Software used to send, receive, and manage emails",An iterative approach to software development emphasizing flexibility and collaboration,A web-based platform for hosting and collaborating on Git repositories,Software whose source code is publicly available to view and modify,C) A web-based platform for hosting and collaborating on Git repositories,"GitHub is a web-based hosting service for Git repositories, widely used for collaborative software development.",Software,Development Software
a web browser can be best defined as which of the following?,"A linear, sequential approach to software development",A tool that combines multiple compiled code files into a single executable,Software used to access and view websites,A free and open-source office productivity software suite,C) Software used to access and view websites,"A web browser, like Chrome or Firefox, is application software used to access and display websites.",Software,Application Software
MySQL can be best defined as which of the following?,"Application Programming Interface, a set of rules that lets programs communicate",A security system that monitors and controls network traffic,A popular open-source relational database management system,"Software used to send, receive, and manage emails",C) A popular open-source relational database management system,MySQL is a widely used open-source relational database management system.,Software,Database Software
Choose the correct definition of proprietary software.,Software used to create copies of data to prevent loss,"Application Programming Interface, a set of rules that lets programs communicate",Software owned by a company or individual with restricted usage rights,An advanced open-source relational database system known for standards compliance,C) Software owned by a company or individual with restricted usage rights,"Proprietary software is owned by a company or individual, with restricted rights to copy, modify, or redistribute it.",Software,Open Source
Which statement correctly explains application software?,Software designed to help users perform specific tasks,A free and open-source office productivity software suite,Software/services that let users store and access data online,Software that manages and controls computer hardware,A) Software designed to help users perform specific tasks,"Application software (e.g. word processors, browsers) is designed for end users to perform specific tasks.",Software,Application Software
Which of the following best describes MongoDB?,Software used to reduce the size of files,"A popular NoSQL database that stores data in flexible, JSON-like documents",An iterative approach to software development emphasizing flexibility and collaboration,"An initiative to develop a free, Unix-like operating system and tools","B) A popular NoSQL database that stores data in flexible, JSON-like documents","MongoDB is a NoSQL database that stores data in flexible, JSON-like documents rather than rigid tables.",Software,Database Software
Which option best explains the meaning of LibreOffice?,A code used to activate and validate software licensing,The process of converting data into a coded form to prevent unauthorized access,A free and open-source office productivity software suite,"Application Programming Interface, a set of rules that lets programs communicate",C) A free and open-source office productivity software suite,"LibreOffice is a free, open-source office suite offering word processing, spreadsheets, and presentation tools.",Software,Open Source
Which of the following best describes cloud computing (software delivery)?,Software permanently programmed into a hardware device,"An early, often unstable, testing version of software prior to beta",A cloud-based word processing application accessible via a web browser,"Delivering computing services, including software, over the internet","D) Delivering computing services, including software, over the internet","Cloud computing delivers computing services, including software applications, over the internet rather than local infrastructure.",Software,Open Source
What is presentation software?,Software used to create slide-based presentations,"The combination of frontend, backend, and database technologies used to build an application",A code used to activate and validate software licensing,An expression used within spreadsheet software to perform calculations,A) Software used to create slide-based presentations,"Presentation software, like Microsoft PowerPoint, is used to create slideshows for presentations.",Software,Office Software
What is word processing software?,A simple program for creating and editing plain text files,"Software used to create, edit, and format text documents",Software permanently programmed into a hardware device,A non-relational database designed for flexible or unstructured data,"B) Software used to create, edit, and format text documents","Word processing software, like Microsoft Word, is used to create and format text documents.",Software,Office Software
antivirus software can be best defined as which of the following?,"Integrated Development Environment, a tool for writing and testing code",A recorded sequence of actions that can be replayed to automate tasks,Software designed to detect and remove malicious software,Software used to play audio and video files,C) Software designed to detect and remove malicious software,"Antivirus software scans, detects, and removes viruses and other malicious software from a computer.",Software,Software Security
Which of the following best describes a DBMS?,Malicious software designed to damage or gain unauthorized access to a system,"Database Management System, software used to create and manage databases",An open-source operating system kernel widely used in servers and devices,Software that can run on multiple operating systems,"B) Database Management System, software used to create and manage databases","A DBMS (Database Management System) is software that allows creation, querying, and management of databases.",Software,Database Software
What is cross-platform software?,An open-source operating system kernel widely used in servers and devices,Software permanently programmed into a hardware device,Software that can run on multiple operating systems,Software used to play audio and video files,C) Software that can run on multiple operating systems,"Cross-platform software is designed to run on multiple operating systems, such as Windows, macOS, and Linux.",Software,Software Basics
Which of the following best describes cloud computing (software delivery)?,"Delivering computing services, including software, over the internet",A distributed version control system for tracking code changes,Software used to reduce the size of files,"Historically, software began being sold separately from hardware in the 1960s-70s","A) Delivering computing services, including software, over the internet","Cloud computing delivers computing services, including software applications, over the internet rather than local infrastructure.",Software,Open Source
a computer virus can be best defined as which of the following?,Software used to reduce the size of files,An iterative approach to software development emphasizing flexibility and collaboration,Testing individual components of software in isolation,Malicious software that can replicate and spread to infect other programs,D) Malicious software that can replicate and spread to infect other programs,"A computer virus is malicious code that attaches to programs and can replicate itself, spreading to infect other files.",Software,Software Security
Which of the following best describes a DBMS?,Software designed to help users perform specific tasks,"Integrated Development Environment, a tool for writing and testing code",A file that runs a program when opened,"Database Management System, software used to create and manage databases","D) Database Management System, software used to create and manage databases","A DBMS (Database Management System) is software that allows creation, querying, and management of databases.",Software,Database Software
Which statement correctly explains ransomware?,A simple program for creating and editing plain text files,Malicious software that locks or encrypts data until a ransom is paid,The process of converting data into a coded form to prevent unauthorized access,A widely used open-source web server software,B) Malicious software that locks or encrypts data until a ransom is paid,"Ransomware is a type of malware that encrypts or locks a victim's data, demanding payment for its release.",Software,Software Security
What is alpha software?,"An early, often unstable, testing version of software prior to beta","Software used to organize, calculate, and analyze data in rows and columns",A popular open-source relational database management system,Software designed to detect and remove malicious software,"A) An early, often unstable, testing version of software prior to beta","Alpha software is an early testing version of a program, typically less stable and complete than a beta release.",Software,Software History
What is a linker?,A pre-release version of software used for testing before full release,Software that allows the OS to communicate with hardware devices,A tool that combines multiple compiled code files into a single executable,Software designed to help users perform specific tasks,C) A tool that combines multiple compiled code files into a single executable,A linker combines multiple object files produced by a compiler into a single executable program.,Software,Development Software
Which option best explains the meaning of beta software?,A pre-release version of software used for testing before full release,A database that organizes data into tables with rows and columns,Software that tracks changes to code over time,A set of programs and instructions that tell a computer what to do,A) A pre-release version of software used for testing before full release,Beta software is a pre-release version distributed to a limited group of users for testing before the official release.,Software,Software History
Which of the following best describes an assembler?,Software that converts assembly language code into machine code,An open-source operating system kernel widely used in servers and devices,A document specifying what a software system should do,Software designed to detect and remove malicious software,A) Software that converts assembly language code into machine code,"An assembler translates assembly language, a low-level symbolic code, directly into machine code.",Software,Development Software
Which statement correctly explains application software?,A small software update that fixes a specific bug or vulnerability,Software designed to help users perform specific tasks,"Software used to cut, arrange, and enhance video footage",Software permanently programmed into a hardware device,B) Software designed to help users perform specific tasks,"Application software (e.g. word processors, browsers) is designed for end users to perform specific tasks.",Software,Application Software
Which of the following best describes proprietary software?,A free and open-source office productivity software suite,A pre-release version of software used for testing before full release,Software used to access and view websites,Software owned by a company or individual with restricted usage rights,D) Software owned by a company or individual with restricted usage rights,"Proprietary software is owned by a company or individual, with restricted rights to copy, modify, or redistribute it.",Software,Open Source
Which option best explains the meaning of spyware?,Software that secretly monitors and collects information about a user,A set of programs and instructions that tell a computer what to do,A database that organizes data into tables with rows and columns,"Software used to create, edit, and format text documents",A) Software that secretly monitors and collects information about a user,Spyware is malicious software designed to secretly collect information about a user's activity without consent.,Software,Software Security
Which of the following best describes a backup utility?,A widely used spreadsheet application,Software that converts assembly language code into machine code,Software used to create copies of data to prevent loss,A widely used open-source web server software,C) Software used to create copies of data to prevent loss,A backup utility is a software tool that creates copies of important data to protect against loss or corruption.,Software,Software Tools
Which of the following best describes a device driver?,Software that allows the OS to communicate with hardware devices,"Software used to organize, calculate, and analyze data in rows and columns",Software that secretly monitors and collects information about a user,Software used to create copies of data to prevent loss,A) Software that allows the OS to communicate with hardware devices,A device driver is a program that lets the operating system communicate with and control a specific hardware device.,Software,System Software
Which option best explains the meaning of a macro (in office software)?,A pre-release version of software used for testing before full release,Malicious software that can replicate and spread to infect other programs,Software hosted online and accessed via the internet rather than installed locally,A recorded sequence of actions that can be replayed to automate tasks,D) A recorded sequence of actions that can be replayed to automate tasks,A macro is a recorded sequence of commands or actions that can be replayed to automate repetitive tasks in office software.,Software,Office Software
Choose the correct definition of a photo editing software.,Malicious software designed to damage or gain unauthorized access to a system,A security system that monitors and controls network traffic,Software used to modify and enhance digital images,A cloud-based word processing application accessible via a web browser,C) Software used to modify and enhance digital images,"Photo editing software, like Adobe Photoshop, is used to modify, retouch, and enhance digital images.",Software,Application Software
Which option best explains the meaning of a NoSQL database?,A non-relational database designed for flexible or unstructured data,"Delivering computing services, including software, over the internet",A tool used to find and fix errors in code,A release that fixes bugs or adds new features to existing software,A) A non-relational database designed for flexible or unstructured data,"A NoSQL database is a non-relational database designed to handle flexible, unstructured, or rapidly changing data.",Software,Database Software
Which statement correctly explains a media player?,Software used to play audio and video files,Software used to create copies of data to prevent loss,"Historically, software began being sold separately from hardware in the 1960s-70s",A set of programs and instructions that tell a computer what to do,A) Software used to play audio and video files,A media player is application software designed to play audio and video files on a computer or device.,Software,Application Software
Which statement correctly explains an interpreter?,A non-relational database designed for flexible or unstructured data,Malicious software that locks or encrypts data until a ransom is paid,"Software used to send, receive, and manage emails",Software that executes code line-by-line without full prior compilation,D) Software that executes code line-by-line without full prior compilation,"An interpreter translates and executes program instructions one line at a time, rather than compiling the whole program first.",Software,Development Software
What is a disk defragmenter?,Malicious software designed to damage or gain unauthorized access to a system,A utility that reorganizes fragmented data to improve performance,A code used to activate and validate software licensing,Software used to access and view websites,B) A utility that reorganizes fragmented data to improve performance,A disk defragmenter is a utility program that reorganizes fragmented data on a storage drive to improve performance.,Software,Software Tools
Which statement correctly explains Google Docs?,A popular open-source relational database management system,"Software used to organize, calculate, and analyze data in rows and columns",An advanced open-source relational database system known for standards compliance,A cloud-based word processing application accessible via a web browser,D) A cloud-based word processing application accessible via a web browser,Google Docs is a cloud-based word processing tool that lets users create and edit documents through a browser.,Software,Office Software
a photo editing software can be best defined as which of the following?,Software used to modify and enhance digital images,System software that manages hardware and provides services for other programs,Software that secretly monitors and collects information about a user,"Integrated Development Environment, a tool for writing and testing code",A) Software used to modify and enhance digital images,"Photo editing software, like Adobe Photoshop, is used to modify, retouch, and enhance digital images.",Software,Application Software
Choose the correct definition of cloud computing (software delivery).,A small program that adds functionality to a web browser,Software that secretly monitors and collects information about a user,A code used to activate and validate software licensing,"Delivering computing services, including software, over the internet","D) Delivering computing services, including software, over the internet","Cloud computing delivers computing services, including software applications, over the internet rather than local infrastructure.",Software,Open Source
Which statement correctly explains a linker?,Software that converts assembly language code into machine code,A tool that combines multiple compiled code files into a single executable,System software that manages hardware and provides services for other programs,Software/services that let users store and access data online,B) A tool that combines multiple compiled code files into a single executable,A linker combines multiple object files produced by a compiler into a single executable program.,Software,Development Software
Which of the following best describes version control software?,Software used to modify and enhance digital images,Older software that is outdated but still in use,A code used to activate and validate software licensing,Software that tracks changes to code over time,D) Software that tracks changes to code over time,"Version control software, like Git, tracks changes to source code so teams can collaborate and revert changes if needed.",Software,Development Software
Which option best explains the meaning of word processing software?,Software owned by a company or individual with restricted usage rights,"Software used to create, edit, and format text documents",A security system that monitors and controls network traffic,A widely used word processing application,"B) Software used to create, edit, and format text documents","Word processing software, like Microsoft Word, is used to create and format text documents.",Software,Office Software
What is cloud software (SaaS)?,"Software distributed for free on a trial basis, often with limited features",Software hosted online and accessed via the internet rather than installed locally,Software owned by a company or individual with restricted usage rights,A distributed version control system for tracking code changes,B) Software hosted online and accessed via the internet rather than installed locally,"Software as a Service (SaaS) is cloud-hosted software accessed via the internet, rather than installed on a local machine.",Software,Software Basics
Which option best explains the meaning of the waterfall model?,"A linear, sequential approach to software development",Malicious software that can replicate and spread to infect other programs,A popular open-source relational database management system,Software that can run on multiple operating systems,"A) A linear, sequential approach to software development","The waterfall model is a traditional, linear software development approach where each phase must be completed before the next begins.",Software,Development Software
cross-platform software can be best defined as which of the following?,A distributed version control system for tracking code changes,Software used to modify and enhance digital images,Software that can run on multiple operating systems,A small software update that fixes a specific bug or vulnerability,C) Software that can run on multiple operating systems,"Cross-platform software is designed to run on multiple operating systems, such as Windows, macOS, and Linux.",Software,Software Basics
Which statement correctly explains a macro (in office software)?,A recorded sequence of actions that can be replayed to automate tasks,Software used to access and view websites,The human-readable instructions written by a programmer,A document specifying what a software system should do,A) A recorded sequence of actions that can be replayed to automate tasks,A macro is a recorded sequence of commands or actions that can be replayed to automate repetitive tasks in office software.,Software,Office Software
Which of the following best describes a compression tool?,An advanced open-source relational database system known for standards compliance,Software used to reduce the size of files,Malicious software that can replicate and spread to infect other programs,A popular open-source relational database management system,B) Software used to reduce the size of files,"A compression tool, like WinZip, reduces file size to save storage space or make files easier to transfer.",Software,Software Tools
an algorithm can be best defined as which of the following?,A database that organizes data into tables with rows and columns,"Software used to send, receive, and manage emails",A step-by-step procedure for solving a problem,Software used to play audio and video files,C) A step-by-step procedure for solving a problem,"An algorithm is a well-defined, step-by-step procedure or set of rules for solving a problem or completing a task.",Software,Software Basics
What is an IDE?,"Integrated Development Environment, a tool for writing and testing code",Software owned by a company or individual with restricted usage rights,"A linear, sequential approach to software development",A simple program for creating and editing plain text files,"A) Integrated Development Environment, a tool for writing and testing code","An IDE (Integrated Development Environment) provides tools like a code editor, compiler, and debugger in one application.",Software,Development Software
Which of the following best describes a backup utility?,A security system that monitors and controls network traffic,"A linear, sequential approach to software development","Application Programming Interface, a set of rules that lets programs communicate",Software used to create copies of data to prevent loss,D) Software used to create copies of data to prevent loss,A backup utility is a software tool that creates copies of important data to protect against loss or corruption.,Software,Software Tools
open-source software can be best defined as which of the following?,Malicious software designed to damage or gain unauthorized access to a system,Software whose source code is publicly available to view and modify,The human-readable instructions written by a programmer,The process of converting data into a coded form to prevent unauthorized access,B) Software whose source code is publicly available to view and modify,"Open-source software has publicly available source code that anyone can view, modify, and distribute.",Software,Open Source
Which statement correctly explains a software update?,A release that fixes bugs or adds new features to existing software,An advanced open-source relational database system known for standards compliance,Software that connects different applications or services together,Software that can run on multiple operating systems,A) A release that fixes bugs or adds new features to existing software,"A software update is a release that fixes bugs, patches security issues, or adds new features to existing software.",Software,Software Basics
Which option best explains the meaning of MongoDB?,"A popular NoSQL database that stores data in flexible, JSON-like documents",Software used to play audio and video files,An expression used within spreadsheet software to perform calculations,An iterative approach to software development emphasizing flexibility and collaboration,"A) A popular NoSQL database that stores data in flexible, JSON-like documents","MongoDB is a NoSQL database that stores data in flexible, JSON-like documents rather than rigid tables.",Software,Database Software
Choose the correct definition of middleware.,"The combination of frontend, backend, and database technologies used to build an application",A tool used to find and fix errors in code,Software used to access and view websites,Software that connects different applications or services together,D) Software that connects different applications or services together,"Middleware is software that acts as a bridge, connecting different applications, services, or systems.",Software,System Software
What is the waterfall model?,Software that can run on multiple operating systems,Software used to reduce the size of files,"A linear, sequential approach to software development",A tool used to find and fix errors in code,"C) A linear, sequential approach to software development","The waterfall model is a traditional, linear software development approach where each phase must be completed before the next begins.",Software,Development Software
an email client can be best defined as which of the following?,"Software used to cut, arrange, and enhance video footage","Database Management System, software used to create and manage databases","Software used to send, receive, and manage emails",Software designed to help users perform specific tasks,"C) Software used to send, receive, and manage emails","An email client, like Outlook or Thunderbird, is application software used to send, receive, and organize emails.",Software,Application Software
Which of the following best describes cloud software (SaaS)?,A document specifying what a software system should do,Software hosted online and accessed via the internet rather than installed locally,A recorded sequence of actions that can be replayed to automate tasks,Testing individual components of software in isolation,B) Software hosted online and accessed via the internet rather than installed locally,"Software as a Service (SaaS) is cloud-hosted software accessed via the internet, rather than installed on a local machine.",Software,Software Basics
Which statement correctly explains MySQL?,Software that executes code line-by-line without full prior compilation,A popular open-source relational database management system,A cloud-based word processing application accessible via a web browser,Older software that is outdated but still in use,B) A popular open-source relational database management system,MySQL is a widely used open-source relational database management system.,Software,Database Software
Which statement correctly explains source code?,A security system that monitors and controls network traffic,The human-readable instructions written by a programmer,An expression used within spreadsheet software to perform calculations,The process of finding and fixing errors in software,B) The human-readable instructions written by a programmer,Source code is the set of human-readable instructions written by a programmer in a programming language.,Software,Software Basics
Which of the following best describes SQL?,The human-readable instructions written by a programmer,A utility that reorganizes fragmented data to improve performance,"Software used to organize, calculate, and analyze data in rows and columns","Structured Query Language, used to manage and query relational databases","D) Structured Query Language, used to manage and query relational databases","SQL (Structured Query Language) is used to insert, query, update, and manage data in relational databases.",Software,Database Software
Which option best explains the meaning of a software requirements document?,Software that manages and controls computer hardware,A document specifying what a software system should do,A step-by-step procedure for solving a problem,"Historically, software began being sold separately from hardware in the 1960s-70s",B) A document specifying what a software system should do,"A software requirements document specifies the functions, features, and constraints a software system must satisfy.",Software,Software Basics
an IDE can be best defined as which of the following?,"Historically, software began being sold separately from hardware in the 1960s-70s","Integrated Development Environment, a tool for writing and testing code",The process of finding and fixing errors in software,A recorded sequence of actions that can be replayed to automate tasks,"B) Integrated Development Environment, a tool for writing and testing code","An IDE (Integrated Development Environment) provides tools like a code editor, compiler, and debugger in one application.",Software,Development Software
Which statement correctly explains software?,Malicious software that locks or encrypts data until a ransom is paid,Software/services that let users store and access data online,The process of finding and fixing errors in software,A set of programs and instructions that tell a computer what to do,D) A set of programs and instructions that tell a computer what to do,"Software refers to programs, data, and instructions used to operate computers and execute tasks.",Software,Software Basics
What is encryption?,"Software used to create, edit, and format text documents",Software whose source code is publicly available to view and modify,A non-relational database designed for flexible or unstructured data,The process of converting data into a coded form to prevent unauthorized access,D) The process of converting data into a coded form to prevent unauthorized access,Encryption converts readable data into a coded format that can only be read by someone with the correct decryption key.,Software,Software Security
Which of the following best describes software?,Software owned by a company or individual with restricted usage rights,A program designed to help manage and maintain a computer system,Software that manages and controls computer hardware,A set of programs and instructions that tell a computer what to do,D) A set of programs and instructions that tell a computer what to do,"Software refers to programs, data, and instructions used to operate computers and execute tasks.",Software,Software Basics
Which of the following best describes cloud software (SaaS)?,"Structured Query Language, used to manage and query relational databases",A tool used to find and fix errors in code,The process of converting data into a coded form to prevent unauthorized access,Software hosted online and accessed via the internet rather than installed locally,D) Software hosted online and accessed via the internet rather than installed locally,"Software as a Service (SaaS) is cloud-hosted software accessed via the internet, rather than installed on a local machine.",Software,Software Basics
Which of the following best describes Microsoft Excel?,"Software available to use at no cost, but not necessarily open source",A widely used spreadsheet application,An expression used within spreadsheet software to perform calculations,Software hosted online and accessed via the internet rather than installed locally,B) A widely used spreadsheet application,"Microsoft Excel is a widely used spreadsheet application for data organization, calculation, and analysis.",Software,Office Software
Which statement correctly explains a software update?,Older software that is outdated but still in use,Software that connects different applications or services together,"Software used to cut, arrange, and enhance video footage",A release that fixes bugs or adds new features to existing software,D) A release that fixes bugs or adds new features to existing software,"A software update is a release that fixes bugs, patches security issues, or adds new features to existing software.",Software,Software Basics
Apache can be best defined as which of the following?,Software that secretly monitors and collects information about a user,A widely used open-source web server software,Testing individual components of software in isolation,The process of converting data into a coded form to prevent unauthorized access,B) A widely used open-source web server software,"Apache is a widely used, open-source web server software that powers a large portion of websites worldwide.",Software,Open Source
LibreOffice can be best defined as which of the following?,"The combination of frontend, backend, and database technologies used to build an application","Software distributed for free on a trial basis, often with limited features",A free and open-source office productivity software suite,Software used to create slide-based presentations,C) A free and open-source office productivity software suite,"LibreOffice is a free, open-source office suite offering word processing, spreadsheets, and presentation tools.",Software,Open Source
Choose the correct definition of software.,A set of programs and instructions that tell a computer what to do,A pre-release version of software used for testing before full release,"Software used to organize, calculate, and analyze data in rows and columns",A widely used word processing application,A) A set of programs and instructions that tell a computer what to do,"Software refers to programs, data, and instructions used to operate computers and execute tasks.",Software,Software Basics
Which of the following best describes an operating system?,A document specifying what a software system should do,A program designed to help manage and maintain a computer system,"Software used to organize, calculate, and analyze data in rows and columns",System software that manages hardware and provides services for other programs,D) System software that manages hardware and provides services for other programs,An operating system manages a computer's hardware resources and provides a platform for running application software.,Software,System Software
Which statement correctly explains a NoSQL database?,A widely used presentation software application,Software that secretly monitors and collects information about a user,Software hosted online and accessed via the internet rather than installed locally,A non-relational database designed for flexible or unstructured data,D) A non-relational database designed for flexible or unstructured data,"A NoSQL database is a non-relational database designed to handle flexible, unstructured, or rapidly changing data.",Software,Database Software
Which statement correctly explains a software bug?,"Structured Query Language, used to manage and query relational databases",Software used to create copies of data to prevent loss,An error or flaw in software that causes incorrect behavior,A web-based platform for hosting and collaborating on Git repositories,C) An error or flaw in software that causes incorrect behavior,A software bug is a defect or flaw in a program that causes it to behave incorrectly or unexpectedly.,Software,Software Basics
