Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: Which Indian festival is known as the 'Festival of Lights'?,Seven,Diwali,Mount Everest,London,B) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which Indian festival is known as the 'Festival of Lights'?,Diwali,Carbon dioxide,Saturn,Rajasthan,A) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which option correctly answers this: What is the capital of India?,The peacock,Paris,New Delhi,London,C) New Delhi,"New Delhi is the capital of India, seat of the central government.",General Knowledge (GK),India GK
Choose the correct answer: Which is the largest state in India by area?,Nitrogen,Bharat Ratna,Rajasthan,Australia (Oceania),C) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Which option correctly answers this: Which organization awards the Nobel Prize?,Saturn,The Nile,The lotus,The Nobel Foundation (based in Sweden and Norway),D) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
Quiz question: Who wrote India's national anthem?,The cheetah,Asia,Australia (Oceania),Rabindranath Tagore,D) Rabindranath Tagore,"Rabindranath Tagore composed 'Jana Gana Mana', which became India's national anthem.",General Knowledge (GK),History GK
Which river is considered the holiest in Hinduism?,The Ganges,Mount Everest,Paris,Diwali,A) The Ganges,"The Ganges river is considered the holiest river in Hinduism, central to many religious rituals.",General Knowledge (GK),India GK
Quiz question: How many continents are there on Earth?,Seven,Saturn,Yen,Mars,A) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Quiz question: Which city is known as the 'Silicon Valley of India'?,The blue whale,New Delhi,Bengaluru,Bharat Ratna,C) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Choose the correct answer: Which day is celebrated as World Environment Day?,Udaipur,Vatican City,Au,June 5,D) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
Quiz question: Which day is celebrated as World Environment Day?,June 21,Russia,June 5,West Indies,C) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
Quiz question: What does UNESCO stand for?,"United Nations Educational, Scientific and Cultural Organization",June 21,The Olympic Games,Vatican City,"A) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Quiz question: What is the official language of Brazil?,The lotus,Portuguese,Paris,Saturn,B) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Quiz question: What is the capital of Australia?,The Bengal tiger,Canberra,"United Nations Educational, Scientific and Cultural Organization",Yen,B) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Which option correctly answers this: Which is the largest mammal in the world?,"United Nations Educational, Scientific and Cultural Organization",The blue whale,Rabindranath Tagore,Bengaluru,B) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
What is the highest mountain in the world?,Neil Armstrong,London,Mount Everest,The Antarctic Desert,C) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Quiz question: What is the study of maps called?,Cartography,The Ganges,India,The Nile,A) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
"Quiz question: Which is the largest desert in the world (by area, including cold deserts)?",The Antarctic Desert,Udaipur,Mars,The lotus,A) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Choose the correct answer: Which is the largest state in India by area?,"United Nations Educational, Scientific and Cultural Organization",Rajasthan,Asia,The Bengal tiger,B) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Quiz question: Which sporting event is held every four years and features athletes from around the world in various sports?,Japan,The Bengal tiger,The Nile,The Olympic Games,D) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Choose the correct answer: Which sporting event is held every four years and features athletes from around the world in various sports?,Au,The Olympic Games,The lotus,Australia (Oceania),B) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Quiz question: Which is the longest river in the world?,Kerala,The blue whale,Saturn,The Nile,D) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Who was the first person to walk on the Moon?,The Olympic Games,The lotus,Neil Armstrong,The Pacific Ocean,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Choose the correct answer: What is the study of maps called?,Yen,Vatican City,New Delhi,Cartography,D) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Choose the correct answer: What is the official language of Brazil?,Canberra,Rabindranath Tagore,Portuguese,Cartography,C) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Which option correctly answers this: Which Indian city is known as the 'City of Lakes'?,Rajasthan,Bharat Ratna,Udaipur,London,C) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
What is the chemical symbol for gold?,The Nobel Foundation (based in Sweden and Norway),Rajasthan,Au,Udaipur,C) Au,"The chemical symbol for gold, derived from the Latin 'aurum', is Au.",General Knowledge (GK),Science GK
Choose the correct answer: Which is the largest continent by area?,Nitrogen,Neil Armstrong,Asia,New Delhi,C) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Quiz question: Which is the largest mammal in the world?,The blue whale,June 5,Bharat Ratna,The Ganges,A) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Which city is known as the 'Silicon Valley of India'?,Bengaluru,The blue whale,The Antarctic Desert,"United Nations Educational, Scientific and Cultural Organization",A) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Which country is the largest by land area in the world?,Yen,Russia,Bengaluru,Paris,B) Russia,Russia is the largest country in the world by total land area.,General Knowledge (GK),World GK
Which option correctly answers this: Which is the largest ocean in the world?,The Pacific Ocean,Udaipur,Asia,Canberra,A) The Pacific Ocean,"The Pacific Ocean is the largest and deepest ocean, covering more area than all continents combined.",General Knowledge (GK),Geography GK
Which Indian festival is known as the 'Festival of Lights'?,Australia (Oceania),Rabindranath Tagore,Paris,Diwali,D) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which organization awards the Nobel Prize?,Bharat Ratna,Carbon dioxide,The Nobel Foundation (based in Sweden and Norway),West Indies,C) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
How many continents are there on Earth?,Burj Khalifa,Kerala,Diwali,Seven,D) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Which country has the largest population in the world (as of the early-to-mid 2020s)?,Diwali,India,The peacock,Cartography,B) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Quiz question: Which is the smallest continent?,Portuguese,Rajasthan,Australia (Oceania),The Pacific Ocean,C) Australia (Oceania),Australia (as part of Oceania) is generally considered the smallest continent by land area.,General Knowledge (GK),Geography GK
Choose the correct answer: Which organization awards the Nobel Prize?,The Nobel Foundation (based in Sweden and Norway),The Antarctic Desert,Mount Everest,Japan,A) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
Which option correctly answers this: On which date is International Yoga Day observed?,Diwali,June 21,The Antarctic Desert,Australia (Oceania),B) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which option correctly answers this: What is the study of maps called?,The Bengal tiger,Cartography,Saturn,Rajasthan,B) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Quiz question: Which gas do plants absorb from the atmosphere for photosynthesis?,Rajasthan,Carbon dioxide,Paris,Mars,B) Carbon dioxide,"Plants absorb carbon dioxide from the air and use it, along with sunlight and water, for photosynthesis.",General Knowledge (GK),Science GK
Which option correctly answers this: Which Indian festival is known as the 'Festival of Lights'?,India,Au,Diwali,Canberra,C) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
What is India's national animal?,The Ganges,Kerala,Paris,The Bengal tiger,D) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Choose the correct answer: Which award is considered the highest civilian honor in India?,Rajasthan,Kerala,Asia,Bharat Ratna,D) Bharat Ratna,"The Bharat Ratna is India's highest civilian award, recognizing exceptional service or achievement.",General Knowledge (GK),Awards
"Which option correctly answers this: Which is the largest desert in the world (by area, including cold deserts)?",Portuguese,The Nile,Russia,The Antarctic Desert,D) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Portuguese,The Nobel Foundation (based in Sweden and Norway),The lotus,A) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Which is the largest mammal in the world?,"United Nations Educational, Scientific and Cultural Organization",Burj Khalifa,Mount Everest,The blue whale,D) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Choose the correct answer: Which Indian festival is known as the 'Festival of Lights'?,Cartography,The Pacific Ocean,Diwali,Bharat Ratna,C) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which option correctly answers this: Which is the smallest country in the world by area?,Vatican City,Yen,India,June 5,A) Vatican City,"Vatican City is the smallest independent country in the world, both by area and population.",General Knowledge (GK),Records
Quiz question: Which is the longest river in the world?,Neil Armstrong,The cheetah,Portuguese,The Nile,D) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Which option correctly answers this: What is the highest mountain in the world?,June 5,Mount Everest,Nitrogen,West Indies,B) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Who was the first person to walk on the Moon?,Neil Armstrong,The Olympic Games,Rajasthan,The Antarctic Desert,A) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Which option correctly answers this: What is the official language of Brazil?,The blue whale,The cheetah,Portuguese,Yen,C) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Choose the correct answer: Which country is known as the 'Land of the Rising Sun'?,Australia (Oceania),Japan,Diwali,Carbon dioxide,B) Japan,"Japan is known as the 'Land of the Rising Sun', a name reflected in the country's own name.",General Knowledge (GK),World GK
Which option correctly answers this: What is India's national animal?,The Bengal tiger,The lotus,Portuguese,Seven,A) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Which option correctly answers this: What is the capital of France?,Canberra,New Delhi,Paris,The Olympic Games,C) Paris,Paris is the capital and largest city of France.,General Knowledge (GK),World GK
Which option correctly answers this: What is the capital of the United Kingdom?,London,Diwali,Seven,India,A) London,London is the capital city of the United Kingdom.,General Knowledge (GK),World GK
Choose the correct answer: What does UNESCO stand for?,"United Nations Educational, Scientific and Cultural Organization",Rabindranath Tagore,Asia,The Olympic Games,"A) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Quiz question: What is the study of maps called?,Bengaluru,Au,Udaipur,Cartography,D) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
What is the currency of Japan?,Saturn,Yen,Australia (Oceania),Rajasthan,B) Yen,The official currency of Japan is the Japanese Yen.,General Knowledge (GK),World GK
"Which is the largest desert in the world (by area, including cold deserts)?",The Antarctic Desert,Portuguese,"United Nations Educational, Scientific and Cultural Organization",Udaipur,A) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Choose the correct answer: What is the tallest man-made structure in the world (as of the early 2020s)?,Burj Khalifa,Udaipur,The Nobel Foundation (based in Sweden and Norway),Seven,A) Burj Khalifa,The Burj Khalifa in Dubai is the tallest man-made structure in the world.,General Knowledge (GK),World GK
Choose the correct answer: What does UNESCO stand for?,The peacock,The lotus,The blue whale,"United Nations Educational, Scientific and Cultural Organization","D) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
"Which option correctly answers this: Which is the largest desert in the world (by area, including cold deserts)?",The Antarctic Desert,Yen,The cheetah,Bharat Ratna,A) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Choose the correct answer: Which is the smallest continent?,Bengaluru,Canberra,Au,Australia (Oceania),D) Australia (Oceania),Australia (as part of Oceania) is generally considered the smallest continent by land area.,General Knowledge (GK),Geography GK
Choose the correct answer: Which day is celebrated as World Environment Day?,India,June 5,Yen,Asia,B) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
Quiz question: On which date is International Yoga Day observed?,June 21,Australia (Oceania),Mars,The Nobel Foundation (based in Sweden and Norway),A) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which option correctly answers this: Which city is known as the 'Silicon Valley of India'?,Cartography,Bengaluru,New Delhi,Paris,B) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Which country is the largest by land area in the world?,The peacock,Portuguese,Mount Everest,Russia,D) Russia,Russia is the largest country in the world by total land area.,General Knowledge (GK),World GK
Quiz question: Which organization awards the Nobel Prize?,Mount Everest,Russia,The Nobel Foundation (based in Sweden and Norway),The Bengal tiger,C) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
"Which option correctly answers this: Which is the largest desert in the world (by area, including cold deserts)?",The Antarctic Desert,West Indies,The blue whale,Diwali,A) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Quiz question: What is India's national animal?,June 5,Saturn,The Bengal tiger,Cartography,C) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Choose the correct answer: Which is the smallest country in the world by area?,Australia (Oceania),Burj Khalifa,Vatican City,The cheetah,C) Vatican City,"Vatican City is the smallest independent country in the world, both by area and population.",General Knowledge (GK),Records
Which option correctly answers this: Which country is known as the 'Land of the Rising Sun'?,Rabindranath Tagore,The cheetah,Japan,Nitrogen,C) Japan,"Japan is known as the 'Land of the Rising Sun', a name reflected in the country's own name.",General Knowledge (GK),World GK
Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Vatican City,Diwali,The lotus,A) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Which option correctly answers this: On which date is International Yoga Day observed?,The Pacific Ocean,Nitrogen,June 21,Au,C) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which option correctly answers this: Which organization awards the Nobel Prize?,New Delhi,India,"United Nations Educational, Scientific and Cultural Organization",The Nobel Foundation (based in Sweden and Norway),D) The Nobel Foundation (based in Sweden and Norway),"The Nobel Prizes are awarded by institutions in Sweden and Norway, coordinated by the Nobel Foundation.",General Knowledge (GK),Awards
Choose the correct answer: Which gas makes up the majority of Earth's atmosphere?,Nitrogen,Canberra,Paris,Diwali,A) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Choose the correct answer: What is the capital of the United Kingdom?,Au,Rajasthan,London,June 21,C) London,London is the capital city of the United Kingdom.,General Knowledge (GK),World GK
Quiz question: Who was the first person to walk on the Moon?,New Delhi,Kerala,Neil Armstrong,Saturn,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Which option correctly answers this: What is the chemical symbol for gold?,Nitrogen,New Delhi,"United Nations Educational, Scientific and Cultural Organization",Au,D) Au,"The chemical symbol for gold, derived from the Latin 'aurum', is Au.",General Knowledge (GK),Science GK
Choose the correct answer: Which Indian city is known as the 'City of Lakes'?,The Antarctic Desert,The Ganges,Bengaluru,Udaipur,D) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Quiz question: Which is the largest state in India by area?,Burj Khalifa,Yen,Paris,Rajasthan,D) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Quiz question: How many continents are there on Earth?,Seven,Nitrogen,Carbon dioxide,The cheetah,A) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Quiz question: Which is the fastest land animal?,The Nile,Asia,Canberra,The cheetah,D) The cheetah,"The cheetah is the fastest land animal, capable of speeds up to 100-120 km/h in short bursts.",General Knowledge (GK),World GK
Which is the largest continent by area?,Bharat Ratna,Russia,New Delhi,Asia,D) Asia,Asia is the largest continent both by area and population.,General Knowledge (GK),Geography GK
Choose the correct answer: What is the capital of Australia?,The lotus,Canberra,New Delhi,West Indies,B) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Which is the longest river in the world?,The Nile,Cartography,Diwali,Bharat Ratna,A) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Choose the correct answer: Which planet is known as the Red Planet?,Portuguese,Burj Khalifa,Mars,The Ganges,C) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",General Knowledge (GK),Science GK
Quiz question: Which gas do plants absorb from the atmosphere for photosynthesis?,Diwali,Carbon dioxide,Mount Everest,The Antarctic Desert,B) Carbon dioxide,"Plants absorb carbon dioxide from the air and use it, along with sunlight and water, for photosynthesis.",General Knowledge (GK),Science GK
Which option correctly answers this: What is the capital of France?,London,Asia,Paris,June 21,C) Paris,Paris is the capital and largest city of France.,General Knowledge (GK),World GK
Choose the correct answer: Which gas do plants absorb from the atmosphere for photosynthesis?,Carbon dioxide,Japan,New Delhi,Au,A) Carbon dioxide,"Plants absorb carbon dioxide from the air and use it, along with sunlight and water, for photosynthesis.",General Knowledge (GK),Science GK
Quiz question: Which sporting event is held every four years and features athletes from around the world in various sports?,The Olympic Games,The cheetah,Rajasthan,The lotus,A) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Which city is known as the 'Silicon Valley of India'?,Bengaluru,Japan,Mars,Udaipur,A) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Choose the correct answer: Which day is celebrated as World Environment Day?,Diwali,Japan,June 5,Burj Khalifa,C) June 5,World Environment Day is observed annually on June 5.,General Knowledge (GK),Important Days
Choose the correct answer: What is the capital of Australia?,Udaipur,The Ganges,India,Canberra,D) Canberra,"Canberra, not Sydney, is the capital city of Australia.",General Knowledge (GK),World GK
Choose the correct answer: Which planet is known as the Red Planet?,Neil Armstrong,Mars,Bengaluru,Bharat Ratna,B) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",General Knowledge (GK),Science GK
What is the study of maps called?,The Nile,Cartography,India,Bharat Ratna,B) Cartography,Cartography is the study and practice of making and using maps.,General Knowledge (GK),Geography GK
Choose the correct answer: Which planet in our Solar System has the most prominent ring system?,Kerala,Saturn,Japan,Mount Everest,B) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Quiz question: Which gas makes up the majority of Earth's atmosphere?,The Nile,Nitrogen,Asia,Neil Armstrong,B) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Which option correctly answers this: Which is the largest mammal in the world?,The blue whale,Udaipur,The Bengal tiger,Yen,A) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Choose the correct answer: Which is the largest ocean in the world?,The Pacific Ocean,Asia,Udaipur,"United Nations Educational, Scientific and Cultural Organization",A) The Pacific Ocean,"The Pacific Ocean is the largest and deepest ocean, covering more area than all continents combined.",General Knowledge (GK),Geography GK
Which option correctly answers this: What is the highest mountain in the world?,Rabindranath Tagore,The lotus,Mount Everest,Japan,C) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
Choose the correct answer: Which Indian city is known as the 'City of Lakes'?,Udaipur,The Olympic Games,The blue whale,Bharat Ratna,A) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
Choose the correct answer: Which Indian city is known as the 'City of Lakes'?,Udaipur,West Indies,Asia,Nitrogen,A) Udaipur,"Udaipur, in Rajasthan, is known as the 'City of Lakes' due to its numerous artificial lakes.",General Knowledge (GK),India GK
"Quiz question: Which is the largest desert in the world (by area, including cold deserts)?",Cartography,"United Nations Educational, Scientific and Cultural Organization",Bharat Ratna,The Antarctic Desert,D) The Antarctic Desert,"The Antarctic Desert is technically the largest desert in the world, as deserts are classified by low precipitation.",General Knowledge (GK),Geography GK
Which option correctly answers this: Which planet is known as the Red Planet?,Rajasthan,Mars,Australia (Oceania),The Olympic Games,B) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",General Knowledge (GK),Science GK
Choose the correct answer: What is the national bird of India?,The cheetah,Cartography,The peacock,Mars,C) The peacock,"The peacock is India's national bird, known for its vibrant, colorful plumage.",General Knowledge (GK),India GK
Which Indian festival is known as the 'Festival of Lights'?,Diwali,The Bengal tiger,The Olympic Games,Canberra,A) Diwali,"Diwali, celebrated across India, is widely known as the 'Festival of Lights'.",General Knowledge (GK),India GK
Which option correctly answers this: Which is the largest state in India by area?,Vatican City,Rajasthan,Burj Khalifa,The blue whale,B) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Choose the correct answer: Who was the first person to walk on the Moon?,Udaipur,Portuguese,Neil Armstrong,Saturn,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,General Knowledge (GK),World GK
Quiz question: What is the highest mountain in the world?,Rajasthan,Rabindranath Tagore,Bengaluru,Mount Everest,D) Mount Everest,"Mount Everest, on the border of Nepal and China, is the highest mountain above sea level.",General Knowledge (GK),Geography GK
What does UNESCO stand for?,"United Nations Educational, Scientific and Cultural Organization",Seven,Rabindranath Tagore,West Indies,"A) United Nations Educational, Scientific and Cultural Organization","UNESCO stands for the United Nations Educational, Scientific and Cultural Organization.",General Knowledge (GK),Organizations
Quiz question: Which is the longest river in the world?,The Nile,London,Udaipur,The Ganges,A) The Nile,The Nile River in Africa is generally regarded as the longest river in the world.,General Knowledge (GK),Geography GK
Which option correctly answers this: What is the capital of India?,New Delhi,June 21,Canberra,The Olympic Games,A) New Delhi,"New Delhi is the capital of India, seat of the central government.",General Knowledge (GK),India GK
How many continents are there on Earth?,Seven,The Antarctic Desert,Rabindranath Tagore,Australia (Oceania),A) Seven,Earth is commonly divided into seven continents.,General Knowledge (GK),Geography GK
Choose the correct answer: On which date is International Yoga Day observed?,India,June 21,Bharat Ratna,Bengaluru,B) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
Which is the largest state in India by area?,Rajasthan,The Antarctic Desert,June 5,Neil Armstrong,A) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Which option correctly answers this: Which Indian state is known as the 'Spice Garden of India'?,Diwali,Kerala,Asia,Seven,B) Kerala,Kerala is often called the 'Spice Garden of India' due to its historical spice trade and cultivation.,General Knowledge (GK),India GK
Choose the correct answer: Which is the largest ocean in the world?,Rajasthan,Rabindranath Tagore,The Pacific Ocean,Russia,C) The Pacific Ocean,"The Pacific Ocean is the largest and deepest ocean, covering more area than all continents combined.",General Knowledge (GK),Geography GK
Choose the correct answer: What is India's national animal?,June 5,Asia,Australia (Oceania),The Bengal tiger,D) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Which option correctly answers this: Which city is known as the 'Silicon Valley of India'?,"United Nations Educational, Scientific and Cultural Organization",Bengaluru,The Pacific Ocean,Au,B) Bengaluru,Bengaluru is widely known as the 'Silicon Valley of India' due to its major IT industry presence.,General Knowledge (GK),India GK
Which planet in our Solar System has the most prominent ring system?,Rabindranath Tagore,The lotus,Saturn,Russia,C) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Quiz question: Which planet in our Solar System has the most prominent ring system?,The Ganges,The peacock,Saturn,The lotus,C) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Choose the correct answer: Which sporting event is held every four years and features athletes from around the world in various sports?,June 5,Diwali,Asia,The Olympic Games,D) The Olympic Games,"The Olympic Games, held every four years, bring together athletes from around the world across many different sports.",General Knowledge (GK),Sports GK
Quiz question: What is the official language of Brazil?,Portuguese,Nitrogen,Yen,Neil Armstrong,A) Portuguese,"Portuguese is the official language of Brazil, a legacy of Portuguese colonization.",General Knowledge (GK),World GK
Quiz question: What is the capital of India?,Nitrogen,New Delhi,Asia,Russia,B) New Delhi,"New Delhi is the capital of India, seat of the central government.",General Knowledge (GK),India GK
Which option correctly answers this: Which planet in our Solar System has the most prominent ring system?,Saturn,Seven,India,Kerala,A) Saturn,Saturn is renowned for its extensive and easily visible ring system made of ice and rock particles.,General Knowledge (GK),Science GK
Which option correctly answers this: Which is the largest state in India by area?,June 5,Rajasthan,New Delhi,The lotus,B) Rajasthan,Rajasthan is the largest Indian state by geographical area.,General Knowledge (GK),India GK
Which option correctly answers this: Which country has the largest population in the world (as of the early-to-mid 2020s)?,The lotus,Portuguese,India,Mount Everest,C) India,India surpassed China to become the most populous country in the world around 2023.,General Knowledge (GK),World GK
Which is the fastest land animal?,Burj Khalifa,Paris,The blue whale,The cheetah,D) The cheetah,"The cheetah is the fastest land animal, capable of speeds up to 100-120 km/h in short bursts.",General Knowledge (GK),World GK
What is the currency of Japan?,Yen,The cheetah,West Indies,Burj Khalifa,A) Yen,The official currency of Japan is the Japanese Yen.,General Knowledge (GK),World GK
Choose the correct answer: Which gas makes up the majority of Earth's atmosphere?,Portuguese,June 21,Nitrogen,The cheetah,C) Nitrogen,Nitrogen makes up about 78% of Earth's atmosphere by volume.,General Knowledge (GK),Science GK
Quiz question: What is India's national animal?,Portuguese,The Bengal tiger,Mount Everest,Rajasthan,B) The Bengal tiger,The Bengal tiger is officially recognized as India's national animal.,General Knowledge (GK),India GK
Which is the largest mammal in the world?,The lotus,The blue whale,Au,India,B) The blue whale,"The blue whale is the largest mammal, and indeed the largest animal, ever known to have existed.",General Knowledge (GK),World GK
Choose the correct answer: On which date is International Yoga Day observed?,Burj Khalifa,June 21,Asia,Vatican City,B) June 21,International Yoga Day is observed annually on June 21.,General Knowledge (GK),Important Days
