Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Quiz question: What is a dwarf planet?,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,An object that orbits a planet or other body,Hydrogen and helium,Chandrayaan-3,A) A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,"A dwarf planet, like Pluto, orbits the sun and is roughly spherical, but has not cleared its orbital neighborhood of other debris.",Space (Astronomy),Solar System
Choose the correct answer: What is a dwarf planet?,Neil Armstrong,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,Because of its changing position relative to the Sun and Earth (phases),A habitable space station orbiting Earth used for scientific research,B) A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,"A dwarf planet, like Pluto, orbits the sun and is roughly spherical, but has not cleared its orbital neighborhood of other debris.",Space (Astronomy),Solar System
What is an asteroid?,Because they are in continuous free-fall around Earth,The galaxy that contains our Solar System,Proxima Centauri,"A small rocky body orbiting the Sun, mostly found in the asteroid belt","D) A small rocky body orbiting the Sun, mostly found in the asteroid belt","Asteroids are small, rocky bodies that orbit the Sun, with most found in the asteroid belt between Mars and Jupiter.",Space (Astronomy),Space Missions
What is a meteor commonly called?,Mercury,A shooting star,Neil Armstrong,An uncrewed spacecraft sent to explore space or other celestial bodies,B) A shooting star,"A meteor, often called a shooting star, is the streak of light seen when a small space object burns up in Earth's atmosphere.",Space (Astronomy),Space Missions
Quiz question: What is the Milky Way?,Neil Armstrong,Aphelion,The galaxy that contains our Solar System,Yuri Gagarin,C) The galaxy that contains our Solar System,"The Milky Way is the spiral galaxy that contains our Solar System, along with billions of other stars.",Space (Astronomy),Galaxies
Quiz question: What is the Milky Way?,Indian Space Research Organisation,The galaxy that contains our Solar System,Observing celestial objects from above Earth's atmosphere,Hydrogen and helium,B) The galaxy that contains our Solar System,"The Milky Way is the spiral galaxy that contains our Solar System, along with billions of other stars.",Space (Astronomy),Galaxies
What is a constellation?,A recognizable pattern of stars in the sky,The galaxy that contains our Solar System,A shooting star,An uncrewed spacecraft sent to explore space or other celestial bodies,A) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Quiz question: What is a supernova?,The distance light travels in one year,An uncrewed spacecraft sent to explore space or other celestial bodies,The explosive death of a massive star,Aryabhata,C) The explosive death of a massive star,A supernova is a powerful explosion that occurs at the end of a massive star's life cycle.,Space (Astronomy),Stars
Which option correctly answers this: What is the Milky Way?,Hydrogen and helium,The galaxy that contains our Solar System,India's Mars Orbiter Mission,Indian Space Research Organisation,B) The galaxy that contains our Solar System,"The Milky Way is the spiral galaxy that contains our Solar System, along with billions of other stars.",Space (Astronomy),Galaxies
Choose the correct answer: Which planet is closest to the Sun?,Mercury,Apollo 11,1969,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,A) Mercury,"Mercury is the closest planet to the Sun, completing an orbit in about 88 Earth days.",Space (Astronomy),Solar System
Quiz question: Which spacecraft carried the first humans to the Moon?,India's Mars Orbiter Mission,A nebula,A recognizable pattern of stars in the sky,Apollo 11,D) Apollo 11,"Apollo 11 was the spacecraft mission that carried the first humans, including Neil Armstrong, to land on the Moon in 1969.",Space (Astronomy),Space Missions
Choose the correct answer: What is the Sun mainly composed of?,Jupiter,Hydrogen and helium,An object that orbits a planet or other body,"Saturn (with Jupiter close behind, depending on the count)",B) Hydrogen and helium,"The Sun is composed mostly of hydrogen and helium, which fuel nuclear fusion at its core.",Space (Astronomy),Sun
Which option correctly answers this: What is Chandrayaan?,India's lunar exploration program,Because they are in continuous free-fall around Earth,Jupiter,Neil Armstrong,A) India's lunar exploration program,"Chandrayaan is ISRO's lunar exploration program, with missions sent to study the Moon.",Space (Astronomy),Space Missions
Which option correctly answers this: Who was the first person to walk on the Moon?,Yuri Gagarin,Neil Armstrong,"Ice, dust, and rocky material",The distance light travels in one year,B) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Space (Astronomy),Astronauts
Quiz question: Which planet is known as the Red Planet?,Mars,"When the Moon passes between the Sun and Earth, blocking sunlight",Because of its changing position relative to the Sun and Earth (phases),An uncrewed spacecraft sent to explore space or other celestial bodies,A) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",Space (Astronomy),Planets
Quiz question: Which planet is known for the Great Red Spot?,Because they are in continuous free-fall around Earth,"A massive system of stars, gas, dust, and dark matter bound by gravity",Jupiter,Aphelion,C) Jupiter,"Jupiter's Great Red Spot is a giant, persistent storm larger than Earth, visible for centuries.",Space (Astronomy),Planets
Choose the correct answer: What is a space probe?,8,Rakesh Sharma,An uncrewed spacecraft sent to explore space or other celestial bodies,Capturing detailed images of distant galaxies and celestial objects,C) An uncrewed spacecraft sent to explore space or other celestial bodies,A space probe is an uncrewed spacecraft designed to travel through space and collect data about celestial bodies.,Space (Astronomy),Space Missions
Choose the correct answer: What is a constellation?,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,A recognizable pattern of stars in the sky,The distance light travels in one year,Hydrogen and helium,B) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Which option correctly answers this: What was India's first satellite called?,Aryabhata,The galaxy that contains our Solar System,Because they are in continuous free-fall around Earth,India's lunar exploration program,A) Aryabhata,"Aryabhata, launched in 1975, was India's first satellite, named after the ancient Indian mathematician-astronomer.",Space (Astronomy),Space Missions
Which option correctly answers this: Who was the first Indian-born astronaut to travel to space?,An object that orbits a planet or other body,Perihelion,Apollo 11,Rakesh Sharma,D) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Choose the correct answer: Who was the first Indian-born astronaut to travel to space?,Capturing detailed images of distant galaxies and celestial objects,When Earth's shadow falls on the Moon,Rakesh Sharma,Because of its changing position relative to the Sun and Earth (phases),C) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Which option correctly answers this: What is a galaxy?,India's lunar exploration program,Because they are in continuous free-fall around Earth,"A massive system of stars, gas, dust, and dark matter bound by gravity","When the Moon passes between the Sun and Earth, blocking sunlight","C) A massive system of stars, gas, dust, and dark matter bound by gravity","A galaxy is a huge collection of stars, gas, dust, and dark matter held together by gravity.",Space (Astronomy),Galaxies
Which option correctly answers this: Who was the first person to walk on the Moon?,Chandrayaan-3,Because they are in continuous free-fall around Earth,Neil Armstrong,An uncrewed spacecraft sent to explore space or other celestial bodies,C) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Space (Astronomy),Astronauts
What is a black hole?,Yuri Gagarin,Observing celestial objects from above Earth's atmosphere,A region of space with extremely strong gravity that nothing can escape,Rakesh Sharma,C) A region of space with extremely strong gravity that nothing can escape,A black hole is a region of space where gravity is so strong that not even light can escape from it.,Space (Astronomy),Black Holes
Quiz question: How many planets are there in our Solar System?,8,Jupiter,Capturing detailed images of distant galaxies and celestial objects,Rakesh Sharma,A) 8,"There are eight recognized planets in our Solar System, since Pluto was reclassified as a dwarf planet in 2006.",Space (Astronomy),Solar System
Choose the correct answer: What is a space telescope used for?,India's Mars Orbiter Mission,Because they are in continuous free-fall around Earth,Aphelion,Observing celestial objects from above Earth's atmosphere,D) Observing celestial objects from above Earth's atmosphere,"A space telescope observes stars, planets, and galaxies from orbit, avoiding the distortion caused by Earth's atmosphere.",Space (Astronomy),Space Technology
Quiz question: What is a solar eclipse?,"When the Moon passes between the Sun and Earth, blocking sunlight",Observing celestial objects from above Earth's atmosphere,"Ice, dust, and rocky material",An object that orbits a planet or other body,"A) When the Moon passes between the Sun and Earth, blocking sunlight","A solar eclipse occurs when the Moon passes between the Earth and the Sun, temporarily blocking the Sun's light.",Space (Astronomy),Sun
Quiz question: What is a galaxy?,"When the Moon passes between the Sun and Earth, blocking sunlight",Yuri Gagarin,"A massive system of stars, gas, dust, and dark matter bound by gravity",A recognizable pattern of stars in the sky,"C) A massive system of stars, gas, dust, and dark matter bound by gravity","A galaxy is a huge collection of stars, gas, dust, and dark matter held together by gravity.",Space (Astronomy),Galaxies
Choose the correct answer: In which year did humans first land on the Moon?,An object that orbits a planet or other body,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",1969,The Moon,C) 1969,The Apollo 11 mission landed the first humans on the Moon on 20 July 1969.,Space (Astronomy),Space Missions
What is the term for the point in a planet's orbit farthest from the Sun?,"A massive system of stars, gas, dust, and dark matter bound by gravity",A recognizable pattern of stars in the sky,Aphelion,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",C) Aphelion,Aphelion is the point in a planet's elliptical orbit where it is farthest from the Sun.,Space (Astronomy),Solar System
Choose the correct answer: What is the Sun mainly composed of?,"When the Moon passes between the Sun and Earth, blocking sunlight",Hydrogen and helium,8,Chandrayaan-3,B) Hydrogen and helium,"The Sun is composed mostly of hydrogen and helium, which fuel nuclear fusion at its core.",Space (Astronomy),Sun
Choose the correct answer: What is a galaxy?,"A massive system of stars, gas, dust, and dark matter bound by gravity",Proxima Centauri,Aphelion,"Ice, dust, and rocky material","A) A massive system of stars, gas, dust, and dark matter bound by gravity","A galaxy is a huge collection of stars, gas, dust, and dark matter held together by gravity.",Space (Astronomy),Galaxies
Quiz question: Why does the Moon appear to change shape throughout the month?,Because of its changing position relative to the Sun and Earth (phases),"When the Moon passes between the Sun and Earth, blocking sunlight",An object that orbits a planet or other body,Yuri Gagarin,A) Because of its changing position relative to the Sun and Earth (phases),The Moon's phases occur because we see different portions of its sunlit half as it orbits the Earth.,Space (Astronomy),Moon
Quiz question: What is a light-year?,"Ice, dust, and rocky material",Capturing detailed images of distant galaxies and celestial objects,The distance light travels in one year,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",C) The distance light travels in one year,"A light-year is a unit of distance, representing how far light travels in a vacuum in one year.",Space (Astronomy),Stars
What is a comet mostly made of?,"Ice, dust, and rocky material","A massive system of stars, gas, dust, and dark matter bound by gravity",Proxima Centauri,India's lunar exploration program,"A) Ice, dust, and rocky material","Comets are composed mainly of ice, dust, and rocky material, often called 'dirty snowballs'.",Space (Astronomy),Space Missions
Choose the correct answer: Which is the largest planet in our Solar System?,India's lunar exploration program,A region of space with extremely strong gravity that nothing can escape,Aphelion,Jupiter,D) Jupiter,"Jupiter is the largest planet in the Solar System, more massive than all other planets combined.",Space (Astronomy),Planets
Which option correctly answers this: What is a constellation?,A region of space with extremely strong gravity that nothing can escape,A recognizable pattern of stars in the sky,Because they are in continuous free-fall around Earth,"Ice, dust, and rocky material",B) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Which option correctly answers this: What is a meteor commonly called?,India's Mars Orbiter Mission,Because of its changing position relative to the Sun and Earth (phases),A shooting star,Perihelion,C) A shooting star,"A meteor, often called a shooting star, is the streak of light seen when a small space object burns up in Earth's atmosphere.",Space (Astronomy),Space Missions
Which is the nearest star to Earth (besides the Sun)?,Proxima Centauri,A nebula,8,A recognizable pattern of stars in the sky,A) Proxima Centauri,"Proxima Centauri is the closest known star to Earth after the Sun, located about 4.2 light-years away.",Space (Astronomy),Stars
Quiz question: Which planet is famous for its prominent ring system?,Because they are in continuous free-fall around Earth,The Moon,Saturn,Apollo 11,C) Saturn,Saturn is renowned for its spectacular and extensive ring system made of ice and rock particles.,Space (Astronomy),Planets
Which option correctly answers this: In which year did humans first land on the Moon?,Indian Space Research Organisation,A region of space with extremely strong gravity that nothing can escape,Rakesh Sharma,1969,D) 1969,The Apollo 11 mission landed the first humans on the Moon on 20 July 1969.,Space (Astronomy),Space Missions
Choose the correct answer: What is the Milky Way?,The galaxy that contains our Solar System,A habitable space station orbiting Earth used for scientific research,"Ice, dust, and rocky material",Indian Space Research Organisation,A) The galaxy that contains our Solar System,"The Milky Way is the spiral galaxy that contains our Solar System, along with billions of other stars.",Space (Astronomy),Galaxies
Which spacecraft carried the first humans to the Moon?,The galaxy that contains our Solar System,Saturn,Apollo 11,The explosive death of a massive star,C) Apollo 11,"Apollo 11 was the spacecraft mission that carried the first humans, including Neil Armstrong, to land on the Moon in 1969.",Space (Astronomy),Space Missions
Choose the correct answer: What is a lunar eclipse?,A shooting star,Indian Space Research Organisation,When Earth's shadow falls on the Moon,An object that orbits a planet or other body,C) When Earth's shadow falls on the Moon,"A lunar eclipse occurs when the Earth passes between the Sun and the Moon, casting a shadow on the Moon.",Space (Astronomy),Moon
Choose the correct answer: Which planet has the most moons discovered as of recent counts among the gas giants?,Saturn,"A small rocky body orbiting the Sun, mostly found in the asteroid belt","Saturn (with Jupiter close behind, depending on the count)",Because of its changing position relative to the Sun and Earth (phases),"C) Saturn (with Jupiter close behind, depending on the count)",Saturn and Jupiter are known for having the largest number of confirmed moons among planets in the Solar System.,Space (Astronomy),Planets
Which is the nearest star to Earth (besides the Sun)?,Proxima Centauri,Aryabhata,About 365.25 days,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",A) Proxima Centauri,"Proxima Centauri is the closest known star to Earth after the Sun, located about 4.2 light-years away.",Space (Astronomy),Stars
Which option correctly answers this: How long does it take Earth to orbit the Sun once?,"Ice, dust, and rocky material",About 365.25 days,Capturing detailed images of distant galaxies and celestial objects,Mercury,B) About 365.25 days,"Earth takes approximately 365.25 days to complete one orbit around the Sun, the basis for our calendar year.",Space (Astronomy),Solar System
Choose the correct answer: What is the term for the point in a planet's orbit closest to the Sun?,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",Apollo 11,Perihelion,Indian Space Research Organisation,C) Perihelion,Perihelion is the point in a planet's elliptical orbit where it is closest to the Sun.,Space (Astronomy),Solar System
Choose the correct answer: What was India's first satellite called?,Aryabhata,A habitable space station orbiting Earth used for scientific research,The Moon,8,A) Aryabhata,"Aryabhata, launched in 1975, was India's first satellite, named after the ancient Indian mathematician-astronomer.",Space (Astronomy),Space Missions
Choose the correct answer: What is a comet mostly made of?,Indian Space Research Organisation,Rakesh Sharma,"Ice, dust, and rocky material",Saturn,"C) Ice, dust, and rocky material","Comets are composed mainly of ice, dust, and rocky material, often called 'dirty snowballs'.",Space (Astronomy),Space Missions
Which is the nearest star to Earth (besides the Sun)?,About 365.25 days,Proxima Centauri,"Ice, dust, and rocky material",An object that orbits a planet or other body,B) Proxima Centauri,"Proxima Centauri is the closest known star to Earth after the Sun, located about 4.2 light-years away.",Space (Astronomy),Stars
Choose the correct answer: What is an asteroid?,The explosive death of a massive star,The galaxy that contains our Solar System,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",Because of its changing position relative to the Sun and Earth (phases),"C) A small rocky body orbiting the Sun, mostly found in the asteroid belt","Asteroids are small, rocky bodies that orbit the Sun, with most found in the asteroid belt between Mars and Jupiter.",Space (Astronomy),Space Missions
Which option correctly answers this: Who was the first Indian-born astronaut to travel to space?,Rakesh Sharma,1969,Jupiter,A shooting star,A) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Who was the first Indian-born astronaut to travel to space?,The Moon,Rakesh Sharma,Chandrayaan-3,Neil Armstrong,B) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Quiz question: Which planet has the most moons discovered as of recent counts among the gas giants?,Hydrogen and helium,"Saturn (with Jupiter close behind, depending on the count)",A region of space with extremely strong gravity that nothing can escape,The Moon,"B) Saturn (with Jupiter close behind, depending on the count)",Saturn and Jupiter are known for having the largest number of confirmed moons among planets in the Solar System.,Space (Astronomy),Planets
What is a constellation?,A recognizable pattern of stars in the sky,A region of space with extremely strong gravity that nothing can escape,Observing celestial objects from above Earth's atmosphere,Aryabhata,A) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Which option correctly answers this: Which spacecraft carried the first humans to the Moon?,Observing celestial objects from above Earth's atmosphere,Apollo 11,A region of space with extremely strong gravity that nothing can escape,8,B) Apollo 11,"Apollo 11 was the spacecraft mission that carried the first humans, including Neil Armstrong, to land on the Moon in 1969.",Space (Astronomy),Space Missions
Quiz question: What is a lunar eclipse?,Hydrogen and helium,A region of space with extremely strong gravity that nothing can escape,About 365.25 days,When Earth's shadow falls on the Moon,D) When Earth's shadow falls on the Moon,"A lunar eclipse occurs when the Earth passes between the Sun and the Moon, casting a shadow on the Moon.",Space (Astronomy),Moon
Choose the correct answer: Which planet is known as the Red Planet?,1969,Mars,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,Chandrayaan-3,B) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",Space (Astronomy),Planets
What is a supernova?,An object that orbits a planet or other body,The explosive death of a massive star,Because they are in continuous free-fall around Earth,Aphelion,B) The explosive death of a massive star,A supernova is a powerful explosion that occurs at the end of a massive star's life cycle.,Space (Astronomy),Stars
Quiz question: What is a supernova?,The explosive death of a massive star,Mercury,Jupiter,A recognizable pattern of stars in the sky,A) The explosive death of a massive star,A supernova is a powerful explosion that occurs at the end of a massive star's life cycle.,Space (Astronomy),Stars
How many planets are there in our Solar System?,Chandrayaan-3,8,Indian Space Research Organisation,The distance light travels in one year,B) 8,"There are eight recognized planets in our Solar System, since Pluto was reclassified as a dwarf planet in 2006.",Space (Astronomy),Solar System
Who was the first Indian-born astronaut to travel to space?,Rakesh Sharma,Yuri Gagarin,India's lunar exploration program,About 365.25 days,A) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Quiz question: Who was the first person to walk on the Moon?,"When the Moon passes between the Sun and Earth, blocking sunlight",Neil Armstrong,An uncrewed spacecraft sent to explore space or other celestial bodies,India's Mars Orbiter Mission,B) Neil Armstrong,Neil Armstrong became the first person to walk on the Moon during the Apollo 11 mission in 1969.,Space (Astronomy),Astronauts
Which option correctly answers this: What was India's first satellite called?,Observing celestial objects from above Earth's atmosphere,Aryabhata,Chandrayaan-3,Capturing detailed images of distant galaxies and celestial objects,B) Aryabhata,"Aryabhata, launched in 1975, was India's first satellite, named after the ancient Indian mathematician-astronomer.",Space (Astronomy),Space Missions
Choose the correct answer: Why does the Moon appear to change shape throughout the month?,1969,Yuri Gagarin,Because of its changing position relative to the Sun and Earth (phases),Proxima Centauri,C) Because of its changing position relative to the Sun and Earth (phases),The Moon's phases occur because we see different portions of its sunlit half as it orbits the Earth.,Space (Astronomy),Moon
Quiz question: Which is the nearest star to Earth (besides the Sun)?,Because of its changing position relative to the Sun and Earth (phases),Proxima Centauri,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",A region of space with extremely strong gravity that nothing can escape,B) Proxima Centauri,"Proxima Centauri is the closest known star to Earth after the Sun, located about 4.2 light-years away.",Space (Astronomy),Stars
Choose the correct answer: What is an asteroid?,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",1969,About 365.25 days,"When the Moon passes between the Sun and Earth, blocking sunlight","A) A small rocky body orbiting the Sun, mostly found in the asteroid belt","Asteroids are small, rocky bodies that orbit the Sun, with most found in the asteroid belt between Mars and Jupiter.",Space (Astronomy),Space Missions
"Quiz question: What is the term for a large, glowing cloud of gas and dust in space?",A nebula,"Saturn (with Jupiter close behind, depending on the count)",When Earth's shadow falls on the Moon,Observing celestial objects from above Earth's atmosphere,A) A nebula,"A nebula is a large cloud of gas and dust in space, often a region where new stars are formed.",Space (Astronomy),Stars
Quiz question: What is a constellation?,Observing celestial objects from above Earth's atmosphere,A recognizable pattern of stars in the sky,The galaxy that contains our Solar System,A region of space with extremely strong gravity that nothing can escape,B) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Choose the correct answer: In which year did humans first land on the Moon?,An object that orbits a planet or other body,A region of space with extremely strong gravity that nothing can escape,1969,Neil Armstrong,C) 1969,The Apollo 11 mission landed the first humans on the Moon on 20 July 1969.,Space (Astronomy),Space Missions
Choose the correct answer: What is the term for the point in a planet's orbit closest to the Sun?,An uncrewed spacecraft sent to explore space or other celestial bodies,"Saturn (with Jupiter close behind, depending on the count)",Perihelion,A nebula,C) Perihelion,Perihelion is the point in a planet's elliptical orbit where it is closest to the Sun.,Space (Astronomy),Solar System
Which option correctly answers this: What is a black hole?,Saturn,Capturing detailed images of distant galaxies and celestial objects,When Earth's shadow falls on the Moon,A region of space with extremely strong gravity that nothing can escape,D) A region of space with extremely strong gravity that nothing can escape,A black hole is a region of space where gravity is so strong that not even light can escape from it.,Space (Astronomy),Black Holes
Quiz question: Which is the largest planet in our Solar System?,"Saturn (with Jupiter close behind, depending on the count)","A massive system of stars, gas, dust, and dark matter bound by gravity",Jupiter,A region of space with extremely strong gravity that nothing can escape,C) Jupiter,"Jupiter is the largest planet in the Solar System, more massive than all other planets combined.",Space (Astronomy),Planets
Choose the correct answer: What is a constellation?,Because of its changing position relative to the Sun and Earth (phases),"When the Moon passes between the Sun and Earth, blocking sunlight",Mercury,A recognizable pattern of stars in the sky,D) A recognizable pattern of stars in the sky,A constellation is a group of stars that forms a recognizable pattern when viewed from Earth.,Space (Astronomy),Stars
Quiz question: In which year did humans first land on the Moon?,A region of space with extremely strong gravity that nothing can escape,About 365.25 days,1969,Mercury,C) 1969,The Apollo 11 mission landed the first humans on the Moon on 20 July 1969.,Space (Astronomy),Space Missions
Quiz question: Which planet is known for the Great Red Spot?,Apollo 11,"Saturn (with Jupiter close behind, depending on the count)",Because of its changing position relative to the Sun and Earth (phases),Jupiter,D) Jupiter,"Jupiter's Great Red Spot is a giant, persistent storm larger than Earth, visible for centuries.",Space (Astronomy),Planets
Choose the correct answer: What is the Sun mainly composed of?,Jupiter,A nebula,Saturn,Hydrogen and helium,D) Hydrogen and helium,"The Sun is composed mostly of hydrogen and helium, which fuel nuclear fusion at its core.",Space (Astronomy),Sun
Which option correctly answers this: Who was the first Indian-born astronaut to travel to space?,A recognizable pattern of stars in the sky,About 365.25 days,Rakesh Sharma,Hydrogen and helium,C) Rakesh Sharma,"Rakesh Sharma became the first Indian to travel to space in 1984, aboard a Soviet spacecraft.",Space (Astronomy),Astronauts
Choose the correct answer: Why do astronauts appear weightless in space?,A recognizable pattern of stars in the sky,Because they are in continuous free-fall around Earth,A region of space with extremely strong gravity that nothing can escape,Aryabhata,B) Because they are in continuous free-fall around Earth,"Astronauts appear weightless because they and their spacecraft are in continuous free-fall around Earth, balanced by orbital velocity.",Space (Astronomy),Astronauts
Quiz question: How many planets are there in our Solar System?,Hydrogen and helium,An uncrewed spacecraft sent to explore space or other celestial bodies,"Saturn (with Jupiter close behind, depending on the count)",8,D) 8,"There are eight recognized planets in our Solar System, since Pluto was reclassified as a dwarf planet in 2006.",Space (Astronomy),Solar System
Choose the correct answer: What is Chandrayaan?,Indian Space Research Organisation,Because of its changing position relative to the Sun and Earth (phases),Capturing detailed images of distant galaxies and celestial objects,India's lunar exploration program,D) India's lunar exploration program,"Chandrayaan is ISRO's lunar exploration program, with missions sent to study the Moon.",Space (Astronomy),Space Missions
What was India's first satellite called?,"Saturn (with Jupiter close behind, depending on the count)",The galaxy that contains our Solar System,Aryabhata,Capturing detailed images of distant galaxies and celestial objects,C) Aryabhata,"Aryabhata, launched in 1975, was India's first satellite, named after the ancient Indian mathematician-astronomer.",Space (Astronomy),Space Missions
Which planet is known for the Great Red Spot?,8,Hydrogen and helium,Jupiter,Mars,C) Jupiter,"Jupiter's Great Red Spot is a giant, persistent storm larger than Earth, visible for centuries.",Space (Astronomy),Planets
What is a supernova?,The explosive death of a massive star,Saturn,The distance light travels in one year,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,A) The explosive death of a massive star,A supernova is a powerful explosion that occurs at the end of a massive star's life cycle.,Space (Astronomy),Stars
Choose the correct answer: What is a dwarf planet?,A recognizable pattern of stars in the sky,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,Jupiter,Saturn,B) A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,"A dwarf planet, like Pluto, orbits the sun and is roughly spherical, but has not cleared its orbital neighborhood of other debris.",Space (Astronomy),Solar System
Choose the correct answer: Which spacecraft carried the first humans to the Moon?,Apollo 11,Proxima Centauri,Mercury,"When the Moon passes between the Sun and Earth, blocking sunlight",A) Apollo 11,"Apollo 11 was the spacecraft mission that carried the first humans, including Neil Armstrong, to land on the Moon in 1969.",Space (Astronomy),Space Missions
Which option correctly answers this: What is the Hubble Space Telescope known for?,Apollo 11,"When the Moon passes between the Sun and Earth, blocking sunlight",Capturing detailed images of distant galaxies and celestial objects,A recognizable pattern of stars in the sky,C) Capturing detailed images of distant galaxies and celestial objects,"The Hubble Space Telescope, launched in 1990, is known for capturing detailed images of distant galaxies, nebulae, and stars.",Space (Astronomy),Space Technology
Which option correctly answers this: What is a supernova?,Mars,The explosive death of a massive star,Hydrogen and helium,A shooting star,B) The explosive death of a massive star,A supernova is a powerful explosion that occurs at the end of a massive star's life cycle.,Space (Astronomy),Stars
Which option correctly answers this: What is a dwarf planet?,A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,8,The galaxy that contains our Solar System,A region of space with extremely strong gravity that nothing can escape,A) A celestial body that orbits the sun but hasn't cleared its orbital path of other debris,"A dwarf planet, like Pluto, orbits the sun and is roughly spherical, but has not cleared its orbital neighborhood of other debris.",Space (Astronomy),Solar System
Which option correctly answers this: Which planet is known as the Red Planet?,Neil Armstrong,Aphelion,Mars,Jupiter,C) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",Space (Astronomy),Planets
Which option correctly answers this: Which planet is known as the Red Planet?,A recognizable pattern of stars in the sky,"Saturn (with Jupiter close behind, depending on the count)",About 365.25 days,Mars,D) Mars,"Mars is called the Red Planet due to iron oxide (rust) on its surface, giving it a reddish appearance.",Space (Astronomy),Planets
Which option correctly answers this: How long does it take Earth to orbit the Sun once?,About 365.25 days,Observing celestial objects from above Earth's atmosphere,India's Mars Orbiter Mission,The explosive death of a massive star,A) About 365.25 days,"Earth takes approximately 365.25 days to complete one orbit around the Sun, the basis for our calendar year.",Space (Astronomy),Solar System
What is Chandrayaan?,Yuri Gagarin,Observing celestial objects from above Earth's atmosphere,India's lunar exploration program,"A small rocky body orbiting the Sun, mostly found in the asteroid belt",C) India's lunar exploration program,"Chandrayaan is ISRO's lunar exploration program, with missions sent to study the Moon.",Space (Astronomy),Space Missions
Which option correctly answers this: What is a space telescope used for?,Observing celestial objects from above Earth's atmosphere,An object that orbits a planet or other body,About 365.25 days,Hydrogen and helium,A) Observing celestial objects from above Earth's atmosphere,"A space telescope observes stars, planets, and galaxies from orbit, avoiding the distortion caused by Earth's atmosphere.",Space (Astronomy),Space Technology
Quiz question: Which planet is famous for its prominent ring system?,Chandrayaan-3,About 365.25 days,The Moon,Saturn,D) Saturn,Saturn is renowned for its spectacular and extensive ring system made of ice and rock particles.,Space (Astronomy),Planets
Quiz question: Which planet is known for the Great Red Spot?,Rakesh Sharma,Chandrayaan-3,Mars,Jupiter,D) Jupiter,"Jupiter's Great Red Spot is a giant, persistent storm larger than Earth, visible for centuries.",Space (Astronomy),Planets
Quiz question: What is a comet mostly made of?,1969,Apollo 11,"Ice, dust, and rocky material",Perihelion,"C) Ice, dust, and rocky material","Comets are composed mainly of ice, dust, and rocky material, often called 'dirty snowballs'.",Space (Astronomy),Space Missions
