Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What die-based mechanic determines movement in Snakes and Ladders?,A striker,40,Rolling a single six-sided die,100,C) Rolling a single six-sided die,Movement in Snakes and Ladders is determined by rolling a single six-sided die each turn.,Board Games,Snakes & Ladders
How many squares are there on a Monopoly board?,It doubles the total value of the word placed on it,A cross (plus) shape,2 to 4,40,D) 40,"A standard Monopoly board has 40 spaces around its perimeter, including properties, chance, and go.",Board Games,Monopoly
Quiz question: What happens if a Snakes and Ladders token lands on a snake's head?,To score the most points by forming words on the board,12,The token slides down to the snake's tail,Black and white,C) The token slides down to the snake's tail,Landing on a snake's head sends the player's token sliding back down to the position of the snake's tail.,Board Games,Snakes & Ladders
Quiz question: How many squares are there on a Monopoly board?,12,Rolling a single six-sided die,40,To pocket your assigned carrom coins before your opponent,C) 40,"A standard Monopoly board has 40 spaces around its perimeter, including properties, chance, and go.",Board Games,Monopoly
"In Scrabble, how many points is the letter Q typically worth?",Rolling a single six-sided die,10 points,Six,"An L-shaped move, and it can jump over other pieces",B) 10 points,"In standard English Scrabble scoring, the letter Q is worth 10 points, among the highest-value letters.",Board Games,Scrabble
What piece movement pattern is unique to the knight in Chess?,The token climbs up to the top of the ladder,Vocabulary and strategic tile placement,It becomes a 'king' and can move both forward and backward,"An L-shaped move, and it can jump over other pieces","D) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
"Which option correctly answers this: In Scrabble, how many points is the letter Q typically worth?",64 (8×8 grid),By attacking and conquering territories held by other players,10 points,India (widely popular across South Asia),C) 10 points,"In standard English Scrabble scoring, the letter Q is worth 10 points, among the highest-value letters.",Board Games,Scrabble
Which option correctly answers this: What color are the standard playing pieces in most Chess sets?,Monopoly,Vocabulary and strategic tile placement,12,Black and white,D) Black and white,Standard Chess sets traditionally use black and white pieces to distinguish the two players.,Board Games,Chess
What is the goal of Scrabble?,16,"An L-shaped move, and it can jump over other pieces",To score the most points by forming words on the board,₹200 (or $200 in the original version),C) To score the most points by forming words on the board,"In Scrabble, players form words on the board to score points based on letter values and board bonuses.",Board Games,Scrabble
What die-based mechanic determines movement in Snakes and Ladders?,"An L-shaped move, and it can jump over other pieces",The token slides down to the snake's tail,Rolling a single six-sided die,₹200 (or $200 in the original version),C) Rolling a single six-sided die,Movement in Snakes and Ladders is determined by rolling a single six-sided die each turn.,Board Games,Snakes & Ladders
Choose the correct answer: What is used to strike the coins in Carrom?,64 (8×8 grid),A strategic war/conquest board game,"An L-shaped move, and it can jump over other pieces",A striker,D) A striker,"A striker, a flat disc, is flicked with the finger to hit and pocket the carrom coins.",Board Games,Carrom
Which option correctly answers this: What is the standard number of squares on a Checkers/Draughts board?,64 (8×8 grid),Chaturanga,A strategic war/conquest board game,16,A) 64 (8×8 grid),"A standard Checkers (Draughts) board has 64 squares, arranged in an 8×8 grid, same as a Chess board.",Board Games,Checkers
"Choose the correct answer: In the game Cluedo (Clue), what is the objective?",Rolling a single six-sided die,To pocket your assigned carrom coins before your opponent,100,"To deduce who committed the murder, with what weapon, and in which room","D) To deduce who committed the murder, with what weapon, and in which room","In Cluedo, players use deduction to determine the murderer, the murder weapon, and the room where the crime occurred.",Board Games,Cluedo
"Quiz question: In Scrabble, how many points is the letter Q typically worth?",10 points,India (widely popular across South Asia),Black and white,The token slides down to the snake's tail,A) 10 points,"In standard English Scrabble scoring, the letter Q is worth 10 points, among the highest-value letters.",Board Games,Scrabble
"Choose the correct answer: In Carrom, what is the main objective?",To pocket your assigned carrom coins before your opponent,India (widely popular across South Asia),Vocabulary and strategic tile placement,By attacking and conquering territories held by other players,A) To pocket your assigned carrom coins before your opponent,"In Carrom, players use a striker to pocket their assigned coins into the corner pockets before their opponent.",Board Games,Carrom
"Choose the correct answer: In the game Cluedo (Clue), what is the objective?",40,2 to 4,16,"To deduce who committed the murder, with what weapon, and in which room","D) To deduce who committed the murder, with what weapon, and in which room","In Cluedo, players use deduction to determine the murderer, the murder weapon, and the room where the crime occurred.",Board Games,Cluedo
Quiz question: How many tiles does a standard Scrabble game start with in the bag?,It becomes a 'king' and can move both forward and backward,100,The token climbs up to the top of the ladder,Black and white,B) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
Which option correctly answers this: What is the objective of Checkers?,12,To capture all of the opponent's pieces or block their moves,To reach the final numbered square before your opponents,A cross (plus) shape,B) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
Choose the correct answer: What piece movement pattern is unique to the knight in Chess?,A cross (plus) shape,Chaturanga,To pocket your assigned carrom coins before your opponent,"An L-shaped move, and it can jump over other pieces","D) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
What happens if a Snakes and Ladders token lands at the bottom of a ladder?,The token climbs up to the top of the ladder,A cross (plus) shape,Vocabulary and strategic tile placement,A strategic war/conquest board game,A) The token climbs up to the top of the ladder,Landing at the base of a ladder in Snakes and Ladders allows the player's token to climb directly to the top of that ladder.,Board Games,Snakes & Ladders
Quiz question: What is a 'double word score' square used for in Scrabble?,12,It doubles the total value of the word placed on it,To pocket your assigned carrom coins before your opponent,"To deduce who committed the murder, with what weapon, and in which room",B) It doubles the total value of the word placed on it,Landing a word on a 'double word score' square doubles the entire word's point value in Scrabble.,Board Games,Scrabble
Which option correctly answers this: How many squares are there on a Monopoly board?,India (widely popular across South Asia),16,40,The token climbs up to the top of the ladder,C) 40,"A standard Monopoly board has 40 spaces around its perimeter, including properties, chance, and go.",Board Games,Monopoly
Quiz question: Which classic strategy board game originated in ancient India and is considered an ancestor of Chess?,"An L-shaped move, and it can jump over other pieces",10 points,Chaturanga,100,C) Chaturanga,"Chaturanga, an ancient Indian strategy game, is widely considered a historical ancestor of modern Chess.",Board Games,Board Game History
"Choose the correct answer: In Ludo, what determines how many spaces a token moves?","Diagonally, one square at a time (unless jumping)",A strategic war/conquest board game,A roll of the dice,To score the most points by forming words on the board,C) A roll of the dice,"In Ludo, a standard six-sided dice is rolled to determine how many spaces a token can move.",Board Games,Ludo
"Which option correctly answers this: In Scrabble, how many points is the letter Z typically worth?",Six,₹200 (or $200 in the original version),10 points,India (widely popular across South Asia),C) 10 points,"In standard English Scrabble scoring, the letter Z is worth 10 points, one of the highest-value letters.",Board Games,Scrabble
Which option correctly answers this: What happens when a Checkers piece reaches the opposite end of the board?,Chaturanga,It becomes a 'king' and can move both forward and backward,The token climbs up to the top of the ladder,A cross (plus) shape,B) It becomes a 'king' and can move both forward and backward,"A checkers piece that reaches the last row on the opponent's side is 'crowned' and becomes a king, able to move both forward and backward.",Board Games,Checkers
"Choose the correct answer: In Scrabble, how many points is the letter Z typically worth?","Diagonally, one square at a time (unless jumping)",To score the most points by forming words on the board,10 points,Chaturanga,C) 10 points,"In standard English Scrabble scoring, the letter Z is worth 10 points, one of the highest-value letters.",Board Games,Scrabble
Which option correctly answers this: What is used to strike the coins in Carrom?,12,A striker,The token slides down to the snake's tail,To pocket your assigned carrom coins before your opponent,B) A striker,"A striker, a flat disc, is flicked with the finger to hit and pocket the carrom coins.",Board Games,Carrom
What happens if a Snakes and Ladders token lands at the bottom of a ladder?,By attacking and conquering territories held by other players,"To deduce who committed the murder, with what weapon, and in which room","Diagonally, one square at a time (unless jumping)",The token climbs up to the top of the ladder,D) The token climbs up to the top of the ladder,Landing at the base of a ladder in Snakes and Ladders allows the player's token to climb directly to the top of that ladder.,Board Games,Snakes & Ladders
Choose the correct answer: What is the objective of Snakes and Ladders?,Monopoly,12,To reach the final numbered square before your opponents,₹200 (or $200 in the original version),C) To reach the final numbered square before your opponents,"In Snakes and Ladders, players race to reach the final square, using ladders to advance and avoiding snakes that send them backward.",Board Games,Snakes & Ladders
"Quiz question: In Cluedo, how many possible murder weapons are typically included in the classic version?",A cross (plus) shape,10 points,64 (8×8 grid),Six,D) Six,The classic version of Cluedo includes six possible murder weapons players must deduce among.,Board Games,Cluedo
Choose the correct answer: What is used to strike the coins in Carrom?,₹200 (or $200 in the original version),A striker,Monopoly,"To deduce who committed the murder, with what weapon, and in which room",B) A striker,"A striker, a flat disc, is flicked with the finger to hit and pocket the carrom coins.",Board Games,Carrom
Choose the correct answer: What happens if a Snakes and Ladders token lands at the bottom of a ladder?,The token climbs up to the top of the ladder,Monopoly,A strategic war/conquest board game,2 to 4,A) The token climbs up to the top of the ladder,Landing at the base of a ladder in Snakes and Ladders allows the player's token to climb directly to the top of that ladder.,Board Games,Snakes & Ladders
What is the goal of Scrabble?,The token slides down to the snake's tail,12,To score the most points by forming words on the board,To pocket your assigned carrom coins before your opponent,C) To score the most points by forming words on the board,"In Scrabble, players form words on the board to score points based on letter values and board bonuses.",Board Games,Scrabble
Quiz question: How many pieces does each player have at the start of a game of Chess?,12,Black and white,16,2 to 4,C) 16,Each Chess player begins with 16 pieces: 8 pawns and 8 other pieces.,Board Games,Chess
Which option correctly answers this: What is the standard number of squares on a Checkers/Draughts board?,2 to 4,64 (8×8 grid),Monopoly,₹200 (or $200 in the original version),B) 64 (8×8 grid),"A standard Checkers (Draughts) board has 64 squares, arranged in an 8×8 grid, same as a Chess board.",Board Games,Checkers
Quiz question: What shape is a Ludo board?,A cross (plus) shape,To reach the final numbered square before your opponents,12,Six,A) A cross (plus) shape,"The Ludo board is shaped like a cross, or plus sign, with four colored home areas.",Board Games,Ludo
Which option correctly answers this: How many pieces does each player start with in standard Checkers?,To pocket your assigned carrom coins before your opponent,To capture all of the opponent's pieces or block their moves,12,Vocabulary and strategic tile placement,C) 12,Each player begins a standard game of Checkers with 12 pieces placed on the dark squares.,Board Games,Checkers
Which option correctly answers this: How many squares are there on a Monopoly board?,10 points,100,40,16,C) 40,"A standard Monopoly board has 40 spaces around its perimeter, including properties, chance, and go.",Board Games,Monopoly
What piece movement pattern is unique to the knight in Chess?,"An L-shaped move, and it can jump over other pieces",To capture all of the opponent's pieces or block their moves,To pocket your assigned carrom coins before your opponent,"To deduce who committed the murder, with what weapon, and in which room","A) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
How many players can typically play Ludo?,It becomes a 'king' and can move both forward and backward,2 to 4,10 points,16,B) 2 to 4,"Ludo is traditionally designed for 2 to 4 players, each controlling four tokens.",Board Games,Ludo
How many pieces does each player start with in standard Checkers?,12,"An L-shaped move, and it can jump over other pieces",India (widely popular across South Asia),To pocket your assigned carrom coins before your opponent,A) 12,Each player begins a standard game of Checkers with 12 pieces placed on the dark squares.,Board Games,Checkers
"Choose the correct answer: In Cluedo, how many possible murder weapons are typically included in the classic version?",A striker,16,It doubles the total value of the word placed on it,Six,D) Six,The classic version of Cluedo includes six possible murder weapons players must deduce among.,Board Games,Cluedo
Which option correctly answers this: What is a 'double word score' square used for in Scrabble?,To pocket your assigned carrom coins before your opponent,2 to 4,A striker,It doubles the total value of the word placed on it,D) It doubles the total value of the word placed on it,Landing a word on a 'double word score' square doubles the entire word's point value in Scrabble.,Board Games,Scrabble
Choose the correct answer: What shape is a Ludo board?,2 to 4,40,A cross (plus) shape,To reach the final numbered square before your opponents,C) A cross (plus) shape,"The Ludo board is shaped like a cross, or plus sign, with four colored home areas.",Board Games,Ludo
Choose the correct answer: What is the objective of Checkers?,A roll of the dice,To capture all of the opponent's pieces or block their moves,The token climbs up to the top of the ladder,It doubles the total value of the word placed on it,B) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
Choose the correct answer: What happens when a Checkers piece reaches the opposite end of the board?,Vocabulary and strategic tile placement,100,It becomes a 'king' and can move both forward and backward,2 to 4,C) It becomes a 'king' and can move both forward and backward,"A checkers piece that reaches the last row on the opponent's side is 'crowned' and becomes a king, able to move both forward and backward.",Board Games,Checkers
Choose the correct answer: What is the goal of Scrabble?,To score the most points by forming words on the board,₹200 (or $200 in the original version),The token slides down to the snake's tail,To reach the final numbered square before your opponents,A) To score the most points by forming words on the board,"In Scrabble, players form words on the board to score points based on letter values and board bonuses.",Board Games,Scrabble
How many pieces does each player have at the start of a game of Chess?,Chaturanga,16,Vocabulary and strategic tile placement,"To deduce who committed the murder, with what weapon, and in which room",B) 16,Each Chess player begins with 16 pieces: 8 pawns and 8 other pieces.,Board Games,Chess
"Quiz question: In the game Cluedo (Clue), what is the objective?",2 to 4,"To deduce who committed the murder, with what weapon, and in which room","An L-shaped move, and it can jump over other pieces",Six,"B) To deduce who committed the murder, with what weapon, and in which room","In Cluedo, players use deduction to determine the murderer, the murder weapon, and the room where the crime occurred.",Board Games,Cluedo
Which option correctly answers this: How many tiles does a standard Scrabble game start with in the bag?,It doubles the total value of the word placed on it,100,A strategic war/conquest board game,A cross (plus) shape,B) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
"Choose the correct answer: In Cluedo, how many possible murder weapons are typically included in the classic version?",16,To pocket your assigned carrom coins before your opponent,Six,A strategic war/conquest board game,C) Six,The classic version of Cluedo includes six possible murder weapons players must deduce among.,Board Games,Cluedo
Quiz question: What shape is a Ludo board?,2 to 4,The token slides down to the snake's tail,Black and white,A cross (plus) shape,D) A cross (plus) shape,"The Ludo board is shaped like a cross, or plus sign, with four colored home areas.",Board Games,Ludo
"Which option correctly answers this: In Checkers (Draughts), how do pieces typically move?",₹200 (or $200 in the original version),To score the most points by forming words on the board,India (widely popular across South Asia),"Diagonally, one square at a time (unless jumping)","D) Diagonally, one square at a time (unless jumping)","In Checkers, pieces move diagonally one square at a time, and can jump over an opponent's piece to capture it.",Board Games,Checkers
Which option correctly answers this: How many tiles does a standard Scrabble game start with in the bag?,16,100,12,64 (8×8 grid),B) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
"Choose the correct answer: In Risk, what is the primary way a player expands their territory?",It doubles the total value of the word placed on it,A striker,The token slides down to the snake's tail,By attacking and conquering territories held by other players,D) By attacking and conquering territories held by other players,"In Risk, players expand their territory primarily by using armies to attack and conquer territories controlled by opponents.",Board Games,Risk
Which option correctly answers this: How many tiles does a standard Scrabble game start with in the bag?,100,It becomes a 'king' and can move both forward and backward,The token slides down to the snake's tail,Black and white,A) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
Which option correctly answers this: How many tiles does a standard Scrabble game start with in the bag?,₹200 (or $200 in the original version),2 to 4,100,"An L-shaped move, and it can jump over other pieces",C) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
Choose the correct answer: Which classic board game involves buying and trading properties to bankrupt opponents?,12,16,Monopoly,₹200 (or $200 in the original version),C) Monopoly,"Monopoly is a classic board game where players buy, trade, and develop properties to bankrupt their opponents.",Board Games,Monopoly
Quiz question: What happens when a Checkers piece reaches the opposite end of the board?,Black and white,To reach the final numbered square before your opponents,To pocket your assigned carrom coins before your opponent,It becomes a 'king' and can move both forward and backward,D) It becomes a 'king' and can move both forward and backward,"A checkers piece that reaches the last row on the opponent's side is 'crowned' and becomes a king, able to move both forward and backward.",Board Games,Checkers
Choose the correct answer: What shape is a Ludo board?,16,By attacking and conquering territories held by other players,10 points,A cross (plus) shape,D) A cross (plus) shape,"The Ludo board is shaped like a cross, or plus sign, with four colored home areas.",Board Games,Ludo
How many tiles does a standard Scrabble game start with in the bag?,Chaturanga,To pocket your assigned carrom coins before your opponent,"To deduce who committed the murder, with what weapon, and in which room",100,D) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
What type of game is Risk primarily known as?,₹200 (or $200 in the original version),16,Monopoly,A strategic war/conquest board game,D) A strategic war/conquest board game,"Risk is a strategy board game focused on military conquest, where players attempt to capture territories worldwide.",Board Games,Risk
Quiz question: How many pieces does each player have at the start of a game of Chess?,Chaturanga,16,10 points,Rolling a single six-sided die,B) 16,Each Chess player begins with 16 pieces: 8 pawns and 8 other pieces.,Board Games,Chess
Quiz question: What happens when a Checkers piece reaches the opposite end of the board?,64 (8×8 grid),It becomes a 'king' and can move both forward and backward,To capture all of the opponent's pieces or block their moves,"An L-shaped move, and it can jump over other pieces",B) It becomes a 'king' and can move both forward and backward,"A checkers piece that reaches the last row on the opponent's side is 'crowned' and becomes a king, able to move both forward and backward.",Board Games,Checkers
Choose the correct answer: How many tiles does a standard Scrabble game start with in the bag?,100,"Diagonally, one square at a time (unless jumping)",A cross (plus) shape,Six,A) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
Choose the correct answer: What piece movement pattern is unique to the knight in Chess?,It doubles the total value of the word placed on it,"An L-shaped move, and it can jump over other pieces",16,2 to 4,"B) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
Quiz question: What do players collect when passing 'Go' in Monopoly?,₹200 (or $200 in the original version),Rolling a single six-sided die,It doubles the total value of the word placed on it,To score the most points by forming words on the board,A) ₹200 (or $200 in the original version),"In the original Monopoly, players collect $200 each time they pass 'Go'.",Board Games,Monopoly
Quiz question: What piece movement pattern is unique to the knight in Chess?,A striker,"An L-shaped move, and it can jump over other pieces",Chaturanga,A roll of the dice,"B) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
How many players can typically play Ludo?,The token slides down to the snake's tail,2 to 4,It doubles the total value of the word placed on it,"An L-shaped move, and it can jump over other pieces",B) 2 to 4,"Ludo is traditionally designed for 2 to 4 players, each controlling four tokens.",Board Games,Ludo
Which option correctly answers this: What is the objective of Checkers?,"Diagonally, one square at a time (unless jumping)",Monopoly,Rolling a single six-sided die,To capture all of the opponent's pieces or block their moves,D) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
Choose the correct answer: What is the objective of Checkers?,India (widely popular across South Asia),To pocket your assigned carrom coins before your opponent,To capture all of the opponent's pieces or block their moves,10 points,C) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
Choose the correct answer: What happens if a Snakes and Ladders token lands on a snake's head?,The token slides down to the snake's tail,Monopoly,A cross (plus) shape,Rolling a single six-sided die,A) The token slides down to the snake's tail,Landing on a snake's head sends the player's token sliding back down to the position of the snake's tail.,Board Games,Snakes & Ladders
Which option correctly answers this: What piece movement pattern is unique to the knight in Chess?,The token climbs up to the top of the ladder,Chaturanga,"An L-shaped move, and it can jump over other pieces","Diagonally, one square at a time (unless jumping)","C) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
"In Cluedo, how many suspects are typically included in the classic version?",10 points,16,A striker,Six,D) Six,The classic version of Cluedo includes six suspect characters that players must investigate.,Board Games,Cluedo
Quiz question: What is the standard number of squares on a Checkers/Draughts board?,64 (8×8 grid),40,A cross (plus) shape,"To deduce who committed the murder, with what weapon, and in which room",A) 64 (8×8 grid),"A standard Checkers (Draughts) board has 64 squares, arranged in an 8×8 grid, same as a Chess board.",Board Games,Checkers
"Quiz question: In Scrabble, how many points is the letter Q typically worth?",By attacking and conquering territories held by other players,2 to 4,10 points,Rolling a single six-sided die,C) 10 points,"In standard English Scrabble scoring, the letter Q is worth 10 points, among the highest-value letters.",Board Games,Scrabble
"In the game Cluedo (Clue), what is the objective?",A cross (plus) shape,12,The token slides down to the snake's tail,"To deduce who committed the murder, with what weapon, and in which room","D) To deduce who committed the murder, with what weapon, and in which room","In Cluedo, players use deduction to determine the murderer, the murder weapon, and the room where the crime occurred.",Board Games,Cluedo
Quiz question: How many players can typically play Ludo?,2 to 4,16,India (widely popular across South Asia),Monopoly,A) 2 to 4,"Ludo is traditionally designed for 2 to 4 players, each controlling four tokens.",Board Games,Ludo
"Choose the correct answer: In Scrabble, how many points is the letter Z typically worth?",10 points,2 to 4,To pocket your assigned carrom coins before your opponent,100,A) 10 points,"In standard English Scrabble scoring, the letter Z is worth 10 points, one of the highest-value letters.",Board Games,Scrabble
Quiz question: What is used to strike the coins in Carrom?,Rolling a single six-sided die,16,A striker,Six,C) A striker,"A striker, a flat disc, is flicked with the finger to hit and pocket the carrom coins.",Board Games,Carrom
"In Checkers (Draughts), how do pieces typically move?",Vocabulary and strategic tile placement,₹200 (or $200 in the original version),"To deduce who committed the murder, with what weapon, and in which room","Diagonally, one square at a time (unless jumping)","D) Diagonally, one square at a time (unless jumping)","In Checkers, pieces move diagonally one square at a time, and can jump over an opponent's piece to capture it.",Board Games,Checkers
Quiz question: What shape is a Ludo board?,10 points,A striker,64 (8×8 grid),A cross (plus) shape,D) A cross (plus) shape,"The Ludo board is shaped like a cross, or plus sign, with four colored home areas.",Board Games,Ludo
Quiz question: What happens if a Snakes and Ladders token lands at the bottom of a ladder?,The token climbs up to the top of the ladder,To pocket your assigned carrom coins before your opponent,"To deduce who committed the murder, with what weapon, and in which room",To score the most points by forming words on the board,A) The token climbs up to the top of the ladder,Landing at the base of a ladder in Snakes and Ladders allows the player's token to climb directly to the top of that ladder.,Board Games,Snakes & Ladders
Quiz question: What is a 'double word score' square used for in Scrabble?,It becomes a 'king' and can move both forward and backward,Black and white,It doubles the total value of the word placed on it,40,C) It doubles the total value of the word placed on it,Landing a word on a 'double word score' square doubles the entire word's point value in Scrabble.,Board Games,Scrabble
Which option correctly answers this: What is used to strike the coins in Carrom?,₹200 (or $200 in the original version),It becomes a 'king' and can move both forward and backward,A striker,It doubles the total value of the word placed on it,C) A striker,"A striker, a flat disc, is flicked with the finger to hit and pocket the carrom coins.",Board Games,Carrom
What piece movement pattern is unique to the knight in Chess?,40,"An L-shaped move, and it can jump over other pieces",Vocabulary and strategic tile placement,"Diagonally, one square at a time (unless jumping)","B) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
"Quiz question: In Carrom, what is the main objective?",Vocabulary and strategic tile placement,100,To pocket your assigned carrom coins before your opponent,The token climbs up to the top of the ladder,C) To pocket your assigned carrom coins before your opponent,"In Carrom, players use a striker to pocket their assigned coins into the corner pockets before their opponent.",Board Games,Carrom
"Quiz question: In Carrom, what is the main objective?",Vocabulary and strategic tile placement,To pocket your assigned carrom coins before your opponent,64 (8×8 grid),40,B) To pocket your assigned carrom coins before your opponent,"In Carrom, players use a striker to pocket their assigned coins into the corner pockets before their opponent.",Board Games,Carrom
Which option correctly answers this: What piece movement pattern is unique to the knight in Chess?,₹200 (or $200 in the original version),100,"An L-shaped move, and it can jump over other pieces",It doubles the total value of the word placed on it,"C) An L-shaped move, and it can jump over other pieces",The knight moves in a distinctive L-shape and is the only chess piece that can jump over other pieces.,Board Games,Chess
Which option correctly answers this: What is the standard number of squares on a Checkers/Draughts board?,Six,64 (8×8 grid),100,A striker,B) 64 (8×8 grid),"A standard Checkers (Draughts) board has 64 squares, arranged in an 8×8 grid, same as a Chess board.",Board Games,Checkers
Which option correctly answers this: What type of game is Risk primarily known as?,A strategic war/conquest board game,Rolling a single six-sided die,10 points,12,A) A strategic war/conquest board game,"Risk is a strategy board game focused on military conquest, where players attempt to capture territories worldwide.",Board Games,Risk
What happens if a Snakes and Ladders token lands on a snake's head?,10 points,"To deduce who committed the murder, with what weapon, and in which room",The token slides down to the snake's tail,A striker,C) The token slides down to the snake's tail,Landing on a snake's head sends the player's token sliding back down to the position of the snake's tail.,Board Games,Snakes & Ladders
Quiz question: What is the objective of Checkers?,To score the most points by forming words on the board,To capture all of the opponent's pieces or block their moves,The token climbs up to the top of the ladder,A cross (plus) shape,B) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
"Quiz question: In Carrom, what is the main objective?",To reach the final numbered square before your opponents,Rolling a single six-sided die,To pocket your assigned carrom coins before your opponent,By attacking and conquering territories held by other players,C) To pocket your assigned carrom coins before your opponent,"In Carrom, players use a striker to pocket their assigned coins into the corner pockets before their opponent.",Board Games,Carrom
Which option correctly answers this: What is the standard number of squares on a Checkers/Draughts board?,The token slides down to the snake's tail,Rolling a single six-sided die,The token climbs up to the top of the ladder,64 (8×8 grid),D) 64 (8×8 grid),"A standard Checkers (Draughts) board has 64 squares, arranged in an 8×8 grid, same as a Chess board.",Board Games,Checkers
Choose the correct answer: What is the objective of Checkers?,To pocket your assigned carrom coins before your opponent,To capture all of the opponent's pieces or block their moves,100,Black and white,B) To capture all of the opponent's pieces or block their moves,"The goal of Checkers is to capture all of the opponent's pieces, or to block them so they cannot move.",Board Games,Checkers
"Quiz question: In Checkers (Draughts), how do pieces typically move?",₹200 (or $200 in the original version),A roll of the dice,"Diagonally, one square at a time (unless jumping)",Rolling a single six-sided die,"C) Diagonally, one square at a time (unless jumping)","In Checkers, pieces move diagonally one square at a time, and can jump over an opponent's piece to capture it.",Board Games,Checkers
How many players can typically play Ludo?,2 to 4,Chaturanga,The token slides down to the snake's tail,64 (8×8 grid),A) 2 to 4,"Ludo is traditionally designed for 2 to 4 players, each controlling four tokens.",Board Games,Ludo
Choose the correct answer: What do players collect when passing 'Go' in Monopoly?,100,₹200 (or $200 in the original version),By attacking and conquering territories held by other players,12,B) ₹200 (or $200 in the original version),"In the original Monopoly, players collect $200 each time they pass 'Go'.",Board Games,Monopoly
Choose the correct answer: How many pieces does each player start with in standard Checkers?,12,"An L-shaped move, and it can jump over other pieces","Diagonally, one square at a time (unless jumping)",To score the most points by forming words on the board,A) 12,Each player begins a standard game of Checkers with 12 pieces placed on the dark squares.,Board Games,Checkers
"Which option correctly answers this: In the game Cluedo (Clue), what is the objective?",64 (8×8 grid),"To deduce who committed the murder, with what weapon, and in which room",Chaturanga,It doubles the total value of the word placed on it,"B) To deduce who committed the murder, with what weapon, and in which room","In Cluedo, players use deduction to determine the murderer, the murder weapon, and the room where the crime occurred.",Board Games,Cluedo
Quiz question: What do players collect when passing 'Go' in Monopoly?,Rolling a single six-sided die,To score the most points by forming words on the board,₹200 (or $200 in the original version),10 points,C) ₹200 (or $200 in the original version),"In the original Monopoly, players collect $200 each time they pass 'Go'.",Board Games,Monopoly
Which option correctly answers this: What happens if a Snakes and Ladders token lands on a snake's head?,It becomes a 'king' and can move both forward and backward,The token slides down to the snake's tail,A roll of the dice,India (widely popular across South Asia),B) The token slides down to the snake's tail,Landing on a snake's head sends the player's token sliding back down to the position of the snake's tail.,Board Games,Snakes & Ladders
"Choose the correct answer: In Cluedo, how many suspects are typically included in the classic version?",A strategic war/conquest board game,Six,The token climbs up to the top of the ladder,To reach the final numbered square before your opponents,B) Six,The classic version of Cluedo includes six suspect characters that players must investigate.,Board Games,Cluedo
Quiz question: How many pieces does each player have at the start of a game of Chess?,100,It doubles the total value of the word placed on it,16,A strategic war/conquest board game,C) 16,Each Chess player begins with 16 pieces: 8 pawns and 8 other pieces.,Board Games,Chess
How many tiles does a standard Scrabble game start with in the bag?,It becomes a 'king' and can move both forward and backward,To capture all of the opponent's pieces or block their moves,The token climbs up to the top of the ladder,100,D) 100,"A standard Scrabble set starts with 100 letter tiles in the bag, including two blank tiles.",Board Games,Scrabble
"Choose the correct answer: In Cluedo, how many suspects are typically included in the classic version?",Six,A cross (plus) shape,It becomes a 'king' and can move both forward and backward,To capture all of the opponent's pieces or block their moves,A) Six,The classic version of Cluedo includes six suspect characters that players must investigate.,Board Games,Cluedo
