Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Choose the correct answer: What is the study of living organisms called?,Mercury,Biology,Charles Darwin,Ice is less dense than liquid water,B) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Which option correctly answers this: What is an acid?,Heart,Oxygen,Hot air rising,A substance that releases hydrogen ions in water and has a pH below 7,D) A substance that releases hydrogen ions in water and has a pH below 7,An acid is a substance that releases hydrogen ions (H+) when dissolved in water and has a pH value below 7.,Science,Chemistry
Which option correctly answers this: What is the chemical symbol for oxygen?,100°C,The smallest unit of matter that retains the properties of an element,Transpiration,O,D) O,The chemical symbol for oxygen on the periodic table is 'O'.,Science,Chemistry
Which option correctly answers this: What is the SI unit of force?,"Approximately 300,000 km per second",Newton,Nitrogen,Ice is less dense than liquid water,B) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
What gas do humans need for respiration?,Ice is less dense than liquid water,Seismology,7,Oxygen,D) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
Choose the correct answer: Why does ice float on water?,The smallest unit of matter that retains the properties of an element,A force that resists relative motion between two surfaces,Ice is less dense than liquid water,Light travels faster than sound,C) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Which option correctly answers this: What is evaporation?,Geology,H₂O,The process of a liquid turning into vapor,Transpiration,C) The process of a liquid turning into vapor,"Evaporation is the process by which a liquid changes into a gas or vapor, typically due to heat.",Science,Earth Science
Which option correctly answers this: What is the SI unit of force?,White blood cells,Isaac Newton,Metamorphosis,Newton,D) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Quiz question: What is an ecosystem?,To carry oxygen throughout the body,A community of living organisms interacting with their physical environment,The tendency of an object to resist a change in its state of motion,"Approximately 300,000 km per second",B) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Which option correctly answers this: What is the largest organ in the human body?,About 37°C,Skin,Ohm,The process of a gas turning into a liquid,B) Skin,"The skin is the largest organ of the human body, covering and protecting internal tissues.",Science,Biology
What causes a rainbow?,The process of a gas turning into a liquid,Refraction and dispersion of sunlight through water droplets,The tendency of an object to resist a change in its state of motion,"Approximately 300,000 km per second",B) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
Which option correctly answers this: What is the process by which a caterpillar becomes a butterfly called?,Metamorphosis,Dmitri Mendeleev,100°C,Vitamin D,A) Metamorphosis,"Metamorphosis is the biological process of transformation, such as a caterpillar changing into a butterfly.",Science,Biology
Which option correctly answers this: What is a base (chemistry)?,Ohm,A substance with a pH above 7 that can neutralize acids,The tendency of an object to resist a change in its state of motion,A community of living organisms interacting with their physical environment,B) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
Choose the correct answer: What is the powerhouse of the cell?,Metamorphosis,Dmitri Mendeleev,Mitochondria,Chemistry,C) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Choose the correct answer: What is the process by which plants lose water through their leaves called?,Transpiration,7,Oxygen,Biology,A) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
Which option correctly answers this: What is the unit of electrical resistance?,Ohm,A substance that releases hydrogen ions in water and has a pH below 7,White blood cells,"Solid, liquid, and gas",A) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Quiz question: Who discovered penicillin?,0°C,Alexander Fleming,Skin,About 37°C,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
What is condensation?,The process of a gas turning into a liquid,Physics,Metamorphosis,Isaac Newton,A) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Quiz question: What is the function of red blood cells?,"Solid, liquid, and gas",Solar energy,To carry oxygen throughout the body,The process of a liquid turning into vapor,C) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Which option correctly answers this: What is the chemical symbol for oxygen?,O,Mercury,Skin,The tendency of an object to resist a change in its state of motion,A) O,The chemical symbol for oxygen on the periodic table is 'O'.,Science,Chemistry
Which blood cells help fight infection?,Geology,About 37°C,White blood cells,100°C,C) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
Which option correctly answers this: What is the powerhouse of the cell?,Oxygen,"Solid, liquid, and gas",Mitochondria,Light travels faster than sound,C) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Choose the correct answer: What is inertia?,Physics,The tendency of an object to resist a change in its state of motion,The smallest unit of matter that retains the properties of an element,Transpiration,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Choose the correct answer: What are the three states of matter commonly studied in basic science?,"Solid, liquid, and gas",Nitrogen,Charles Darwin,Biology,"A) Solid, liquid, and gas","The three common states of matter are solid, liquid, and gas, each with distinct molecular arrangements.",Science,Matter
What is the powerhouse of the cell?,Mitochondria,Charles Darwin,7,"Approximately 300,000 km per second",A) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Which option correctly answers this: Which vitamin is produced when skin is exposed to sunlight?,Alexander Fleming,Vitamin D,Hot air rising,Transpiration,B) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
Quiz question: What causes a rainbow?,Transpiration,The genetic material that carries hereditary information,Refraction and dispersion of sunlight through water droplets,Heart,C) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
Quiz question: What is the function of red blood cells?,Geology,The genetic material that carries hereditary information,To carry oxygen throughout the body,Oxygen,C) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Choose the correct answer: Which organ pumps blood through the human body?,Heart,Mitochondria,The Law of Inertia,The process by which plants convert sunlight into chemical energy,A) Heart,The heart is a muscular organ that pumps blood throughout the circulatory system.,Science,Biology
What is an ecosystem?,Seismology,About 37°C,A community of living organisms interacting with their physical environment,Geology,C) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Choose the correct answer: What everyday phenomenon is explained by the fact that hot air is less dense than cold air?,Hot air rising,Heart,The smallest unit of matter that retains the properties of an element,Dmitri Mendeleev,A) Hot air rising,"Hot air rises because it is less dense than cooler surrounding air, a principle used in hot air balloons.",Science,Everyday Science
Choose the correct answer: Which blood cells help fight infection?,Seismology,White blood cells,Heart,Newton,B) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
"Quiz question: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",The process by which plants convert sunlight into chemical energy,Chemistry,Isaac Newton,The genetic material that carries hereditary information,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Which option correctly answers this: What is the unit of electrical resistance?,The process of a gas turning into a liquid,About 37°C,A substance that releases hydrogen ions in water and has a pH below 7,Ohm,D) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
What is friction?,Newton,Ohm,A force that resists relative motion between two surfaces,Metamorphosis,C) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
Which option correctly answers this: What is inertia?,A force that resists relative motion between two surfaces,Seismology,The smallest unit of matter that retains the properties of an element,The tendency of an object to resist a change in its state of motion,D) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
"Quiz question: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Isaac Newton,100°C,Solar energy,Alexander Fleming,A) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Which option correctly answers this: What force keeps planets in orbit around the sun?,Gravity,A substance that releases hydrogen ions in water and has a pH below 7,Geology,Metamorphosis,A) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
Choose the correct answer: What is a base (chemistry)?,A substance with a pH above 7 that can neutralize acids,Charles Darwin,The tendency of an object to resist a change in its state of motion,Ohm,A) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
Which option correctly answers this: Who is known for the theory of evolution by natural selection?,7,Charles Darwin,Newton,About 37°C,B) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Science,Scientists
Choose the correct answer: What is the study of living organisms called?,Biology,The movement of water molecules through a semi-permeable membrane,A substance that releases hydrogen ions in water and has a pH below 7,Transpiration,A) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Choose the correct answer: What is the powerhouse of the cell?,About 37°C,A community of living organisms interacting with their physical environment,Mitochondria,Dmitri Mendeleev,C) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Which option correctly answers this: Which metal is liquid at room temperature?,Alexander Fleming,Mercury,Mitochondria,Light travels faster than sound,B) Mercury,Mercury is the only metal that exists in liquid form at standard room temperature.,Science,Chemistry
Quiz question: What is the main gas that makes up Earth's atmosphere by volume?,Chemistry,Vitamin D,Nitrogen,A substance that releases hydrogen ions in water and has a pH below 7,C) Nitrogen,"Nitrogen makes up about 78% of Earth's atmosphere by volume, more than any other gas.",Science,Earth Science
What is the human body's normal average temperature (in Celsius)?,0°C,About 37°C,Nitrogen,Solar energy,B) About 37°C,The average normal human body temperature is approximately 37°C (98.6°F).,Science,Biology
Which option correctly answers this: What is evaporation?,The process of a liquid turning into vapor,Mitochondria,A substance with a pH above 7 that can neutralize acids,Biology,A) The process of a liquid turning into vapor,"Evaporation is the process by which a liquid changes into a gas or vapor, typically due to heat.",Science,Earth Science
Quiz question: What is an atom?,The smallest unit of matter that retains the properties of an element,Physics,Nitrogen,Biology,A) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
What is the study of earthquakes called?,The process by which plants convert sunlight into chemical energy,Anything that has mass and occupies space,Albert Einstein,Seismology,D) Seismology,Seismology is the scientific study of earthquakes and the movement of seismic waves through the Earth.,Science,Earth Science
Choose the correct answer: Why do we see lightning before we hear thunder?,Light travels faster than sound,Skin,A community of living organisms interacting with their physical environment,Vitamin D,A) Light travels faster than sound,"Light travels much faster than sound, so we see a lightning flash before we hear the resulting thunder.",Science,Everyday Science
What is an atom?,The smallest unit of matter that retains the properties of an element,Anything that has mass and occupies space,Skin,Dmitri Mendeleev,A) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Quiz question: What is osmosis?,The movement of water molecules through a semi-permeable membrane,Light travels faster than sound,Dmitri Mendeleev,Mercury,A) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
Which option correctly answers this: Which vitamin is produced when skin is exposed to sunlight?,White blood cells,To carry oxygen throughout the body,Dmitri Mendeleev,Vitamin D,D) Vitamin D,The human body synthesizes Vitamin D in the skin upon exposure to sunlight.,Science,Biology
What is the unit of electrical resistance?,The process of a gas turning into a liquid,Ohm,Gravity,The process by which plants convert sunlight into chemical energy,B) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
What is osmosis?,7,"Approximately 300,000 km per second",White blood cells,The movement of water molecules through a semi-permeable membrane,D) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
Choose the correct answer: What is the main gas that makes up Earth's atmosphere by volume?,Hot air rising,Solar energy,"Approximately 300,000 km per second",Nitrogen,D) Nitrogen,"Nitrogen makes up about 78% of Earth's atmosphere by volume, more than any other gas.",Science,Earth Science
Which option correctly answers this: What is the SI unit of force?,Newton,Heart,Nitrogen,Chemistry,A) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Which option correctly answers this: Why does ice float on water?,"Solid, liquid, and gas",Ice is less dense than liquid water,The genetic material that carries hereditary information,Physics,B) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Choose the correct answer: What is the process of a solid turning directly into a gas called?,Transpiration,Sublimation,"Solid, liquid, and gas",Vitamin D,B) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
Quiz question: What is matter?,Isaac Newton,7,Anything that has mass and occupies space,A substance that releases hydrogen ions in water and has a pH below 7,C) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
Choose the correct answer: What is an ecosystem?,Isaac Newton,"Solid, liquid, and gas",A community of living organisms interacting with their physical environment,The genetic material that carries hereditary information,C) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Quiz question: What is inertia?,Vitamin D,The tendency of an object to resist a change in its state of motion,Metamorphosis,0°C,B) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
"Choose the correct answer: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",White blood cells,Transpiration,Isaac Newton,The genetic material that carries hereditary information,C) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Which option correctly answers this: What is Newton's First Law of Motion also known as?,Hot air rising,To carry oxygen throughout the body,The Law of Inertia,The process of a liquid turning into vapor,C) The Law of Inertia,"Newton's First Law, the Law of Inertia, states that an object remains at rest or in uniform motion unless acted upon by a force.",Science,Force & Motion
Which option correctly answers this: What everyday phenomenon is explained by the fact that hot air is less dense than cold air?,Metamorphosis,Transpiration,Hot air rising,O,C) Hot air rising,"Hot air rises because it is less dense than cooler surrounding air, a principle used in hot air balloons.",Science,Everyday Science
Choose the correct answer: What is the function of red blood cells?,A substance that releases hydrogen ions in water and has a pH below 7,Skin,Chemistry,To carry oxygen throughout the body,D) To carry oxygen throughout the body,"Red blood cells contain hemoglobin, which binds to oxygen and transports it throughout the body.",Science,Biology
Choose the correct answer: Who discovered penicillin?,A substance with a pH above 7 that can neutralize acids,Alexander Fleming,Hot air rising,Charles Darwin,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Quiz question: What is inertia?,Metamorphosis,Newton,"Approximately 300,000 km per second",The tendency of an object to resist a change in its state of motion,D) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Choose the correct answer: What everyday phenomenon is explained by the fact that hot air is less dense than cold air?,Isaac Newton,Hot air rising,Newton,Gravity,B) Hot air rising,"Hot air rises because it is less dense than cooler surrounding air, a principle used in hot air balloons.",Science,Everyday Science
Quiz question: What is the freezing point of water in Celsius?,The process of a gas turning into a liquid,Albert Einstein,0°C,Skin,C) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
What everyday phenomenon is explained by the fact that hot air is less dense than cold air?,The Law of Inertia,About 37°C,Hot air rising,The genetic material that carries hereditary information,C) Hot air rising,"Hot air rises because it is less dense than cooler surrounding air, a principle used in hot air balloons.",Science,Everyday Science
What is the freezing point of water in Celsius?,Dmitri Mendeleev,0°C,Sublimation,Skin,B) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
Quiz question: What are the three states of matter commonly studied in basic science?,Chemistry,Ohm,"Solid, liquid, and gas",A substance that releases hydrogen ions in water and has a pH below 7,"C) Solid, liquid, and gas","The three common states of matter are solid, liquid, and gas, each with distinct molecular arrangements.",Science,Matter
Quiz question: What is the freezing point of water in Celsius?,0°C,Transpiration,The movement of water molecules through a semi-permeable membrane,A community of living organisms interacting with their physical environment,A) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
"Choose the correct answer: What is the study of the origin, history, and structure of the Earth called?",Geology,The tendency of an object to resist a change in its state of motion,The Law of Inertia,Nitrogen,A) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
Choose the correct answer: What is matter?,Anything that has mass and occupies space,Biology,Vitamin D,Oxygen,A) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
What is the study of living organisms called?,0°C,Charles Darwin,Nitrogen,Biology,D) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Quiz question: What is the process of a solid turning directly into a gas called?,Nitrogen,"Approximately 300,000 km per second",Oxygen,Sublimation,D) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
Choose the correct answer: What is a base (chemistry)?,A substance with a pH above 7 that can neutralize acids,The tendency of an object to resist a change in its state of motion,Physics,About 37°C,A) A substance with a pH above 7 that can neutralize acids,"A base is a substance with a pH above 7, capable of neutralizing acids in a chemical reaction.",Science,Chemistry
Choose the correct answer: What is the study of earthquakes called?,Gravity,The tendency of an object to resist a change in its state of motion,Ice is less dense than liquid water,Seismology,D) Seismology,Seismology is the scientific study of earthquakes and the movement of seismic waves through the Earth.,Science,Earth Science
Which scientist proposed the theory of relativity?,Mercury,Seismology,Albert Einstein,Dmitri Mendeleev,C) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
Choose the correct answer: Which scientist proposed the theory of relativity?,Skin,Albert Einstein,A force that resists relative motion between two surfaces,The process of a gas turning into a liquid,B) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
Quiz question: What is the unit of electrical resistance?,Chemistry,Ohm,A substance with a pH above 7 that can neutralize acids,White blood cells,B) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Which option correctly answers this: What is the study of matter and energy called?,Physics,The tendency of an object to resist a change in its state of motion,Geology,Gravity,A) Physics,"Physics is the branch of science that studies matter, energy, and the forces between them.",Science,Physics
Quiz question: What is friction?,A force that resists relative motion between two surfaces,The process of a liquid turning into vapor,Transpiration,Skin,A) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
Which option correctly answers this: What is condensation?,Albert Einstein,Alexander Fleming,Geology,The process of a gas turning into a liquid,D) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Which option correctly answers this: What is an ecosystem?,Biology,A community of living organisms interacting with their physical environment,Anything that has mass and occupies space,Skin,B) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Choose the correct answer: What is inertia?,The tendency of an object to resist a change in its state of motion,Charles Darwin,White blood cells,The process of a gas turning into a liquid,A) The tendency of an object to resist a change in its state of motion,"Inertia is the natural tendency of an object to resist changes to its state of motion, as described by Newton's First Law.",Science,Force & Motion
Choose the correct answer: What is the largest organ in the human body?,Light travels faster than sound,Skin,Hot air rising,The genetic material that carries hereditary information,B) Skin,"The skin is the largest organ of the human body, covering and protecting internal tissues.",Science,Biology
Which option correctly answers this: What is condensation?,"Solid, liquid, and gas",A force that resists relative motion between two surfaces,O,The process of a gas turning into a liquid,D) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Quiz question: What is the largest organ in the human body?,O,Skin,Solar energy,Geology,B) Skin,"The skin is the largest organ of the human body, covering and protecting internal tissues.",Science,Biology
Quiz question: What is the chemical formula of water?,A community of living organisms interacting with their physical environment,0°C,Heart,H₂O,D) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
"Quiz question: What is the study of the origin, history, and structure of the Earth called?",Solar energy,Geology,Charles Darwin,Biology,B) Geology,"Geology is the scientific study of the Earth's physical structure, substances, history, and processes.",Science,Earth Science
"Choose the correct answer: Who is credited with discovering gravity through observations including a falling apple, according to popular legend?",Isaac Newton,Alexander Fleming,A community of living organisms interacting with their physical environment,About 37°C,A) Isaac Newton,"Sir Isaac Newton is credited with formulating the law of universal gravitation, popularly linked to the story of a falling apple.",Science,Scientists
Choose the correct answer: What is friction?,A force that resists relative motion between two surfaces,Seismology,0°C,Heart,A) A force that resists relative motion between two surfaces,Friction is a force that opposes the relative motion of two surfaces in contact.,Science,Force & Motion
What gas do humans need for respiration?,Oxygen,Refraction and dispersion of sunlight through water droplets,7,"Solid, liquid, and gas",A) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
Quiz question: Which scientist proposed the theory of relativity?,Gravity,Albert Einstein,Sublimation,Metamorphosis,B) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
Quiz question: What is the human body's normal average temperature (in Celsius)?,Refraction and dispersion of sunlight through water droplets,7,The process of a gas turning into a liquid,About 37°C,D) About 37°C,The average normal human body temperature is approximately 37°C (98.6°F).,Science,Biology
What is the speed of light in a vacuum?,Biology,H₂O,"Approximately 300,000 km per second",A substance with a pH above 7 that can neutralize acids,"C) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
Quiz question: What is photosynthesis?,Transpiration,The genetic material that carries hereditary information,The process by which plants convert sunlight into chemical energy,About 37°C,C) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
What is the study of living organisms called?,Geology,Solar energy,The process of a liquid turning into vapor,Biology,D) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
What is the SI unit of force?,H₂O,Charles Darwin,A community of living organisms interacting with their physical environment,Newton,D) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
What is the freezing point of water in Celsius?,Biology,0°C,Isaac Newton,Anything that has mass and occupies space,B) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
Which option correctly answers this: What force keeps planets in orbit around the sun?,Gravity,Hot air rising,The tendency of an object to resist a change in its state of motion,Charles Darwin,A) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
What is the pH value of a neutral solution?,Geology,7,Refraction and dispersion of sunlight through water droplets,Biology,B) 7,"A neutral solution, like pure water, has a pH value of exactly 7 on the pH scale.",Science,Chemistry
Quiz question: What gas do humans need for respiration?,Physics,Hot air rising,Oxygen,The smallest unit of matter that retains the properties of an element,C) Oxygen,"Humans need oxygen for cellular respiration, which releases energy from food.",Science,Biology
Choose the correct answer: What is the process by which a caterpillar becomes a butterfly called?,Metamorphosis,The smallest unit of matter that retains the properties of an element,Skin,Oxygen,A) Metamorphosis,"Metamorphosis is the biological process of transformation, such as a caterpillar changing into a butterfly.",Science,Biology
Choose the correct answer: What causes a rainbow?,Ice is less dense than liquid water,A substance with a pH above 7 that can neutralize acids,Geology,Refraction and dispersion of sunlight through water droplets,D) Refraction and dispersion of sunlight through water droplets,"A rainbow forms when sunlight is refracted, dispersed, and reflected inside water droplets in the atmosphere.",Science,Physics
Quiz question: What is the speed of light in a vacuum?,To carry oxygen throughout the body,A community of living organisms interacting with their physical environment,Dmitri Mendeleev,"Approximately 300,000 km per second","D) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
Choose the correct answer: Which metal is liquid at room temperature?,Alexander Fleming,About 37°C,Gravity,Mercury,D) Mercury,Mercury is the only metal that exists in liquid form at standard room temperature.,Science,Chemistry
Choose the correct answer: Why do we see lightning before we hear thunder?,Dmitri Mendeleev,"Solid, liquid, and gas",Gravity,Light travels faster than sound,D) Light travels faster than sound,"Light travels much faster than sound, so we see a lightning flash before we hear the resulting thunder.",Science,Everyday Science
Choose the correct answer: What is the boiling point of water at sea level?,Heart,Vitamin D,100°C,Newton,C) 100°C,"At sea level (standard atmospheric pressure), water boils at 100°C (212°F).",Science,Physics
Which option correctly answers this: What is osmosis?,The genetic material that carries hereditary information,Solar energy,The movement of water molecules through a semi-permeable membrane,Mitochondria,C) The movement of water molecules through a semi-permeable membrane,Osmosis is the movement of water molecules across a semi-permeable membrane from a region of lower to higher solute concentration.,Science,Biology
Choose the correct answer: What is an atom?,"Solid, liquid, and gas",Vitamin D,A force that resists relative motion between two surfaces,The smallest unit of matter that retains the properties of an element,D) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Which metal is liquid at room temperature?,Albert Einstein,Biology,Mercury,The Law of Inertia,C) Mercury,Mercury is the only metal that exists in liquid form at standard room temperature.,Science,Chemistry
Quiz question: What is the process of a solid turning directly into a gas called?,Chemistry,White blood cells,Gravity,Sublimation,D) Sublimation,Sublimation is the process by which a solid changes directly into a gas without passing through a liquid state.,Science,Matter
Quiz question: What is the speed of light in a vacuum?,Skin,"Approximately 300,000 km per second","Solid, liquid, and gas",Vitamin D,"B) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
What are the three states of matter commonly studied in basic science?,O,"Solid, liquid, and gas",The process of a liquid turning into vapor,A substance with a pH above 7 that can neutralize acids,"B) Solid, liquid, and gas","The three common states of matter are solid, liquid, and gas, each with distinct molecular arrangements.",Science,Matter
Choose the correct answer: Why does ice float on water?,Ice is less dense than liquid water,Transpiration,The genetic material that carries hereditary information,O,A) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Which option correctly answers this: Which metal is liquid at room temperature?,A community of living organisms interacting with their physical environment,A force that resists relative motion between two surfaces,Mercury,Ice is less dense than liquid water,C) Mercury,Mercury is the only metal that exists in liquid form at standard room temperature.,Science,Chemistry
Who discovered penicillin?,O,Seismology,Nitrogen,Alexander Fleming,D) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Science,Scientific Discoveries
Choose the correct answer: What is an ecosystem?,A community of living organisms interacting with their physical environment,Oxygen,White blood cells,"Solid, liquid, and gas",A) A community of living organisms interacting with their physical environment,An ecosystem consists of a community of living organisms interacting with each other and their physical environment.,Science,Everyday Science
Which is a renewable source of energy?,Refraction and dispersion of sunlight through water droplets,A substance that releases hydrogen ions in water and has a pH below 7,100°C,Solar energy,D) Solar energy,"Solar energy is renewable because it comes from the sun, a source that will not run out on a human timescale.",Science,Energy
Quiz question: What is the SI unit of force?,Oxygen,Newton,Solar energy,The movement of water molecules through a semi-permeable membrane,B) Newton,"The SI unit of force is the Newton, named after Sir Isaac Newton.",Science,Physics
Quiz question: What is the process by which plants lose water through their leaves called?,Light travels faster than sound,The process of a gas turning into a liquid,The smallest unit of matter that retains the properties of an element,Transpiration,D) Transpiration,Transpiration is the process by which water evaporates from plant leaves through small pores called stomata.,Science,Biology
