Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Moore's Law can be best defined as which of the following?,An observation that the number of transistors on a chip doubles approximately every two years,"The fifth generation of mobile network technology, offering faster speeds",An unmanned aerial vehicle controlled remotely or autonomously,"A system of interlinked documents, invented by Tim Berners-Lee in 1989",A) An observation that the number of transistors on a chip doubles approximately every two years,"Moore's Law is an observation, credited to Gordon Moore, that the number of transistors on a computer chip tends to double roughly every two years.",Technology,Technology History
future technology can be best defined as which of the following?,Technologies anticipated or currently being developed that may shape the future,Delivering computing services like storage and processing over the internet,An observation that the number of transistors on a chip doubles approximately every two years,"A network of physical devices connected to the internet, able to exchange data",A) Technologies anticipated or currently being developed that may shape the future,Future technology refers to innovations that are anticipated to develop and shape society in the coming years and decades.,Technology,Future Technology
What is a self-driving car?,A vehicle that uses technology like sensors and AI to drive with minimal human input,A decentralized digital ledger technology used to record transactions securely,Technology related to portable communication devices like smartphones,New technology that is currently developing or will be developed over the next several years,A) A vehicle that uses technology like sensors and AI to drive with minimal human input,"A self-driving (autonomous) car uses sensors, cameras, and AI technology to navigate and drive with minimal or no human input.",Technology,Emerging Technology
Which option best explains the meaning of blockchain?,A decentralized digital ledger technology used to record transactions securely,"Technology that creates an immersive, computer-generated simulated environment",Technology related to portable communication devices like smartphones,Delivering computing services like storage and processing over the internet,A) A decentralized digital ledger technology used to record transactions securely,Blockchain is a decentralized digital ledger technology that records transactions across many computers securely and transparently.,Technology,Blockchain
Which of the following best describes cloud computing?,Technology that enables global connectivity and data exchange between computers,A security system that monitors and controls incoming and outgoing network traffic,The practice of protecting computer systems and data from digital attacks,Delivering computing services like storage and processing over the internet,D) Delivering computing services like storage and processing over the internet,"Cloud computing delivers computing services, such as storage and processing power, over the internet rather than local hardware.",Technology,Cloud Computing
a wearable device can be best defined as which of the following?,"A technology device worn on the body, like a smartwatch, often to track data",A business primarily focused on developing and selling technology products or services,A wireless networking technology that allows devices to connect to a network without cables,A vehicle that uses technology like sensors and AI to drive with minimal human input,"A) A technology device worn on the body, like a smartwatch, often to track data","A wearable device, like a smartwatch or fitness tracker, is worn on the body and often used to monitor health or activity data.",Technology,Mobile Technology
Choose the correct definition of future technology.,Using technology to perform tasks with minimal human intervention,Delivering computing services like storage and processing over the internet,Technologies anticipated or currently being developed that may shape the future,A business primarily focused on developing and selling technology products or services,C) Technologies anticipated or currently being developed that may shape the future,Future technology refers to innovations that are anticipated to develop and shape society in the coming years and decades.,Technology,Future Technology
Choose the correct definition of quantum computing.,"The fifth generation of mobile network technology, offering faster speeds","Technology related to the design, development, and use of computers",A facility used to house computer systems and networking equipment,An emerging computing paradigm that uses quantum mechanics to process information,D) An emerging computing paradigm that uses quantum mechanics to process information,Quantum computing is an emerging field that uses principles of quantum mechanics to process information in fundamentally new ways.,Technology,Quantum Computing
Which option best explains the meaning of augmented reality (AR)?,"The fifth generation of mobile network technology, offering faster speeds","A technology device worn on the body, like a smartwatch, often to track data",Technology that overlays digital information onto the real world,"A network of physical devices connected to the internet, able to exchange data",C) Technology that overlays digital information onto the real world,"Augmented reality (AR) overlays digital information, like images or data, onto a user's view of the real world.",Technology,Augmented Reality
Which option best explains the meaning of virtual reality (VR)?,A facility used to house computer systems and networking equipment,A business primarily focused on developing and selling technology products or services,Delivering computing services like storage and processing over the internet,"Technology that creates an immersive, computer-generated simulated environment","D) Technology that creates an immersive, computer-generated simulated environment","Virtual reality (VR) uses technology to create an immersive, computer-generated environment that a user can interact with.",Technology,Virtual Reality
Which option best explains the meaning of a drone?,The application of scientific knowledge for practical purposes,A facility used to house computer systems and networking equipment,An observation that the number of transistors on a chip doubles approximately every two years,An unmanned aerial vehicle controlled remotely or autonomously,D) An unmanned aerial vehicle controlled remotely or autonomously,A drone is an unmanned aerial vehicle that can be controlled remotely by a pilot or programmed to fly autonomously.,Technology,Robotics
Choose the correct definition of mobile technology.,A business primarily focused on developing and selling technology products or services,"Technology related to the design, development, and use of computers",A facility used to house computer systems and networking equipment,Technology related to portable communication devices like smartphones,D) Technology related to portable communication devices like smartphones,"Mobile technology encompasses portable communication devices, like smartphones and tablets, and the networks that support them.",Technology,Mobile Technology
Which option best explains the meaning of edge computing?,A security system that monitors and controls incoming and outgoing network traffic,"Technology that creates an immersive, computer-generated simulated environment","A system of interlinked documents, invented by Tim Berners-Lee in 1989","Processing data closer to where it is generated, rather than in a centralized location","D) Processing data closer to where it is generated, rather than in a centralized location",Edge computing processes data closer to where it is generated (like on a device) rather than sending it to a distant centralized data center.,Technology,Cloud Computing
Which of the following best describes a self-driving car?,A vehicle that uses technology like sensors and AI to drive with minimal human input,"A technology device worn on the body, like a smartwatch, often to track data","A foundational technology that enabled modern electronics, developed in 1947","Technology that creates an immersive, computer-generated simulated environment",A) A vehicle that uses technology like sensors and AI to drive with minimal human input,"A self-driving (autonomous) car uses sensors, cameras, and AI technology to navigate and drive with minimal or no human input.",Technology,Emerging Technology
Choose the correct definition of the invention of the transistor.,An emerging computing paradigm that uses quantum mechanics to process information,"A foundational technology that enabled modern electronics, developed in 1947",Technology that overlays digital information onto the real world,Technology related to portable communication devices like smartphones,"B) A foundational technology that enabled modern electronics, developed in 1947","The transistor, invented in 1947 at Bell Labs, is a foundational technology that enabled the development of modern electronics.",Technology,Famous Inventions
Which of the following best describes a firewall (cybersecurity)?,"A system of interlinked documents, invented by Tim Berners-Lee in 1989",A security system that monitors and controls incoming and outgoing network traffic,A technology enabling systems to learn patterns from data automatically,Technology that overlays digital information onto the real world,B) A security system that monitors and controls incoming and outgoing network traffic,"A firewall monitors and filters incoming and outgoing network traffic based on security rules, protecting a network from threats.",Technology,Cybersecurity
Choose the correct definition of 3D printing.,"Technology related to the design, development, and use of computers",A technology that creates three-dimensional physical objects from digital models,A technology enabling systems to learn patterns from data automatically,A vehicle that uses technology like sensors and AI to drive with minimal human input,B) A technology that creates three-dimensional physical objects from digital models,"3D printing is a technology that builds three-dimensional physical objects layer by layer, based on a digital design file.",Technology,3D Printing
Which statement correctly explains a data center?,"Technology related to the design, development, and use of computers",A facility used to house computer systems and networking equipment,Using technology to perform tasks with minimal human intervention,"A technology device worn on the body, like a smartwatch, often to track data",B) A facility used to house computer systems and networking equipment,"A data center is a facility that houses computer systems, servers, and networking equipment used to store and process data.",Technology,Computer Technology
What is edge computing?,"Processing data closer to where it is generated, rather than in a centralized location",An unmanned aerial vehicle controlled remotely or autonomously,Technology that overlays digital information onto the real world,A field involving the design and use of robots to perform tasks,"A) Processing data closer to where it is generated, rather than in a centralized location",Edge computing processes data closer to where it is generated (like on a device) rather than sending it to a distant centralized data center.,Technology,Cloud Computing
Choose the correct definition of a technology company.,A field involving the design and use of robots to perform tasks,"A network of physical devices connected to the internet, able to exchange data",A business primarily focused on developing and selling technology products or services,A vehicle that uses technology like sensors and AI to drive with minimal human input,C) A business primarily focused on developing and selling technology products or services,"A technology company is a business primarily focused on the research, development, and sale of technology products or services.",Technology,Technology Companies
Which option best explains the meaning of quantum computing?,An emerging computing paradigm that uses quantum mechanics to process information,An unmanned aerial vehicle controlled remotely or autonomously,Delivering computing services like storage and processing over the internet,A technology enabling systems to learn patterns from data automatically,A) An emerging computing paradigm that uses quantum mechanics to process information,Quantum computing is an emerging field that uses principles of quantum mechanics to process information in fundamentally new ways.,Technology,Quantum Computing
Choose the correct definition of a technology company.,A business primarily focused on developing and selling technology products or services,"Technology that creates an immersive, computer-generated simulated environment","A foundational technology that enabled modern electronics, developed in 1947",Technology that enables global connectivity and data exchange between computers,A) A business primarily focused on developing and selling technology products or services,"A technology company is a business primarily focused on the research, development, and sale of technology products or services.",Technology,Technology Companies
Which statement correctly explains augmented reality (AR)?,A vehicle that uses technology like sensors and AI to drive with minimal human input,A technology that creates three-dimensional physical objects from digital models,Technology that overlays digital information onto the real world,"Processing data closer to where it is generated, rather than in a centralized location",C) Technology that overlays digital information onto the real world,"Augmented reality (AR) overlays digital information, like images or data, onto a user's view of the real world.",Technology,Augmented Reality
Choose the correct definition of a data center.,A facility used to house computer systems and networking equipment,A vehicle that uses technology like sensors and AI to drive with minimal human input,New technology that is currently developing or will be developed over the next several years,"Technology related to the design, development, and use of computers",A) A facility used to house computer systems and networking equipment,"A data center is a facility that houses computer systems, servers, and networking equipment used to store and process data.",Technology,Computer Technology
Choose the correct definition of edge computing.,"Processing data closer to where it is generated, rather than in a centralized location",An unmanned aerial vehicle controlled remotely or autonomously,"A foundational technology that enabled modern electronics, developed in 1947","A technology device worn on the body, like a smartwatch, often to track data","A) Processing data closer to where it is generated, rather than in a centralized location",Edge computing processes data closer to where it is generated (like on a device) rather than sending it to a distant centralized data center.,Technology,Cloud Computing
Which statement correctly explains a self-driving car?,A vehicle that uses technology like sensors and AI to drive with minimal human input,The application of scientific knowledge for practical purposes,"A foundational technology that enabled modern electronics, developed in 1947",New technology that is currently developing or will be developed over the next several years,A) A vehicle that uses technology like sensors and AI to drive with minimal human input,"A self-driving (autonomous) car uses sensors, cameras, and AI technology to navigate and drive with minimal or no human input.",Technology,Emerging Technology
Choose the correct definition of a drone.,An unmanned aerial vehicle controlled remotely or autonomously,"A foundational technology that enabled modern electronics, developed in 1947","A system of interlinked documents, invented by Tim Berners-Lee in 1989",A security system that monitors and controls incoming and outgoing network traffic,A) An unmanned aerial vehicle controlled remotely or autonomously,A drone is an unmanned aerial vehicle that can be controlled remotely by a pilot or programmed to fly autonomously.,Technology,Robotics
Which statement correctly explains encryption (technology)?,New technology that is currently developing or will be developed over the next several years,The process of converting data into a coded form to prevent unauthorized access,An emerging computing paradigm that uses quantum mechanics to process information,Technologies anticipated or currently being developed that may shape the future,B) The process of converting data into a coded form to prevent unauthorized access,Encryption converts readable data into a coded format that can only be read by someone with the correct decryption key.,Technology,Cybersecurity
Which option best explains the meaning of the Internet of Things (IoT)?,A field involving the design and use of robots to perform tasks,"A network of physical devices connected to the internet, able to exchange data",A vehicle that uses technology like sensors and AI to drive with minimal human input,An unmanned aerial vehicle controlled remotely or autonomously,"B) A network of physical devices connected to the internet, able to exchange data","The Internet of Things (IoT) refers to a network of physical devices embedded with sensors, connected to exchange data over the internet.",Technology,Internet of Things
Choose the correct definition of quantum computing.,An emerging computing paradigm that uses quantum mechanics to process information,Technology that overlays digital information onto the real world,Delivering computing services like storage and processing over the internet,"A foundational technology that enabled modern electronics, developed in 1947",A) An emerging computing paradigm that uses quantum mechanics to process information,Quantum computing is an emerging field that uses principles of quantum mechanics to process information in fundamentally new ways.,Technology,Quantum Computing
Choose the correct definition of a technology company.,An unmanned aerial vehicle controlled remotely or autonomously,A field involving the design and use of robots to perform tasks,A business primarily focused on developing and selling technology products or services,"A system of interlinked documents, invented by Tim Berners-Lee in 1989",C) A business primarily focused on developing and selling technology products or services,"A technology company is a business primarily focused on the research, development, and sale of technology products or services.",Technology,Technology Companies
Which of the following best describes computer networking?,Connecting multiple computing devices to share resources and data,An unmanned aerial vehicle controlled remotely or autonomously,The application of scientific knowledge for practical purposes,A technology that creates three-dimensional physical objects from digital models,A) Connecting multiple computing devices to share resources and data,"Computer networking involves connecting multiple devices together to share resources, communicate, and exchange data.",Technology,Networking
Wi-Fi technology can be best defined as which of the following?,A wireless networking technology that allows devices to connect to a network without cables,Connecting multiple computing devices to share resources and data,A technology enabling systems to learn patterns from data automatically,"A technology device worn on the body, like a smartwatch, often to track data",A) A wireless networking technology that allows devices to connect to a network without cables,Wi-Fi is a wireless networking technology that allows devices to connect to a local network without physical cables.,Technology,Networking
computer technology can be best defined as which of the following?,A vehicle that uses technology like sensors and AI to drive with minimal human input,A facility used to house computer systems and networking equipment,New technology that is currently developing or will be developed over the next several years,"Technology related to the design, development, and use of computers","D) Technology related to the design, development, and use of computers","Computer technology encompasses the design, development, and use of computer hardware and software systems.",Technology,Computer Technology
Choose the correct definition of future technology.,Technologies anticipated or currently being developed that may shape the future,Technology that overlays digital information onto the real world,A field involving the design and use of robots to perform tasks,Delivering computing services like storage and processing over the internet,A) Technologies anticipated or currently being developed that may shape the future,Future technology refers to innovations that are anticipated to develop and shape society in the coming years and decades.,Technology,Future Technology
Which statement correctly explains technology?,The application of scientific knowledge for practical purposes,Technology related to portable communication devices like smartphones,"A network of physical devices connected to the internet, able to exchange data","A system of interlinked documents, invented by Tim Berners-Lee in 1989",A) The application of scientific knowledge for practical purposes,"Technology refers to the application of scientific knowledge and tools for practical purposes, especially in industry.",Technology,Technology Basics
Which option best explains the meaning of 5G technology?,Technology that enables global connectivity and data exchange between computers,"Technology that creates an immersive, computer-generated simulated environment",A technology that creates three-dimensional physical objects from digital models,"The fifth generation of mobile network technology, offering faster speeds","D) The fifth generation of mobile network technology, offering faster speeds","5G is the fifth generation of mobile network technology, offering significantly faster data speeds and lower latency than 4G.",Technology,Mobile Technology
Which of the following best describes a data center?,A facility used to house computer systems and networking equipment,The application of scientific knowledge for practical purposes,A technology enabling systems to learn patterns from data automatically,"A foundational technology that enabled modern electronics, developed in 1947",A) A facility used to house computer systems and networking equipment,"A data center is a facility that houses computer systems, servers, and networking equipment used to store and process data.",Technology,Computer Technology
Which of the following best describes mobile technology?,A vehicle that uses technology like sensors and AI to drive with minimal human input,Delivering computing services like storage and processing over the internet,Technology related to portable communication devices like smartphones,A technology that creates three-dimensional physical objects from digital models,C) Technology related to portable communication devices like smartphones,"Mobile technology encompasses portable communication devices, like smartphones and tablets, and the networks that support them.",Technology,Mobile Technology
Choose the correct definition of augmented reality (AR).,A technology that creates three-dimensional physical objects from digital models,Technology that overlays digital information onto the real world,A security system that monitors and controls incoming and outgoing network traffic,The process of converting data into a coded form to prevent unauthorized access,B) Technology that overlays digital information onto the real world,"Augmented reality (AR) overlays digital information, like images or data, onto a user's view of the real world.",Technology,Augmented Reality
Which statement correctly explains robotics?,An observation that the number of transistors on a chip doubles approximately every two years,"The fifth generation of mobile network technology, offering faster speeds",A field involving the design and use of robots to perform tasks,"Technology related to the design, development, and use of computers",C) A field involving the design and use of robots to perform tasks,"Robotics is a field of technology involving the design, construction, and use of robots to perform tasks automatically.",Technology,Robotics
automation can be best defined as which of the following?,Using technology to perform tasks with minimal human intervention,Connecting multiple computing devices to share resources and data,Technology that overlays digital information onto the real world,A wireless networking technology that allows devices to connect to a network without cables,A) Using technology to perform tasks with minimal human intervention,"Automation uses technology to perform tasks automatically, with minimal or no ongoing human intervention.",Technology,Automation
What is cloud computing?,Technology that overlays digital information onto the real world,Delivering computing services like storage and processing over the internet,The process of converting data into a coded form to prevent unauthorized access,A field involving the design and use of robots to perform tasks,B) Delivering computing services like storage and processing over the internet,"Cloud computing delivers computing services, such as storage and processing power, over the internet rather than local hardware.",Technology,Cloud Computing
Which statement correctly explains computer networking?,A facility used to house computer systems and networking equipment,Technology related to portable communication devices like smartphones,Technology that enables global connectivity and data exchange between computers,Connecting multiple computing devices to share resources and data,D) Connecting multiple computing devices to share resources and data,"Computer networking involves connecting multiple devices together to share resources, communicate, and exchange data.",Technology,Networking
technology can be best defined as which of the following?,The application of scientific knowledge for practical purposes,Technology that enables global connectivity and data exchange between computers,An emerging computing paradigm that uses quantum mechanics to process information,"Technology related to the design, development, and use of computers",A) The application of scientific knowledge for practical purposes,"Technology refers to the application of scientific knowledge and tools for practical purposes, especially in industry.",Technology,Technology Basics
Which of the following best describes the invention of the transistor?,Technology that overlays digital information onto the real world,"A foundational technology that enabled modern electronics, developed in 1947",A security system that monitors and controls incoming and outgoing network traffic,A decentralized digital ledger technology used to record transactions securely,"B) A foundational technology that enabled modern electronics, developed in 1947","The transistor, invented in 1947 at Bell Labs, is a foundational technology that enabled the development of modern electronics.",Technology,Famous Inventions
Which option best explains the meaning of the invention of the transistor?,"A foundational technology that enabled modern electronics, developed in 1947","Technology related to the design, development, and use of computers","A system of interlinked documents, invented by Tim Berners-Lee in 1989",An emerging computing paradigm that uses quantum mechanics to process information,"A) A foundational technology that enabled modern electronics, developed in 1947","The transistor, invented in 1947 at Bell Labs, is a foundational technology that enabled the development of modern electronics.",Technology,Famous Inventions
Wi-Fi technology can be best defined as which of the following?,A security system that monitors and controls incoming and outgoing network traffic,A wireless networking technology that allows devices to connect to a network without cables,An unmanned aerial vehicle controlled remotely or autonomously,"A foundational technology that enabled modern electronics, developed in 1947",B) A wireless networking technology that allows devices to connect to a network without cables,Wi-Fi is a wireless networking technology that allows devices to connect to a local network without physical cables.,Technology,Networking
the invention of the transistor can be best defined as which of the following?,Technologies anticipated or currently being developed that may shape the future,"A technology device worn on the body, like a smartwatch, often to track data","A foundational technology that enabled modern electronics, developed in 1947","Technology that creates an immersive, computer-generated simulated environment","C) A foundational technology that enabled modern electronics, developed in 1947","The transistor, invented in 1947 at Bell Labs, is a foundational technology that enabled the development of modern electronics.",Technology,Famous Inventions
Choose the correct definition of augmented reality (AR).,Technology that overlays digital information onto the real world,A decentralized digital ledger technology used to record transactions securely,"Technology that creates an immersive, computer-generated simulated environment",The application of scientific knowledge for practical purposes,A) Technology that overlays digital information onto the real world,"Augmented reality (AR) overlays digital information, like images or data, onto a user's view of the real world.",Technology,Augmented Reality
What is blockchain?,New technology that is currently developing or will be developed over the next several years,A field involving the design and use of robots to perform tasks,A technology enabling systems to learn patterns from data automatically,A decentralized digital ledger technology used to record transactions securely,D) A decentralized digital ledger technology used to record transactions securely,Blockchain is a decentralized digital ledger technology that records transactions across many computers securely and transparently.,Technology,Blockchain
Which option best explains the meaning of edge computing?,"A technology device worn on the body, like a smartwatch, often to track data",A security system that monitors and controls incoming and outgoing network traffic,"Processing data closer to where it is generated, rather than in a centralized location",Technology that overlays digital information onto the real world,"C) Processing data closer to where it is generated, rather than in a centralized location",Edge computing processes data closer to where it is generated (like on a device) rather than sending it to a distant centralized data center.,Technology,Cloud Computing
What is edge computing?,"Processing data closer to where it is generated, rather than in a centralized location","Technology that creates an immersive, computer-generated simulated environment","Technology related to the design, development, and use of computers",Connecting multiple computing devices to share resources and data,"A) Processing data closer to where it is generated, rather than in a centralized location",Edge computing processes data closer to where it is generated (like on a device) rather than sending it to a distant centralized data center.,Technology,Cloud Computing
the invention of the World Wide Web can be best defined as which of the following?,The practice of protecting computer systems and data from digital attacks,"Technology related to the design, development, and use of computers","A system of interlinked documents, invented by Tim Berners-Lee in 1989",An unmanned aerial vehicle controlled remotely or autonomously,"C) A system of interlinked documents, invented by Tim Berners-Lee in 1989","The World Wide Web was invented by Tim Berners-Lee in 1989, revolutionizing how information is shared and accessed online.",Technology,Famous Inventions
Which of the following best describes machine learning (as a technology)?,Using technology to perform tasks with minimal human intervention,A technology enabling systems to learn patterns from data automatically,The application of scientific knowledge for practical purposes,A technology that creates three-dimensional physical objects from digital models,B) A technology enabling systems to learn patterns from data automatically,"Machine learning, a subset of AI technology, enables systems to learn patterns from data without being explicitly programmed for each task.",Technology,Emerging Technology
Choose the correct definition of robotics.,A wireless networking technology that allows devices to connect to a network without cables,"Technology that creates an immersive, computer-generated simulated environment",A field involving the design and use of robots to perform tasks,"The fifth generation of mobile network technology, offering faster speeds",C) A field involving the design and use of robots to perform tasks,"Robotics is a field of technology involving the design, construction, and use of robots to perform tasks automatically.",Technology,Robotics
a data center can be best defined as which of the following?,A field involving the design and use of robots to perform tasks,An emerging computing paradigm that uses quantum mechanics to process information,A facility used to house computer systems and networking equipment,"The fifth generation of mobile network technology, offering faster speeds",C) A facility used to house computer systems and networking equipment,"A data center is a facility that houses computer systems, servers, and networking equipment used to store and process data.",Technology,Computer Technology
Which statement correctly explains a drone?,An unmanned aerial vehicle controlled remotely or autonomously,A business primarily focused on developing and selling technology products or services,Technology that overlays digital information onto the real world,A decentralized digital ledger technology used to record transactions securely,A) An unmanned aerial vehicle controlled remotely or autonomously,A drone is an unmanned aerial vehicle that can be controlled remotely by a pilot or programmed to fly autonomously.,Technology,Robotics
Which statement correctly explains automation?,Using technology to perform tasks with minimal human intervention,The process of converting data into a coded form to prevent unauthorized access,The application of scientific knowledge for practical purposes,A technology that creates three-dimensional physical objects from digital models,A) Using technology to perform tasks with minimal human intervention,"Automation uses technology to perform tasks automatically, with minimal or no ongoing human intervention.",Technology,Automation
Which statement correctly explains cloud computing?,Delivering computing services like storage and processing over the internet,A business primarily focused on developing and selling technology products or services,New technology that is currently developing or will be developed over the next several years,Using technology to perform tasks with minimal human intervention,A) Delivering computing services like storage and processing over the internet,"Cloud computing delivers computing services, such as storage and processing power, over the internet rather than local hardware.",Technology,Cloud Computing
Which of the following best describes encryption (technology)?,The process of converting data into a coded form to prevent unauthorized access,Technology related to portable communication devices like smartphones,A technology enabling systems to learn patterns from data automatically,A security system that monitors and controls incoming and outgoing network traffic,A) The process of converting data into a coded form to prevent unauthorized access,Encryption converts readable data into a coded format that can only be read by someone with the correct decryption key.,Technology,Cybersecurity
What is blockchain?,"A technology device worn on the body, like a smartwatch, often to track data",A decentralized digital ledger technology used to record transactions securely,Using technology to perform tasks with minimal human intervention,"A network of physical devices connected to the internet, able to exchange data",B) A decentralized digital ledger technology used to record transactions securely,Blockchain is a decentralized digital ledger technology that records transactions across many computers securely and transparently.,Technology,Blockchain
Which option best explains the meaning of 5G technology?,A technology enabling systems to learn patterns from data automatically,Technology that overlays digital information onto the real world,A business primarily focused on developing and selling technology products or services,"The fifth generation of mobile network technology, offering faster speeds","D) The fifth generation of mobile network technology, offering faster speeds","5G is the fifth generation of mobile network technology, offering significantly faster data speeds and lower latency than 4G.",Technology,Mobile Technology
Which option best explains the meaning of mobile technology?,Technology related to portable communication devices like smartphones,"A technology device worn on the body, like a smartwatch, often to track data",An emerging computing paradigm that uses quantum mechanics to process information,An observation that the number of transistors on a chip doubles approximately every two years,A) Technology related to portable communication devices like smartphones,"Mobile technology encompasses portable communication devices, like smartphones and tablets, and the networks that support them.",Technology,Mobile Technology
Choose the correct definition of a technology company.,"Technology that creates an immersive, computer-generated simulated environment",A business primarily focused on developing and selling technology products or services,Connecting multiple computing devices to share resources and data,"Technology related to the design, development, and use of computers",B) A business primarily focused on developing and selling technology products or services,"A technology company is a business primarily focused on the research, development, and sale of technology products or services.",Technology,Technology Companies
Which option best explains the meaning of a drone?,An unmanned aerial vehicle controlled remotely or autonomously,"Technology related to the design, development, and use of computers",The practice of protecting computer systems and data from digital attacks,An emerging computing paradigm that uses quantum mechanics to process information,A) An unmanned aerial vehicle controlled remotely or autonomously,A drone is an unmanned aerial vehicle that can be controlled remotely by a pilot or programmed to fly autonomously.,Technology,Robotics
Choose the correct definition of internet technology.,Technology related to portable communication devices like smartphones,"A system of interlinked documents, invented by Tim Berners-Lee in 1989",New technology that is currently developing or will be developed over the next several years,Technology that enables global connectivity and data exchange between computers,D) Technology that enables global connectivity and data exchange between computers,Internet technology encompasses the systems and protocols that enable global connectivity and data exchange between computers.,Technology,Internet Technology
internet technology can be best defined as which of the following?,"A foundational technology that enabled modern electronics, developed in 1947",Technology that enables global connectivity and data exchange between computers,A wireless networking technology that allows devices to connect to a network without cables,New technology that is currently developing or will be developed over the next several years,B) Technology that enables global connectivity and data exchange between computers,Internet technology encompasses the systems and protocols that enable global connectivity and data exchange between computers.,Technology,Internet Technology
internet technology can be best defined as which of the following?,Using technology to perform tasks with minimal human intervention,A vehicle that uses technology like sensors and AI to drive with minimal human input,Technology related to portable communication devices like smartphones,Technology that enables global connectivity and data exchange between computers,D) Technology that enables global connectivity and data exchange between computers,Internet technology encompasses the systems and protocols that enable global connectivity and data exchange between computers.,Technology,Internet Technology
Choose the correct definition of automation.,An observation that the number of transistors on a chip doubles approximately every two years,A technology that creates three-dimensional physical objects from digital models,The application of scientific knowledge for practical purposes,Using technology to perform tasks with minimal human intervention,D) Using technology to perform tasks with minimal human intervention,"Automation uses technology to perform tasks automatically, with minimal or no ongoing human intervention.",Technology,Automation
Which of the following best describes Moore's Law?,A vehicle that uses technology like sensors and AI to drive with minimal human input,A field involving the design and use of robots to perform tasks,The application of scientific knowledge for practical purposes,An observation that the number of transistors on a chip doubles approximately every two years,D) An observation that the number of transistors on a chip doubles approximately every two years,"Moore's Law is an observation, credited to Gordon Moore, that the number of transistors on a computer chip tends to double roughly every two years.",Technology,Technology History
Which option best explains the meaning of encryption (technology)?,A business primarily focused on developing and selling technology products or services,The process of converting data into a coded form to prevent unauthorized access,Technologies anticipated or currently being developed that may shape the future,"Technology that creates an immersive, computer-generated simulated environment",B) The process of converting data into a coded form to prevent unauthorized access,Encryption converts readable data into a coded format that can only be read by someone with the correct decryption key.,Technology,Cybersecurity
Which of the following best describes emerging technology?,An emerging computing paradigm that uses quantum mechanics to process information,Connecting multiple computing devices to share resources and data,New technology that is currently developing or will be developed over the next several years,A security system that monitors and controls incoming and outgoing network traffic,C) New technology that is currently developing or will be developed over the next several years,Emerging technology refers to new or developing innovations that are expected to have significant impact in the coming years.,Technology,Emerging Technology
What is Wi-Fi technology?,A wireless networking technology that allows devices to connect to a network without cables,"Technology that creates an immersive, computer-generated simulated environment",Technology that enables global connectivity and data exchange between computers,An emerging computing paradigm that uses quantum mechanics to process information,A) A wireless networking technology that allows devices to connect to a network without cables,Wi-Fi is a wireless networking technology that allows devices to connect to a local network without physical cables.,Technology,Networking
Which option best explains the meaning of mobile technology?,Technology related to portable communication devices like smartphones,Using technology to perform tasks with minimal human intervention,Technologies anticipated or currently being developed that may shape the future,A vehicle that uses technology like sensors and AI to drive with minimal human input,A) Technology related to portable communication devices like smartphones,"Mobile technology encompasses portable communication devices, like smartphones and tablets, and the networks that support them.",Technology,Mobile Technology
Choose the correct definition of a drone.,A wireless networking technology that allows devices to connect to a network without cables,An emerging computing paradigm that uses quantum mechanics to process information,An unmanned aerial vehicle controlled remotely or autonomously,Technology that overlays digital information onto the real world,C) An unmanned aerial vehicle controlled remotely or autonomously,A drone is an unmanned aerial vehicle that can be controlled remotely by a pilot or programmed to fly autonomously.,Technology,Robotics
