Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What is the Rajya Sabha?,The movement of people from one place to another to live or work,An imaginary line dividing Earth into Northern and Southern Hemispheres,A body responsible for drafting a country's constitution,The upper house of the Indian Parliament,D) The upper house of the Indian Parliament,"The Rajya Sabha is the upper house of India's Parliament, representing the states and union territories.",Social Science,Government
Quiz question: What is meant by 'literacy rate'?,"A moral obligation of citizens, such as respecting the Constitution",A federal territory governed directly by the central government,Materials or substances occurring in nature that humans use,The percentage of a population that can read and write,D) The percentage of a population that can read and write,"Literacy rate refers to the percentage of a population, typically above a certain age, that is able to read and write.",Social Science,Population
Quiz question: What is meant by 'non-renewable natural resources'?,"Resources that can replenish naturally over time, like sunlight and wind",An imaginary line dividing Earth into Northern and Southern Hemispheres,The percentage of a population that can read and write,"Resources that take a very long time to form and can be depleted, like coal and petroleum","D) Resources that take a very long time to form and can be depleted, like coal and petroleum","Non-renewable natural resources, such as coal and petroleum, form over extremely long periods and can be depleted faster than they regenerate.",Social Science,Natural Resources
Quiz question: What are latitudes?,The movement of people from one place to another to live or work,The division of society into different layers or classes,Imaginary horizontal lines used to measure distance north or south of the equator,"The right of all adult citizens to vote, regardless of factors like caste or gender",C) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
Which option correctly answers this: What is meant by 'non-renewable natural resources'?,"Resources that take a very long time to form and can be depleted, like coal and petroleum",The upper house of the Indian Parliament,A body responsible for drafting a country's constitution,The division of society into different layers or classes,"A) Resources that take a very long time to form and can be depleted, like coal and petroleum","Non-renewable natural resources, such as coal and petroleum, form over extremely long periods and can be depleted faster than they regenerate.",Social Science,Natural Resources
Which option correctly answers this: What is a fundamental duty (Indian Constitution)?,"Problems that affect many people within a society, like poverty or inequality","A moral obligation of citizens, such as respecting the Constitution","Resources that can replenish naturally over time, like sunlight and wind",An official count of a population,"B) A moral obligation of citizens, such as respecting the Constitution","Fundamental Duties in the Indian Constitution are moral obligations of citizens, such as respecting the Constitution and protecting the environment.",Social Science,Indian Constitution
Choose the correct answer: What is civics?,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","The practice of cultivating land, growing crops, and raising livestock",The process of population shift from rural to urban areas,The study of the rights and duties of citizens and how government works,D) The study of the rights and duties of citizens and how government works,"Civics is the study of the rights and responsibilities of citizens, and the structure and function of government.",Social Science,Civics
Which option correctly answers this: What are natural resources?,To interpret laws and ensure justice,The number of people living per unit of area,The study of the rights and duties of citizens and how government works,Materials or substances occurring in nature that humans use,D) Materials or substances occurring in nature that humans use,"Natural resources are materials or substances that occur naturally, such as water, minerals, and forests, used by humans.",Social Science,Natural Resources
Which option correctly answers this: What is the role of the judiciary in a democracy?,An imaginary line dividing Earth into Northern and Southern Hemispheres,A set of fundamental principles by which a country is governed,To interpret laws and ensure justice,The movement of people from one place to another to live or work,C) To interpret laws and ensure justice,"The judiciary interprets laws, resolves disputes, and ensures that justice is upheld within a democratic system.",Social Science,Government
Quiz question: What is civics?,A federal territory governed directly by the central government,The study of the rights and duties of citizens and how government works,They allow citizens to choose their representatives,"Resources that can replenish naturally over time, like sunlight and wind",B) The study of the rights and duties of citizens and how government works,"Civics is the study of the rights and responsibilities of citizens, and the structure and function of government.",Social Science,Civics
Quiz question: What is meant by 'non-renewable natural resources'?,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",The ceremonial head of state,Imaginary vertical lines used to measure distance east or west of the Prime Meridian,"Resources that take a very long time to form and can be depleted, like coal and petroleum","D) Resources that take a very long time to form and can be depleted, like coal and petroleum","Non-renewable natural resources, such as coal and petroleum, form over extremely long periods and can be depleted faster than they regenerate.",Social Science,Natural Resources
Choose the correct answer: What is federalism?,A three-tier system of local self-government in rural India,A system of government where power is divided between central and state governments,A local governing body for urban areas like towns and cities,The percentage of a population that can read and write,B) A system of government where power is divided between central and state governments,Federalism is a governance system where power is constitutionally divided between a central authority and constituent states.,Social Science,Government
What is local self-government?,"A system where local bodies manage local affairs, like panchayats and municipalities","Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",A body responsible for drafting a country's constitution,A federal territory governed directly by the central government,"A) A system where local bodies manage local affairs, like panchayats and municipalities",Local self-government refers to systems like panchayats and municipalities that allow communities to manage their own local affairs.,Social Science,Government
Choose the correct answer: What is urbanization?,"The right of all adult citizens to vote, regardless of factors like caste or gender","A system of government by the people, typically through elected representatives",The process of population shift from rural to urban areas,"The study of society, social relationships, and institutions",C) The process of population shift from rural to urban areas,Urbanization refers to the increasing movement of people from rural areas to cities and towns.,Social Science,Indian Society
Choose the correct answer: What is the capital of India?,New Delhi,"The study of society, social relationships, and institutions","A guideline for governance included in the Indian Constitution, not legally enforceable","A moral obligation of citizens, such as respecting the Constitution",A) New Delhi,"New Delhi is the capital of India, serving as the seat of the central government.",Social Science,Geography
Quiz question: What does 'universal adult suffrage' mean?,They allow citizens to choose their representatives,"The right of all adult citizens to vote, regardless of factors like caste or gender","A system where local bodies manage local affairs, like panchayats and municipalities",An imaginary line dividing Earth into Northern and Southern Hemispheres,"B) The right of all adult citizens to vote, regardless of factors like caste or gender","Universal adult suffrage means all adult citizens have the right to vote, without restrictions based on caste, gender, or wealth.",Social Science,Civics
Which option correctly answers this: What is meant by the 'separation of powers'?,The movement of people from one place to another to live or work,They allow citizens to choose their representatives,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",To interpret laws and ensure justice,"C) Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","Separation of powers divides government functions among the legislative, executive, and judicial branches to prevent concentration of power.",Social Science,Government
What are natural resources?,Materials or substances occurring in nature that humans use,The process of population shift from rural to urban areas,The lower house of the Indian Parliament,The process by which a government collects money from citizens and businesses,A) Materials or substances occurring in nature that humans use,"Natural resources are materials or substances that occur naturally, such as water, minerals, and forests, used by humans.",Social Science,Natural Resources
Quiz question: What is federalism?,A system of government where power is divided between central and state governments,A federal territory governed directly by the central government,"Problems that affect many people within a society, like poverty or inequality","Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",A) A system of government where power is divided between central and state governments,Federalism is a governance system where power is constitutionally divided between a central authority and constituent states.,Social Science,Government
Quiz question: What is meant by 'literacy rate'?,A village-level local self-government body,A body responsible for drafting a country's constitution,It guarantees the right to life and personal liberty,The percentage of a population that can read and write,D) The percentage of a population that can read and write,"Literacy rate refers to the percentage of a population, typically above a certain age, that is able to read and write.",Social Science,Population
Which option correctly answers this: What is a directive principle of state policy?,An official count of a population,"A guideline for governance included in the Indian Constitution, not legally enforceable","Resources that can replenish naturally over time, like sunlight and wind",A local governing body for urban areas like towns and cities,"B) A guideline for governance included in the Indian Constitution, not legally enforceable","Directive Principles of State Policy are guidelines for governance included in the Indian Constitution, intended to guide policy though not legally enforceable in court.",Social Science,Indian Constitution
Which option correctly answers this: What is a Panchayati Raj system?,The number of people living per unit of area,An imaginary line dividing Earth into Northern and Southern Hemispheres,The process by which a government collects money from citizens and businesses,A three-tier system of local self-government in rural India,D) A three-tier system of local self-government in rural India,"The Panchayati Raj system is a three-tier structure of local self-government in rural India, from village to district level.",Social Science,Communities
Quiz question: How many fundamental rights are guaranteed by the Indian Constitution?,The number of people living per unit of area,"The study of society, social relationships, and institutions",Six,"A guideline for governance included in the Indian Constitution, not legally enforceable",C) Six,"The Indian Constitution originally guaranteed seven fundamental rights; the Right to Property was later removed, leaving six.",Social Science,Indian Constitution
Quiz question: What is meant by 'social issues'?,A body responsible for drafting a country's constitution,The division of society into different layers or classes,"A guideline for governance included in the Indian Constitution, not legally enforceable","Problems that affect many people within a society, like poverty or inequality","D) Problems that affect many people within a society, like poverty or inequality","Social issues are widespread problems within a society, such as poverty, inequality, or discrimination, that affect many people.",Social Science,Social Issues
What is meant by 'social stratification'?,A system of government where power is divided between central and state governments,The division of society into different layers or classes,"Problems that affect many people within a society, like poverty or inequality","Resources that can replenish naturally over time, like sunlight and wind",B) The division of society into different layers or classes,Social stratification refers to the way society is divided into different layers or classes based on factors like wealth or status.,Social Science,Sociology
Choose the correct answer: What is the role of the judiciary in a democracy?,A group of people living in the same area or sharing common interests,An official count of a population,To interpret laws and ensure justice,"The right of all adult citizens to vote, regardless of factors like caste or gender",C) To interpret laws and ensure justice,"The judiciary interprets laws, resolves disputes, and ensures that justice is upheld within a democratic system.",Social Science,Government
Which option correctly answers this: What are latitudes?,New Delhi,"The practice of cultivating land, growing crops, and raising livestock","The right of all adult citizens to vote, regardless of factors like caste or gender",Imaginary horizontal lines used to measure distance north or south of the equator,D) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
What is agriculture?,The division of society into different layers or classes,An official count of a population,"The practice of cultivating land, growing crops, and raising livestock",Materials or substances occurring in nature that humans use,"C) The practice of cultivating land, growing crops, and raising livestock","Agriculture is the practice of cultivating land, growing crops, and raising animals for food and other products.",Social Science,Natural Resources
Which option correctly answers this: What is the significance of Article 21 in the Indian Constitution?,"The right of all adult citizens to vote, regardless of factors like caste or gender","A guideline for governance included in the Indian Constitution, not legally enforceable",It guarantees the right to life and personal liberty,A group of people living in the same area or sharing common interests,C) It guarantees the right to life and personal liberty,Article 21 of the Indian Constitution guarantees the fundamental right to life and personal liberty.,Social Science,Indian Constitution
Which option correctly answers this: What is meant by 'social stratification'?,A set of fundamental principles by which a country is governed,The division of society into different layers or classes,Imaginary horizontal lines used to measure distance north or south of the equator,"Problems that affect many people within a society, like poverty or inequality",B) The division of society into different layers or classes,Social stratification refers to the way society is divided into different layers or classes based on factors like wealth or status.,Social Science,Sociology
Which option correctly answers this: How many fundamental rights are guaranteed by the Indian Constitution?,"A guideline for governance included in the Indian Constitution, not legally enforceable","The practice of cultivating land, growing crops, and raising livestock",An imaginary line dividing Earth into Northern and Southern Hemispheres,Six,D) Six,"The Indian Constitution originally guaranteed seven fundamental rights; the Right to Property was later removed, leaving six.",Social Science,Indian Constitution
Choose the correct answer: What is a 'Union Territory' in India?,A federal territory governed directly by the central government,"A system where local bodies manage local affairs, like panchayats and municipalities",New Delhi,The number of people living per unit of area,A) A federal territory governed directly by the central government,"A Union Territory in India is administered directly by the central government, unlike states which have their own elected governments.",Social Science,Government
Quiz question: What is a Gram Panchayat?,A village-level local self-government body,A set of fundamental principles by which a country is governed,Imaginary horizontal lines used to measure distance north or south of the equator,The ceremonial head of state,A) A village-level local self-government body,A Gram Panchayat is the local self-government institution at the village level in India.,Social Science,Communities
Which option correctly answers this: What is sociology?,"The study of society, social relationships, and institutions",The study of the rights and duties of citizens and how government works,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","Problems that affect many people within a society, like poverty or inequality","A) The study of society, social relationships, and institutions","Sociology is the study of human society, social behavior, relationships, and institutions.",Social Science,Sociology
What is migration (in social science)?,"Resources that can replenish naturally over time, like sunlight and wind",The movement of people from one place to another to live or work,The upper house of the Indian Parliament,A federal territory governed directly by the central government,B) The movement of people from one place to another to live or work,"Migration refers to the movement of people from one location to another, often for work, safety, or better living conditions.",Social Science,Social Issues
Choose the correct answer: What is the Lok Sabha?,"Resources that take a very long time to form and can be depleted, like coal and petroleum",The lower house of the Indian Parliament,"A system where local bodies manage local affairs, like panchayats and municipalities",New Delhi,B) The lower house of the Indian Parliament,"The Lok Sabha is the lower house of India's bicameral Parliament, with members directly elected by the public.",Social Science,Government
Quiz question: What is urbanization?,The process of population shift from rural to urban areas,A village-level local self-government body,"The principle that the state treats all religions equally, without favoring any one",A three-tier system of local self-government in rural India,A) The process of population shift from rural to urban areas,Urbanization refers to the increasing movement of people from rural areas to cities and towns.,Social Science,Indian Society
Quiz question: What is a Constituent Assembly?,A body responsible for drafting a country's constitution,A group of people living in the same area or sharing common interests,"The study of society, social relationships, and institutions",They allow citizens to choose their representatives,A) A body responsible for drafting a country's constitution,"A Constituent Assembly is a body of representatives tasked with drafting a country's constitution, as India's did between 1946 and 1949.",Social Science,Indian Constitution
What is a fundamental duty (Indian Constitution)?,The division of society into different layers or classes,"Problems that affect many people within a society, like poverty or inequality",The number of people living per unit of area,"A moral obligation of citizens, such as respecting the Constitution","D) A moral obligation of citizens, such as respecting the Constitution","Fundamental Duties in the Indian Constitution are moral obligations of citizens, such as respecting the Constitution and protecting the environment.",Social Science,Indian Constitution
Choose the correct answer: What is a constitution?,A set of fundamental principles by which a country is governed,The process by which a government collects money from citizens and businesses,The number of people living per unit of area,A local governing body for urban areas like towns and cities,A) A set of fundamental principles by which a country is governed,A constitution is the fundamental legal document that establishes the principles and structure of a country's government.,Social Science,Indian Constitution
Which option correctly answers this: What does the term 'population density' mean?,The percentage of a population that can read and write,"A guideline for governance included in the Indian Constitution, not legally enforceable",The number of people living per unit of area,A local governing body for urban areas like towns and cities,C) The number of people living per unit of area,"Population density measures how many people live within a given unit of land area, such as per square kilometer.",Social Science,Population
Quiz question: What are latitudes?,An official count of a population,Imaginary horizontal lines used to measure distance north or south of the equator,The study of the rights and duties of citizens and how government works,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",B) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
What is a Gram Panchayat?,The lower house of the Indian Parliament,Six,A village-level local self-government body,The division of society into different layers or classes,C) A village-level local self-government body,A Gram Panchayat is the local self-government institution at the village level in India.,Social Science,Communities
What is the equator?,An imaginary line dividing Earth into Northern and Southern Hemispheres,A local governing body for urban areas like towns and cities,A village-level local self-government body,"The principle that the state treats all religions equally, without favoring any one",A) An imaginary line dividing Earth into Northern and Southern Hemispheres,"The equator is an imaginary line around the Earth's middle, dividing it into the Northern and Southern Hemispheres.",Social Science,Geography
Quiz question: What is civics?,A federal territory governed directly by the central government,To interpret laws and ensure justice,The study of the rights and duties of citizens and how government works,"The practice of cultivating land, growing crops, and raising livestock",C) The study of the rights and duties of citizens and how government works,"Civics is the study of the rights and responsibilities of citizens, and the structure and function of government.",Social Science,Civics
Quiz question: What is democracy?,A village-level local self-government body,"The study of society, social relationships, and institutions","A guideline for governance included in the Indian Constitution, not legally enforceable","A system of government by the people, typically through elected representatives","D) A system of government by the people, typically through elected representatives","Democracy is a system of government in which power is vested in the people, usually exercised through elected representatives.",Social Science,Civics
What are natural resources?,The ceremonial head of state,The number of people living per unit of area,Materials or substances occurring in nature that humans use,New Delhi,C) Materials or substances occurring in nature that humans use,"Natural resources are materials or substances that occur naturally, such as water, minerals, and forests, used by humans.",Social Science,Natural Resources
What is federalism?,A village-level local self-government body,The process of population shift from rural to urban areas,A system of government where power is divided between central and state governments,The ceremonial head of state,C) A system of government where power is divided between central and state governments,Federalism is a governance system where power is constitutionally divided between a central authority and constituent states.,Social Science,Government
Choose the correct answer: What is meant by 'non-renewable natural resources'?,The movement of people from one place to another to live or work,A group of people living in the same area or sharing common interests,"Resources that take a very long time to form and can be depleted, like coal and petroleum",A local governing body for urban areas like towns and cities,"C) Resources that take a very long time to form and can be depleted, like coal and petroleum","Non-renewable natural resources, such as coal and petroleum, form over extremely long periods and can be depleted faster than they regenerate.",Social Science,Natural Resources
Quiz question: What are latitudes?,The movement of people from one place to another to live or work,A local governing body for urban areas like towns and cities,Imaginary horizontal lines used to measure distance north or south of the equator,"Resources that take a very long time to form and can be depleted, like coal and petroleum",C) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
What is a municipality?,The study of the rights and duties of citizens and how government works,A local governing body for urban areas like towns and cities,"Problems that affect many people within a society, like poverty or inequality",A three-tier system of local self-government in rural India,B) A local governing body for urban areas like towns and cities,A municipality is a local self-government body responsible for administration in urban areas such as towns and cities.,Social Science,Government
Quiz question: What are natural resources?,A three-tier system of local self-government in rural India,A group of people living in the same area or sharing common interests,Materials or substances occurring in nature that humans use,The study of the rights and duties of citizens and how government works,C) Materials or substances occurring in nature that humans use,"Natural resources are materials or substances that occur naturally, such as water, minerals, and forests, used by humans.",Social Science,Natural Resources
What is meant by 'social stratification'?,The division of society into different layers or classes,It guarantees the right to life and personal liberty,To interpret laws and ensure justice,The process of population shift from rural to urban areas,A) The division of society into different layers or classes,Social stratification refers to the way society is divided into different layers or classes based on factors like wealth or status.,Social Science,Sociology
What does 'universal adult suffrage' mean?,"The right of all adult citizens to vote, regardless of factors like caste or gender",An imaginary line dividing Earth into Northern and Southern Hemispheres,The number of people living per unit of area,It guarantees the right to life and personal liberty,"A) The right of all adult citizens to vote, regardless of factors like caste or gender","Universal adult suffrage means all adult citizens have the right to vote, without restrictions based on caste, gender, or wealth.",Social Science,Civics
Choose the correct answer: What does 'universal adult suffrage' mean?,A group of people living in the same area or sharing common interests,"A system of government by the people, typically through elected representatives",The percentage of a population that can read and write,"The right of all adult citizens to vote, regardless of factors like caste or gender","D) The right of all adult citizens to vote, regardless of factors like caste or gender","Universal adult suffrage means all adult citizens have the right to vote, without restrictions based on caste, gender, or wealth.",Social Science,Civics
Choose the correct answer: What are latitudes?,The division of society into different layers or classes,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",Imaginary horizontal lines used to measure distance north or south of the equator,A village-level local self-government body,C) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
What is meant by 'renewable natural resources'?,"Resources that can replenish naturally over time, like sunlight and wind",The division of society into different layers or classes,A set of fundamental principles by which a country is governed,A group of people living in the same area or sharing common interests,"A) Resources that can replenish naturally over time, like sunlight and wind","Renewable natural resources, such as sunlight, wind, and water, can replenish naturally over relatively short periods of time.",Social Science,Natural Resources
Choose the correct answer: What is meant by 'secularism' in the Indian context?,"The principle that the state treats all religions equally, without favoring any one",It guarantees the right to life and personal liberty,The lower house of the Indian Parliament,A local governing body for urban areas like towns and cities,"A) The principle that the state treats all religions equally, without favoring any one","Secularism, as practiced in India, means the state does not favor or discriminate against any particular religion.",Social Science,Indian Constitution
What is meant by the 'separation of powers'?,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",A set of fundamental principles by which a country is governed,The upper house of the Indian Parliament,A body responsible for drafting a country's constitution,"A) Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","Separation of powers divides government functions among the legislative, executive, and judicial branches to prevent concentration of power.",Social Science,Government
Choose the correct answer: What is a Constituent Assembly?,A body responsible for drafting a country's constitution,Imaginary vertical lines used to measure distance east or west of the Prime Meridian,"Resources that take a very long time to form and can be depleted, like coal and petroleum",The process by which a government collects money from citizens and businesses,A) A body responsible for drafting a country's constitution,"A Constituent Assembly is a body of representatives tasked with drafting a country's constitution, as India's did between 1946 and 1949.",Social Science,Indian Constitution
Which option correctly answers this: What is agriculture?,"The practice of cultivating land, growing crops, and raising livestock",The ceremonial head of state,A local governing body for urban areas like towns and cities,An official count of a population,"A) The practice of cultivating land, growing crops, and raising livestock","Agriculture is the practice of cultivating land, growing crops, and raising animals for food and other products.",Social Science,Natural Resources
What is meant by the 'separation of powers'?,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","The practice of cultivating land, growing crops, and raising livestock",A group of people living in the same area or sharing common interests,The movement of people from one place to another to live or work,"A) Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","Separation of powers divides government functions among the legislative, executive, and judicial branches to prevent concentration of power.",Social Science,Government
What is federalism?,"The practice of cultivating land, growing crops, and raising livestock",An imaginary line dividing Earth into Northern and Southern Hemispheres,A system of government where power is divided between central and state governments,"The right of all adult citizens to vote, regardless of factors like caste or gender",C) A system of government where power is divided between central and state governments,Federalism is a governance system where power is constitutionally divided between a central authority and constituent states.,Social Science,Government
Which option correctly answers this: What is a municipality?,They allow citizens to choose their representatives,A body responsible for drafting a country's constitution,A local governing body for urban areas like towns and cities,New Delhi,C) A local governing body for urban areas like towns and cities,A municipality is a local self-government body responsible for administration in urban areas such as towns and cities.,Social Science,Government
Choose the correct answer: What is the capital of India?,The number of people living per unit of area,A local governing body for urban areas like towns and cities,New Delhi,"Dividing government responsibilities among distinct branches, like legislative, executive, and judicial",C) New Delhi,"New Delhi is the capital of India, serving as the seat of the central government.",Social Science,Geography
What is local self-government?,To interpret laws and ensure justice,An imaginary line dividing Earth into Northern and Southern Hemispheres,The number of people living per unit of area,"A system where local bodies manage local affairs, like panchayats and municipalities","D) A system where local bodies manage local affairs, like panchayats and municipalities",Local self-government refers to systems like panchayats and municipalities that allow communities to manage their own local affairs.,Social Science,Government
Quiz question: What is meant by the 'separation of powers'?,The division of society into different layers or classes,"A moral obligation of citizens, such as respecting the Constitution","Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","The study of society, social relationships, and institutions","C) Dividing government responsibilities among distinct branches, like legislative, executive, and judicial","Separation of powers divides government functions among the legislative, executive, and judicial branches to prevent concentration of power.",Social Science,Government
Quiz question: What is agriculture?,"A system of government by the people, typically through elected representatives",A village-level local self-government body,"The practice of cultivating land, growing crops, and raising livestock","A system where local bodies manage local affairs, like panchayats and municipalities","C) The practice of cultivating land, growing crops, and raising livestock","Agriculture is the practice of cultivating land, growing crops, and raising animals for food and other products.",Social Science,Natural Resources
Choose the correct answer: What is the capital of India?,"The practice of cultivating land, growing crops, and raising livestock",New Delhi,An official count of a population,A local governing body for urban areas like towns and cities,B) New Delhi,"New Delhi is the capital of India, serving as the seat of the central government.",Social Science,Geography
Quiz question: What is the equator?,A body responsible for drafting a country's constitution,An imaginary line dividing Earth into Northern and Southern Hemispheres,"A system of government by the people, typically through elected representatives",A local governing body for urban areas like towns and cities,B) An imaginary line dividing Earth into Northern and Southern Hemispheres,"The equator is an imaginary line around the Earth's middle, dividing it into the Northern and Southern Hemispheres.",Social Science,Geography
Which option correctly answers this: What is a Constituent Assembly?,A body responsible for drafting a country's constitution,"The practice of cultivating land, growing crops, and raising livestock",Imaginary horizontal lines used to measure distance north or south of the equator,The percentage of a population that can read and write,A) A body responsible for drafting a country's constitution,"A Constituent Assembly is a body of representatives tasked with drafting a country's constitution, as India's did between 1946 and 1949.",Social Science,Indian Constitution
Which option correctly answers this: What does taxation mean?,The process by which a government collects money from citizens and businesses,"Resources that can replenish naturally over time, like sunlight and wind",An imaginary line dividing Earth into Northern and Southern Hemispheres,"A system of government by the people, typically through elected representatives",A) The process by which a government collects money from citizens and businesses,Taxation is the process by which governments collect money (taxes) from individuals and businesses to fund public services.,Social Science,Sociology
What is the role of the judiciary in a democracy?,Imaginary vertical lines used to measure distance east or west of the Prime Meridian,An official count of a population,To interpret laws and ensure justice,A federal territory governed directly by the central government,C) To interpret laws and ensure justice,"The judiciary interprets laws, resolves disputes, and ensures that justice is upheld within a democratic system.",Social Science,Government
Quiz question: What does taxation mean?,"Resources that take a very long time to form and can be depleted, like coal and petroleum",The division of society into different layers or classes,The movement of people from one place to another to live or work,The process by which a government collects money from citizens and businesses,D) The process by which a government collects money from citizens and businesses,Taxation is the process by which governments collect money (taxes) from individuals and businesses to fund public services.,Social Science,Sociology
Which option correctly answers this: What is a Panchayati Raj system?,Materials or substances occurring in nature that humans use,The division of society into different layers or classes,"Problems that affect many people within a society, like poverty or inequality",A three-tier system of local self-government in rural India,D) A three-tier system of local self-government in rural India,"The Panchayati Raj system is a three-tier structure of local self-government in rural India, from village to district level.",Social Science,Communities
What are natural resources?,They allow citizens to choose their representatives,Materials or substances occurring in nature that humans use,The number of people living per unit of area,"Resources that can replenish naturally over time, like sunlight and wind",B) Materials or substances occurring in nature that humans use,"Natural resources are materials or substances that occur naturally, such as water, minerals, and forests, used by humans.",Social Science,Natural Resources
Choose the correct answer: What does taxation mean?,To interpret laws and ensure justice,"Resources that take a very long time to form and can be depleted, like coal and petroleum",A village-level local self-government body,The process by which a government collects money from citizens and businesses,D) The process by which a government collects money from citizens and businesses,Taxation is the process by which governments collect money (taxes) from individuals and businesses to fund public services.,Social Science,Sociology
What is meant by 'social issues'?,An official count of a population,They allow citizens to choose their representatives,"Problems that affect many people within a society, like poverty or inequality","The practice of cultivating land, growing crops, and raising livestock","C) Problems that affect many people within a society, like poverty or inequality","Social issues are widespread problems within a society, such as poverty, inequality, or discrimination, that affect many people.",Social Science,Social Issues
Quiz question: What are latitudes?,Imaginary horizontal lines used to measure distance north or south of the equator,It guarantees the right to life and personal liberty,"The principle that the state treats all religions equally, without favoring any one",The ceremonial head of state,A) Imaginary horizontal lines used to measure distance north or south of the equator,Latitudes are imaginary horizontal lines on Earth's surface used to indicate distance north or south of the equator.,Social Science,Geography
Choose the correct answer: What is meant by 'secularism' in the Indian context?,"The principle that the state treats all religions equally, without favoring any one","The study of society, social relationships, and institutions","Resources that take a very long time to form and can be depleted, like coal and petroleum",The lower house of the Indian Parliament,"A) The principle that the state treats all religions equally, without favoring any one","Secularism, as practiced in India, means the state does not favor or discriminate against any particular religion.",Social Science,Indian Constitution
What is migration (in social science)?,"A moral obligation of citizens, such as respecting the Constitution","Resources that take a very long time to form and can be depleted, like coal and petroleum",The movement of people from one place to another to live or work,"The practice of cultivating land, growing crops, and raising livestock",C) The movement of people from one place to another to live or work,"Migration refers to the movement of people from one location to another, often for work, safety, or better living conditions.",Social Science,Social Issues
What is meant by 'social stratification'?,A group of people living in the same area or sharing common interests,The division of society into different layers or classes,The lower house of the Indian Parliament,It guarantees the right to life and personal liberty,B) The division of society into different layers or classes,Social stratification refers to the way society is divided into different layers or classes based on factors like wealth or status.,Social Science,Sociology
Quiz question: What does 'universal adult suffrage' mean?,A group of people living in the same area or sharing common interests,"The right of all adult citizens to vote, regardless of factors like caste or gender","Problems that affect many people within a society, like poverty or inequality","A system where local bodies manage local affairs, like panchayats and municipalities","B) The right of all adult citizens to vote, regardless of factors like caste or gender","Universal adult suffrage means all adult citizens have the right to vote, without restrictions based on caste, gender, or wealth.",Social Science,Civics
Choose the correct answer: What does the term 'population density' mean?,"A system of government by the people, typically through elected representatives",The number of people living per unit of area,The movement of people from one place to another to live or work,"The practice of cultivating land, growing crops, and raising livestock",B) The number of people living per unit of area,"Population density measures how many people live within a given unit of land area, such as per square kilometer.",Social Science,Population
Which option correctly answers this: What is federalism?,A set of fundamental principles by which a country is governed,A system of government where power is divided between central and state governments,The percentage of a population that can read and write,"The principle that the state treats all religions equally, without favoring any one",B) A system of government where power is divided between central and state governments,Federalism is a governance system where power is constitutionally divided between a central authority and constituent states.,Social Science,Government
