Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"Quiz question: Which is the largest river delta in India, formed by the Ganges and Brahmaputra?",The Shivalik Hills,The Yamuna,The Sundarbans Delta,The Nagarjuna Sagar Dam,C) The Sundarbans Delta,"The Sundarbans Delta, formed by the Ganges and Brahmaputra rivers, is the largest river delta in the world.",Mountains & Rivers (India Only),River Deltas
From which glacier does the Yamuna river originate?,The Sundarbans Delta,A high-altitude route through a mountain range,Yamunotri Glacier,The Alaknanda,C) Yamunotri Glacier,"The Yamuna river originates from the Yamunotri Glacier in the Himalayas, in Uttarakhand.",Mountains & Rivers (India Only),River Origins
Which option correctly answers this: Which is the longest river in India?,The Ganges,The Alaknanda,Yamunotri Glacier,The Bhagirathi,A) The Ganges,"The Ganges is the longest river in India, flowing about 2,525 km from the Himalayas to the Bay of Bengal.",Mountains & Rivers (India Only),Longest Rivers
Choose the correct answer: Which river does the Bhakra Nangal Dam impound?,Odisha,The Vindhya Range,Yamunotri Glacier,The Sutlej,D) The Sutlej,"The Bhakra Nangal Dam is built across the Sutlej river, forming the Gobind Sagar reservoir.",Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Yamuna,The Brahmaputra,The Sardar Sarovar Dam,A high-altitude route through a mountain range,B) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Which option correctly answers this: In which states does the Kaveri river primarily flow?,The Aravalli Range,Yamunotri Glacier,Tamil Nadu and Karnataka,The Yamuna,C) Tamil Nadu and Karnataka,"The Kaveri river flows primarily through Karnataka and Tamil Nadu, and is significant for irrigation in southern India.",Mountains & Rivers (India Only),Rivers by State
Which river is known as the 'Ganga of the South'?,Tamil Nadu and Karnataka,The Godavari,The Sardar Sarovar Dam,Odisha,B) The Godavari,The Godavari river is often referred to as the 'Ganga of the South' due to its significance in southern India.,Mountains & Rivers (India Only),Rivers by State
"Which option correctly answers this: Which Indian river is notable for flowing west into the Arabian Sea, unusual for major Indian rivers?",The Greater Himalayas,The Godavari,The Narmada,Tamil Nadu and Karnataka,C) The Narmada,"The Narmada is notable for flowing westward into the Arabian Sea, unlike most major Indian rivers that flow eastward.",Mountains & Rivers (India Only),River Origins
"Choose the correct answer: Which Indian river is notable for flowing west into the Arabian Sea, unusual for major Indian rivers?",The Narmada,The Himalayas,A high-altitude route through a mountain range,The Ganges,A) The Narmada,"The Narmada is notable for flowing westward into the Arabian Sea, unlike most major Indian rivers that flow eastward.",Mountains & Rivers (India Only),River Origins
Which option correctly answers this: Which is the second-longest river that flows entirely within India?,The Godavari,The Sardar Sarovar Dam,The Sundarbans Delta,The Eastern Ghats,A) The Godavari,"The Godavari, often called the 'Ganga of the South', is the second-longest river flowing entirely within India.",Mountains & Rivers (India Only),Longest Rivers
"Choose the correct answer: Which range lies between the Ganges plain and the Himalayas, forming its foothills?",The Bhagirathi,The Shivalik Hills,The Aravalli Range,The Sardar Sarovar Dam,B) The Shivalik Hills,The Shivalik Hills form the southernmost and lowest range of the Himalayan foothills.,Mountains & Rivers (India Only),Himalayas
Which is the highest peak located entirely within the state of Uttarakhand?,Jammu and Kashmir,Nanda Devi,The Alaknanda,The Ganges,B) Nanda Devi,"Nanda Devi, located in Uttarakhand, is the highest peak located entirely within India (excluding disputed border peaks).",Mountains & Rivers (India Only),Highest Peaks
Quiz question: Which is the highest mountain peak in India?,Kangchenjunga,The Sutlej,The Aravalli Range,The Sardar Sarovar Dam,A) Kangchenjunga,"Kangchenjunga, on the border of India and Nepal, is the highest peak located within India.",Mountains & Rivers (India Only),Highest Peaks
Choose the correct answer: Which tributary joins the Ganges at Allahabad (Prayagraj)?,The Nagarjuna Sagar Dam,The Yamuna,Odisha,The Vindhya Range,B) The Yamuna,The Yamuna river joins the Ganges at the sacred confluence in Prayagraj (Allahabad).,Mountains & Rivers (India Only),River Tributaries
Choose the correct answer: Which mountain range separates the Ganges plain from the Deccan Plateau?,The Greater Himalayas,The Alaknanda,The Aravalli Range,The Vindhya Range,D) The Vindhya Range,The Vindhya Range is often considered a traditional boundary separating northern India from the Deccan Plateau.,Mountains & Rivers (India Only),Indian Mountains
Which river is known as the 'Ganga of the South'?,The Brahmaputra,The Godavari,The Nagarjuna Sagar Dam,The Yamuna,B) The Godavari,The Godavari river is often referred to as the 'Ganga of the South' due to its significance in southern India.,Mountains & Rivers (India Only),Rivers by State
What is a tributary river?,The Himalayas,The Sardar Sarovar Dam,The Shivalik Hills,A smaller river or stream that flows into a larger river,D) A smaller river or stream that flows into a larger river,"A tributary is a smaller river or stream that flows into and joins a larger river, rather than directly into a sea or ocean.",Mountains & Rivers (India Only),River Tributaries
"Which option correctly answers this: What is the highest, snow-covered zone of the Himalayan range often called?",The Western Ghats,The Bhagirathi,Odisha,The Greater Himalayas,D) The Greater Himalayas,"The Greater Himalayas (Himadri) form the highest and northernmost range, containing the tallest peaks.",Mountains & Rivers (India Only),Himalayas
Quiz question: Which major dam is built across the Krishna river in Andhra Pradesh?,The Kosi,The Godavari,The Nagarjuna Sagar Dam,The Aravalli Range,C) The Nagarjuna Sagar Dam,"The Nagarjuna Sagar Dam is one of the largest masonry dams in the world, built across the Krishna river.",Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which major dam is built across the Narmada river?,The Godavari,The Alaknanda,The Western Ghats,The Sardar Sarovar Dam,D) The Sardar Sarovar Dam,The Sardar Sarovar Dam is a major dam built across the Narmada river in Gujarat.,Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which state does the Chenab river primarily flow through in India before entering Pakistan?,The Sundarbans Delta,The Greater Himalayas,Jammu and Kashmir,The Brahmaputra,C) Jammu and Kashmir,The Chenab river flows through the Jammu and Kashmir region of India before entering Pakistan.,Mountains & Rivers (India Only),Rivers by State
Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Nagarjuna Sagar Dam,The Alaknanda,Tamil Nadu and Karnataka,The Brahmaputra,D) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
"Which Indian river is notable for flowing west into the Arabian Sea, unusual for major Indian rivers?",The Eastern Ghats,The Sutlej,A high-altitude route through a mountain range,The Narmada,D) The Narmada,"The Narmada is notable for flowing westward into the Arabian Sea, unlike most major Indian rivers that flow eastward.",Mountains & Rivers (India Only),River Origins
Which option correctly answers this: Which is the second-longest river that flows entirely within India?,Jammu and Kashmir,The Godavari,The Yamuna,The Narmada,B) The Godavari,"The Godavari, often called the 'Ganga of the South', is the second-longest river flowing entirely within India.",Mountains & Rivers (India Only),Longest Rivers
Quiz question: Which is the oldest mountain range in India?,Odisha,A high-altitude route through a mountain range,The Aravalli Range,The Vindhya Range,C) The Aravalli Range,"The Aravalli Range, running through Rajasthan and neighboring states, is considered one of the oldest mountain ranges in the world.",Mountains & Rivers (India Only),Indian Mountains
Which is the highest mountain peak in India?,The Vindhya Range,Kangchenjunga,Nanda Devi,The Himalayas,B) Kangchenjunga,"Kangchenjunga, on the border of India and Nepal, is the highest peak located within India.",Mountains & Rivers (India Only),Highest Peaks
Which option correctly answers this: What is a tributary river?,The Shivalik Hills,A smaller river or stream that flows into a larger river,Nanda Devi,The Yamuna,B) A smaller river or stream that flows into a larger river,"A tributary is a smaller river or stream that flows into and joins a larger river, rather than directly into a sea or ocean.",Mountains & Rivers (India Only),River Tributaries
Choose the correct answer: Which tributary joins the Ganges at Allahabad (Prayagraj)?,Jammu and Kashmir,The Sutlej,The Narmada,The Yamuna,D) The Yamuna,The Yamuna river joins the Ganges at the sacred confluence in Prayagraj (Allahabad).,Mountains & Rivers (India Only),River Tributaries
"What is the highest, snow-covered zone of the Himalayan range often called?",The Nagarjuna Sagar Dam,Nanda Devi,The Godavari,The Greater Himalayas,D) The Greater Himalayas,"The Greater Himalayas (Himadri) form the highest and northernmost range, containing the tallest peaks.",Mountains & Rivers (India Only),Himalayas
Which is the highest peak located entirely within the state of Uttarakhand?,Nanda Devi,The Eastern Ghats,The Bhagirathi,Kangchenjunga,A) Nanda Devi,"Nanda Devi, located in Uttarakhand, is the highest peak located entirely within India (excluding disputed border peaks).",Mountains & Rivers (India Only),Highest Peaks
Choose the correct answer: Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Aravalli Range,The Brahmaputra,The Godavari,The Sutlej,B) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Choose the correct answer: Which river does the Bhakra Nangal Dam impound?,The Sutlej,The Kosi,The Yamuna,A high-altitude route through a mountain range,A) The Sutlej,"The Bhakra Nangal Dam is built across the Sutlej river, forming the Gobind Sagar reservoir.",Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which is the highest mountain peak in India?,The Bhagirathi,The Nagarjuna Sagar Dam,The Shivalik Hills,Kangchenjunga,D) Kangchenjunga,"Kangchenjunga, on the border of India and Nepal, is the highest peak located within India.",Mountains & Rivers (India Only),Highest Peaks
"Quiz question: What is the highest, snow-covered zone of the Himalayan range often called?",Kangchenjunga,The Alaknanda,The Greater Himalayas,The Eastern Ghats,C) The Greater Himalayas,"The Greater Himalayas (Himadri) form the highest and northernmost range, containing the tallest peaks.",Mountains & Rivers (India Only),Himalayas
Quiz question: Which river is the primary water source for the city of Delhi?,The Shivalik Hills,Odisha,The Nagarjuna Sagar Dam,The Yamuna,D) The Yamuna,The Yamuna river flows through Delhi and serves as a major water source for the city.,Mountains & Rivers (India Only),Rivers by State
Choose the correct answer: Which river is known as the 'Ganga of the South'?,A smaller river or stream that flows into a larger river,The Brahmaputra,Yamunotri Glacier,The Godavari,D) The Godavari,The Godavari river is often referred to as the 'Ganga of the South' due to its significance in southern India.,Mountains & Rivers (India Only),Rivers by State
Choose the correct answer: Which mountain range in India is known for containing the Nilgiri Hills?,Jammu and Kashmir,Kangchenjunga,Tamil Nadu and Karnataka,The Western Ghats,D) The Western Ghats,"The Nilgiri Hills, known for hill stations like Ooty, are part of the Western Ghats mountain range.",Mountains & Rivers (India Only),Indian Mountains
"Which state is the Hirakud Dam, built on the Mahanadi river, located in?",Odisha,Jammu and Kashmir,The Yamuna,Nanda Devi,A) Odisha,"The Hirakud Dam is located in Odisha and is built across the Mahanadi river, one of the longest dams in the world.",Mountains & Rivers (India Only),Dams & Reservoirs
Which option correctly answers this: Which mountain range in India is known for containing the Nilgiri Hills?,Jammu and Kashmir,The Vindhya Range,The Yamuna,The Western Ghats,D) The Western Ghats,"The Nilgiri Hills, known for hill stations like Ooty, are part of the Western Ghats mountain range.",Mountains & Rivers (India Only),Indian Mountains
Which major dam is built across the Krishna river in Andhra Pradesh?,A smaller river or stream that flows into a larger river,The Nagarjuna Sagar Dam,Yamunotri Glacier,The Bhagirathi,B) The Nagarjuna Sagar Dam,"The Nagarjuna Sagar Dam is one of the largest masonry dams in the world, built across the Krishna river.",Mountains & Rivers (India Only),Dams & Reservoirs
Which option correctly answers this: What is a tributary river?,Odisha,Yamunotri Glacier,Nanda Devi,A smaller river or stream that flows into a larger river,D) A smaller river or stream that flows into a larger river,"A tributary is a smaller river or stream that flows into and joins a larger river, rather than directly into a sea or ocean.",Mountains & Rivers (India Only),River Tributaries
Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Greater Himalayas,The Sutlej,The Brahmaputra,Odisha,C) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Which option correctly answers this: Which is the highest mountain peak in India?,The Alaknanda,The Bhagirathi,The Sundarbans Delta,Kangchenjunga,D) Kangchenjunga,"Kangchenjunga, on the border of India and Nepal, is the highest peak located within India.",Mountains & Rivers (India Only),Highest Peaks
"Which range lies between the Ganges plain and the Himalayas, forming its foothills?",The Vindhya Range,The Aravalli Range,The Shivalik Hills,The Greater Himalayas,C) The Shivalik Hills,The Shivalik Hills form the southernmost and lowest range of the Himalayan foothills.,Mountains & Rivers (India Only),Himalayas
Quiz question: What is a tributary river?,The Vindhya Range,The Shivalik Hills,A smaller river or stream that flows into a larger river,The Kosi,C) A smaller river or stream that flows into a larger river,"A tributary is a smaller river or stream that flows into and joins a larger river, rather than directly into a sea or ocean.",Mountains & Rivers (India Only),River Tributaries
Which tributary joins the Ganges at Allahabad (Prayagraj)?,The Yamuna,The Sardar Sarovar Dam,The Shivalik Hills,The Nagarjuna Sagar Dam,A) The Yamuna,The Yamuna river joins the Ganges at the sacred confluence in Prayagraj (Allahabad).,Mountains & Rivers (India Only),River Tributaries
Choose the correct answer: Which river is the primary water source for the city of Delhi?,The Yamuna,The Nagarjuna Sagar Dam,Nanda Devi,The Sundarbans Delta,A) The Yamuna,The Yamuna river flows through Delhi and serves as a major water source for the city.,Mountains & Rivers (India Only),Rivers by State
Quiz question: What is a tributary river?,The Brahmaputra,A smaller river or stream that flows into a larger river,The Nagarjuna Sagar Dam,The Vindhya Range,B) A smaller river or stream that flows into a larger river,"A tributary is a smaller river or stream that flows into and joins a larger river, rather than directly into a sea or ocean.",Mountains & Rivers (India Only),River Tributaries
"Which option correctly answers this: Which state is the Hirakud Dam, built on the Mahanadi river, located in?",Odisha,The Shivalik Hills,The Alaknanda,Tamil Nadu and Karnataka,A) Odisha,"The Hirakud Dam is located in Odisha and is built across the Mahanadi river, one of the longest dams in the world.",Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,Jammu and Kashmir,The Brahmaputra,The Narmada,The Himalayas,B) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Which option correctly answers this: Which river is considered sacred and is the most important river in Hinduism?,Nanda Devi,The Ganges,Odisha,The Godavari,B) The Ganges,"The Ganges is considered the holiest river in Hinduism, central to religious rituals and pilgrimage.",Mountains & Rivers (India Only),Rivers by State
"Which option correctly answers this: Which state is the Hirakud Dam, built on the Mahanadi river, located in?",The Sundarbans Delta,The Ganges,Odisha,The Brahmaputra,C) Odisha,"The Hirakud Dam is located in Odisha and is built across the Mahanadi river, one of the longest dams in the world.",Mountains & Rivers (India Only),Dams & Reservoirs
Which option correctly answers this: Which major dam is built across the Krishna river in Andhra Pradesh?,The Narmada,The Yamuna,The Nagarjuna Sagar Dam,Tamil Nadu and Karnataka,C) The Nagarjuna Sagar Dam,"The Nagarjuna Sagar Dam is one of the largest masonry dams in the world, built across the Krishna river.",Mountains & Rivers (India Only),Dams & Reservoirs
Choose the correct answer: Which state does the Chenab river primarily flow through in India before entering Pakistan?,The Yamuna,The Narmada,The Greater Himalayas,Jammu and Kashmir,D) Jammu and Kashmir,The Chenab river flows through the Jammu and Kashmir region of India before entering Pakistan.,Mountains & Rivers (India Only),Rivers by State
Choose the correct answer: Which mountain range separates the Ganges plain from the Deccan Plateau?,The Ganges,The Yamuna,The Shivalik Hills,The Vindhya Range,D) The Vindhya Range,The Vindhya Range is often considered a traditional boundary separating northern India from the Deccan Plateau.,Mountains & Rivers (India Only),Indian Mountains
"Which is the largest river delta in India, formed by the Ganges and Brahmaputra?",The Yamuna,A high-altitude route through a mountain range,The Kosi,The Sundarbans Delta,D) The Sundarbans Delta,"The Sundarbans Delta, formed by the Ganges and Brahmaputra rivers, is the largest river delta in the world.",Mountains & Rivers (India Only),River Deltas
Which mountain range runs along India's western coast?,Nanda Devi,Jammu and Kashmir,A smaller river or stream that flows into a larger river,The Western Ghats,D) The Western Ghats,"The Western Ghats run along the western coast of India, from Gujarat to Kerala.",Mountains & Rivers (India Only),Indian Mountains
Which option correctly answers this: Which mountain range runs along India's eastern coast?,The Eastern Ghats,The Vindhya Range,The Sutlej,The Greater Himalayas,A) The Eastern Ghats,"The Eastern Ghats run along the eastern coast of India, though less continuously than the Western Ghats.",Mountains & Rivers (India Only),Indian Mountains
Choose the correct answer: Which major dam is built across the Narmada river?,The Sardar Sarovar Dam,The Sundarbans Delta,Jammu and Kashmir,The Shivalik Hills,A) The Sardar Sarovar Dam,The Sardar Sarovar Dam is a major dam built across the Narmada river in Gujarat.,Mountains & Rivers (India Only),Dams & Reservoirs
Which is the second-longest river that flows entirely within India?,The Brahmaputra,The Godavari,A high-altitude route through a mountain range,The Greater Himalayas,B) The Godavari,"The Godavari, often called the 'Ganga of the South', is the second-longest river flowing entirely within India.",Mountains & Rivers (India Only),Longest Rivers
Choose the correct answer: Which river is considered sacred and is the most important river in Hinduism?,A smaller river or stream that flows into a larger river,The Ganges,The Godavari,The Brahmaputra,B) The Ganges,"The Ganges is considered the holiest river in Hinduism, central to religious rituals and pilgrimage.",Mountains & Rivers (India Only),Rivers by State
Which option correctly answers this: Which Indian river is known as the 'Sorrow of Bihar' due to its history of severe flooding?,Jammu and Kashmir,The Sardar Sarovar Dam,The Western Ghats,The Kosi,D) The Kosi,The Kosi river is historically nicknamed the 'Sorrow of Bihar' due to its tendency to change course and cause severe flooding.,Mountains & Rivers (India Only),River Tributaries
"Choose the correct answer: Which range lies between the Ganges plain and the Himalayas, forming its foothills?",The Shivalik Hills,The Godavari,The Kosi,Tamil Nadu and Karnataka,A) The Shivalik Hills,The Shivalik Hills form the southernmost and lowest range of the Himalayan foothills.,Mountains & Rivers (India Only),Himalayas
Which option correctly answers this: Which is the second-longest river that flows entirely within India?,A high-altitude route through a mountain range,The Narmada,The Godavari,Kangchenjunga,C) The Godavari,"The Godavari, often called the 'Ganga of the South', is the second-longest river flowing entirely within India.",Mountains & Rivers (India Only),Longest Rivers
Quiz question: Which is the longest river in India?,The Shivalik Hills,The Godavari,The Ganges,Odisha,C) The Ganges,"The Ganges is the longest river in India, flowing about 2,525 km from the Himalayas to the Bay of Bengal.",Mountains & Rivers (India Only),Longest Rivers
Which option correctly answers this: Which tributary joins the Ganges at Allahabad (Prayagraj)?,The Yamuna,The Nagarjuna Sagar Dam,The Sundarbans Delta,A smaller river or stream that flows into a larger river,A) The Yamuna,The Yamuna river joins the Ganges at the sacred confluence in Prayagraj (Allahabad).,Mountains & Rivers (India Only),River Tributaries
Which option correctly answers this: Which is the oldest mountain range in India?,The Greater Himalayas,The Kosi,The Aravalli Range,The Vindhya Range,C) The Aravalli Range,"The Aravalli Range, running through Rajasthan and neighboring states, is considered one of the oldest mountain ranges in the world.",Mountains & Rivers (India Only),Indian Mountains
Choose the correct answer: Which major dam is built across the Narmada river?,The Sardar Sarovar Dam,The Sundarbans Delta,Yamunotri Glacier,A high-altitude route through a mountain range,A) The Sardar Sarovar Dam,The Sardar Sarovar Dam is a major dam built across the Narmada river in Gujarat.,Mountains & Rivers (India Only),Dams & Reservoirs
Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Yamuna,Jammu and Kashmir,The Brahmaputra,The Nagarjuna Sagar Dam,C) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Which option correctly answers this: Which river is the primary water source for the city of Delhi?,The Yamuna,The Godavari,The Western Ghats,The Sundarbans Delta,A) The Yamuna,The Yamuna river flows through Delhi and serves as a major water source for the city.,Mountains & Rivers (India Only),Rivers by State
Which tributary joins the Ganges at Allahabad (Prayagraj)?,The Yamuna,Jammu and Kashmir,The Western Ghats,The Sutlej,A) The Yamuna,The Yamuna river joins the Ganges at the sacred confluence in Prayagraj (Allahabad).,Mountains & Rivers (India Only),River Tributaries
"What is the term for a mountain pass, common in the Himalayan region?",The Greater Himalayas,The Aravalli Range,A high-altitude route through a mountain range,A smaller river or stream that flows into a larger river,C) A high-altitude route through a mountain range,"A mountain pass is a navigable route through a mountain range, often at a lower elevation than surrounding peaks.",Mountains & Rivers (India Only),Mountain Peaks
Which option correctly answers this: From which mountain range does the Ganges river originate?,The Himalayas,The Aravalli Range,The Nagarjuna Sagar Dam,The Alaknanda,A) The Himalayas,The Ganges originates from the Gangotri Glacier in the Himalayas.,Mountains & Rivers (India Only),River Origins
Which mountain range in India is known for containing the Nilgiri Hills?,The Himalayas,The Narmada,The Ganges,The Western Ghats,D) The Western Ghats,"The Nilgiri Hills, known for hill stations like Ooty, are part of the Western Ghats mountain range.",Mountains & Rivers (India Only),Indian Mountains
Quiz question: Which river is known as the 'Ganga of the South'?,The Narmada,The Godavari,The Ganges,The Greater Himalayas,B) The Godavari,The Godavari river is often referred to as the 'Ganga of the South' due to its significance in southern India.,Mountains & Rivers (India Only),Rivers by State
Which is the longest river in India?,The Ganges,Odisha,Tamil Nadu and Karnataka,Yamunotri Glacier,A) The Ganges,"The Ganges is the longest river in India, flowing about 2,525 km from the Himalayas to the Bay of Bengal.",Mountains & Rivers (India Only),Longest Rivers
Quiz question: Which mountain range runs along India's western coast?,Odisha,Jammu and Kashmir,The Sundarbans Delta,The Western Ghats,D) The Western Ghats,"The Western Ghats run along the western coast of India, from Gujarat to Kerala.",Mountains & Rivers (India Only),Indian Mountains
"Choose the correct answer: Which state is the Hirakud Dam, built on the Mahanadi river, located in?",Odisha,The Nagarjuna Sagar Dam,The Sundarbans Delta,The Greater Himalayas,A) Odisha,"The Hirakud Dam is located in Odisha and is built across the Mahanadi river, one of the longest dams in the world.",Mountains & Rivers (India Only),Dams & Reservoirs
"Which option correctly answers this: Which state is the Hirakud Dam, built on the Mahanadi river, located in?",Odisha,The Brahmaputra,The Western Ghats,The Narmada,A) Odisha,"The Hirakud Dam is located in Odisha and is built across the Mahanadi river, one of the longest dams in the world.",Mountains & Rivers (India Only),Dams & Reservoirs
Which option correctly answers this: Which mountain range runs along India's eastern coast?,The Aravalli Range,The Godavari,The Brahmaputra,The Eastern Ghats,D) The Eastern Ghats,"The Eastern Ghats run along the eastern coast of India, though less continuously than the Western Ghats.",Mountains & Rivers (India Only),Indian Mountains
Quiz question: Which is the second-longest river that flows entirely within India?,Kangchenjunga,The Alaknanda,The Godavari,Jammu and Kashmir,C) The Godavari,"The Godavari, often called the 'Ganga of the South', is the second-longest river flowing entirely within India.",Mountains & Rivers (India Only),Longest Rivers
From which glacier does the Yamuna river originate?,The Sardar Sarovar Dam,The Bhagirathi,Yamunotri Glacier,Jammu and Kashmir,C) Yamunotri Glacier,"The Yamuna river originates from the Yamunotri Glacier in the Himalayas, in Uttarakhand.",Mountains & Rivers (India Only),River Origins
"Quiz question: Which range includes the Anamudi peak, the highest peak in South India?",The Western Ghats,The Ganges,The Aravalli Range,A high-altitude route through a mountain range,A) The Western Ghats,"Anamudi, the highest peak in South India, is located in the Western Ghats range in Kerala.",Mountains & Rivers (India Only),Mountain Peaks
Which river is the primary water source for the city of Delhi?,The Yamuna,The Nagarjuna Sagar Dam,The Vindhya Range,The Eastern Ghats,A) The Yamuna,The Yamuna river flows through Delhi and serves as a major water source for the city.,Mountains & Rivers (India Only),Rivers by State
Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,The Brahmaputra,The Alaknanda,Yamunotri Glacier,The Sutlej,A) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Choose the correct answer: Which mountain range runs along India's eastern coast?,The Eastern Ghats,Odisha,The Nagarjuna Sagar Dam,The Western Ghats,A) The Eastern Ghats,"The Eastern Ghats run along the eastern coast of India, though less continuously than the Western Ghats.",Mountains & Rivers (India Only),Indian Mountains
Which option correctly answers this: Which Indian river forms a delta alongside the Ganges as it meets the Bay of Bengal?,Kangchenjunga,The Western Ghats,The Brahmaputra,The Nagarjuna Sagar Dam,C) The Brahmaputra,The Brahmaputra joins the Ganges delta system before flowing into the Bay of Bengal.,Mountains & Rivers (India Only),River Deltas
Quiz question: Which mountain range in India is known for containing the Nilgiri Hills?,Nanda Devi,The Godavari,The Western Ghats,Tamil Nadu and Karnataka,C) The Western Ghats,"The Nilgiri Hills, known for hill stations like Ooty, are part of the Western Ghats mountain range.",Mountains & Rivers (India Only),Indian Mountains
Quiz question: Which is the highest mountain peak in India?,Kangchenjunga,Nanda Devi,The Godavari,The Yamuna,A) Kangchenjunga,"Kangchenjunga, on the border of India and Nepal, is the highest peak located within India.",Mountains & Rivers (India Only),Highest Peaks
Quiz question: Which Indian river is known as the 'Sorrow of Bihar' due to its history of severe flooding?,Yamunotri Glacier,The Brahmaputra,The Kosi,The Sutlej,C) The Kosi,The Kosi river is historically nicknamed the 'Sorrow of Bihar' due to its tendency to change course and cause severe flooding.,Mountains & Rivers (India Only),River Tributaries
Quiz question: Which mountain range runs along India's eastern coast?,A smaller river or stream that flows into a larger river,The Eastern Ghats,The Shivalik Hills,Yamunotri Glacier,B) The Eastern Ghats,"The Eastern Ghats run along the eastern coast of India, though less continuously than the Western Ghats.",Mountains & Rivers (India Only),Indian Mountains
"Quiz question: What is the highest, snow-covered zone of the Himalayan range often called?",The Godavari,The Aravalli Range,The Greater Himalayas,The Alaknanda,C) The Greater Himalayas,"The Greater Himalayas (Himadri) form the highest and northernmost range, containing the tallest peaks.",Mountains & Rivers (India Only),Himalayas
"Which range lies between the Ganges plain and the Himalayas, forming its foothills?",Jammu and Kashmir,The Shivalik Hills,Tamil Nadu and Karnataka,Yamunotri Glacier,B) The Shivalik Hills,The Shivalik Hills form the southernmost and lowest range of the Himalayan foothills.,Mountains & Rivers (India Only),Himalayas
Choose the correct answer: Which state does the Chenab river primarily flow through in India before entering Pakistan?,Jammu and Kashmir,The Narmada,The Sutlej,The Western Ghats,A) Jammu and Kashmir,The Chenab river flows through the Jammu and Kashmir region of India before entering Pakistan.,Mountains & Rivers (India Only),Rivers by State
"Which river is associated with the Tehri Dam, one of the tallest dams in India?",The Yamuna,The Bhagirathi,The Sardar Sarovar Dam,The Sutlej,B) The Bhagirathi,"The Tehri Dam, one of the tallest dams in India, is built across the Bhagirathi river in Uttarakhand.",Mountains & Rivers (India Only),Dams & Reservoirs
Which option correctly answers this: Which is the longest river in India?,The Ganges,Yamunotri Glacier,The Narmada,The Shivalik Hills,A) The Ganges,"The Ganges is the longest river in India, flowing about 2,525 km from the Himalayas to the Bay of Bengal.",Mountains & Rivers (India Only),Longest Rivers
Which river is considered sacred and is the most important river in Hinduism?,The Shivalik Hills,The Alaknanda,The Ganges,Yamunotri Glacier,C) The Ganges,"The Ganges is considered the holiest river in Hinduism, central to religious rituals and pilgrimage.",Mountains & Rivers (India Only),Rivers by State
Quiz question: Which major dam is built across the Krishna river in Andhra Pradesh?,Odisha,The Nagarjuna Sagar Dam,A smaller river or stream that flows into a larger river,The Bhagirathi,B) The Nagarjuna Sagar Dam,"The Nagarjuna Sagar Dam is one of the largest masonry dams in the world, built across the Krishna river.",Mountains & Rivers (India Only),Dams & Reservoirs
Quiz question: Which mountain range runs along India's eastern coast?,The Eastern Ghats,The Greater Himalayas,A smaller river or stream that flows into a larger river,A high-altitude route through a mountain range,A) The Eastern Ghats,"The Eastern Ghats run along the eastern coast of India, though less continuously than the Western Ghats.",Mountains & Rivers (India Only),Indian Mountains
Which option correctly answers this: Which mountain range runs along India's western coast?,The Western Ghats,Kangchenjunga,The Alaknanda,The Bhagirathi,A) The Western Ghats,"The Western Ghats run along the western coast of India, from Gujarat to Kerala.",Mountains & Rivers (India Only),Indian Mountains
Which state does the Chenab river primarily flow through in India before entering Pakistan?,Odisha,Jammu and Kashmir,The Sardar Sarovar Dam,The Aravalli Range,B) Jammu and Kashmir,The Chenab river flows through the Jammu and Kashmir region of India before entering Pakistan.,Mountains & Rivers (India Only),Rivers by State
