Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which is the most widely spoken first language in India?,Hindi,Eastern Nagari script family,Devanagari (and Kannada script in some regions),Kerala,A) Hindi,"Hindi is the most widely spoken first language in India, according to census data.",Languages,Most Spoken Languages in India
Which option correctly answers this: Which is the official language of Karnataka state?,Kannada,Odia script,Eastern Nagari script family,Tamil script,A) Kannada,Kannada is the official language of the Indian state of Karnataka.,Languages,State-wise Languages
Which is the official language of Maharashtra?,Marathi,Eastern Nagari script family,Buddhism (Pali is the liturgical language of Theravada Buddhism),Odia,A) Marathi,Marathi is the official language of the Indian state of Maharashtra.,Languages,State-wise Languages
"Choose the correct answer: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Telugu script,Hindi,Devanagari,Telugu,B) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
Choose the correct answer: Which is the official language of Odisha?,Telugu,Kerala,Odia,Ol Chiki,C) Odia,Odia is the official language of the Indian state of Odisha.,Languages,State-wise Languages
Which option correctly answers this: How many languages are listed in the Eighth Schedule of the Indian Constitution?,Assamese,Bengali,22,Gujarati,C) 22,The Eighth Schedule of the Indian Constitution lists 22 official (scheduled) languages.,Languages,Scheduled Languages
Which option correctly answers this: Which is the most widely spoken first language in India?,Hindi,Austroasiatic,Dravidian,Ol Chiki,A) Hindi,"Hindi is the most widely spoken first language in India, according to census data.",Languages,Most Spoken Languages in India
Which is the official language of Odisha?,Ol Chiki,Odia,Kannada,Perso-Arabic script,B) Odia,Odia is the official language of the Indian state of Odisha.,Languages,State-wise Languages
Quiz question: Which is the official language of Tamil Nadu state?,Indo-Aryan (Indo-European),Devanagari,Tamil,Hindi and English,C) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Which option correctly answers this: What script is traditionally used to write Urdu?,Perso-Arabic script,Assamese,Gurmukhi,Kerala,A) Perso-Arabic script,Urdu is traditionally written using a modified Perso-Arabic script.,Languages,Language Scripts
"Which option correctly answers this: Which Indian language is often referred to as a classical and liturgical language, foundational to many others?",Dravidian,Kannada script,Sanskrit,Indo-Aryan (Indo-European),C) Sanskrit,"Sanskrit is an ancient classical language of India, foundational to many Indian languages and used in religious and scholarly texts.",Languages,Classical Languages
"Choose the correct answer: Approximately how many languages are spoken in India, according to linguistic surveys?",Punjabi,22,Bengali,"Over 19,000 mother tongues, grouped into hundreds of distinct languages","D) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Which Indian state has Malayalam as its official language?,Kerala,Assamese,22,English,A) Kerala,Malayalam is the official language of the Indian state of Kerala.,Languages,State-wise Languages
"Quiz question: Which script is Santali sometimes written in, alongside others, that was specifically designed for it?",Malayalam script,Hindi and English,Ol Chiki,Perso-Arabic script,C) Ol Chiki,"Ol Chiki is a script specifically designed for writing the Santali language, alongside other scripts it is sometimes written in.",Languages,Language Scripts
Choose the correct answer: Which Indian language uses a script also shared historically with Konkani in some regions?,Gujarati,Odia,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Devanagari (and Kannada script in some regions),D) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
Choose the correct answer: Which is generally considered the fastest-growing widely spoken language globally in terms of internet usage growth?,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Telugu script,22,English,"A) English remains dominant, though languages like Hindi and Mandarin show rapid growth online","English remains the dominant language of the internet, though languages like Hindi and Mandarin Chinese have shown rapid growth in online usage.",Languages,Language History
Quiz question: Which script is used to write the Punjabi language in India?,Hindi,Odia,Gurmukhi,Devanagari (and Kannada script in some regions),C) Gurmukhi,Punjabi in India is primarily written using the Gurmukhi script.,Languages,Language Scripts
"Which option correctly answers this: Approximately how many languages are spoken in India, according to linguistic surveys?",Indo-Aryan (Indo-European),Dravidian,Odia,"Over 19,000 mother tongues, grouped into hundreds of distinct languages","D) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Quiz question: Which Indian language uses a script also shared historically with Konkani in some regions?,English,Devanagari (and Kannada script in some regions),Eastern Nagari script family,Tamil script,B) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
Quiz question: Which is the official language of West Bengal?,Gujarati,Austroasiatic,Bengali,Kannada,C) Bengali,Bengali is the official language of the Indian state of West Bengal.,Languages,State-wise Languages
Which is the official language of Tamil Nadu state?,Assamese,Odia script,Buddhism (Pali is the liturgical language of Theravada Buddhism),Tamil,D) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Quiz question: What is the script used to write Odia?,Kannada script,Eastern Nagari script family,Odia script,Sanskrit,C) Odia script,"Odia is written in its own distinct script, known as the Odia script.",Languages,Language Scripts
Which option correctly answers this: How many languages are listed in the Eighth Schedule of the Indian Constitution?,Indo-Aryan (Indo-European),Dravidian,22,Odia,C) 22,The Eighth Schedule of the Indian Constitution lists 22 official (scheduled) languages.,Languages,Scheduled Languages
Choose the correct answer: Which is the official language of Karnataka state?,Kannada,Sanskrit,Indo-Aryan (Indo-European),Telugu script,A) Kannada,Kannada is the official language of the Indian state of Karnataka.,Languages,State-wise Languages
Which language family does Hindi belong to?,Kannada,Assamese,Indo-Aryan (Indo-European),"Over 19,000 mother tongues, grouped into hundreds of distinct languages",C) Indo-Aryan (Indo-European),Hindi belongs to the Indo-Aryan branch of the Indo-European language family.,Languages,Language Families
Which option correctly answers this: What is the two official languages of the Indian central government for official communication?,Sanskrit,Tamil,Devanagari,Hindi and English,D) Hindi and English,Hindi and English serve as the two official languages used by the Government of India for official communication.,Languages,Official Languages
Which option correctly answers this: What is the script used to write Kannada?,Austroasiatic,Buddhism (Pali is the liturgical language of Theravada Buddhism),Kannada script,Sanskrit,C) Kannada script,"Kannada is written using its own distinct script, closely related to the Telugu script.",Languages,Language Scripts
Choose the correct answer: Which is generally considered the fastest-growing widely spoken language globally in terms of internet usage growth?,Marathi,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",English,Mandarin Chinese,"B) English remains dominant, though languages like Hindi and Mandarin show rapid growth online","English remains the dominant language of the internet, though languages like Hindi and Mandarin Chinese have shown rapid growth in online usage.",Languages,Language History
Which is the official language of Tamil Nadu state?,Kannada script,Tamil,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Assamese,B) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
"Choose the correct answer: Which language family do Tamil, Telugu, Kannada, and Malayalam primarily belong to?",Kannada script,Dravidian,Bengali,Perso-Arabic script,B) Dravidian,"Tamil, Telugu, Kannada, and Malayalam are the four major languages of the Dravidian language family, primarily spoken in South India.",Languages,Language Families
"Which script family does the Bengali script belong to, also shared with Assamese?",Sanskrit,Assamese,Eastern Nagari script family,Ol Chiki,C) Eastern Nagari script family,Bengali and Assamese share scripts derived from the Eastern Nagari script family.,Languages,Language Scripts
"Approximately how many languages are spoken in India, according to linguistic surveys?",Gurmukhi,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Devanagari (and Kannada script in some regions),Kerala,"B) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Which Indian language family includes Santali and Mundari?,Devanagari (and Kannada script in some regions),Sanskrit,English,Austroasiatic,D) Austroasiatic,"Santali and Mundari belong to the Austroasiatic language family, spoken by various tribal communities in India.",Languages,Language Families
"Which option correctly answers this: Which Indian language has classical language status alongside Tamil, Sanskrit, and others?",Assamese,Kannada,Mandarin Chinese,Marathi,B) Kannada,"Kannada has been granted classical language status by the Government of India, alongside Tamil, Sanskrit, Telugu, and others.",Languages,Classical Languages
"Quiz question: Which script family does the Bengali script belong to, also shared with Assamese?",Eastern Nagari script family,Mandarin Chinese,Odia,Marathi,A) Eastern Nagari script family,Bengali and Assamese share scripts derived from the Eastern Nagari script family.,Languages,Language Scripts
"Approximately how many languages are spoken in India, according to linguistic surveys?",Dravidian,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Tamil script,Perso-Arabic script,"B) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Quiz question: Which script is used to write the Tamil language?,Tamil script,Mandarin Chinese,Hindi,Dravidian,A) Tamil script,Tamil is written using its own distinct Tamil script.,Languages,Language Scripts
Choose the correct answer: Which is the official language of Maharashtra?,Telugu script,Austroasiatic,Marathi,Indo-Aryan (Indo-European),C) Marathi,Marathi is the official language of the Indian state of Maharashtra.,Languages,State-wise Languages
Choose the correct answer: What is the two official languages of the Indian central government for official communication?,Eastern Nagari script family,Assamese,Ol Chiki,Hindi and English,D) Hindi and English,Hindi and English serve as the two official languages used by the Government of India for official communication.,Languages,Official Languages
"Approximately how many languages are spoken in India, according to linguistic surveys?",Tamil script,Kerala,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Hindi and English,"C) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Choose the correct answer: Which language has the most native speakers in the world?,Mandarin Chinese,Eastern Nagari script family,Kannada,Telugu script,A) Mandarin Chinese,Mandarin Chinese has the largest number of native speakers of any language in the world.,Languages,Language Speakers
Which option correctly answers this: What is the script used to write Kannada?,Devanagari,Marathi,Hindi and English,Kannada script,D) Kannada script,"Kannada is written using its own distinct script, closely related to the Telugu script.",Languages,Language Scripts
Which option correctly answers this: Which language family does Hindi belong to?,Indo-Aryan (Indo-European),English,Odia,Dravidian,A) Indo-Aryan (Indo-European),Hindi belongs to the Indo-Aryan branch of the Indo-European language family.,Languages,Language Families
"Which script is Santali sometimes written in, alongside others, that was specifically designed for it?",Tamil,Malayalam script,Telugu script,Ol Chiki,D) Ol Chiki,"Ol Chiki is a script specifically designed for writing the Santali language, alongside other scripts it is sometimes written in.",Languages,Language Scripts
Which is the official language of Punjab (India)?,Punjabi,Tamil script,Mandarin Chinese,Tamil,A) Punjabi,Punjabi is the official language of the Indian state of Punjab.,Languages,State-wise Languages
Quiz question: Which Indian state has Malayalam as its official language?,Assamese,Marathi,Kerala,Buddhism (Pali is the liturgical language of Theravada Buddhism),C) Kerala,Malayalam is the official language of the Indian state of Kerala.,Languages,State-wise Languages
Choose the correct answer: Which script is used to write the Tamil language?,Marathi,Assamese,Kannada,Tamil script,D) Tamil script,Tamil is written using its own distinct Tamil script.,Languages,Language Scripts
"Quiz question: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Kannada script,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Hindi,Telugu,C) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
Choose the correct answer: Which Indian language family includes Santali and Mundari?,Austroasiatic,Indo-Aryan (Indo-European),Kerala,Dravidian,A) Austroasiatic,"Santali and Mundari belong to the Austroasiatic language family, spoken by various tribal communities in India.",Languages,Language Families
Which option correctly answers this: Which is the official language of West Bengal?,Bengali,Kerala,22,Marathi,A) Bengali,Bengali is the official language of the Indian state of West Bengal.,Languages,State-wise Languages
Which option correctly answers this: What is the two official languages of the Indian central government for official communication?,Eastern Nagari script family,Perso-Arabic script,Hindi and English,Buddhism (Pali is the liturgical language of Theravada Buddhism),C) Hindi and English,Hindi and English serve as the two official languages used by the Government of India for official communication.,Languages,Official Languages
Which option correctly answers this: Which Indian language uses a script also shared historically with Konkani in some regions?,Devanagari (and Kannada script in some regions),Malayalam script,Odia script,Telugu script,A) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
Quiz question: Which is the most widely spoken first language in India?,Assamese,Ol Chiki,Hindi,Kannada script,C) Hindi,"Hindi is the most widely spoken first language in India, according to census data.",Languages,Most Spoken Languages in India
"Which option correctly answers this: Which Indian language is often referred to as a classical and liturgical language, foundational to many others?",Austroasiatic,Sanskrit,Hindi,English,B) Sanskrit,"Sanskrit is an ancient classical language of India, foundational to many Indian languages and used in religious and scholarly texts.",Languages,Classical Languages
"Which ancient language is Pali closely associated with, particularly Buddhist texts?",Kerala,Buddhism (Pali is the liturgical language of Theravada Buddhism),Malayalam script,Tamil,B) Buddhism (Pali is the liturgical language of Theravada Buddhism),Pali is closely associated with early Buddhist scriptures and is the liturgical language of Theravada Buddhism.,Languages,Classical Languages
Quiz question: Which Indian language family includes Santali and Mundari?,Kannada,Devanagari (and Kannada script in some regions),Austroasiatic,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",C) Austroasiatic,"Santali and Mundari belong to the Austroasiatic language family, spoken by various tribal communities in India.",Languages,Language Families
"Which option correctly answers this: Which Indian language has classical language status alongside Tamil, Sanskrit, and others?",Buddhism (Pali is the liturgical language of Theravada Buddhism),Bengali,Kannada,Hindi and English,C) Kannada,"Kannada has been granted classical language status by the Government of India, alongside Tamil, Sanskrit, Telugu, and others.",Languages,Classical Languages
Which is the official language of West Bengal?,Punjabi,Gurmukhi,Hindi,Bengali,D) Bengali,Bengali is the official language of the Indian state of West Bengal.,Languages,State-wise Languages
Which option correctly answers this: Which is the official language of Maharashtra?,Marathi,Mandarin Chinese,English,Odia script,A) Marathi,Marathi is the official language of the Indian state of Maharashtra.,Languages,State-wise Languages
"Which option correctly answers this: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Hindi,Perso-Arabic script,Kannada,Devanagari (and Kannada script in some regions),A) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
Quiz question: Which is generally considered the fastest-growing widely spoken language globally in terms of internet usage growth?,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Kannada,Perso-Arabic script,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online","D) English remains dominant, though languages like Hindi and Mandarin show rapid growth online","English remains the dominant language of the internet, though languages like Hindi and Mandarin Chinese have shown rapid growth in online usage.",Languages,Language History
Choose the correct answer: Which was the first Indian language to be granted classical language status?,Assamese,Indo-Aryan (Indo-European),Tamil,Odia script,C) Tamil,"Tamil was the first Indian language to be officially granted classical language status, in 2004.",Languages,Classical Languages
Quiz question: Which script is used to write the Tamil language?,Gujarati,Dravidian,Hindi and English,Tamil script,D) Tamil script,Tamil is written using its own distinct Tamil script.,Languages,Language Scripts
Choose the correct answer: Which is the official language of Gujarat?,Gujarati,Devanagari,Devanagari (and Kannada script in some regions),Mandarin Chinese,A) Gujarati,Gujarati is the official language of the Indian state of Gujarat.,Languages,State-wise Languages
Which option correctly answers this: Which Indian language family includes Santali and Mundari?,Telugu,Devanagari,Indo-Aryan (Indo-European),Austroasiatic,D) Austroasiatic,"Santali and Mundari belong to the Austroasiatic language family, spoken by various tribal communities in India.",Languages,Language Families
Which option correctly answers this: Which is the official language of Karnataka state?,Gujarati,Kannada,Tamil,Marathi,B) Kannada,Kannada is the official language of the Indian state of Karnataka.,Languages,State-wise Languages
Choose the correct answer: Which is the official language of Punjab (India)?,Punjabi,Telugu script,Kannada script,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",A) Punjabi,Punjabi is the official language of the Indian state of Punjab.,Languages,State-wise Languages
Quiz question: Which Indian language family includes Santali and Mundari?,Gujarati,Indo-Aryan (Indo-European),Marathi,Austroasiatic,D) Austroasiatic,"Santali and Mundari belong to the Austroasiatic language family, spoken by various tribal communities in India.",Languages,Language Families
Choose the correct answer: Which Indian language uses a script also shared historically with Konkani in some regions?,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Devanagari (and Kannada script in some regions),Tamil script,Assamese,B) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
"Choose the correct answer: Approximately how many languages are spoken in India, according to linguistic surveys?",Eastern Nagari script family,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Dravidian,Marathi,"B) Over 19,000 mother tongues, grouped into hundreds of distinct languages","According to the Census of India and linguistic surveys, India has an extremely high number of mother tongues, grouped into hundreds of distinct languages.",Languages,Indian Languages
Which option correctly answers this: What is the script used to write Telugu?,Punjabi,Buddhism (Pali is the liturgical language of Theravada Buddhism),Telugu script,Gujarati,C) Telugu script,"Telugu is written using its own distinct script, closely related to the Kannada script.",Languages,Language Scripts
Quiz question: Which was the first Indian language to be granted classical language status?,Tamil,Hindi,Odia,Malayalam script,A) Tamil,"Tamil was the first Indian language to be officially granted classical language status, in 2004.",Languages,Classical Languages
Which option correctly answers this: Which is the official language of Tamil Nadu state?,Kerala,Tamil,Hindi,Buddhism (Pali is the liturgical language of Theravada Buddhism),B) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Quiz question: Which is the official language of Karnataka state?,Austroasiatic,Hindi and English,Gurmukhi,Kannada,D) Kannada,Kannada is the official language of the Indian state of Karnataka.,Languages,State-wise Languages
Which option correctly answers this: Which is the official language of Odisha?,Devanagari (and Kannada script in some regions),Odia,Perso-Arabic script,Ol Chiki,B) Odia,Odia is the official language of the Indian state of Odisha.,Languages,State-wise Languages
Which is the official language of Odisha?,Buddhism (Pali is the liturgical language of Theravada Buddhism),Odia,Gujarati,Indo-Aryan (Indo-European),B) Odia,Odia is the official language of the Indian state of Odisha.,Languages,State-wise Languages
"Choose the correct answer: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Tamil,Punjabi,Hindi,Kerala,C) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
What script is traditionally used to write Urdu?,Punjabi,Perso-Arabic script,Tamil,Telugu script,B) Perso-Arabic script,Urdu is traditionally written using a modified Perso-Arabic script.,Languages,Language Scripts
"Which Indian language is often referred to as a classical and liturgical language, foundational to many others?",Kannada script,Kerala,Sanskrit,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",C) Sanskrit,"Sanskrit is an ancient classical language of India, foundational to many Indian languages and used in religious and scholarly texts.",Languages,Classical Languages
Which option correctly answers this: Which is generally considered the fastest-growing widely spoken language globally in terms of internet usage growth?,Kerala,Dravidian,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Sanskrit,"C) English remains dominant, though languages like Hindi and Mandarin show rapid growth online","English remains the dominant language of the internet, though languages like Hindi and Mandarin Chinese have shown rapid growth in online usage.",Languages,Language History
"Quiz question: Which Indian language has classical language status alongside Tamil, Sanskrit, and others?",Sanskrit,Odia script,Kannada,Perso-Arabic script,C) Kannada,"Kannada has been granted classical language status by the Government of India, alongside Tamil, Sanskrit, Telugu, and others.",Languages,Classical Languages
Quiz question: Which script is used to write the Tamil language?,Tamil script,Hindi and English,Devanagari (and Kannada script in some regions),Kerala,A) Tamil script,Tamil is written using its own distinct Tamil script.,Languages,Language Scripts
"Choose the correct answer: Which Indian language is often referred to as a classical and liturgical language, foundational to many others?",Sanskrit,22,Telugu script,Devanagari,A) Sanskrit,"Sanskrit is an ancient classical language of India, foundational to many Indian languages and used in religious and scholarly texts.",Languages,Classical Languages
Choose the correct answer: Which is the official language of Tamil Nadu state?,Devanagari,Kannada script,Tamil,English,C) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Quiz question: Which Indian language uses a script also shared historically with Konkani in some regions?,Eastern Nagari script family,Kerala,Odia script,Devanagari (and Kannada script in some regions),D) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
"Quiz question: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Gurmukhi,Telugu script,Mandarin Chinese,Hindi,D) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
"Quiz question: Which script is Santali sometimes written in, alongside others, that was specifically designed for it?",Gujarati,Bengali,Odia script,Ol Chiki,D) Ol Chiki,"Ol Chiki is a script specifically designed for writing the Santali language, alongside other scripts it is sometimes written in.",Languages,Language Scripts
Which is the official language of Punjab (India)?,Punjabi,Gujarati,Hindi,Buddhism (Pali is the liturgical language of Theravada Buddhism),A) Punjabi,Punjabi is the official language of the Indian state of Punjab.,Languages,State-wise Languages
"Quiz question: Which language family do Tamil, Telugu, Kannada, and Malayalam primarily belong to?",Indo-Aryan (Indo-European),Sanskrit,Dravidian,Ol Chiki,C) Dravidian,"Tamil, Telugu, Kannada, and Malayalam are the four major languages of the Dravidian language family, primarily spoken in South India.",Languages,Language Families
Choose the correct answer: Which is the official language of Maharashtra?,Bengali,22,Marathi,Mandarin Chinese,C) Marathi,Marathi is the official language of the Indian state of Maharashtra.,Languages,State-wise Languages
"Which option correctly answers this: Which script family does the Bengali script belong to, also shared with Assamese?",Punjabi,Eastern Nagari script family,Austroasiatic,Kannada,B) Eastern Nagari script family,Bengali and Assamese share scripts derived from the Eastern Nagari script family.,Languages,Language Scripts
"Quiz question: Which Indian language is often referred to as a classical and liturgical language, foundational to many others?",Devanagari,Indo-Aryan (Indo-European),Hindi,Sanskrit,D) Sanskrit,"Sanskrit is an ancient classical language of India, foundational to many Indian languages and used in religious and scholarly texts.",Languages,Classical Languages
"Choose the correct answer: Which Indian language has classical language status alongside Tamil, Sanskrit, and others?",Kannada,Odia script,Buddhism (Pali is the liturgical language of Theravada Buddhism),Tamil,A) Kannada,"Kannada has been granted classical language status by the Government of India, alongside Tamil, Sanskrit, Telugu, and others.",Languages,Classical Languages
Quiz question: How many languages are listed in the Eighth Schedule of the Indian Constitution?,Assamese,Sanskrit,Eastern Nagari script family,22,D) 22,The Eighth Schedule of the Indian Constitution lists 22 official (scheduled) languages.,Languages,Scheduled Languages
Which is the official language of Telangana and Andhra Pradesh?,Hindi,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Telugu,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",C) Telugu,Telugu is the official language of both Telangana and Andhra Pradesh.,Languages,State-wise Languages
"Quiz question: Which language family do Tamil, Telugu, Kannada, and Malayalam primarily belong to?",Dravidian,Devanagari (and Kannada script in some regions),Ol Chiki,Hindi and English,A) Dravidian,"Tamil, Telugu, Kannada, and Malayalam are the four major languages of the Dravidian language family, primarily spoken in South India.",Languages,Language Families
"Choose the correct answer: Which language is used most widely as a link language for administration at the central level in India, alongside English?",Devanagari (and Kannada script in some regions),Hindi,Indo-Aryan (Indo-European),Assamese,B) Hindi,"Hindi, alongside English, is used as an official link language at the central government level in India.",Languages,Official Languages
"Quiz question: Which script is Santali sometimes written in, alongside others, that was specifically designed for it?",Austroasiatic,Buddhism (Pali is the liturgical language of Theravada Buddhism),Ol Chiki,Tamil,C) Ol Chiki,"Ol Chiki is a script specifically designed for writing the Santali language, alongside other scripts it is sometimes written in.",Languages,Language Scripts
Quiz question: What is the two official languages of the Indian central government for official communication?,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Gurmukhi,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Hindi and English,D) Hindi and English,Hindi and English serve as the two official languages used by the Government of India for official communication.,Languages,Official Languages
Choose the correct answer: Which is the official language of Gujarat?,Marathi,Bengali,Kerala,Gujarati,D) Gujarati,Gujarati is the official language of the Indian state of Gujarat.,Languages,State-wise Languages
Quiz question: Which is the official language of Maharashtra?,Perso-Arabic script,Sanskrit,Marathi,Eastern Nagari script family,C) Marathi,Marathi is the official language of the Indian state of Maharashtra.,Languages,State-wise Languages
Which Indian state has Malayalam as its official language?,Kerala,English,Marathi,Telugu script,A) Kerala,Malayalam is the official language of the Indian state of Kerala.,Languages,State-wise Languages
Which option correctly answers this: Which is the official language of Punjab (India)?,Mandarin Chinese,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Hindi and English,Punjabi,D) Punjabi,Punjabi is the official language of the Indian state of Punjab.,Languages,State-wise Languages
Choose the correct answer: Which is the most widely spoken language in the world by total speakers (including second-language speakers)?,English,Sanskrit,Odia,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",A) English,English is generally considered the most widely spoken language globally when counting both native and second-language speakers.,Languages,Language Speakers
Choose the correct answer: Which is the official language of Tamil Nadu state?,Buddhism (Pali is the liturgical language of Theravada Buddhism),Perso-Arabic script,Sanskrit,Tamil,D) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Choose the correct answer: Which script is used to write the Punjabi language in India?,Tamil script,Devanagari,Gurmukhi,Odia script,C) Gurmukhi,Punjabi in India is primarily written using the Gurmukhi script.,Languages,Language Scripts
What is the script used to write Malayalam?,Gujarati,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",Telugu script,Malayalam script,D) Malayalam script,"Malayalam is written using its own distinct script, derived from the ancient Grantha script.",Languages,Language Scripts
Choose the correct answer: What is the script used to write Odia?,Kannada script,Odia script,Malayalam script,Eastern Nagari script family,B) Odia script,"Odia is written in its own distinct script, known as the Odia script.",Languages,Language Scripts
What is the script used to write Malayalam?,Malayalam script,Devanagari (and Kannada script in some regions),Marathi,Devanagari,A) Malayalam script,"Malayalam is written using its own distinct script, derived from the ancient Grantha script.",Languages,Language Scripts
"Quiz question: Which script family does the Bengali script belong to, also shared with Assamese?",Bengali,Eastern Nagari script family,Gurmukhi,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",B) Eastern Nagari script family,Bengali and Assamese share scripts derived from the Eastern Nagari script family.,Languages,Language Scripts
Which is the official language of Tamil Nadu state?,Kannada script,Telugu,22,Tamil,D) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Which option correctly answers this: Which language has the most native speakers in the world?,"Over 19,000 mother tongues, grouped into hundreds of distinct languages",Dravidian,Mandarin Chinese,Indo-Aryan (Indo-European),C) Mandarin Chinese,Mandarin Chinese has the largest number of native speakers of any language in the world.,Languages,Language Speakers
Quiz question: Which Indian language uses a script also shared historically with Konkani in some regions?,Hindi and English,Devanagari (and Kannada script in some regions),Kerala,Kannada,B) Devanagari (and Kannada script in some regions),"Konkani has historically been written in multiple scripts, including Devanagari and, in some regions, the Kannada script.",Languages,Language Scripts
Which is the official language of Tamil Nadu state?,Telugu script,Tamil,Mandarin Chinese,Devanagari (and Kannada script in some regions),B) Tamil,Tamil is the official language of the Indian state of Tamil Nadu.,Languages,State-wise Languages
Quiz question: Which Indian state has Malayalam as its official language?,Kerala,Sanskrit,Marathi,Mandarin Chinese,A) Kerala,Malayalam is the official language of the Indian state of Kerala.,Languages,State-wise Languages
Quiz question: Which is the official language of Karnataka state?,Gujarati,Kannada,Kerala,Hindi,B) Kannada,Kannada is the official language of the Indian state of Karnataka.,Languages,State-wise Languages
Choose the correct answer: What is the script used to write Kannada?,Assamese,Kannada script,Perso-Arabic script,Punjabi,B) Kannada script,"Kannada is written using its own distinct script, closely related to the Telugu script.",Languages,Language Scripts
Choose the correct answer: What is the script used to write Odia?,Gurmukhi,Telugu,Odia script,Eastern Nagari script family,C) Odia script,"Odia is written in its own distinct script, known as the Odia script.",Languages,Language Scripts
Choose the correct answer: Which language has the most native speakers in the world?,Odia script,Gurmukhi,Mandarin Chinese,Odia,C) Mandarin Chinese,Mandarin Chinese has the largest number of native speakers of any language in the world.,Languages,Language Speakers
What script is traditionally used to write Urdu?,Austroasiatic,Eastern Nagari script family,Perso-Arabic script,"English remains dominant, though languages like Hindi and Mandarin show rapid growth online",C) Perso-Arabic script,Urdu is traditionally written using a modified Perso-Arabic script.,Languages,Language Scripts
