Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Who discovered the law of buoyancy while reportedly in a bathtub?,James Watt,Aryabhata,Archimedes,Charles Darwin,C) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
Which option correctly answers this: Who discovered the law of buoyancy while reportedly in a bathtub?,Alexander Fleming,Aryabhata,Archimedes,C. V. Raman,C) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
Who is known for developing the theory of continental drift?,Aryabhata,Nicolaus Copernicus,Alfred Wegener,James Watt,C) Alfred Wegener,"Alfred Wegener proposed the theory of continental drift, suggesting that continents were once joined and have since drifted apart.",Scientists,World Scientists
Choose the correct answer: Who developed the first successful vaccine against rabies?,Stephen Hawking,Alexander Fleming,Louis Pasteur,Rachel Carson,C) Louis Pasteur,"Louis Pasteur developed the first successful vaccine against rabies, among his many other contributions to microbiology.",Scientists,Medical Scientists
Quiz question: Who is known for developing the theory of continental drift?,J. J. Thomson,Alexander Fleming,Alfred Wegener,James Watson,C) Alfred Wegener,"Alfred Wegener proposed the theory of continental drift, suggesting that continents were once joined and have since drifted apart.",Scientists,World Scientists
"Which option correctly answers this: Who discovered radioactivity, sharing a Nobel Prize for the work?",Gregor Mendel,Alexander Fleming,Marie Curie (along with Pierre Curie and Henri Becquerel),Galileo Galilei,C) Marie Curie (along with Pierre Curie and Henri Becquerel),"Marie Curie, along with Pierre Curie and Henri Becquerel, is credited with pioneering research on radioactivity.",Scientists,Women Scientists
Quiz question: Who is known as the father of the Indian space programme?,Alexander Graham Bell,Vikram Sarabhai,C. V. Raman,Charles Darwin,B) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the father of the Indian space programme, founding what became ISRO.",Scientists,Indian Scientists
Quiz question: Who developed the theory of general relativity?,Alexander Graham Bell,Nicolaus Copernicus,Alexander Fleming,Albert Einstein,D) Albert Einstein,"Albert Einstein developed the theory of general relativity, revolutionizing the understanding of gravity, space, and time.",Scientists,World Scientists
"Quiz question: Who is credited with discovering the structure of DNA, along with Francis Crick?",Jonas Salk,Albert Einstein,James Watson,Galileo Galilei,C) James Watson,"James Watson, along with Francis Crick, is credited with discovering the double-helix structure of DNA in 1953.",Scientists,Biologists
Quiz question: Who developed the periodic table of elements?,Archimedes,Tim Berners-Lee,Rachel Carson,Dmitri Mendeleev,D) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
"Who was the first woman to win a Nobel Prize, and the only person to win Nobel Prizes in two different sciences?",Albert Einstein,Marie Curie,Archimedes,Dmitri Mendeleev,B) Marie Curie,Marie Curie was the first woman to win a Nobel Prize and remains the only person to win Nobel Prizes in two different scientific fields.,Scientists,Nobel Prize Scientists
Who developed the theory of general relativity?,Albert Einstein,Charles Darwin,Alfred Wegener,James Watt,A) Albert Einstein,"Albert Einstein developed the theory of general relativity, revolutionizing the understanding of gravity, space, and time.",Scientists,World Scientists
Choose the correct answer: Who developed the first successful vaccine against rabies?,Michael Faraday,Louis Pasteur,Nicolaus Copernicus,Marie Curie,B) Louis Pasteur,"Louis Pasteur developed the first successful vaccine against rabies, among his many other contributions to microbiology.",Scientists,Medical Scientists
Quiz question: Who proposed the theory of evolution by natural selection?,Charles Darwin,Alan Turing,C. V. Raman,Dmitri Mendeleev,A) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Scientists,Biologists
"Quiz question: Who is known for environmental scientific contributions and advocacy that led to a global ban on the pesticide DDT, through her writing?",Homi J. Bhabha,Galileo Galilei,Rachel Carson,Tim Berners-Lee,C) Rachel Carson,"Rachel Carson's writing, particularly 'Silent Spring', raised awareness about pesticide dangers and contributed to environmental policy changes, including DDT restrictions.",Scientists,Environmental Scientists
"Which option correctly answers this: Who developed the smallpox vaccine, a major milestone in the history of immunology?",Aryabhata,Edward Jenner,Rachel Carson,Alan Turing,B) Edward Jenner,"Edward Jenner developed the world's first successful smallpox vaccine in the late 18th century, a major milestone in immunology.",Scientists,Medical Scientists
"Who developed the smallpox vaccine, a major milestone in the history of immunology?",Edward Jenner,Michael Faraday,Archimedes,Alexander Graham Bell,A) Edward Jenner,"Edward Jenner developed the world's first successful smallpox vaccine in the late 18th century, a major milestone in immunology.",Scientists,Medical Scientists
Choose the correct answer: Who is known for pioneering contributions to genetics through experiments with pea plants?,Gregor Mendel,Nicolaus Copernicus,Marie Curie (along with Pierre Curie and Henri Becquerel),C. V. Raman,A) Gregor Mendel,Gregor Mendel conducted pioneering experiments with pea plants that laid the foundation for the modern science of genetics.,Scientists,Biologists
Who is known for developing the theory of continental drift?,J. J. Thomson,Alan Turing,Dmitri Mendeleev,Alfred Wegener,D) Alfred Wegener,"Alfred Wegener proposed the theory of continental drift, suggesting that continents were once joined and have since drifted apart.",Scientists,World Scientists
"Quiz question: Who is known for environmental scientific contributions and advocacy that led to a global ban on the pesticide DDT, through her writing?",Marie Curie,Rachel Carson,Alexander Graham Bell,Nicolaus Copernicus,B) Rachel Carson,"Rachel Carson's writing, particularly 'Silent Spring', raised awareness about pesticide dangers and contributed to environmental policy changes, including DDT restrictions.",Scientists,Environmental Scientists
"Quiz question: Who is known for pioneering research in electricity and magnetism, with the SI unit of capacitance named after him?",Galileo Galilei,J. J. Thomson,Michael Faraday,Dmitri Mendeleev,C) Michael Faraday,"Michael Faraday made pioneering contributions to the study of electromagnetism, and the SI unit of capacitance, the farad, is named after him.",Scientists,Physicists
Who discovered the law of buoyancy while reportedly in a bathtub?,Edward Jenner,Archimedes,James Watson,Jonas Salk,B) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
Choose the correct answer: Who is credited with inventing the telephone?,Alexander Graham Bell,J. J. Thomson,Marie Curie (along with Pierre Curie and Henri Becquerel),Edward Jenner,A) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the first practical telephone in 1876.,Scientists,World Scientists
Who is famous for his observations supporting the heliocentric model using an early telescope?,Dmitri Mendeleev,Stephen Hawking,Marie Curie,Galileo Galilei,D) Galileo Galilei,"Galileo Galilei made key astronomical observations using an early telescope, providing evidence supporting the heliocentric model.",Scientists,Astronomers
Which option correctly answers this: Who is known for pioneering contributions to genetics through experiments with pea plants?,Stephen Hawking,Alexander Fleming,Rachel Carson,Gregor Mendel,D) Gregor Mendel,Gregor Mendel conducted pioneering experiments with pea plants that laid the foundation for the modern science of genetics.,Scientists,Biologists
"Quiz question: Who discovered radioactivity, sharing a Nobel Prize for the work?",Marie Curie (along with Pierre Curie and Henri Becquerel),Vikram Sarabhai,Homi J. Bhabha,Galileo Galilei,A) Marie Curie (along with Pierre Curie and Henri Becquerel),"Marie Curie, along with Pierre Curie and Henri Becquerel, is credited with pioneering research on radioactivity.",Scientists,Women Scientists
"Choose the correct answer: Who is regarded as a founding figure of modern computer science, known for his work on computation and code-breaking during WWII?",Alexander Graham Bell,Alan Turing,Gregor Mendel,C. V. Raman,B) Alan Turing,"Alan Turing is regarded as a founding figure of computer science, known for his theoretical work and code-breaking during World War II.",Scientists,Computer Scientists
Quiz question: Who is credited with developing the first practical steam engine widely used in industry?,Jonas Salk,Stephen Hawking,Jagadish Chandra Bose,James Watt,D) James Watt,"James Watt significantly improved the steam engine, making it far more efficient and practical for widespread industrial use.",Scientists,World Scientists
Choose the correct answer: Who developed the periodic table of elements?,Rachel Carson,Marie Curie (along with Pierre Curie and Henri Becquerel),Dmitri Mendeleev,Nicolaus Copernicus,C) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
"Choose the correct answer: Who was the first Indian to win a Nobel Prize in Science, for his work on the scattering of light?",Rachel Carson,Alan Turing,Charles Darwin,C. V. Raman,D) C. V. Raman,"C. V. Raman won the Nobel Prize in Physics in 1930 for his discovery of the Raman effect, related to the scattering of light.",Scientists,Indian Scientists
Which option correctly answers this: Who developed the first successful vaccine against rabies?,Michael Faraday,Alan Turing,Galileo Galilei,Louis Pasteur,D) Louis Pasteur,"Louis Pasteur developed the first successful vaccine against rabies, among his many other contributions to microbiology.",Scientists,Medical Scientists
Choose the correct answer: Who is credited with formulating the laws of motion and universal gravitation?,Nicolaus Copernicus,J. J. Thomson,Edward Jenner,Isaac Newton,D) Isaac Newton,"Sir Isaac Newton formulated the laws of motion and the law of universal gravitation, foundational to classical physics.",Scientists,Physicists
Quiz question: Who discovered penicillin?,Homi J. Bhabha,Alexander Fleming,Aryabhata,Stephen Hawking,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
Who developed the heliocentric model placing the Sun at the center of the Solar System?,Nicolaus Copernicus,Aryabhata,Archimedes,J. J. Thomson,A) Nicolaus Copernicus,"Nicolaus Copernicus proposed the heliocentric model, which placed the Sun, rather than the Earth, at the center of the Solar System.",Scientists,Astronomers
"Which option correctly answers this: Who is credited with discovering the structure of DNA, along with Francis Crick?",James Watson,Michael Faraday,James Watt,Galileo Galilei,A) James Watson,"James Watson, along with Francis Crick, is credited with discovering the double-helix structure of DNA in 1953.",Scientists,Biologists
Quiz question: Who developed the theory of general relativity's application in understanding black holes and co-authored influential works on space-time?,Stephen Hawking,Alan Turing,Edward Jenner,Alfred Wegener,A) Stephen Hawking,Stephen Hawking made significant contributions to the understanding of black holes and cosmology within the framework of general relativity.,Scientists,Physicists
"Quiz question: Who developed the smallpox vaccine, a major milestone in the history of immunology?",C. V. Raman,Edward Jenner,J. J. Thomson,Stephen Hawking,B) Edward Jenner,"Edward Jenner developed the world's first successful smallpox vaccine in the late 18th century, a major milestone in immunology.",Scientists,Medical Scientists
"Quiz question: Who developed the smallpox vaccine, a major milestone in the history of immunology?",Edward Jenner,Archimedes,Louis Pasteur,Marie Curie,A) Edward Jenner,"Edward Jenner developed the world's first successful smallpox vaccine in the late 18th century, a major milestone in immunology.",Scientists,Medical Scientists
Who developed the theory of general relativity's application in understanding black holes and co-authored influential works on space-time?,Stephen Hawking,Rachel Carson,Alexander Fleming,Gregor Mendel,A) Stephen Hawking,Stephen Hawking made significant contributions to the understanding of black holes and cosmology within the framework of general relativity.,Scientists,Physicists
"Who discovered radioactivity, sharing a Nobel Prize for the work?",Marie Curie (along with Pierre Curie and Henri Becquerel),Jagadish Chandra Bose,Dmitri Mendeleev,Marie Curie,A) Marie Curie (along with Pierre Curie and Henri Becquerel),"Marie Curie, along with Pierre Curie and Henri Becquerel, is credited with pioneering research on radioactivity.",Scientists,Women Scientists
"Quiz question: Which Indian scientist is known for his experiments demonstrating that plants have life-like responses, using an instrument called the crescograph?",Dmitri Mendeleev,Jagadish Chandra Bose,Alan Turing,Marie Curie (along with Pierre Curie and Henri Becquerel),B) Jagadish Chandra Bose,"Jagadish Chandra Bose conducted pioneering experiments showing life-like responses in plants using his invented instrument, the crescograph.",Scientists,Indian Scientists
Choose the correct answer: Who developed the periodic table of elements?,Archimedes,Alfred Wegener,Jonas Salk,Dmitri Mendeleev,D) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
Quiz question: Who developed the mathematical concept of zero as a number and made major contributions to Indian mathematics and astronomy?,Aryabhata,James Watson,Gregor Mendel,Michael Faraday,A) Aryabhata,"Aryabhata, an ancient Indian mathematician and astronomer, made significant contributions to mathematics, including work related to the concept of zero.",Scientists,Mathematicians
Which option correctly answers this: Who developed the periodic table of elements?,James Watt,Nicolaus Copernicus,J. J. Thomson,Dmitri Mendeleev,D) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
Which option correctly answers this: Who is famous for his observations supporting the heliocentric model using an early telescope?,Gregor Mendel,Alexander Fleming,Archimedes,Galileo Galilei,D) Galileo Galilei,"Galileo Galilei made key astronomical observations using an early telescope, providing evidence supporting the heliocentric model.",Scientists,Astronomers
Who is credited with developing the first practical steam engine widely used in industry?,Isaac Newton,Albert Einstein,James Watt,Edward Jenner,C) James Watt,"James Watt significantly improved the steam engine, making it far more efficient and practical for widespread industrial use.",Scientists,World Scientists
"Who is known for pioneering research in electricity and magnetism, with the SI unit of capacitance named after him?",Jonas Salk,Michael Faraday,Marie Curie,Charles Darwin,B) Michael Faraday,"Michael Faraday made pioneering contributions to the study of electromagnetism, and the SI unit of capacitance, the farad, is named after him.",Scientists,Physicists
"Quiz question: Who is credited with discovering the structure of DNA, along with Francis Crick?",J. J. Thomson,Marie Curie,James Watson,Louis Pasteur,C) James Watson,"James Watson, along with Francis Crick, is credited with discovering the double-helix structure of DNA in 1953.",Scientists,Biologists
Quiz question: Who developed the mathematical concept of zero as a number and made major contributions to Indian mathematics and astronomy?,Aryabhata,Alexander Fleming,Dmitri Mendeleev,Louis Pasteur,A) Aryabhata,"Aryabhata, an ancient Indian mathematician and astronomer, made significant contributions to mathematics, including work related to the concept of zero.",Scientists,Mathematicians
Quiz question: Who is credited with inventing the telephone?,Jagadish Chandra Bose,Galileo Galilei,Alexander Graham Bell,Alan Turing,C) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the first practical telephone in 1876.,Scientists,World Scientists
Which option correctly answers this: Who discovered penicillin?,Archimedes,Alexander Fleming,Marie Curie,Louis Pasteur,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
Choose the correct answer: Who discovered the law of buoyancy while reportedly in a bathtub?,James Watson,Nicolaus Copernicus,Marie Curie,Archimedes,D) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
Who is known as the father of the Indian space programme?,Rachel Carson,Vikram Sarabhai,Alexander Fleming,James Watt,B) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the father of the Indian space programme, founding what became ISRO.",Scientists,Indian Scientists
"Quiz question: Who is credited with discovering the structure of DNA, along with Francis Crick?",Alfred Wegener,Vikram Sarabhai,James Watson,Archimedes,C) James Watson,"James Watson, along with Francis Crick, is credited with discovering the double-helix structure of DNA in 1953.",Scientists,Biologists
Which option correctly answers this: Who is credited with discovering the electron?,Galileo Galilei,J. J. Thomson,Gregor Mendel,Michael Faraday,B) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
Quiz question: Who discovered penicillin?,Archimedes,Alexander Graham Bell,Alexander Fleming,Dmitri Mendeleev,C) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
"Quiz question: Who discovered radioactivity, sharing a Nobel Prize for the work?",Homi J. Bhabha,Rachel Carson,Stephen Hawking,Marie Curie (along with Pierre Curie and Henri Becquerel),D) Marie Curie (along with Pierre Curie and Henri Becquerel),"Marie Curie, along with Pierre Curie and Henri Becquerel, is credited with pioneering research on radioactivity.",Scientists,Women Scientists
Quiz question: Who is known as the father of the Indian space programme?,Vikram Sarabhai,Rachel Carson,Louis Pasteur,Tim Berners-Lee,A) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the father of the Indian space programme, founding what became ISRO.",Scientists,Indian Scientists
Quiz question: Who is credited with inventing the telephone?,Albert Einstein,Alexander Graham Bell,Dmitri Mendeleev,Edward Jenner,B) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the first practical telephone in 1876.,Scientists,World Scientists
Which option correctly answers this: Who invented the World Wide Web?,Archimedes,Michael Faraday,Rachel Carson,Tim Berners-Lee,D) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Scientists,Computer Scientists
Quiz question: Who discovered penicillin?,Albert Einstein,J. J. Thomson,Alexander Fleming,Dmitri Mendeleev,C) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
"Quiz question: Who is credited with discovering the structure of DNA, along with Francis Crick?",Nicolaus Copernicus,James Watson,Dmitri Mendeleev,Rachel Carson,B) James Watson,"James Watson, along with Francis Crick, is credited with discovering the double-helix structure of DNA in 1953.",Scientists,Biologists
Quiz question: Who developed the first successful vaccine against rabies?,Michael Faraday,Alexander Graham Bell,Alan Turing,Louis Pasteur,D) Louis Pasteur,"Louis Pasteur developed the first successful vaccine against rabies, among his many other contributions to microbiology.",Scientists,Medical Scientists
"Which Indian scientist is known for his experiments demonstrating that plants have life-like responses, using an instrument called the crescograph?",Jagadish Chandra Bose,Gregor Mendel,Archimedes,Aryabhata,A) Jagadish Chandra Bose,"Jagadish Chandra Bose conducted pioneering experiments showing life-like responses in plants using his invented instrument, the crescograph.",Scientists,Indian Scientists
Which option correctly answers this: Who developed the periodic table of elements?,Stephen Hawking,Homi J. Bhabha,Charles Darwin,Dmitri Mendeleev,D) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
Quiz question: Who is credited with discovering the electron?,Alexander Graham Bell,J. J. Thomson,Jonas Salk,Aryabhata,B) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
Which option correctly answers this: Who is known as the father of the Indian space programme?,Albert Einstein,Vikram Sarabhai,Jagadish Chandra Bose,Gregor Mendel,B) Vikram Sarabhai,"Vikram Sarabhai is widely regarded as the father of the Indian space programme, founding what became ISRO.",Scientists,Indian Scientists
"Which option correctly answers this: Who was the first woman to win a Nobel Prize, and the only person to win Nobel Prizes in two different sciences?",Alfred Wegener,Marie Curie,Marie Curie (along with Pierre Curie and Henri Becquerel),Louis Pasteur,B) Marie Curie,Marie Curie was the first woman to win a Nobel Prize and remains the only person to win Nobel Prizes in two different scientific fields.,Scientists,Nobel Prize Scientists
Who developed the heliocentric model placing the Sun at the center of the Solar System?,Stephen Hawking,Nicolaus Copernicus,Alexander Graham Bell,Albert Einstein,B) Nicolaus Copernicus,"Nicolaus Copernicus proposed the heliocentric model, which placed the Sun, rather than the Earth, at the center of the Solar System.",Scientists,Astronomers
"Who was the first woman to win a Nobel Prize, and the only person to win Nobel Prizes in two different sciences?",Albert Einstein,Marie Curie,Galileo Galilei,Marie Curie (along with Pierre Curie and Henri Becquerel),B) Marie Curie,Marie Curie was the first woman to win a Nobel Prize and remains the only person to win Nobel Prizes in two different scientific fields.,Scientists,Nobel Prize Scientists
Who is regarded as the father of India's nuclear programme?,Isaac Newton,Homi J. Bhabha,Rachel Carson,Alexander Graham Bell,B) Homi J. Bhabha,Homi J. Bhabha is regarded as the father of India's nuclear programme and founded the Tata Institute of Fundamental Research.,Scientists,Indian Scientists
Choose the correct answer: Who is known for developing the theory of continental drift?,Alfred Wegener,Gregor Mendel,Alexander Graham Bell,Vikram Sarabhai,A) Alfred Wegener,"Alfred Wegener proposed the theory of continental drift, suggesting that continents were once joined and have since drifted apart.",Scientists,World Scientists
Choose the correct answer: Who is credited with discovering the electron?,J. J. Thomson,Albert Einstein,Louis Pasteur,Gregor Mendel,A) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
"Choose the correct answer: Who is credited as a pioneer of rocketry and space science in India, associated with early sounding rocket launches?",Archimedes,Alfred Wegener,Dmitri Mendeleev,Vikram Sarabhai,D) Vikram Sarabhai,"Vikram Sarabhai pioneered India's early rocketry and space science efforts, leading to the founding of ISRO.",Scientists,Space Scientists
Choose the correct answer: Who discovered penicillin?,Alexander Fleming,Charles Darwin,Gregor Mendel,Dmitri Mendeleev,A) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
Choose the correct answer: Who discovered penicillin?,Marie Curie (along with Pierre Curie and Henri Becquerel),Alexander Fleming,Edward Jenner,Dmitri Mendeleev,B) Alexander Fleming,"Alexander Fleming discovered penicillin in 1928, leading to the development of antibiotics.",Scientists,Medical Scientists
Quiz question: Who invented the World Wide Web?,Jagadish Chandra Bose,Alfred Wegener,Alexander Graham Bell,Tim Berners-Lee,D) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Scientists,Computer Scientists
Choose the correct answer: Who is credited with formulating the laws of motion and universal gravitation?,Tim Berners-Lee,Jonas Salk,Isaac Newton,Michael Faraday,C) Isaac Newton,"Sir Isaac Newton formulated the laws of motion and the law of universal gravitation, foundational to classical physics.",Scientists,Physicists
Quiz question: Who is credited with inventing the telephone?,J. J. Thomson,Alexander Graham Bell,Vikram Sarabhai,Michael Faraday,B) Alexander Graham Bell,Alexander Graham Bell is credited with inventing the first practical telephone in 1876.,Scientists,World Scientists
"Choose the correct answer: Who was the first woman to win a Nobel Prize, and the only person to win Nobel Prizes in two different sciences?",Dmitri Mendeleev,Galileo Galilei,James Watson,Marie Curie,D) Marie Curie,Marie Curie was the first woman to win a Nobel Prize and remains the only person to win Nobel Prizes in two different scientific fields.,Scientists,Nobel Prize Scientists
"Choose the correct answer: Who is credited as a pioneer of rocketry and space science in India, associated with early sounding rocket launches?",Gregor Mendel,Vikram Sarabhai,Michael Faraday,Galileo Galilei,B) Vikram Sarabhai,"Vikram Sarabhai pioneered India's early rocketry and space science efforts, leading to the founding of ISRO.",Scientists,Space Scientists
Choose the correct answer: Who discovered the law of buoyancy while reportedly in a bathtub?,Alan Turing,Archimedes,Isaac Newton,Aryabhata,B) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
Which option correctly answers this: Who is credited with discovering the electron?,J. J. Thomson,Charles Darwin,Edward Jenner,Alexander Graham Bell,A) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
"Who was the first Indian to win a Nobel Prize in Science, for his work on the scattering of light?",C. V. Raman,Jagadish Chandra Bose,Charles Darwin,Jonas Salk,A) C. V. Raman,"C. V. Raman won the Nobel Prize in Physics in 1930 for his discovery of the Raman effect, related to the scattering of light.",Scientists,Indian Scientists
Quiz question: Who is credited with discovering the electron?,Stephen Hawking,Galileo Galilei,J. J. Thomson,Marie Curie (along with Pierre Curie and Henri Becquerel),C) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
Quiz question: Who invented the World Wide Web?,Marie Curie (along with Pierre Curie and Henri Becquerel),Alexander Graham Bell,Stephen Hawking,Tim Berners-Lee,D) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Scientists,Computer Scientists
"Choose the correct answer: Who is known for environmental scientific contributions and advocacy that led to a global ban on the pesticide DDT, through her writing?",Rachel Carson,Alexander Fleming,Homi J. Bhabha,Nicolaus Copernicus,A) Rachel Carson,"Rachel Carson's writing, particularly 'Silent Spring', raised awareness about pesticide dangers and contributed to environmental policy changes, including DDT restrictions.",Scientists,Environmental Scientists
Which option correctly answers this: Who developed the first successful vaccine against rabies?,Gregor Mendel,Isaac Newton,Louis Pasteur,C. V. Raman,C) Louis Pasteur,"Louis Pasteur developed the first successful vaccine against rabies, among his many other contributions to microbiology.",Scientists,Medical Scientists
Who is known for pioneering contributions to genetics through experiments with pea plants?,Jagadish Chandra Bose,Louis Pasteur,Gregor Mendel,Isaac Newton,C) Gregor Mendel,Gregor Mendel conducted pioneering experiments with pea plants that laid the foundation for the modern science of genetics.,Scientists,Biologists
"Which option correctly answers this: Who discovered radioactivity, sharing a Nobel Prize for the work?",Jagadish Chandra Bose,Albert Einstein,Marie Curie (along with Pierre Curie and Henri Becquerel),Galileo Galilei,C) Marie Curie (along with Pierre Curie and Henri Becquerel),"Marie Curie, along with Pierre Curie and Henri Becquerel, is credited with pioneering research on radioactivity.",Scientists,Women Scientists
Who invented the World Wide Web?,Tim Berners-Lee,Rachel Carson,Marie Curie (along with Pierre Curie and Henri Becquerel),Charles Darwin,A) Tim Berners-Lee,Tim Berners-Lee invented the World Wide Web in 1989 while working at CERN.,Scientists,Computer Scientists
Quiz question: Who is known for developing the theory of continental drift?,Alfred Wegener,Dmitri Mendeleev,Rachel Carson,Galileo Galilei,A) Alfred Wegener,"Alfred Wegener proposed the theory of continental drift, suggesting that continents were once joined and have since drifted apart.",Scientists,World Scientists
Quiz question: Who is famous for his observations supporting the heliocentric model using an early telescope?,Alexander Fleming,Homi J. Bhabha,Galileo Galilei,Jagadish Chandra Bose,C) Galileo Galilei,"Galileo Galilei made key astronomical observations using an early telescope, providing evidence supporting the heliocentric model.",Scientists,Astronomers
Quiz question: Who is famous for his observations supporting the heliocentric model using an early telescope?,Louis Pasteur,Charles Darwin,Galileo Galilei,C. V. Raman,C) Galileo Galilei,"Galileo Galilei made key astronomical observations using an early telescope, providing evidence supporting the heliocentric model.",Scientists,Astronomers
Quiz question: Who is credited with discovering the electron?,J. J. Thomson,Stephen Hawking,James Watson,Alan Turing,A) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
Who developed the periodic table of elements?,Dmitri Mendeleev,James Watt,Tim Berners-Lee,Nicolaus Copernicus,A) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
"Who is regarded as a founding figure of modern computer science, known for his work on computation and code-breaking during WWII?",Stephen Hawking,Vikram Sarabhai,Nicolaus Copernicus,Alan Turing,D) Alan Turing,"Alan Turing is regarded as a founding figure of computer science, known for his theoretical work and code-breaking during World War II.",Scientists,Computer Scientists
Who is famous for his observations supporting the heliocentric model using an early telescope?,C. V. Raman,Edward Jenner,Galileo Galilei,Alexander Fleming,C) Galileo Galilei,"Galileo Galilei made key astronomical observations using an early telescope, providing evidence supporting the heliocentric model.",Scientists,Astronomers
Quiz question: Who proposed the theory of evolution by natural selection?,Charles Darwin,Alexander Fleming,J. J. Thomson,Jagadish Chandra Bose,A) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Scientists,Biologists
"Who was the first woman to win a Nobel Prize, and the only person to win Nobel Prizes in two different sciences?",Marie Curie,Archimedes,C. V. Raman,Alan Turing,A) Marie Curie,Marie Curie was the first woman to win a Nobel Prize and remains the only person to win Nobel Prizes in two different scientific fields.,Scientists,Nobel Prize Scientists
Who developed the periodic table of elements?,J. J. Thomson,Marie Curie (along with Pierre Curie and Henri Becquerel),Dmitri Mendeleev,Michael Faraday,C) Dmitri Mendeleev,"Dmitri Mendeleev developed an early version of the periodic table, organizing elements by atomic weight and properties.",Scientists,Chemists
Choose the correct answer: Who is credited with discovering the electron?,J. J. Thomson,Alexander Fleming,Homi J. Bhabha,Alexander Graham Bell,A) J. J. Thomson,"J. J. Thomson is credited with discovering the electron in 1897, a foundational discovery in atomic physics.",Scientists,Physicists
Quiz question: Who proposed the theory of evolution by natural selection?,Charles Darwin,Marie Curie,Stephen Hawking,Michael Faraday,A) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Scientists,Biologists
Choose the correct answer: Who developed the theory of general relativity's application in understanding black holes and co-authored influential works on space-time?,Stephen Hawking,Alexander Graham Bell,Edward Jenner,James Watson,A) Stephen Hawking,Stephen Hawking made significant contributions to the understanding of black holes and cosmology within the framework of general relativity.,Scientists,Physicists
Which option correctly answers this: Who discovered the law of buoyancy while reportedly in a bathtub?,Louis Pasteur,Archimedes,Jagadish Chandra Bose,Marie Curie,B) Archimedes,"Archimedes is credited with discovering the principle of buoyancy, famously said to have realized it while in his bath.",Scientists,Mathematicians
