Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"Identify the tense: ""She wrote cricket.""",Past Continuous,Future,Present Continuous,Simple Past,D) Simple Past,"The sentence ""She wrote cricket."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The boy was watching a letter.""",Past Continuous,Present Perfect,Future,Simple Past,A) Past Continuous,"The sentence ""The boy was watching a letter."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy is cooking a story.""",Past Continuous,Future,Present Perfect,Present Continuous,D) Present Continuous,"The sentence ""The boy is cooking a story."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""They is reading dinner.""",Present Perfect,Present Continuous,Simple Past,Simple Present,B) Present Continuous,"The sentence ""They is reading dinner."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""They is watching a letter.""",Simple Past,Future,Present Continuous,Present Perfect,C) Present Continuous,"The sentence ""They is watching a letter."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya has run cricket.""",Present Continuous,Present Perfect,Future,Simple Past,B) Present Perfect,"The sentence ""Priya has run cricket."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They is running in the park.""",Present Perfect,Present Continuous,Simple Past,Future,B) Present Continuous,"The sentence ""They is running in the park."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The team was cooking a movie.""",Simple Present,Future,Past Continuous,Present Continuous,C) Past Continuous,"The sentence ""The team was cooking a movie."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya was reading a movie.""",Past Continuous,Simple Past,Simple Present,Present Perfect,A) Past Continuous,"The sentence ""Priya was reading a movie."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy will eat in the park.""",Future,Simple Present,Present Perfect,Past Continuous,A) Future,"The sentence ""The boy will eat in the park."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""We is watching yesterday.""",Past Continuous,Present Continuous,Present Perfect,Simple Past,B) Present Continuous,"The sentence ""We is watching yesterday."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""She studied yesterday.""",Present Continuous,Present Perfect,Simple Past,Future,C) Simple Past,"The sentence ""She studied yesterday."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""They is playing a letter.""",Simple Past,Present Perfect,Present Continuous,Future,C) Present Continuous,"The sentence ""They is playing a letter."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The team was studying a letter.""",Past Continuous,Present Perfect,Simple Present,Present Continuous,A) Past Continuous,"The sentence ""The team was studying a letter."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya write the book.""",Present Perfect,Simple Present,Simple Past,Present Continuous,B) Simple Present,"The sentence ""Priya write the book."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""She has watch yesterday.""",Future,Present Perfect,Simple Past,Present Continuous,B) Present Perfect,"The sentence ""She has watch yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy danced dinner.""",Simple Past,Present Continuous,Past Continuous,Present Perfect,A) Simple Past,"The sentence ""The boy danced dinner."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""I was cooking the book.""",Simple Present,Future,Past Continuous,Present Continuous,C) Past Continuous,"The sentence ""I was cooking the book."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""He has run a movie.""",Future,Simple Present,Simple Past,Present Perfect,D) Present Perfect,"The sentence ""He has run a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""She is playing cricket.""",Present Continuous,Simple Present,Simple Past,Present Perfect,A) Present Continuous,"The sentence ""She is playing cricket."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""They has sing a story.""",Past Continuous,Simple Present,Simple Past,Present Perfect,D) Present Perfect,"The sentence ""They has sing a story."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They sang a story.""",Present Perfect,Simple Past,Present Continuous,Future,B) Simple Past,"The sentence ""They sang a story."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""Priya was studying every day.""",Present Continuous,Past Continuous,Future,Simple Present,B) Past Continuous,"The sentence ""Priya was studying every day."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy will play a story.""",Past Continuous,Future,Present Perfect,Simple Present,B) Future,"The sentence ""The boy will play a story."" uses the Future tense structure.",English,Tenses
What is an adverb?,"A word that modifies a verb, adjective, or another adverb",A word that connects sentences,A word that names a place,A word that replaces a noun,"A) A word that modifies a verb, adjective, or another adverb","An adverb modifies a verb, adjective, or another adverb, often describing how, when, or where something happens.",English,Sentence Formation
"Identify the tense: ""They watched dinner.""",Past Continuous,Future,Simple Present,Simple Past,D) Simple Past,"The sentence ""They watched dinner."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team watch a letter.""",Simple Present,Simple Past,Future,Present Continuous,A) Simple Present,"The sentence ""The team watch a letter."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""The boy read dinner.""",Past Continuous,Simple Past,Simple Present,Present Continuous,B) Simple Past,"The sentence ""The boy read dinner."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team was cooking yesterday.""",Past Continuous,Present Perfect,Present Continuous,Simple Present,A) Past Continuous,"The sentence ""The team was cooking yesterday."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""We is cooking a movie.""",Future,Simple Present,Simple Past,Present Continuous,D) Present Continuous,"The sentence ""We is cooking a movie."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""They has run yesterday.""",Present Continuous,Present Perfect,Simple Present,Future,B) Present Perfect,"The sentence ""They has run yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They has run every day.""",Simple Present,Present Perfect,Past Continuous,Simple Past,B) Present Perfect,"The sentence ""They has run every day."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya has sing yesterday.""",Past Continuous,Simple Past,Present Perfect,Present Continuous,C) Present Perfect,"The sentence ""Priya has sing yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The girls has write the book.""",Past Continuous,Present Perfect,Future,Present Continuous,B) Present Perfect,"The sentence ""The girls has write the book."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya is writing a letter.""",Simple Present,Past Continuous,Present Continuous,Present Perfect,C) Present Continuous,"The sentence ""Priya is writing a letter."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy was cooking the book.""",Present Continuous,Present Perfect,Simple Past,Past Continuous,D) Past Continuous,"The sentence ""The boy was cooking the book."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The girls is playing in the park.""",Simple Past,Past Continuous,Present Continuous,Simple Present,C) Present Continuous,"The sentence ""The girls is playing in the park."" uses the Present Continuous tense structure.",English,Tenses
What is the plural form of 'leaf'?,leaves,tomatoes,cars,boxes,A) leaves,The plural form of 'leaf' is 'leaves'.,English,Vocabulary
"Identify the tense: ""The girls studied cricket.""",Present Perfect,Simple Past,Past Continuous,Present Continuous,B) Simple Past,"The sentence ""The girls studied cricket."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team is running the book.""",Present Perfect,Present Continuous,Future,Simple Present,B) Present Continuous,"The sentence ""The team is running the book."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""We cook yesterday.""",Future,Past Continuous,Simple Past,Simple Present,D) Simple Present,"The sentence ""We cook yesterday."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""He has read a story.""",Past Continuous,Simple Past,Simple Present,Present Perfect,D) Present Perfect,"The sentence ""He has read a story."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy was writing a song.""",Future,Present Continuous,Past Continuous,Simple Past,C) Past Continuous,"The sentence ""The boy was writing a song."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""He was dancing the book.""",Simple Past,Past Continuous,Present Perfect,Simple Present,B) Past Continuous,"The sentence ""He was dancing the book."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""They cooked the book.""",Future,Past Continuous,Present Perfect,Simple Past,D) Simple Past,"The sentence ""They cooked the book."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""We has write a letter.""",Present Continuous,Future,Present Perfect,Simple Past,C) Present Perfect,"The sentence ""We has write a letter."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""We will dance cricket.""",Future,Present Continuous,Simple Past,Past Continuous,A) Future,"The sentence ""We will dance cricket."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""The boy ate a song.""",Simple Past,Past Continuous,Present Continuous,Simple Present,A) Simple Past,"The sentence ""The boy ate a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""She has cook yesterday.""",Past Continuous,Present Perfect,Present Continuous,Future,B) Present Perfect,"The sentence ""She has cook yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The girls was running a story.""",Past Continuous,Present Perfect,Present Continuous,Future,A) Past Continuous,"The sentence ""The girls was running a story."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The team has eat the book.""",Past Continuous,Future,Present Perfect,Simple Present,C) Present Perfect,"The sentence ""The team has eat the book."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""We sing a movie.""",Future,Simple Past,Past Continuous,Simple Present,D) Simple Present,"The sentence ""We sing a movie."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""They will run yesterday.""",Simple Present,Past Continuous,Future,Simple Past,C) Future,"The sentence ""They will run yesterday."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""Priya has dance yesterday.""",Present Continuous,Present Perfect,Simple Present,Future,B) Present Perfect,"The sentence ""Priya has dance yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They has read the book.""",Present Continuous,Future,Present Perfect,Simple Past,C) Present Perfect,"The sentence ""They has read the book."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy has cook in the park.""",Present Perfect,Simple Present,Future,Past Continuous,A) Present Perfect,"The sentence ""The boy has cook in the park."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy watch cricket.""",Simple Present,Simple Past,Present Perfect,Future,A) Simple Present,"The sentence ""The boy watch cricket."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""Ravi has watch a movie.""",Present Continuous,Present Perfect,Future,Past Continuous,B) Present Perfect,"The sentence ""Ravi has watch a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The team has watch cricket.""",Future,Present Continuous,Past Continuous,Present Perfect,D) Present Perfect,"The sentence ""The team has watch cricket."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""He will eat a letter.""",Past Continuous,Simple Past,Future,Present Continuous,C) Future,"The sentence ""He will eat a letter."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""We has cook a song.""",Simple Past,Future,Present Perfect,Past Continuous,C) Present Perfect,"The sentence ""We has cook a song."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The girls cook the book.""",Past Continuous,Present Perfect,Simple Present,Future,C) Simple Present,"The sentence ""The girls cook the book."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""The team cook a letter.""",Present Continuous,Simple Present,Past Continuous,Present Perfect,B) Simple Present,"The sentence ""The team cook a letter."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""Priya is playing every day.""",Simple Present,Present Continuous,Future,Past Continuous,B) Present Continuous,"The sentence ""Priya is playing every day."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""He was eating in the park.""",Past Continuous,Present Perfect,Simple Present,Present Continuous,A) Past Continuous,"The sentence ""He was eating in the park."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya was playing a story.""",Future,Present Continuous,Past Continuous,Present Perfect,C) Past Continuous,"The sentence ""Priya was playing a story."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""We has eat a letter.""",Simple Past,Present Continuous,Future,Present Perfect,D) Present Perfect,"The sentence ""We has eat a letter."" uses the Present Perfect tense structure.",English,Tenses
Choose a synonym for 'easy'.,unhappy,intelligent,large,simple,D) simple,'simple' has a meaning very similar to 'easy'.,English,Synonyms
"Identify the tense: ""He is cooking a story.""",Simple Present,Present Perfect,Present Continuous,Future,C) Present Continuous,"The sentence ""He is cooking a story."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The team is cooking yesterday.""",Past Continuous,Present Continuous,Future,Simple Past,B) Present Continuous,"The sentence ""The team is cooking yesterday."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""Ravi will dance the book.""",Simple Past,Present Continuous,Future,Past Continuous,C) Future,"The sentence ""Ravi will dance the book."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""I read every day.""",Past Continuous,Simple Past,Simple Present,Present Perfect,C) Simple Present,"The sentence ""I read every day."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""The team cooked a story.""",Past Continuous,Present Continuous,Future,Simple Past,D) Simple Past,"The sentence ""The team cooked a story."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""Ravi has cook a movie.""",Present Perfect,Past Continuous,Simple Present,Simple Past,A) Present Perfect,"The sentence ""Ravi has cook a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The team will read a movie.""",Simple Past,Present Continuous,Simple Present,Future,D) Future,"The sentence ""The team will read a movie."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""The team was running the book.""",Simple Past,Past Continuous,Future,Simple Present,B) Past Continuous,"The sentence ""The team was running the book."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""She was eating a song.""",Present Perfect,Past Continuous,Future,Simple Present,B) Past Continuous,"The sentence ""She was eating a song."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya read dinner.""",Simple Past,Present Continuous,Past Continuous,Future,A) Simple Past,"The sentence ""Priya read dinner."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""They has read a story.""",Present Continuous,Simple Past,Future,Present Perfect,D) Present Perfect,"The sentence ""They has read a story."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Ravi is singing a movie.""",Simple Present,Present Perfect,Present Continuous,Past Continuous,C) Present Continuous,"The sentence ""Ravi is singing a movie."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya was dancing dinner.""",Past Continuous,Present Continuous,Simple Present,Future,A) Past Continuous,"The sentence ""Priya was dancing dinner."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy will dance a letter.""",Future,Simple Past,Present Perfect,Simple Present,A) Future,"The sentence ""The boy will dance a letter."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""We has run a movie.""",Past Continuous,Present Perfect,Simple Present,Simple Past,B) Present Perfect,"The sentence ""We has run a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""She was singing a song.""",Future,Present Continuous,Simple Present,Past Continuous,D) Past Continuous,"The sentence ""She was singing a song."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""Ravi has sing a song.""",Present Continuous,Present Perfect,Simple Past,Past Continuous,B) Present Perfect,"The sentence ""Ravi has sing a song."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""We will run a letter.""",Past Continuous,Future,Simple Present,Present Continuous,B) Future,"The sentence ""We will run a letter."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""The team ate the book.""",Simple Past,Past Continuous,Simple Present,Present Perfect,A) Simple Past,"The sentence ""The team ate the book."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""He wrote a song.""",Simple Past,Present Perfect,Future,Past Continuous,A) Simple Past,"The sentence ""He wrote a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team has run yesterday.""",Present Continuous,Present Perfect,Future,Simple Present,B) Present Perfect,"The sentence ""The team has run yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya will run in the park.""",Past Continuous,Simple Present,Future,Simple Past,C) Future,"The sentence ""Priya will run in the park."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""They has play cricket.""",Past Continuous,Future,Simple Present,Present Perfect,D) Present Perfect,"The sentence ""They has play cricket."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy has read in the park.""",Simple Past,Present Perfect,Future,Past Continuous,B) Present Perfect,"The sentence ""The boy has read in the park."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya study cricket.""",Simple Past,Future,Simple Present,Present Perfect,C) Simple Present,"The sentence ""Priya study cricket."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""She dance a song.""",Simple Past,Present Perfect,Past Continuous,Simple Present,D) Simple Present,"The sentence ""She dance a song."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""He play cricket.""",Future,Present Perfect,Simple Present,Past Continuous,C) Simple Present,"The sentence ""He play cricket."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""The girls will eat in the park.""",Simple Past,Present Perfect,Future,Past Continuous,C) Future,"The sentence ""The girls will eat in the park."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""They was playing dinner.""",Past Continuous,Present Perfect,Simple Past,Present Continuous,A) Past Continuous,"The sentence ""They was playing dinner."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The team has dance yesterday.""",Past Continuous,Simple Past,Present Perfect,Present Continuous,C) Present Perfect,"The sentence ""The team has dance yesterday."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Ravi is reading a letter.""",Simple Past,Present Continuous,Present Perfect,Past Continuous,B) Present Continuous,"The sentence ""Ravi is reading a letter."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The girls write yesterday.""",Present Continuous,Present Perfect,Simple Past,Simple Present,D) Simple Present,"The sentence ""The girls write yesterday."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""He dance a story.""",Future,Simple Past,Past Continuous,Simple Present,D) Simple Present,"The sentence ""He dance a story."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""She is playing a song.""",Present Perfect,Past Continuous,Future,Present Continuous,D) Present Continuous,"The sentence ""She is playing a song."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""She has cook dinner.""",Present Continuous,Present Perfect,Future,Simple Present,B) Present Perfect,"The sentence ""She has cook dinner."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They read in the park.""",Simple Past,Present Perfect,Present Continuous,Past Continuous,A) Simple Past,"The sentence ""They read in the park."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""He will study the book.""",Future,Simple Present,Present Continuous,Present Perfect,A) Future,"The sentence ""He will study the book."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""The girls ate a letter.""",Present Perfect,Future,Past Continuous,Simple Past,D) Simple Past,"The sentence ""The girls ate a letter."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team is studying in the park.""",Present Continuous,Present Perfect,Past Continuous,Simple Past,A) Present Continuous,"The sentence ""The team is studying in the park."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""Priya ran a song.""",Past Continuous,Simple Present,Simple Past,Future,C) Simple Past,"The sentence ""Priya ran a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""I ate in the park.""",Simple Present,Past Continuous,Simple Past,Present Continuous,C) Simple Past,"The sentence ""I ate in the park."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The boy read in the park.""",Past Continuous,Simple Past,Future,Simple Present,B) Simple Past,"The sentence ""The boy read in the park."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""They ate the book.""",Present Continuous,Present Perfect,Past Continuous,Simple Past,D) Simple Past,"The sentence ""They ate the book."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""He sing a story.""",Future,Simple Past,Past Continuous,Simple Present,D) Simple Present,"The sentence ""He sing a story."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""The girls will cook a story.""",Present Continuous,Simple Past,Simple Present,Future,D) Future,"The sentence ""The girls will cook a story."" uses the Future tense structure.",English,Tenses
Choose the correct article: I saw ___ car.,a,no article,the,an,A) a,"'car' begins with a consonant sound, so the correct article is 'a'.",English,Articles
"Identify the tense: ""The boy was playing in the park.""",Past Continuous,Present Perfect,Present Continuous,Simple Present,A) Past Continuous,"The sentence ""The boy was playing in the park."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""I is reading a letter.""",Future,Present Continuous,Present Perfect,Simple Present,B) Present Continuous,"The sentence ""I is reading a letter."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The team will sing in the park.""",Present Perfect,Present Continuous,Future,Past Continuous,C) Future,"The sentence ""The team will sing in the park."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""I study a story.""",Present Perfect,Simple Present,Future,Past Continuous,B) Simple Present,"The sentence ""I study a story."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""She is singing yesterday.""",Future,Present Continuous,Past Continuous,Simple Present,B) Present Continuous,"The sentence ""She is singing yesterday."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""We ran a song.""",Present Continuous,Future,Past Continuous,Simple Past,D) Simple Past,"The sentence ""We ran a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The boy dance a letter.""",Past Continuous,Simple Present,Present Continuous,Simple Past,B) Simple Present,"The sentence ""The boy dance a letter."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""They was watching dinner.""",Simple Present,Future,Present Perfect,Past Continuous,D) Past Continuous,"The sentence ""They was watching dinner."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The girls was watching a story.""",Past Continuous,Future,Present Perfect,Present Continuous,A) Past Continuous,"The sentence ""The girls was watching a story."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""She studied in the park.""",Past Continuous,Simple Past,Present Perfect,Simple Present,B) Simple Past,"The sentence ""She studied in the park."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""They studied the book.""",Past Continuous,Simple Present,Present Continuous,Simple Past,D) Simple Past,"The sentence ""They studied the book."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""They is cooking the book.""",Simple Past,Simple Present,Present Continuous,Present Perfect,C) Present Continuous,"The sentence ""They is cooking the book."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""She has watch the book.""",Present Perfect,Past Continuous,Simple Past,Future,A) Present Perfect,"The sentence ""She has watch the book."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The girls has read a movie.""",Present Continuous,Past Continuous,Present Perfect,Simple Past,C) Present Perfect,"The sentence ""The girls has read a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The boy was studying the book.""",Future,Past Continuous,Present Continuous,Simple Present,B) Past Continuous,"The sentence ""The boy was studying the book."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The girls played a song.""",Future,Present Continuous,Simple Past,Simple Present,C) Simple Past,"The sentence ""The girls played a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""Priya was running a letter.""",Future,Past Continuous,Present Perfect,Present Continuous,B) Past Continuous,"The sentence ""Priya was running a letter."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""They has play every day.""",Past Continuous,Present Continuous,Simple Present,Present Perfect,D) Present Perfect,"The sentence ""They has play every day."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya was studying yesterday.""",Present Continuous,Past Continuous,Future,Simple Present,B) Past Continuous,"The sentence ""Priya was studying yesterday."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The team has watch the book.""",Past Continuous,Simple Present,Simple Past,Present Perfect,D) Present Perfect,"The sentence ""The team has watch the book."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""He danced a story.""",Simple Present,Simple Past,Present Continuous,Present Perfect,B) Simple Past,"The sentence ""He danced a story."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""I has dance a story.""",Simple Present,Present Perfect,Present Continuous,Past Continuous,B) Present Perfect,"The sentence ""I has dance a story."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""The team read a story.""",Past Continuous,Future,Simple Present,Simple Past,C) Simple Present,"The sentence ""The team read a story."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""I is watching every day.""",Simple Past,Past Continuous,Present Continuous,Future,C) Present Continuous,"The sentence ""I is watching every day."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy has read a movie.""",Present Perfect,Past Continuous,Simple Past,Present Continuous,A) Present Perfect,"The sentence ""The boy has read a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They play a movie.""",Present Perfect,Past Continuous,Simple Past,Simple Present,D) Simple Present,"The sentence ""They play a movie."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""I has dance a movie.""",Past Continuous,Simple Present,Present Perfect,Future,C) Present Perfect,"The sentence ""I has dance a movie."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""I has run in the park.""",Future,Simple Present,Present Perfect,Simple Past,C) Present Perfect,"The sentence ""I has run in the park."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Ravi was reading a story.""",Future,Present Continuous,Past Continuous,Simple Present,C) Past Continuous,"The sentence ""Ravi was reading a story."" uses the Past Continuous tense structure.",English,Tenses
"Identify the tense: ""The boy will run every day.""",Present Continuous,Simple Present,Past Continuous,Future,D) Future,"The sentence ""The boy will run every day."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""We is cooking the book.""",Present Perfect,Simple Present,Present Continuous,Future,C) Present Continuous,"The sentence ""We is cooking the book."" uses the Present Continuous tense structure.",English,Tenses
"Identify the tense: ""She will dance yesterday.""",Future,Present Perfect,Present Continuous,Past Continuous,A) Future,"The sentence ""She will dance yesterday."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""Priya will watch yesterday.""",Simple Past,Present Perfect,Present Continuous,Future,D) Future,"The sentence ""Priya will watch yesterday."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""The boy has watch a letter.""",Present Continuous,Present Perfect,Past Continuous,Simple Past,B) Present Perfect,"The sentence ""The boy has watch a letter."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""Priya danced the book.""",Past Continuous,Simple Present,Present Continuous,Simple Past,D) Simple Past,"The sentence ""Priya danced the book."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""Ravi danced a story.""",Simple Present,Past Continuous,Simple Past,Present Perfect,C) Simple Past,"The sentence ""Ravi danced a story."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""He play every day.""",Future,Present Continuous,Simple Present,Present Perfect,C) Simple Present,"The sentence ""He play every day."" uses the Simple Present tense structure.",English,Tenses
"Identify the tense: ""Priya has write a song.""",Present Continuous,Simple Past,Present Perfect,Past Continuous,C) Present Perfect,"The sentence ""Priya has write a song."" uses the Present Perfect tense structure.",English,Tenses
"Identify the tense: ""They ate a song.""",Simple Present,Simple Past,Future,Past Continuous,B) Simple Past,"The sentence ""They ate a song."" uses the Simple Past tense structure.",English,Tenses
"Identify the tense: ""The team will read a song.""",Simple Past,Simple Present,Future,Present Perfect,C) Future,"The sentence ""The team will read a song."" uses the Future tense structure.",English,Tenses
"Identify the tense: ""Priya has study in the park.""",Present Perfect,Simple Past,Present Continuous,Simple Present,A) Present Perfect,"The sentence ""Priya has study in the park."" uses the Present Perfect tense structure.",English,Tenses
