Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What is a pseudo-element?,A CSS property used to round the corners of an element's border,"Recommended conventions for writing clean, efficient, and maintainable stylesheets","A CSS keyword used to style a specific part of an element, like ::before",A CSS property used to set the text color of an element,"C) A CSS keyword used to style a specific part of an element, like ::before","A pseudo-element, like ::before or ::after, is used to style a specific part of an element or insert additional content.",CSS,Pseudo-Elements
Which of the following best describes what 'width' controls in CSS?,how transparent an element is,how content that exceeds an element's box is handled,the horizontal alignment of text,the horizontal size of an element,D) the horizontal size of an element,The CSS property 'width' controls the horizontal size of an element.,CSS,Properties
Which option best explains the meaning of CSS?,A design approach that makes layouts adapt to different screen sizes,A CSS property used to round the corners of an element's border,"A property used to visually rotate, scale, skew, or move an element","Cascading Style Sheets, the language used to style and lay out web pages","D) Cascading Style Sheets, the language used to style and lay out web pages",CSS (Cascading Style Sheets) is used to control the appearance and layout of HTML elements on a web page.,CSS,CSS Basics
Which statement correctly explains the display: grid declaration?,A CSS rule that turns an element into a grid container,A CSS rule that turns an element into a flex container,A CSS technique used to apply styles based on device characteristics,A technique used to smoothly animate changes between two states of a property,A) A CSS rule that turns an element into a grid container,"Setting display: grid on an element turns it into a grid container, enabling two-dimensional layout of its children.",CSS,Grid
Which of the following best describes the width property?,A CSS property used to set the width of an element's content area,A CSS property used to add a border around an element,A pseudo-class that applies styles when the user's pointer is over an element,"A CSS property that controls space inside an element's border, around its content",A) A CSS property used to set the width of an element's content area,The 'width' property sets the horizontal size of an element's content area.,CSS,Box Model
Which statement correctly explains CSS?,A CSS property used to set the height of an element's content area,"A CSS function used to define a color by specifying red, green, and blue values","Cascading Style Sheets, the language used to style and lay out web pages",A CSS property used to set the size of text,"C) Cascading Style Sheets, the language used to style and lay out web pages",CSS (Cascading Style Sheets) is used to control the appearance and layout of HTML elements on a web page.,CSS,CSS Basics
Choose the correct definition of an ID selector.,A CSS property used to set the size of text,A pattern used to select and style HTML elements,"A CSS selector that targets a single element with a specific ID, written with a hash",A CSS property used to set the text color of an element,"C) A CSS selector that targets a single element with a specific ID, written with a hash","An ID selector, written with a hash (e.g. #header), targets the single element with a matching ID attribute.",CSS,Selectors
Which option best explains the meaning of the display property?,"A CSS property that controls how an element is rendered, like block or inline","A CSS selector that targets a single element with a specific ID, written with a hash",A CSS property used to set the typeface of text,A reusable value defined once and referenced throughout a stylesheet,"A) A CSS property that controls how an element is rendered, like block or inline","The 'display' property controls how an element is rendered on the page, such as block, inline, or flex.",CSS,Display
What does the CSS property 'letter-spacing' control?,the horizontal size of an element,the horizontal alignment of text,the spacing between characters,the stacking order of overlapping elements,C) the spacing between characters,The CSS property 'letter-spacing' controls the spacing between characters.,CSS,Properties
Choose the correct definition of a pseudo-element.,"A CSS keyword used to style a specific part of an element, like ::before",A CSS technique used to apply styles based on device characteristics,A CSS rule that turns an element into a flex container,A way of representing colors in CSS using a hash followed by six characters,"A) A CSS keyword used to style a specific part of an element, like ::before","A pseudo-element, like ::before or ::after, is used to style a specific part of an element or insert additional content.",CSS,Pseudo-Elements
Which option best explains the meaning of the text-align property?,A CSS property used to set the background color of an element,"A CSS keyword used to style a specific part of an element, like ::before",A CSS property used to set the horizontal alignment of text,"A CSS function used to define a color by specifying red, green, and blue values",C) A CSS property used to set the horizontal alignment of text,"The 'text-align' property controls the horizontal alignment of text within an element, such as left, right, or center.",CSS,Text
Which of the following best describes responsive design (CSS)?,A design approach that makes layouts adapt to different screen sizes,A CSS property used to add a border around an element,"A model describing how content, padding, border, and margin combine to form an element's size",A pseudo-class that applies styles when the user's pointer is over an element,A) A design approach that makes layouts adapt to different screen sizes,Responsive design in CSS ensures a website's layout adapts smoothly to different screen sizes and devices.,CSS,Responsive Design
Which of the following best describes what 'font-weight' controls in CSS?,the vertical spacing between lines of text,the background color,space outside an element's border,how bold or thin text appears,D) how bold or thin text appears,The CSS property 'font-weight' controls how bold or thin text appears.,CSS,Properties
"In CSS, what is the 'opacity' property used for?",how transparent an element is,the spacing between characters,"space inside an element's border, around its content",the typeface of text,A) how transparent an element is,The CSS property 'opacity' controls how transparent an element is.,CSS,Properties
Which statement correctly explains the border property?,A technique used to smoothly animate changes between two states of a property,"A model describing how content, padding, border, and margin combine to form an element's size",A CSS property used to add a border around an element,A CSS property used to set the width of an element's content area,C) A CSS property used to add a border around an element,The 'border' property is used to add a visible border line around the edge of an element.,CSS,Borders
Which statement correctly explains a CSS selector?,A pattern used to select and style HTML elements,A way of representing colors in CSS using a hash followed by six characters,"A style aspect being set, such as color or font-size","A technique used to create more complex, multi-step animated effects",A) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",CSS,Selectors
What is the font-family property?,"A CSS keyword used to style a specific part of an element, like ::before",A CSS property used to set the typeface of text,A CSS property used to set the horizontal alignment of text,"A CSS selector that targets a single element with a specific ID, written with a hash",B) A CSS property used to set the typeface of text,The 'font-family' property specifies which typeface (font) should be used to display text.,CSS,Fonts
Which option best explains the meaning of z-index (CSS)?,A CSS property used to set the width of an element's content area,A CSS property used to round the corners of an element's border,A property that controls the stacking order of overlapping positioned elements,A technique used to smoothly animate changes between two states of a property,C) A property that controls the stacking order of overlapping positioned elements,"The 'z-index' property controls the stacking order of overlapping positioned elements, with higher values appearing on top.",CSS,Positioning
Which of the following best describes the text-align property?,A CSS property used to set the horizontal alignment of text,"A technique used to create more complex, multi-step animated effects","A CSS property that controls how an element is rendered, like block or inline",A CSS rule that turns an element into a grid container,A) A CSS property used to set the horizontal alignment of text,"The 'text-align' property controls the horizontal alignment of text within an element, such as left, right, or center.",CSS,Text
Which of the following best describes the position property?,A CSS property used to add a border around an element,A CSS property used to control an element's positioning method,"A CSS property that controls how an element is rendered, like block or inline","A CSS selector that targets elements with a specific class attribute, written with a dot",B) A CSS property used to control an element's positioning method,"The 'position' property, with values like static, relative, absolute, or fixed, controls how an element is positioned on the page.",CSS,Positioning
What is a CSS property?,A CSS property used to set how bold or thin text appears,"A style aspect being set, such as color or font-size",A CSS property that controls space outside an element's border,A CSS layout system for arranging content in rows and columns,"B) A style aspect being set, such as color or font-size","A CSS property, like 'color' or 'font-size', defines a specific style aspect being applied to an element.",CSS,Properties
Which of the following best describes a pseudo-class?,"A CSS keyword added to a selector to style an element in a specific state, like :hover",A CSS property used to set the height of an element's content area,A CSS technique used to apply styles based on device characteristics,A property that controls the stacking order of overlapping positioned elements,"A) A CSS keyword added to a selector to style an element in a specific state, like :hover","A pseudo-class, like :hover or :focus, is added to a selector to style an element based on a specific state or interaction.",CSS,Pseudo-Classes
the display property can be best defined as which of the following?,"A model describing how content, padding, border, and margin combine to form an element's size","A style aspect being set, such as color or font-size",A CSS rule that turns an element into a flex container,"A CSS property that controls how an element is rendered, like block or inline","D) A CSS property that controls how an element is rendered, like block or inline","The 'display' property controls how an element is rendered on the page, such as block, inline, or flex.",CSS,Display
What is a CSS property?,"Cascading Style Sheets, the language used to style and lay out web pages","A style aspect being set, such as color or font-size",A CSS property that controls space outside an element's border,"A CSS selector that targets elements with a specific class attribute, written with a dot","B) A style aspect being set, such as color or font-size","A CSS property, like 'color' or 'font-size', defines a specific style aspect being applied to an element.",CSS,Properties
Which of the following best describes what 'border-radius' controls in CSS?,the size of text,how rounded an element's corners are,the vertical spacing between lines of text,the mouse cursor style shown on hover,B) how rounded an element's corners are,The CSS property 'border-radius' controls how rounded an element's corners are.,CSS,Properties
Which of the following best describes responsive design (CSS)?,A technique used to smoothly animate changes between two states of a property,A CSS layout model designed for arranging items in a single dimension,A design approach that makes layouts adapt to different screen sizes,"Recommended conventions for writing clean, efficient, and maintainable stylesheets",C) A design approach that makes layouts adapt to different screen sizes,Responsive design in CSS ensures a website's layout adapts smoothly to different screen sizes and devices.,CSS,Responsive Design
"In CSS, what is the 'opacity' property used for?",the vertical size of an element,the typeface of text,how transparent an element is,how rounded an element's corners are,C) how transparent an element is,The CSS property 'opacity' controls how transparent an element is.,CSS,Properties
Choose the correct definition of a CSS transition.,"A CSS property that controls space inside an element's border, around its content",A technique used to smoothly animate changes between two states of a property,A CSS property used to control an element's positioning method,A CSS property used to set the text color of an element,B) A technique used to smoothly animate changes between two states of a property,A CSS transition smoothly animates the change of a property's value over a specified duration.,CSS,Transitions
What does the CSS property 'font-size' control?,the horizontal size of an element,the vertical spacing between lines of text,the text color,the size of text,D) the size of text,The CSS property 'font-size' controls the size of text.,CSS,Properties
the RGB color function can be best defined as which of the following?,A CSS property that controls space outside an element's border,"A technique used to create more complex, multi-step animated effects",A CSS property used to set the width of an element's content area,"A CSS function used to define a color by specifying red, green, and blue values","D) A CSS function used to define a color by specifying red, green, and blue values","The RGB color function defines a color in CSS by specifying its red, green, and blue intensity values.",CSS,Colors
Choose the correct definition of an ID selector.,A CSS property used to set how bold or thin text appears,"A CSS selector that targets a single element with a specific ID, written with a hash","Cascading Style Sheets, the language used to style and lay out web pages",A CSS property that controls space outside an element's border,"B) A CSS selector that targets a single element with a specific ID, written with a hash","An ID selector, written with a hash (e.g. #header), targets the single element with a matching ID attribute.",CSS,Selectors
"In CSS, what is the 'width' property used for?",how bold or thin text appears,"how an element is rendered (e.g. block, inline, flex)",the text color,the horizontal size of an element,D) the horizontal size of an element,The CSS property 'width' controls the horizontal size of an element.,CSS,Properties
Which statement correctly explains a CSS selector?,"A CSS keyword used to style a specific part of an element, like ::before",A CSS property that controls space outside an element's border,A technique used to smoothly animate changes between two states of a property,A pattern used to select and style HTML elements,D) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",CSS,Selectors
Which statement correctly explains a media query?,A CSS layout system for arranging content in rows and columns,A CSS property used to set the background color of an element,A CSS property that controls space outside an element's border,A CSS technique used to apply styles based on device characteristics,D) A CSS technique used to apply styles based on device characteristics,A media query is a CSS feature that applies different styles depending on characteristics like screen width or device type.,CSS,Media Queries
What does the CSS property 'padding' control?,how transparent an element is,the text color,a visible border around an element,"space inside an element's border, around its content","D) space inside an element's border, around its content","The CSS property 'padding' controls space inside an element's border, around its content.",CSS,Properties
What does the CSS property 'letter-spacing' control?,the background color,the spacing between characters,the horizontal size of an element,"space inside an element's border, around its content",B) the spacing between characters,The CSS property 'letter-spacing' controls the spacing between characters.,CSS,Properties
"In CSS, what is the 'font-weight' property used for?",the mouse cursor style shown on hover,the horizontal size of an element,how bold or thin text appears,the background color,C) how bold or thin text appears,The CSS property 'font-weight' controls how bold or thin text appears.,CSS,Properties
Which statement correctly explains a CSS property?,A CSS property used to set the text color of an element,"A style aspect being set, such as color or font-size","A technique used to create more complex, multi-step animated effects",A reusable value defined once and referenced throughout a stylesheet,"B) A style aspect being set, such as color or font-size","A CSS property, like 'color' or 'font-size', defines a specific style aspect being applied to an element.",CSS,Properties
Choose the correct definition of the display: flex declaration.,A CSS layout model designed for arranging items in a single dimension,A CSS rule that turns an element into a grid container,"A CSS keyword added to a selector to style an element in a specific state, like :hover",A CSS rule that turns an element into a flex container,D) A CSS rule that turns an element into a flex container,"Setting display: flex on an element turns it into a flex container, enabling flexible arrangement of its child items.",CSS,Flexbox
"In CSS, what is the 'opacity' property used for?","space inside an element's border, around its content",the typeface of text,space outside an element's border,how transparent an element is,D) how transparent an element is,The CSS property 'opacity' controls how transparent an element is.,CSS,Properties
"In CSS, what is the 'z-index' property used for?",the typeface of text,the stacking order of overlapping elements,"how an element is rendered (e.g. block, inline, flex)",the text color,B) the stacking order of overlapping elements,The CSS property 'z-index' controls the stacking order of overlapping elements.,CSS,Properties
Choose the correct definition of the height property.,A CSS property used to set how bold or thin text appears,A CSS property used to set the typeface of text,"A CSS keyword added to a selector to style an element in a specific state, like :hover",A CSS property used to set the height of an element's content area,D) A CSS property used to set the height of an element's content area,The 'height' property sets the vertical size of an element's content area.,CSS,Box Model
Which option best explains the meaning of Flexbox?,A CSS rule that turns an element into a grid container,A CSS property used to set the height of an element's content area,A CSS layout system for arranging content in rows and columns,A CSS layout model designed for arranging items in a single dimension,D) A CSS layout model designed for arranging items in a single dimension,Flexbox is a CSS layout model designed to efficiently arrange items along a single row or column.,CSS,Flexbox
Which of the following best describes the width property?,"A property used to visually rotate, scale, skew, or move an element",A CSS property used to set the width of an element's content area,A CSS property used to set the height of an element's content area,A pseudo-class that applies styles when the user's pointer is over an element,B) A CSS property used to set the width of an element's content area,The 'width' property sets the horizontal size of an element's content area.,CSS,Box Model
Which of the following best describes what 'color' controls in CSS?,the horizontal size of an element,the stacking order of overlapping elements,the mouse cursor style shown on hover,the text color,D) the text color,The CSS property 'color' controls the text color.,CSS,Properties
Which of the following best describes a CSS selector?,A pattern used to select and style HTML elements,A pseudo-class that applies styles when the user's pointer is over an element,"A property used to visually rotate, scale, skew, or move an element",A CSS property used to set the size of text,A) A pattern used to select and style HTML elements,"A CSS selector is a pattern used to target specific HTML elements for styling, such as by tag, class, or ID.",CSS,Selectors
Which of the following best describes what 'position' controls in CSS?,how an element is positioned on the page,the background color,the typeface of text,how content that exceeds an element's box is handled,A) how an element is positioned on the page,The CSS property 'position' controls how an element is positioned on the page.,CSS,Properties
What is the padding property?,"A CSS property that controls space inside an element's border, around its content",A CSS property used to set the horizontal alignment of text,"Recommended conventions for writing clean, efficient, and maintainable stylesheets",A CSS property used to control an element's positioning method,"A) A CSS property that controls space inside an element's border, around its content",The 'padding' property controls the space between an element's content and its border.,CSS,Padding
a class selector can be best defined as which of the following?,A property that controls the stacking order of overlapping positioned elements,"A CSS selector that targets a single element with a specific ID, written with a hash","A style aspect being set, such as color or font-size","A CSS selector that targets elements with a specific class attribute, written with a dot","D) A CSS selector that targets elements with a specific class attribute, written with a dot","A class selector, written with a dot (e.g. .highlight), targets all elements with a matching class attribute.",CSS,Selectors
What is the display property?,"Cascading Style Sheets, the language used to style and lay out web pages",A CSS property used to control an element's positioning method,"A CSS property that controls how an element is rendered, like block or inline",A reusable value defined once and referenced throughout a stylesheet,"C) A CSS property that controls how an element is rendered, like block or inline","The 'display' property controls how an element is rendered on the page, such as block, inline, or flex.",CSS,Display
Which of the following best describes the font-weight property?,A CSS property used to set the height of an element's content area,"A property used to visually rotate, scale, skew, or move an element",A CSS property used to set how bold or thin text appears,A pattern used to select and style HTML elements,C) A CSS property used to set how bold or thin text appears,The 'font-weight' property controls the thickness (boldness) of text characters.,CSS,Fonts
Which of the following best describes the font-family property?,A CSS property used to set the height of an element's content area,A design approach that makes layouts adapt to different screen sizes,A CSS property used to set the typeface of text,A CSS property used to round the corners of an element's border,C) A CSS property used to set the typeface of text,The 'font-family' property specifies which typeface (font) should be used to display text.,CSS,Fonts
Which statement correctly explains the font-family property?,A CSS property used to round the corners of an element's border,A property that controls the stacking order of overlapping positioned elements,"A CSS selector that targets elements with a specific class attribute, written with a dot",A CSS property used to set the typeface of text,D) A CSS property used to set the typeface of text,The 'font-family' property specifies which typeface (font) should be used to display text.,CSS,Fonts
Which of the following best describes a class selector?,"A technique used to create more complex, multi-step animated effects",A pattern used to select and style HTML elements,"A CSS selector that targets elements with a specific class attribute, written with a dot","A CSS function used to define a color by specifying red, green, and blue values","C) A CSS selector that targets elements with a specific class attribute, written with a dot","A class selector, written with a dot (e.g. .highlight), targets all elements with a matching class attribute.",CSS,Selectors
What is the height property?,A CSS property used to set the height of an element's content area,A CSS rule that turns an element into a grid container,A reusable value defined once and referenced throughout a stylesheet,"A model describing how content, padding, border, and margin combine to form an element's size",A) A CSS property used to set the height of an element's content area,The 'height' property sets the vertical size of an element's content area.,CSS,Box Model
Choose the correct definition of the color property.,A CSS property used to set the text color of an element,A way of representing colors in CSS using a hash followed by six characters,A CSS property used to set the size of text,"A CSS selector that targets a single element with a specific ID, written with a hash",A) A CSS property used to set the text color of an element,The CSS 'color' property sets the color of an element's text content.,CSS,Colors
"In CSS, what is the 'overflow' property used for?",the vertical size of an element,the text color,how an element is positioned on the page,how content that exceeds an element's box is handled,D) how content that exceeds an element's box is handled,The CSS property 'overflow' controls how content that exceeds an element's box is handled.,CSS,Properties
Which of the following best describes CSS best practices?,"Recommended conventions for writing clean, efficient, and maintainable stylesheets",A pattern used to select and style HTML elements,"A CSS keyword used to style a specific part of an element, like ::before",A CSS property that controls space outside an element's border,"A) Recommended conventions for writing clean, efficient, and maintainable stylesheets","CSS best practices include using consistent naming, avoiding overly specific selectors, and organizing styles for maintainability.",CSS,CSS Best Practices
"In CSS, what is the 'z-index' property used for?","how an element is rendered (e.g. block, inline, flex)",the background color,space outside an element's border,the stacking order of overlapping elements,D) the stacking order of overlapping elements,The CSS property 'z-index' controls the stacking order of overlapping elements.,CSS,Properties
Which of the following best describes what 'background-color' controls in CSS?,how transparent an element is,the background color,"space inside an element's border, around its content",the stacking order of overlapping elements,B) the background color,The CSS property 'background-color' controls the background color.,CSS,Properties
Which of the following best describes what 'font-family' controls in CSS?,"how an element is rendered (e.g. block, inline, flex)",how rounded an element's corners are,the typeface of text,space outside an element's border,C) the typeface of text,The CSS property 'font-family' controls the typeface of text.,CSS,Properties
"In CSS, what is the 'width' property used for?",the spacing between characters,the vertical spacing between lines of text,the horizontal size of an element,a visible border around an element,C) the horizontal size of an element,The CSS property 'width' controls the horizontal size of an element.,CSS,Properties
"In CSS, what is the 'border-radius' property used for?",the horizontal alignment of text,a visible border around an element,how rounded an element's corners are,the spacing between characters,C) how rounded an element's corners are,The CSS property 'border-radius' controls how rounded an element's corners are.,CSS,Properties
Which of the following best describes the border property?,A CSS layout system for arranging content in rows and columns,A CSS property used to add a border around an element,"Recommended conventions for writing clean, efficient, and maintainable stylesheets",A design approach that makes layouts adapt to different screen sizes,B) A CSS property used to add a border around an element,The 'border' property is used to add a visible border line around the edge of an element.,CSS,Borders
Which of the following best describes the border property?,"A CSS selector that targets elements with a specific class attribute, written with a dot",A CSS property used to add a border around an element,A CSS property used to set how bold or thin text appears,"A CSS property that controls space inside an element's border, around its content",B) A CSS property used to add a border around an element,The 'border' property is used to add a visible border line around the edge of an element.,CSS,Borders
Choose the correct definition of the :hover pseudo-class.,A reusable value defined once and referenced throughout a stylesheet,A CSS property used to set how bold or thin text appears,A CSS property used to set the height of an element's content area,A pseudo-class that applies styles when the user's pointer is over an element,D) A pseudo-class that applies styles when the user's pointer is over an element,The :hover pseudo-class applies specific styles to an element only while a user's pointer is hovering over it.,CSS,Pseudo-Classes
Which of the following best describes the display: grid declaration?,A CSS layout model designed for arranging items in a single dimension,A CSS property used to set the typeface of text,A CSS rule that turns an element into a grid container,A CSS rule that turns an element into a flex container,C) A CSS rule that turns an element into a grid container,"Setting display: grid on an element turns it into a grid container, enabling two-dimensional layout of its children.",CSS,Grid
Which statement correctly explains a CSS property?,A design approach that makes layouts adapt to different screen sizes,A CSS property used to set how bold or thin text appears,"A style aspect being set, such as color or font-size",A CSS property used to set the size of text,"C) A style aspect being set, such as color or font-size","A CSS property, like 'color' or 'font-size', defines a specific style aspect being applied to an element.",CSS,Properties
What does the CSS property 'border' control?,how transparent an element is,the background color,the text color,a visible border around an element,D) a visible border around an element,The CSS property 'border' controls a visible border around an element.,CSS,Properties
Choose the correct definition of the text-align property.,A CSS property used to set the horizontal alignment of text,A CSS layout system for arranging content in rows and columns,A CSS property used to set the text color of an element,"A CSS selector that targets elements with a specific class attribute, written with a dot",A) A CSS property used to set the horizontal alignment of text,"The 'text-align' property controls the horizontal alignment of text within an element, such as left, right, or center.",CSS,Text
Which option best explains the meaning of the width property?,A way of representing colors in CSS using a hash followed by six characters,A CSS property used to set the width of an element's content area,A CSS property used to set the height of an element's content area,A CSS property used to control an element's positioning method,B) A CSS property used to set the width of an element's content area,The 'width' property sets the horizontal size of an element's content area.,CSS,Box Model
Choose the correct definition of the CSS box model.,A technique used to smoothly animate changes between two states of a property,A CSS property used to set the height of an element's content area,"A model describing how content, padding, border, and margin combine to form an element's size","A CSS function used to define a color by specifying red, green, and blue values","C) A model describing how content, padding, border, and margin combine to form an element's size","The CSS box model describes how an element's total size is calculated from its content, padding, border, and margin.",CSS,Box Model
Choose the correct definition of a CSS transform.,A design approach that makes layouts adapt to different screen sizes,"A property used to visually rotate, scale, skew, or move an element",A pseudo-class that applies styles when the user's pointer is over an element,A CSS property used to set the horizontal alignment of text,"B) A property used to visually rotate, scale, skew, or move an element","The 'transform' property is used to visually rotate, scale, skew, or move an element without affecting the document flow.",CSS,Transforms
Choose the correct definition of the text-align property.,A CSS rule that turns an element into a flex container,A CSS property used to set the height of an element's content area,A CSS property used to set how bold or thin text appears,A CSS property used to set the horizontal alignment of text,D) A CSS property used to set the horizontal alignment of text,"The 'text-align' property controls the horizontal alignment of text within an element, such as left, right, or center.",CSS,Text
Which of the following best describes hexadecimal color notation?,A way of representing colors in CSS using a hash followed by six characters,A technique used to smoothly animate changes between two states of a property,"A style aspect being set, such as color or font-size",A CSS property used to set the horizontal alignment of text,A) A way of representing colors in CSS using a hash followed by six characters,"Hexadecimal color notation represents colors using a hash symbol followed by six hexadecimal digits, like #FF0000 for red.",CSS,Colors
Choose the correct definition of a CSS transition.,"A model describing how content, padding, border, and margin combine to form an element's size",A reusable value defined once and referenced throughout a stylesheet,A technique used to smoothly animate changes between two states of a property,A property that controls the stacking order of overlapping positioned elements,C) A technique used to smoothly animate changes between two states of a property,A CSS transition smoothly animates the change of a property's value over a specified duration.,CSS,Transitions
Which option best explains the meaning of the padding property?,A pseudo-class that applies styles when the user's pointer is over an element,"A CSS property that controls space inside an element's border, around its content",A pattern used to select and style HTML elements,A CSS property used to add a border around an element,"B) A CSS property that controls space inside an element's border, around its content",The 'padding' property controls the space between an element's content and its border.,CSS,Padding
the text-align property can be best defined as which of the following?,A way of representing colors in CSS using a hash followed by six characters,A CSS layout system for arranging content in rows and columns,A CSS property used to set the horizontal alignment of text,"A CSS selector that targets elements with a specific class attribute, written with a dot",C) A CSS property used to set the horizontal alignment of text,"The 'text-align' property controls the horizontal alignment of text within an element, such as left, right, or center.",CSS,Text
the font-weight property can be best defined as which of the following?,A CSS property used to set how bold or thin text appears,A CSS layout model designed for arranging items in a single dimension,A CSS property used to set the width of an element's content area,"A CSS selector that targets a single element with a specific ID, written with a hash",A) A CSS property used to set how bold or thin text appears,The 'font-weight' property controls the thickness (boldness) of text characters.,CSS,Fonts
"In CSS, what is the 'border' property used for?",a visible border around an element,"how an element is rendered (e.g. block, inline, flex)",the text color,the spacing between characters,A) a visible border around an element,The CSS property 'border' controls a visible border around an element.,CSS,Properties
Which statement correctly explains the :hover pseudo-class?,A CSS property used to set the typeface of text,"A CSS selector that targets a single element with a specific ID, written with a hash",A CSS property used to set the horizontal alignment of text,A pseudo-class that applies styles when the user's pointer is over an element,D) A pseudo-class that applies styles when the user's pointer is over an element,The :hover pseudo-class applies specific styles to an element only while a user's pointer is hovering over it.,CSS,Pseudo-Classes
"In CSS, what is the 'font-size' property used for?","how an element is rendered (e.g. block, inline, flex)",the horizontal size of an element,the size of text,how bold or thin text appears,C) the size of text,The CSS property 'font-size' controls the size of text.,CSS,Properties
What is CSS?,"A property used to visually rotate, scale, skew, or move an element","Cascading Style Sheets, the language used to style and lay out web pages",A CSS property used to control an element's positioning method,A CSS layout system for arranging content in rows and columns,"B) Cascading Style Sheets, the language used to style and lay out web pages",CSS (Cascading Style Sheets) is used to control the appearance and layout of HTML elements on a web page.,CSS,CSS Basics
Which of the following best describes the border-radius property?,"A CSS keyword used to style a specific part of an element, like ::before",A CSS property used to add a border around an element,A CSS property used to round the corners of an element's border,A CSS property used to set the background color of an element,C) A CSS property used to round the corners of an element's border,"The 'border-radius' property rounds the corners of an element's border box, often used to create rounded buttons or cards.",CSS,Borders
Which of the following best describes what 'border' controls in CSS?,how an element is positioned on the page,the vertical spacing between lines of text,a visible border around an element,the horizontal alignment of text,C) a visible border around an element,The CSS property 'border' controls a visible border around an element.,CSS,Properties
Which statement correctly explains a CSS transform?,"A property used to visually rotate, scale, skew, or move an element",A pattern used to select and style HTML elements,"A CSS property that controls how an element is rendered, like block or inline",A CSS property used to set how bold or thin text appears,"A) A property used to visually rotate, scale, skew, or move an element","The 'transform' property is used to visually rotate, scale, skew, or move an element without affecting the document flow.",CSS,Transforms
Choose the correct definition of z-index (CSS).,A property that controls the stacking order of overlapping positioned elements,A pattern used to select and style HTML elements,A way of representing colors in CSS using a hash followed by six characters,A reusable value defined once and referenced throughout a stylesheet,A) A property that controls the stacking order of overlapping positioned elements,"The 'z-index' property controls the stacking order of overlapping positioned elements, with higher values appearing on top.",CSS,Positioning
Which option best explains the meaning of the margin property?,A CSS property that controls space outside an element's border,"A CSS function used to define a color by specifying red, green, and blue values",A CSS property used to set the height of an element's content area,A CSS property used to add a border around an element,A) A CSS property that controls space outside an element's border,"The 'margin' property controls the space outside an element's border, separating it from neighboring elements.",CSS,Margins
Which statement correctly explains the margin property?,A CSS property used to set the background color of an element,A CSS property that controls space outside an element's border,"Recommended conventions for writing clean, efficient, and maintainable stylesheets",A CSS rule that turns an element into a grid container,B) A CSS property that controls space outside an element's border,"The 'margin' property controls the space outside an element's border, separating it from neighboring elements.",CSS,Margins
What does the CSS property 'position' control?,how an element is positioned on the page,the horizontal size of an element,"space inside an element's border, around its content",how bold or thin text appears,A) how an element is positioned on the page,The CSS property 'position' controls how an element is positioned on the page.,CSS,Properties
Which of the following best describes the height property?,"A CSS function used to define a color by specifying red, green, and blue values","A CSS keyword added to a selector to style an element in a specific state, like :hover",A property that controls the stacking order of overlapping positioned elements,A CSS property used to set the height of an element's content area,D) A CSS property used to set the height of an element's content area,The 'height' property sets the vertical size of an element's content area.,CSS,Box Model
Which option best explains the meaning of the color property?,"A CSS selector that targets a single element with a specific ID, written with a hash",A CSS property used to set the text color of an element,A CSS property used to add a border around an element,"A technique used to create more complex, multi-step animated effects",B) A CSS property used to set the text color of an element,The CSS 'color' property sets the color of an element's text content.,CSS,Colors
Choose the correct definition of the :hover pseudo-class.,A reusable value defined once and referenced throughout a stylesheet,A way of representing colors in CSS using a hash followed by six characters,A CSS property used to set the background color of an element,A pseudo-class that applies styles when the user's pointer is over an element,D) A pseudo-class that applies styles when the user's pointer is over an element,The :hover pseudo-class applies specific styles to an element only while a user's pointer is hovering over it.,CSS,Pseudo-Classes
Choose the correct definition of the height property.,A CSS property used to set the typeface of text,A technique used to smoothly animate changes between two states of a property,A CSS property used to set the width of an element's content area,A CSS property used to set the height of an element's content area,D) A CSS property used to set the height of an element's content area,The 'height' property sets the vertical size of an element's content area.,CSS,Box Model
Which option best explains the meaning of the font-size property?,A CSS property used to set the text color of an element,A technique used to smoothly animate changes between two states of a property,A CSS property used to set the size of text,A CSS property used to set the background color of an element,C) A CSS property used to set the size of text,The 'font-size' property controls the size of the text within an element.,CSS,Text
the display property can be best defined as which of the following?,"A CSS selector that targets a single element with a specific ID, written with a hash","A CSS function used to define a color by specifying red, green, and blue values","A CSS property that controls how an element is rendered, like block or inline","A CSS keyword added to a selector to style an element in a specific state, like :hover","C) A CSS property that controls how an element is rendered, like block or inline","The 'display' property controls how an element is rendered on the page, such as block, inline, or flex.",CSS,Display
What does the CSS property 'text-align' control?,the text color,"space inside an element's border, around its content",the mouse cursor style shown on hover,the horizontal alignment of text,D) the horizontal alignment of text,The CSS property 'text-align' controls the horizontal alignment of text.,CSS,Properties
"In CSS, what is the 'letter-spacing' property used for?",the spacing between characters,a visible border around an element,the mouse cursor style shown on hover,the background color,A) the spacing between characters,The CSS property 'letter-spacing' controls the spacing between characters.,CSS,Properties
