Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
A team needs 25 runs from 76 balls with 9 wickets in hand. What run rate do they need per over?,2.47,1.97,2.97,0.47,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 25 ÷ (76/6) ≈ 1.97 per over.,Cricket,Scoring Maths
A team needs 96 runs from 82 balls with 5 wickets in hand. What run rate do they need per over?,7.02,9.52,6.02,8.02,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 96 ÷ (82/6) ≈ 7.02 per over.,Cricket,Scoring Maths
"If a team scores at 6.84 runs per over for 26 overs, roughly how many total runs have they scored?",166,178,203,190,B,Total runs ≈ Run rate × Overs = 6.84 × 26 ≈ 178.,Cricket,Scoring Maths
A team needs 65 runs from 115 balls with 6 wickets in hand. What run rate do they need per over?,5.89,2.39,0.89,3.39,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 65 ÷ (115/6) ≈ 3.39 per over.,Cricket,Scoring Maths
A team needs 135 runs from 13 balls with 2 wickets in hand. What run rate do they need per over?,61.31,62.81,63.81,62.31,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 135 ÷ (13/6) ≈ 62.31 per over.,Cricket,Scoring Maths
What is the term for the imaginary line a batsman must stay behind to avoid being stumped or run out?,England,Australia,Leg Before Wicket,The crease,D,The crease is the line marking the batsman's safe ground at the wicket.,Cricket,Terminology
"If a team scores at 8.39 runs per over for 36 overs, roughly how many total runs have they scored?",284,277,327,302,D,Total runs ≈ Run rate × Overs = 8.39 × 36 ≈ 302.,Cricket,Scoring Maths
What is the primary objective of the batting team in cricket?,Test cricket,To score more runs than the opposition,Rahul Dravid,10,B,The batting team aims to accumulate more runs than their opponents to win the match.,Cricket,Basics
A team needs 60 runs from 83 balls with 8 wickets in hand. What run rate do they need per over?,1.84,2.84,5.84,4.34,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 60 ÷ (83/6) ≈ 4.34 per over.,Cricket,Scoring Maths
"If a team scores at 6.16 runs per over for 49 overs, roughly how many total runs have they scored?",302,310,327,294,A,Total runs ≈ Run rate × Overs = 6.16 × 49 ≈ 302.,Cricket,Scoring Maths
A team needs 140 runs from 110 balls with 8 wickets in hand. What run rate do they need per over?,8.14,7.14,7.64,9.14,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 140 ÷ (110/6) ≈ 7.64 per over.,Cricket,Scoring Maths
A team needs 82 runs from 17 balls with 4 wickets in hand. What run rate do they need per over?,28.94,27.44,28.44,29.44,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 82 ÷ (17/6) ≈ 28.94 per over.,Cricket,Scoring Maths
"If a team scores at 9.8 runs per over for 17 overs, roughly how many total runs have they scored?",175,167,192,149,B,Total runs ≈ Run rate × Overs = 9.8 × 17 ≈ 167.,Cricket,Scoring Maths
"If a team scores at 10.82 runs per over for 42 overs, roughly how many total runs have they scored?",429,454,442,479,B,Total runs ≈ Run rate × Overs = 10.82 × 42 ≈ 454.,Cricket,Scoring Maths
A team needs 57 runs from 44 balls with 7 wickets in hand. What run rate do they need per over?,7.77,8.27,5.27,8.77,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 57 ÷ (44/6) ≈ 7.77 per over.,Cricket,Scoring Maths
A team needs 80 runs from 71 balls with 7 wickets in hand. What run rate do they need per over?,6.76,5.76,5.26,9.26,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 80 ÷ (71/6) ≈ 6.76 per over.,Cricket,Scoring Maths
"If a team scores at 5.13 runs per over for 19 overs, roughly how many total runs have they scored?",79,97,109,72,B,Total runs ≈ Run rate × Overs = 5.13 × 19 ≈ 97.,Cricket,Scoring Maths
Which IPL team is based in Lucknow?,Royal Challengers Bengaluru,Punjab Kings,Rajasthan Royals,Lucknow Super Giants,D,Lucknow Super Giants represents Lucknow in the IPL.,Cricket,IPL Teams
"If a team scores at 8.97 runs per over for 28 overs, roughly how many total runs have they scored?",251,239,233,226,A,Total runs ≈ Run rate × Overs = 8.97 × 28 ≈ 251.,Cricket,Scoring Maths
"If a team scores at 9.06 runs per over for 13 overs, roughly how many total runs have they scored?",93,106,130,118,D,Total runs ≈ Run rate × Overs = 9.06 × 13 ≈ 118.,Cricket,Scoring Maths
A team needs 126 runs from 103 balls with 7 wickets in hand. What run rate do they need per over?,5.84,9.84,6.84,7.34,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 126 ÷ (103/6) ≈ 7.34 per over.,Cricket,Scoring Maths
Which team won the Cricket World Cup in 1996?,Pakistan,Sri Lanka,West Indies,England,B,Sri Lanka won the 1996 Cricket World Cup.,Cricket,World Cup Winners
"How many players are needed on the field, including the wicketkeeper?",Kapil Dev,A doosra/straight one,A hat-trick,11,D,"A fielding side has 11 players on the field, including the wicketkeeper.",Cricket,Basics
"If a team scores at 9.41 runs per over for 6 overs, roughly how many total runs have they scored?",38,56,81,31,B,Total runs ≈ Run rate × Overs = 9.41 × 6 ≈ 56.,Cricket,Scoring Maths
A team needs 135 runs from 37 balls with 8 wickets in hand. What run rate do they need per over?,20.89,20.39,19.39,21.89,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 135 ÷ (37/6) ≈ 21.89 per over.,Cricket,Scoring Maths
"If a team scores at 8.2 runs per over for 46 overs, roughly how many total runs have they scored?",377,359,369,352,A,Total runs ≈ Run rate × Overs = 8.2 × 46 ≈ 377.,Cricket,Scoring Maths
A team needs 88 runs from 104 balls with 4 wickets in hand. What run rate do they need per over?,4.58,5.08,4.08,6.08,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 88 ÷ (104/6) ≈ 5.08 per over.,Cricket,Scoring Maths
"If a team scores at 7.51 runs per over for 19 overs, roughly how many total runs have they scored?",143,168,161,118,A,Total runs ≈ Run rate × Overs = 7.51 × 19 ≈ 143.,Cricket,Scoring Maths
A team needs 11 runs from 101 balls with 6 wickets in hand. What run rate do they need per over?,1.15,2.15,0.65,3.15,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 11 ÷ (101/6) ≈ 0.65 per over.,Cricket,Scoring Maths
What is the primary objective of the fielding team in cricket?,The pitch,A bouncer,To restrict runs and take wickets,Captain Cool,C,The fielding team tries to limit the batting side's runs and dismiss all their batsmen.,Cricket,Basics
"If a team scores at 8.36 runs per over for 32 overs, roughly how many total runs have they scored?",268,243,250,260,A,Total runs ≈ Run rate × Overs = 8.36 × 32 ≈ 268.,Cricket,Scoring Maths
"If a team scores at 6.6 runs per over for 13 overs, roughly how many total runs have they scored?",86,78,104,68,A,Total runs ≈ Run rate × Overs = 6.6 × 13 ≈ 86.,Cricket,Scoring Maths
A team needs 44 runs from 94 balls with 2 wickets in hand. What run rate do they need per over?,0.31,2.81,4.31,3.31,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 44 ÷ (94/6) ≈ 2.81 per over.,Cricket,Scoring Maths
A team needs 92 runs from 33 balls with 1 wickets in hand. What run rate do they need per over?,19.23,16.73,17.73,15.73,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 92 ÷ (33/6) ≈ 16.73 per over.,Cricket,Scoring Maths
A team needs 52 runs from 70 balls with 10 wickets in hand. What run rate do they need per over?,4.46,4.96,2.96,5.96,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 52 ÷ (70/6) ≈ 4.46 per over.,Cricket,Scoring Maths
"If a team scores at 4.68 runs per over for 7 overs, roughly how many total runs have they scored?",51,45,41,33,D,Total runs ≈ Run rate × Overs = 4.68 × 7 ≈ 33.,Cricket,Scoring Maths
"If a team scores at 6.43 runs per over for 11 overs, roughly how many total runs have they scored?",46,83,79,71,D,Total runs ≈ Run rate × Overs = 6.43 × 11 ≈ 71.,Cricket,Scoring Maths
"If a team scores at 5.71 runs per over for 41 overs, roughly how many total runs have they scored?",234,222,252,246,A,Total runs ≈ Run rate × Overs = 5.71 × 41 ≈ 234.,Cricket,Scoring Maths
A team needs 29 runs from 59 balls with 4 wickets in hand. What run rate do they need per over?,1.95,3.95,2.95,5.45,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 29 ÷ (59/6) ≈ 2.95 per over.,Cricket,Scoring Maths
"If a team scores at 7.81 runs per over for 32 overs, roughly how many total runs have they scored?",250,275,242,258,A,Total runs ≈ Run rate × Overs = 7.81 × 32 ≈ 250.,Cricket,Scoring Maths
A team needs 11 runs from 98 balls with 10 wickets in hand. What run rate do they need per over?,3.17,0.17,0.67,1.17,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 11 ÷ (98/6) ≈ 0.67 per over.,Cricket,Scoring Maths
"If a team scores at 7.63 runs per over for 45 overs, roughly how many total runs have they scored?",343,331,361,351,A,Total runs ≈ Run rate × Overs = 7.63 × 45 ≈ 343.,Cricket,Scoring Maths
A team needs 105 runs from 95 balls with 2 wickets in hand. What run rate do they need per over?,6.63,9.13,5.13,8.13,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 105 ÷ (95/6) ≈ 6.63 per over.,Cricket,Scoring Maths
"If a team scores at 4.04 runs per over for 34 overs, roughly how many total runs have they scored?",137,125,112,162,A,Total runs ≈ Run rate × Overs = 4.04 × 34 ≈ 137.,Cricket,Scoring Maths
What is the term for taking three wickets with three consecutive deliveries?,A phase with fielding restrictions,Sachin Tendulkar,Chris Gayle,A hat-trick,D,Taking three wickets on three consecutive balls is called a hat-trick.,Cricket,Terminology
A team needs 114 runs from 109 balls with 7 wickets in hand. What run rate do they need per over?,5.28,6.28,5.78,3.78,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 114 ÷ (109/6) ≈ 6.28 per over.,Cricket,Scoring Maths
"If a team scores at 5.63 runs per over for 27 overs, roughly how many total runs have they scored?",160,140,127,152,D,Total runs ≈ Run rate × Overs = 5.63 × 27 ≈ 152.,Cricket,Scoring Maths
A team needs 140 runs from 16 balls with 9 wickets in hand. What run rate do they need per over?,55.00,51.00,52.50,51.50,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 140 ÷ (16/6) ≈ 52.50 per over.,Cricket,Scoring Maths
"If a team scores at 4.12 runs per over for 18 overs, roughly how many total runs have they scored?",49,62,66,74,D,Total runs ≈ Run rate × Overs = 4.12 × 18 ≈ 74.,Cricket,Scoring Maths
A team needs 49 runs from 77 balls with 8 wickets in hand. What run rate do they need per over?,2.82,4.82,5.32,3.82,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 49 ÷ (77/6) ≈ 3.82 per over.,Cricket,Scoring Maths
A team needs 115 runs from 43 balls with 3 wickets in hand. What run rate do they need per over?,15.05,13.55,16.05,15.55,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 115 ÷ (43/6) ≈ 16.05 per over.,Cricket,Scoring Maths
A team needs 86 runs from 48 balls with 5 wickets in hand. What run rate do they need per over?,12.25,8.25,10.75,11.25,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 86 ÷ (48/6) ≈ 10.75 per over.,Cricket,Scoring Maths
A team needs 39 runs from 56 balls with 8 wickets in hand. What run rate do they need per over?,1.68,4.18,4.68,6.68,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 39 ÷ (56/6) ≈ 4.18 per over.,Cricket,Scoring Maths
"If a team scores at 6.73 runs per over for 38 overs, roughly how many total runs have they scored?",231,256,248,264,B,Total runs ≈ Run rate × Overs = 6.73 × 38 ≈ 256.,Cricket,Scoring Maths
"If a team scores at 5.79 runs per over for 20 overs, roughly how many total runs have they scored?",141,124,116,91,C,Total runs ≈ Run rate × Overs = 5.79 × 20 ≈ 116.,Cricket,Scoring Maths
"If a team scores at 4.26 runs per over for 30 overs, roughly how many total runs have they scored?",128,146,140,120,A,Total runs ≈ Run rate × Overs = 4.26 × 30 ≈ 128.,Cricket,Scoring Maths
"If a team scores at 10.77 runs per over for 23 overs, roughly how many total runs have they scored?",230,256,260,248,D,Total runs ≈ Run rate × Overs = 10.77 × 23 ≈ 248.,Cricket,Scoring Maths
A team needs 72 runs from 18 balls with 9 wickets in hand. What run rate do they need per over?,25.00,25.50,21.50,24.00,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 72 ÷ (18/6) ≈ 24.00 per over.,Cricket,Scoring Maths
A team needs 142 runs from 77 balls with 1 wickets in hand. What run rate do they need per over?,10.06,11.56,12.56,11.06,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 142 ÷ (77/6) ≈ 11.06 per over.,Cricket,Scoring Maths
"If a team scores at 9.02 runs per over for 38 overs, roughly how many total runs have they scored?",325,331,343,368,C,Total runs ≈ Run rate × Overs = 9.02 × 38 ≈ 343.,Cricket,Scoring Maths
"If a team scores at 7.03 runs per over for 50 overs, roughly how many total runs have they scored?",360,364,344,352,D,Total runs ≈ Run rate × Overs = 7.03 × 50 ≈ 352.,Cricket,Scoring Maths
"If a team scores at 5.65 runs per over for 43 overs, roughly how many total runs have they scored?",243,231,261,251,A,Total runs ≈ Run rate × Overs = 5.65 × 43 ≈ 243.,Cricket,Scoring Maths
"If a team scores at 5.55 runs per over for 22 overs, roughly how many total runs have they scored?",122,114,110,104,A,Total runs ≈ Run rate × Overs = 5.55 × 22 ≈ 122.,Cricket,Scoring Maths
"If a team scores at 8.13 runs per over for 40 overs, roughly how many total runs have they scored?",313,325,343,350,B,Total runs ≈ Run rate × Overs = 8.13 × 40 ≈ 325.,Cricket,Scoring Maths
A team needs 8 runs from 86 balls with 7 wickets in hand. What run rate do they need per over?,2.06,0.06,3.06,0.56,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 8 ÷ (86/6) ≈ 0.56 per over.,Cricket,Scoring Maths
"If a team scores at 6.25 runs per over for 45 overs, roughly how many total runs have they scored?",263,289,256,281,D,Total runs ≈ Run rate × Overs = 6.25 × 45 ≈ 281.,Cricket,Scoring Maths
A team needs 48 runs from 55 balls with 2 wickets in hand. What run rate do they need per over?,6.24,6.74,5.24,5.74,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 48 ÷ (55/6) ≈ 5.24 per over.,Cricket,Scoring Maths
"If a team scores at 8.09 runs per over for 37 overs, roughly how many total runs have they scored?",324,299,307,274,B,Total runs ≈ Run rate × Overs = 8.09 × 37 ≈ 299.,Cricket,Scoring Maths
"If a team scores at 7.4 runs per over for 42 overs, roughly how many total runs have they scored?",311,329,303,319,A,Total runs ≈ Run rate × Overs = 7.4 × 42 ≈ 311.,Cricket,Scoring Maths
What is it called when both openers are dismissed for very few runs early in an innings?,The Nawab of Najafgarh,Man of the Match,A googly,A top-order collapse,D,A rapid loss of early wickets is commonly referred to as a top-order or batting collapse.,Cricket,Terminology
"If a team scores at 6.51 runs per over for 9 overs, roughly how many total runs have they scored?",77,71,51,59,D,Total runs ≈ Run rate × Overs = 6.51 × 9 ≈ 59.,Cricket,Scoring Maths
"If a team scores at 5.35 runs per over for 43 overs, roughly how many total runs have they scored?",212,218,230,248,C,Total runs ≈ Run rate × Overs = 5.35 × 43 ≈ 230.,Cricket,Scoring Maths
A team needs 125 runs from 110 balls with 6 wickets in hand. What run rate do they need per over?,7.82,6.32,6.82,5.32,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 125 ÷ (110/6) ≈ 6.82 per over.,Cricket,Scoring Maths
"If a team scores at 5.34 runs per over for 28 overs, roughly how many total runs have they scored?",168,150,138,162,B,Total runs ≈ Run rate × Overs = 5.34 × 28 ≈ 150.,Cricket,Scoring Maths
Which team won the Cricket World Cup in 1992?,England,Sri Lanka,Pakistan,India,C,Pakistan won the 1992 Cricket World Cup.,Cricket,World Cup Winners
A team needs 89 runs from 82 balls with 7 wickets in hand. What run rate do they need per over?,9.01,6.01,8.01,6.51,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 89 ÷ (82/6) ≈ 6.51 per over.,Cricket,Scoring Maths
A team needs 91 runs from 83 balls with 7 wickets in hand. What run rate do they need per over?,5.58,8.08,6.58,5.08,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 91 ÷ (83/6) ≈ 6.58 per over.,Cricket,Scoring Maths
A team needs 48 runs from 34 balls with 10 wickets in hand. What run rate do they need per over?,5.97,10.97,8.47,8.97,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 48 ÷ (34/6) ≈ 8.47 per over.,Cricket,Scoring Maths
"If a team scores at 9.76 runs per over for 34 overs, roughly how many total runs have they scored?",332,324,320,340,A,Total runs ≈ Run rate × Overs = 9.76 × 34 ≈ 332.,Cricket,Scoring Maths
A team needs 19 runs from 80 balls with 8 wickets in hand. What run rate do they need per over?,2.93,1.43,0.93,3.93,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 19 ÷ (80/6) ≈ 1.43 per over.,Cricket,Scoring Maths
"If a team scores at 6.27 runs per over for 33 overs, roughly how many total runs have they scored?",207,189,225,219,A,Total runs ≈ Run rate × Overs = 6.27 × 33 ≈ 207.,Cricket,Scoring Maths
A team needs 56 runs from 22 balls with 7 wickets in hand. What run rate do they need per over?,14.77,13.77,16.77,15.27,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 56 ÷ (22/6) ≈ 15.27 per over.,Cricket,Scoring Maths
"If a team scores at 4.63 runs per over for 28 overs, roughly how many total runs have they scored?",142,130,112,105,B,Total runs ≈ Run rate × Overs = 4.63 × 28 ≈ 130.,Cricket,Scoring Maths
"If a team scores at 5.45 runs per over for 42 overs, roughly how many total runs have they scored?",229,254,211,241,A,Total runs ≈ Run rate × Overs = 5.45 × 42 ≈ 229.,Cricket,Scoring Maths
"If a team scores at 10.75 runs per over for 20 overs, roughly how many total runs have they scored?",203,215,197,223,B,Total runs ≈ Run rate × Overs = 10.75 × 20 ≈ 215.,Cricket,Scoring Maths
"If a team scores at 3.63 runs per over for 7 overs, roughly how many total runs have they scored?",43,7,37,25,D,Total runs ≈ Run rate × Overs = 3.63 × 7 ≈ 25.,Cricket,Scoring Maths
"If a team scores at 6.47 runs per over for 12 overs, roughly how many total runs have they scored?",70,90,103,78,D,Total runs ≈ Run rate × Overs = 6.47 × 12 ≈ 78.,Cricket,Scoring Maths
A team needs 84 runs from 52 balls with 8 wickets in hand. What run rate do they need per over?,10.69,7.19,10.19,9.69,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 84 ÷ (52/6) ≈ 9.69 per over.,Cricket,Scoring Maths
A team needs 127 runs from 95 balls with 2 wickets in hand. What run rate do they need per over?,10.52,9.02,8.02,9.52,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 127 ÷ (95/6) ≈ 8.02 per over.,Cricket,Scoring Maths
A team needs 108 runs from 112 balls with 8 wickets in hand. What run rate do they need per over?,8.29,5.79,5.29,6.79,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 108 ÷ (112/6) ≈ 5.79 per over.,Cricket,Scoring Maths
A team needs 45 runs from 53 balls with 7 wickets in hand. What run rate do they need per over?,4.09,5.59,5.09,4.59,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 45 ÷ (53/6) ≈ 5.09 per over.,Cricket,Scoring Maths
A team needs 133 runs from 99 balls with 8 wickets in hand. What run rate do they need per over?,8.06,9.06,5.56,6.56,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 133 ÷ (99/6) ≈ 8.06 per over.,Cricket,Scoring Maths
A team needs 64 runs from 110 balls with 3 wickets in hand. What run rate do they need per over?,0.99,1.99,3.49,5.99,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 64 ÷ (110/6) ≈ 3.49 per over.,Cricket,Scoring Maths
"If a team scores at 5.09 runs per over for 34 overs, roughly how many total runs have they scored?",173,185,165,161,A,Total runs ≈ Run rate × Overs = 5.09 × 34 ≈ 173.,Cricket,Scoring Maths
"If a team scores at 4.25 runs per over for 25 overs, roughly how many total runs have they scored?",106,98,81,88,A,Total runs ≈ Run rate × Overs = 4.25 × 25 ≈ 106.,Cricket,Scoring Maths
A team needs 7 runs from 88 balls with 10 wickets in hand. What run rate do they need per over?,1.48,0.48,0.98,1.98,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 7 ÷ (88/6) ≈ 0.48 per over.,Cricket,Scoring Maths
"If a team scores at 6.7 runs per over for 27 overs, roughly how many total runs have they scored?",173,156,169,181,D,Total runs ≈ Run rate × Overs = 6.7 × 27 ≈ 181.,Cricket,Scoring Maths
A team needs 145 runs from 59 balls with 5 wickets in hand. What run rate do they need per over?,13.75,14.25,15.75,14.75,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 145 ÷ (59/6) ≈ 14.75 per over.,Cricket,Scoring Maths
A team needs 93 runs from 6 balls with 2 wickets in hand. What run rate do they need per over?,92.50,93.00,94.00,94.50,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 93 ÷ (6/6) ≈ 93.00 per over.,Cricket,Scoring Maths
How many balls make up a hat-trick in cricket?,3,India,Rohit Sharma,Caught behind,A,A hat-trick requires three wickets on three consecutive legal deliveries.,Cricket,Terminology
"If a team scores at 7.73 runs per over for 38 overs, roughly how many total runs have they scored?",294,269,319,286,A,Total runs ≈ Run rate × Overs = 7.73 × 38 ≈ 294.,Cricket,Scoring Maths
A team needs 57 runs from 104 balls with 10 wickets in hand. What run rate do they need per over?,3.29,4.79,5.79,4.29,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 57 ÷ (104/6) ≈ 3.29 per over.,Cricket,Scoring Maths
"If a team scores at 6.6 runs per over for 39 overs, roughly how many total runs have they scored?",257,232,269,282,A,Total runs ≈ Run rate × Overs = 6.6 × 39 ≈ 257.,Cricket,Scoring Maths
What is the maximum number of fielders allowed outside the 30-yard circle in ODIs (outside powerplay)?,MS Dhoni,England,5,Rahul Dravid,C,"Outside the powerplay overs in an ODI, a maximum of five fielders can be positioned outside the 30-yard circle.",Cricket,Rules
"If a team scores at 6.55 runs per over for 28 overs, roughly how many total runs have they scored?",201,165,183,191,C,Total runs ≈ Run rate × Overs = 6.55 × 28 ≈ 183.,Cricket,Scoring Maths
A team needs 122 runs from 49 balls with 2 wickets in hand. What run rate do they need per over?,17.44,14.44,15.44,14.94,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 122 ÷ (49/6) ≈ 14.94 per over.,Cricket,Scoring Maths
"If a team scores at 7.31 runs per over for 41 overs, roughly how many total runs have they scored?",300,318,275,312,A,Total runs ≈ Run rate × Overs = 7.31 × 41 ≈ 300.,Cricket,Scoring Maths
"If a team scores at 5.92 runs per over for 47 overs, roughly how many total runs have they scored?",303,278,266,270,B,Total runs ≈ Run rate × Overs = 5.92 × 47 ≈ 278.,Cricket,Scoring Maths
A team needs 142 runs from 54 balls with 5 wickets in hand. What run rate do they need per over?,15.78,14.78,18.28,15.28,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 142 ÷ (54/6) ≈ 15.78 per over.,Cricket,Scoring Maths
A team needs 20 runs from 32 balls with 3 wickets in hand. What run rate do they need per over?,3.75,4.75,1.25,5.25,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 20 ÷ (32/6) ≈ 3.75 per over.,Cricket,Scoring Maths
A team needs 47 runs from 109 balls with 8 wickets in hand. What run rate do they need per over?,5.09,2.59,3.09,1.59,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 47 ÷ (109/6) ≈ 2.59 per over.,Cricket,Scoring Maths
"If a team scores at 6.41 runs per over for 25 overs, roughly how many total runs have they scored?",135,178,160,142,C,Total runs ≈ Run rate × Overs = 6.41 × 25 ≈ 160.,Cricket,Scoring Maths
A team needs 55 runs from 24 balls with 10 wickets in hand. What run rate do they need per over?,14.25,13.25,12.25,13.75,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 55 ÷ (24/6) ≈ 13.75 per over.,Cricket,Scoring Maths
A team needs 39 runs from 88 balls with 4 wickets in hand. What run rate do they need per over?,0.16,2.66,3.16,1.66,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 39 ÷ (88/6) ≈ 2.66 per over.,Cricket,Scoring Maths
"If a team scores at 5.88 runs per over for 16 overs, roughly how many total runs have they scored?",94,86,82,69,A,Total runs ≈ Run rate × Overs = 5.88 × 16 ≈ 94.,Cricket,Scoring Maths
A team needs 95 runs from 48 balls with 3 wickets in hand. What run rate do they need per over?,14.38,9.38,11.88,11.38,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 95 ÷ (48/6) ≈ 11.88 per over.,Cricket,Scoring Maths
What is the Duckworth-Lewis-Stern method used for?,LBW (Leg Before Wicket),The batsman was still batting when the innings ended,Recalculating targets in rain-affected matches,Indian Premier League,C,The DLS method is used to set revised targets when a match is interrupted by weather.,Cricket,Rules
A team needs 28 runs from 9 balls with 5 wickets in hand. What run rate do they need per over?,18.67,20.17,18.17,16.17,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 28 ÷ (9/6) ≈ 18.67 per over.,Cricket,Scoring Maths
A team needs 5 runs from 26 balls with 8 wickets in hand. What run rate do they need per over?,0.65,1.15,0.15,1.65,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 5 ÷ (26/6) ≈ 1.15 per over.,Cricket,Scoring Maths
"If a team scores at 4.8 runs per over for 36 overs, roughly how many total runs have they scored?",185,161,173,155,C,Total runs ≈ Run rate × Overs = 4.8 × 36 ≈ 173.,Cricket,Scoring Maths
A team needs 29 runs from 15 balls with 3 wickets in hand. What run rate do they need per over?,10.60,12.10,11.60,14.10,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 29 ÷ (15/6) ≈ 11.60 per over.,Cricket,Scoring Maths
"If a team scores at 10.26 runs per over for 6 overs, roughly how many total runs have they scored?",74,80,62,54,C,Total runs ≈ Run rate × Overs = 10.26 × 6 ≈ 62.,Cricket,Scoring Maths
A team needs 104 runs from 62 balls with 3 wickets in hand. What run rate do they need per over?,10.06,12.56,11.56,7.56,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 104 ÷ (62/6) ≈ 10.06 per over.,Cricket,Scoring Maths
"If a team scores at 5.35 runs per over for 20 overs, roughly how many total runs have they scored?",89,119,99,107,D,Total runs ≈ Run rate × Overs = 5.35 × 20 ≈ 107.,Cricket,Scoring Maths
A team needs 80 runs from 52 balls with 6 wickets in hand. What run rate do they need per over?,6.73,10.23,10.73,9.23,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 80 ÷ (52/6) ≈ 9.23 per over.,Cricket,Scoring Maths
"If a team scores at 9.22 runs per over for 44 overs, roughly how many total runs have they scored?",431,424,406,381,C,Total runs ≈ Run rate × Overs = 9.22 × 44 ≈ 406.,Cricket,Scoring Maths
A team needs 41 runs from 7 balls with 6 wickets in hand. What run rate do they need per over?,36.64,35.14,34.64,35.64,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 41 ÷ (7/6) ≈ 35.14 per over.,Cricket,Scoring Maths
"If a team scores at 10.82 runs per over for 40 overs, roughly how many total runs have they scored?",451,441,421,433,D,Total runs ≈ Run rate × Overs = 10.82 × 40 ≈ 433.,Cricket,Scoring Maths
"If a team scores at 10.39 runs per over for 13 overs, roughly how many total runs have they scored?",117,135,143,110,B,Total runs ≈ Run rate × Overs = 10.39 × 13 ≈ 135.,Cricket,Scoring Maths
A team needs 106 runs from 100 balls with 2 wickets in hand. What run rate do they need per over?,8.86,6.36,6.86,3.86,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 106 ÷ (100/6) ≈ 6.36 per over.,Cricket,Scoring Maths
A team needs 87 runs from 59 balls with 4 wickets in hand. What run rate do they need per over?,7.85,11.35,8.85,10.35,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 87 ÷ (59/6) ≈ 8.85 per over.,Cricket,Scoring Maths
