Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
"Find the average of 37, 81, 55, 27.",53,45,48,50,D) 50,Sum = 200. Average = 200÷4 = 50.,Aptitude,Averages
A team needs 10 runs from 74 balls with 1 wickets in hand. What run rate do they need per over?,0.81,3.31,2.31,1.81,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 10 ÷ (74/6) ≈ 0.81 per over.,Cricket,Scoring Maths
an HTML document can be best defined as which of the following?,The tag used to embed video content in an HTML page,A text file containing HTML markup that a browser renders as a web page,The root element that wraps all content on an HTML page,The tag used to create an ordered (numbered) list,B) A text file containing HTML markup that a browser renders as a web page,"An HTML document is a text file containing HTML markup, which a web browser interprets and displays as a web page.",HTML,HTML Document Structure
Quiz question: What is the typical maximum number of overseas players allowed in an IPL playing XI?,Gujarat Titans,Purple Cap,Keeping a limited number of existing players before the auction begins,4,D) 4,IPL playing XI rules have typically limited teams to a maximum of 4 overseas players on the field at one time.,IPL,IPL History
"Identify the tense: ""The girls wrote a movie.""",Simple Present,Simple Past,Past Continuous,Present Perfect,B) Simple Past,"The sentence ""The girls wrote a movie."" uses the Simple Past tense structure.",English,Tenses
"What is the average of 185, 166, 18, 94, 69, 14?",106,91,82,80,B) 91,Sum = 546. Average = 546 ÷ 6 = 91.,Math,Averages
What is 379 + 916?,1411,1287,1295,1286,C) 1295,379 + 916 = 1295.,Mental Math,Quick Addition
"""Art"" ಎಂಬ ಇಂಗ್ಲಿಷ್ ಪದದ ಕನ್ನಡ ಅರ್ಥ ಯಾವುದು?",ಆಕಾಶ,ಬೀಜ,ಕಲೆ,ಶಾಂತಿ,C) ಕಲೆ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Art"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಕಲೆ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
Which option best explains the meaning of Computer Vision?,The use of robots in manufacturing and industrial processes,A field of AI that enables computers to interpret visual information,An early type of AI that uses explicit if-then rules to make decisions,A trained computational system used to make predictions or generate outputs,B) A field of AI that enables computers to interpret visual information,Computer Vision is a field of AI focused on enabling computers to interpret and understand images and video.,Artificial Intelligence (AI),Computer Vision
"A survey has results 57, 40, 61, 82 across four categories A, B, C, D respectively. What percentage of the total does Category A represent (rounded)?",24%,34%,29%,19%,A) 24%,Total = 240. Category A's share = (57/240)×100 ≈ 24%.,Aptitude,Data Interpretation
A team needs 65 runs from 108 balls with 10 wickets in hand. What run rate do they need per over?,6.11,2.61,5.11,3.61,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 65 ÷ (108/6) ≈ 3.61 per over.,Cricket,Scoring Maths
Which of the following best describes the <br> tag?,list item,table,line break,a caption for a form control,C) line break,The <br> tag is used to define line break in HTML.,HTML,HTML Best Practices
Choose the correct answer: Which two new franchises joined the IPL starting the 2022 season?,Orange Cap,Rajasthan Royals,Gujarat Titans and Lucknow Super Giants,Player of the Match,C) Gujarat Titans and Lucknow Super Giants,Gujarat Titans and Lucknow Super Giants were introduced as new franchises for the 2022 IPL season.,IPL,IPL History
"Identify the tense: ""The girls was singing in the park.""",Present Perfect,Simple Past,Future,Past Continuous,D) Past Continuous,"The sentence ""The girls was singing in the park."" uses the Past Continuous tense structure.",English,Tenses
"If 10x + 77 = 267, what is the value of x?",21,20,19,24,C) 19,10x + 77 = 267 → 10x = 190 → x = 190 ÷ 10 = 19.,Math,Algebra
"If it is 2:00, what time will it be after 156 minutes (12-hour clock, ignoring AM/PM)?",4:51,4:36,5:36,3:36,B) 4:36,Adding 156 minutes to 2:00 gives 4:36.,Mental Math,Time Calculations
"""Sentence"" ಪದದ ಸರಿಯಾದ ಕನ್ನಡ ಅನುವಾದ ಯಾವುದು?",ವಾಕ್ಯ,ಕಾರು,ಕಾರ್ಖಾನೆ,ಹುಲ್ಲು,A) ವಾಕ್ಯ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Sentence"" ದ ಕನ್ನಡ ಅರ್ಥ ""ವಾಕ್ಯ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
an AI hallucination can be best defined as which of the following?,A computing system inspired by the structure of the human brain,When an AI generates plausible-sounding but incorrect or fabricated information,Using AI to perform tasks automatically without human intervention,AI that analyzes data to forecast future outcomes,B) When an AI generates plausible-sounding but incorrect or fabricated information,An AI hallucination occurs when a model generates confident-sounding output that is factually incorrect or fabricated.,Artificial Intelligence (AI),AI Basics
"A survey has results 90, 98, 100, 54 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",16%,26%,11%,21%,A) 16%,Total = 342. Category D's share = (54/342)×100 ≈ 16%.,Aptitude,Data Interpretation
A team needs 141 runs from 31 balls with 3 wickets in hand. What run rate do they need per over?,27.79,28.79,25.79,27.29,D,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 141 ÷ (31/6) ≈ 27.29 per over.,Cricket,Scoring Maths
Which of the following best describes the <hr> tag?,table header cell,horizontal rule,table data cell,footer content,B) horizontal rule,The <hr> tag is used to define horizontal rule in HTML.,HTML,HTML Best Practices
Which option correctly answers this: What is a 'Super Over' in the IPL used for?,To decide a match that ends in a tie,4,Shane Warne,A duck,A) To decide a match that ends in a tie,A Super Over is a one-over eliminator used to decide the winner when an IPL match ends in a tie.,IPL,IPL History
"Identify the tense: ""They is dancing the book.""",Present Continuous,Present Perfect,Past Continuous,Simple Present,A) Present Continuous,"The sentence ""They is dancing the book."" uses the Present Continuous tense structure.",English,Tenses
What is 389.88 - 9.54?,380.34,378.95,382.0,386.17,A) 380.34,389.88 - 9.54 = 380.34.,Math,Decimals
Round 513 to the nearest hundred.,500,549,352,321,A) 500,513 rounded to the nearest hundred is 500.,Mental Math,Estimation
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""ಅರ್ಥ"" ಪದದ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",Soil,Mathematics,Meaning,Ear,C) Meaning,"ಕನ್ನಡ ಪದ ""ಅರ್ಥ"" ದ ಇಂಗ್ಲಿಷ್ ಅರ್ಥ ""Meaning"" ಆಗಿದೆ.",Kannada,Kannada → English Translation
Which of the following best describes a rule-based expert system?,Technology that converts written text into spoken audio,An early type of AI that uses explicit if-then rules to make decisions,The study of moral issues surrounding the development and use of AI,The use of AI to automatically translate text from one language to another,B) An early type of AI that uses explicit if-then rules to make decisions,"A rule-based expert system uses a set of explicit if-then rules, defined by human experts, to reach conclusions or decisions.",Artificial Intelligence (AI),Expert Systems
What is the simple interest on ₹25000 at 12% per annum for 5 year(s)?,₹15500,₹15000,₹16000,₹14500,B) ₹15000,Simple Interest = (P×R×T)/100 = (25000×12×5)/100 = ₹15000.,Aptitude,Simple Interest
A team needs 5 runs from 91 balls with 4 wickets in hand. What run rate do they need per over?,0.33,1.33,2.83,1.83,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 5 ÷ (91/6) ≈ 0.33 per over.,Cricket,Scoring Maths
Which of the following best describes the <footer> tag?,The process of checking HTML code against official web standards,The tag used to create an ordered (numbered) list,The tag used to define a header cell within a table,"A semantic tag used to define footer content, typically at the bottom of a page or section","D) A semantic tag used to define footer content, typically at the bottom of a page or section","The <footer> tag is a semantic element used to define footer content, such as copyright information, at the bottom of a page or section.",HTML,Semantic HTML
Choose the correct answer: Which award is given to the standout player of an individual IPL match?,Twenty20 (T20),Player of the Match,A successful run chase,To decide a match that ends in a tie,B) Player of the Match,The Player of the Match award recognizes the standout individual performer in a single IPL match.,IPL,IPL History
"Identify the tense: ""I ate cricket.""",Simple Past,Present Perfect,Present Continuous,Future,A) Simple Past,"The sentence ""I ate cricket."" uses the Simple Past tense structure.",English,Tenses
₹160 is divided between two people in the ratio 9:11. What is the first person's share?,72,60,61,89,A) 72,Total parts = 9+11 = 20. One part = 160÷20 = 8. First share = 9×8 = 72.,Math,Ratios
Round 4879 to the nearest hundred.,4777,4900,4795,4729,B) 4900,4879 rounded to the nearest hundred is 4900.,Mental Math,Estimation
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""ಪರೀಕ್ಷೆ"" ಪದದ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",Number,Moon,Sculpture,Exam,D) Exam,"ಕನ್ನಡ ಪದ ""ಪರೀಕ್ಷೆ"" ದ ಇಂಗ್ಲಿಷ್ ಅರ್ಥ ""Exam"" ಆಗಿದೆ.",Kannada,Kannada → English Translation
Choose the correct definition of multimodal AI.,An AI-powered application that performs tasks based on voice or text commands,"AI systems that can process and generate multiple types of data, like text and images together","AI that can create new content such as text, images, or audio",A test of a machine's ability to exhibit intelligent behavior indistinguishable from a human,"B) AI systems that can process and generate multiple types of data, like text and images together","Multimodal AI refers to systems that can process and generate multiple types of data, such as text, images, and audio, together.",Artificial Intelligence (AI),AI Models
"A survey has results 19, 87, 76, 39 across four categories A, B, C, D respectively. What percentage of the total does Category C represent (rounded)?",29%,44%,39%,34%,D) 34%,Total = 221. Category C's share = (76/221)×100 ≈ 34%.,Aptitude,Data Interpretation
"If a team scores at 4.04 runs per over for 31 overs, roughly how many total runs have they scored?",107,150,125,117,C,Total runs ≈ Run rate × Overs = 4.04 × 31 ≈ 125.,Cricket,Scoring Maths
the <head> tag can be best defined as which of the following?,"A section containing metadata about the document, not shown directly on the page",Additional information added inside an opening tag to modify an element,A tag used to embed another HTML document within the current page,The tag used to create a clickable button,"A) A section containing metadata about the document, not shown directly on the page","The <head> tag contains metadata about the document, such as the title and linked stylesheets, not directly visible on the page.",HTML,HTML Document Structure
Choose the correct answer: What is a 'Super Over' in the IPL used for?,11,Narendra Modi Stadium,To decide a match that ends in a tie,The auction pool,C) To decide a match that ends in a tie,A Super Over is a one-over eliminator used to decide the winner when an IPL match ends in a tie.,IPL,IPL History
"Identify the tense: ""He read a letter.""",Simple Present,Simple Past,Present Continuous,Past Continuous,A) Simple Present,"The sentence ""He read a letter."" uses the Simple Present tense structure.",English,Tenses
What is 18% of 1000?,180,200,175,182,A) 180,18% of 1000 = (18/100) × 1000 = 180.,Math,Percentages
What is 589 - 226?,373,356,343,363,D) 363,589 - 226 = 363.,Mental Math,Quick Subtraction
"""Sound"" ಪದದ ಸರಿಯಾದ ಕನ್ನಡ ಅನುವಾದ ಯಾವುದು?",ವರ್ಷ,ಆಕಾಶ,ಶಬ್ದ,ವಿದ್ಯಾರ್ಥಿ,C) ಶಬ್ದ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Sound"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಶಬ್ದ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
What is AI bias?,The study of moral issues surrounding the development and use of AI,"Systematic and unfair skew in AI outputs, often due to biased training data",Technology that converts images of text into machine-readable text,A computer vision task of assigning a label or category to an image,"B) Systematic and unfair skew in AI outputs, often due to biased training data","AI bias refers to systematic errors or unfairness in AI outputs, often resulting from biased or unrepresentative training data.",Artificial Intelligence (AI),AI Ethics
"A survey has results 86, 94, 80, 87 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",30%,20%,25%,35%,C) 25%,Total = 347. Category D's share = (87/347)×100 ≈ 25%.,Aptitude,Data Interpretation
"If a team scores at 5.95 runs per over for 34 overs, roughly how many total runs have they scored?",202,220,227,184,A,Total runs ≈ Run rate × Overs = 5.95 × 34 ≈ 202.,Cricket,Scoring Maths
the <article> tag can be best defined as which of the following?,"A semantic tag used to define independent, self-contained content",Using HTML elements that convey meaning about their content's purpose,"A semantic tag used to define footer content, typically at the bottom of a page or section",Designing HTML content so it can be used by people with disabilities,"A) A semantic tag used to define independent, self-contained content","The <article> tag is a semantic element used to define independent, self-contained content, like a blog post.",HTML,Semantic HTML
Quiz question: Which former Australian cricketer captained Rajasthan Royals to the inaugural IPL title?,Deccan Chargers,Player of the Match,Shane Warne,Narendra Modi Stadium,C) Shane Warne,Legendary leg-spinner Shane Warne led Rajasthan Royals to victory in the very first IPL season in 2008.,IPL,Final Players
"Identify the tense: ""They was eating dinner.""",Past Continuous,Present Continuous,Present Perfect,Simple Past,A) Past Continuous,"The sentence ""They was eating dinner."" uses the Past Continuous tense structure.",English,Tenses
What is 15% of 180?,30,27,31,22,B) 27,15% of 180 = (15/100) × 180 = 27.,Math,Percentages
What is 737 - 213?,570,517,524,461,C) 524,737 - 213 = 524.,Mental Math,Quick Subtraction
"""Weight"" ಪದದ ಸರಿಯಾದ ಕನ್ನಡ ಅನುವಾದ ಯಾವುದು?",ಕಿಟಕಿ,ಮಣ್ಣು,ಬಸ್ಸು,ತೂಕ,D) ತೂಕ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Weight"" ದ ಕನ್ನಡ ಅರ್ಥ ""ತೂಕ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
fraud detection AI can be best defined as which of the following?,The process of teaching a model to perform a task using data,The use of robots in manufacturing and industrial processes,A computer vision task of assigning a label or category to an image,AI systems used to identify potentially fraudulent transactions or activities,D) AI systems used to identify potentially fraudulent transactions or activities,Fraud detection AI analyzes patterns in data to flag potentially fraudulent transactions or suspicious activity.,Artificial Intelligence (AI),AI Applications
A vehicle travels at 28 km/h for 3 hours. Find the distance covered.,124 km,64 km,84 km,104 km,C) 84 km,Distance = Speed × Time = 28 × 3 = 84 km.,Aptitude,Time & Distance
"If a team scores at 8.06 runs per over for 14 overs, roughly how many total runs have they scored?",113,121,138,131,A,Total runs ≈ Run rate × Overs = 8.06 × 14 ≈ 113.,Cricket,Scoring Maths
Which statement correctly explains the <article> tag?,The tag used to create an HTML form for collecting user input,The tag used to create a clickable button,The tag used to embed an image into an HTML page,"A semantic tag used to define independent, self-contained content","D) A semantic tag used to define independent, self-contained content","The <article> tag is a semantic element used to define independent, self-contained content, like a blog post.",HTML,Semantic HTML
Choose the correct answer: What is the term for the IPL's player acquisition event held before each season?,Indian Premier League,Gujarat Titans,Auction,BCCI (Board of Control for Cricket in India),C) Auction,IPL teams acquire players through a public auction process held before the season.,IPL,IPL History
"Identify the tense: ""Ravi has watch every day.""",Simple Past,Present Perfect,Simple Present,Past Continuous,B) Present Perfect,"The sentence ""Ravi has watch every day."" uses the Present Perfect tense structure.",English,Tenses
What is 9300 + 3764?,13802,13064,14182,11564,B) 13064,9300 + 3764 = 13064.,Math,Basic Math
What is 2/8 + 1/8 in simplest form?,4/8,3/8,3/8,2/8,B) 3/8,2/8 + 1/8 = 3/8 = 3/8 in simplest form.,Mental Math,Fractions
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""Number"" ಪದದ ಕನ್ನಡ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",ಗಾಳಿ,ಕ್ಯಾಲೆಂಡರ್,ಚುನಾವಣೆ,ಸಂಖ್ಯೆ,D) ಸಂಖ್ಯೆ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Number"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಸಂಖ್ಯೆ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
Which option best explains the meaning of speech recognition?,Technology that converts written text into spoken audio,Technology that converts spoken language into text,The input text given to a generative AI model to produce a response,The use of AI to automatically translate text from one language to another,B) Technology that converts spoken language into text,Speech recognition is AI technology that converts spoken words into written text.,Artificial Intelligence (AI),Natural Language Processing
"If 9 workers complete a job in 14 days, how many worker-days are required for the job?",110,126,144,141,B) 126,Worker-days = number of workers × number of days = 9×14 = 126.,Aptitude,Time & Work
A team needs 54 runs from 69 balls with 1 wickets in hand. What run rate do they need per over?,6.20,4.70,5.20,2.20,B,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 54 ÷ (69/6) ≈ 4.70 per over.,Cricket,Scoring Maths
Which of the following best describes the <video> tag?,video content,top-level heading,list item,horizontal rule,A) video content,The <video> tag is used to define video content in HTML.,HTML,HTML Best Practices
What is awarded to the player with the most runs in an IPL season?,Purple Cap,4,Orange Cap,11,C) Orange Cap,The Orange Cap is awarded to the leading run-scorer of an IPL season.,IPL,Most Runs
"Identify the tense: ""We was studying a story.""",Past Continuous,Simple Past,Simple Present,Present Perfect,A) Past Continuous,"The sentence ""We was studying a story."" uses the Past Continuous tense structure.",English,Tenses
Is 363609 a perfect square?,No,Cannot be determined,Only for even n,Yes,D) Yes,"363609 = 603 × 603, so it is a perfect square.",Math,Number System
"What is the average of 4, 21, 38, 30, 32?",24,25,26,28,B) 25,Sum = 125. Average = 125÷5 = 25.,Mental Math,Averages
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""ದೇವಸ್ಥಾನ"" ಪದದ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",Picture,Family,Afternoon,Temple,D) Temple,"ಕನ್ನಡ ಪದ ""ದೇವಸ್ಥಾನ"" ದ ಇಂಗ್ಲಿಷ್ ಅರ್ಥ ""Temple"" ಆಗಿದೆ.",Kannada,Kannada → English Translation
Which option best explains the meaning of recommendation AI?,AI systems that suggest products or content based on user data,An AI model trained on vast amounts of text to understand and generate language,The process of teaching a model to perform a task using data,The period when foundational concepts of artificial intelligence were first formally studied,A) AI systems that suggest products or content based on user data,"Recommendation AI analyzes user data and behavior to suggest relevant products, content, or services.",Artificial Intelligence (AI),AI Applications
A product costs ₹1000 and is sold for ₹1150. What is the profit percentage?,10%,25%,15%,20%,C) 15%,Profit = ₹1150-₹1000 = ₹150. Profit % = (150/1000)×100 = 15%.,Aptitude,Profit & Loss
A team needs 6 runs from 78 balls with 5 wickets in hand. What run rate do they need per over?,0.46,1.96,0.96,1.46,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 6 ÷ (78/6) ≈ 0.46 per over.,Cricket,Scoring Maths
Which option best explains the meaning of semantic HTML?,Using HTML elements that convey meaning about their content's purpose,"HyperText Markup Language, the standard language for structuring web content",A semantic tag used to define introductory content or navigation at the top of a section,The tag used to create an ordered (numbered) list,A) Using HTML elements that convey meaning about their content's purpose,Semantic HTML uses elements like <header> and <article> that convey meaning about the type of content they contain.,HTML,Semantic HTML
Quiz question: What is the term for the total runs scored by a team in their 20-over innings?,Gujarat Titans and Lucknow Super Giants,Most Valuable Player (MVP) of the season,The team total,18 years,C) The team total,The team total refers to the number of runs a team scores during its 20-over innings in an IPL match.,IPL,Highest Team Total
"Identify the tense: ""Priya was playing a movie.""",Simple Past,Past Continuous,Simple Present,Present Perfect,B) Past Continuous,"The sentence ""Priya was playing a movie."" uses the Past Continuous tense structure.",English,Tenses
Is 160801 a perfect square?,Only for even n,Yes,No,Cannot be determined,B) Yes,"160801 = 401 × 401, so it is a perfect square.",Math,Number System
What is 41 × 10?,385,410,361,387,B) 410,41 × 10 = 410.,Mental Math,Quick Multiplication
"""Evening"" ಎಂಬ ಇಂಗ್ಲಿಷ್ ಪದದ ಕನ್ನಡ ಅರ್ಥ ಯಾವುದು?",ಹಳದಿ,ಕಣ್ಣು,ಎಲೆ,ಸಂಜೆ,D) ಸಂಜೆ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Evening"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಸಂಜೆ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
Which option best explains the meaning of machine translation?,The use of AI to automatically translate text from one language to another,AI systems that suggest products or content based on user data,A vehicle that uses AI and sensors to drive without human control,AI that analyzes data to forecast future outcomes,A) The use of AI to automatically translate text from one language to another,Machine translation uses AI to automatically translate text or speech from one language into another.,Artificial Intelligence (AI),Natural Language Processing
A product costs ₹300 and is sold for ₹330. What is the profit percentage?,20%,10%,15%,5%,B) 10%,Profit = ₹330-₹300 = ₹30. Profit % = (30/300)×100 = 10%.,Aptitude,Profit & Loss
"If a team scores at 5.11 runs per over for 21 overs, roughly how many total runs have they scored?",95,125,107,89,C,Total runs ≈ Run rate × Overs = 5.11 × 21 ≈ 107.,Cricket,Scoring Maths
Which of the following best describes HTML?,The tag used to define a paragraph of text,A markup keyword surrounded by angle brackets used to define elements,"HyperText Markup Language, the standard language for structuring web content","A component of an HTML page, typically defined by an opening and closing tag","C) HyperText Markup Language, the standard language for structuring web content",HTML (HyperText Markup Language) is the standard markup language used to structure content on web pages.,HTML,HTML Basics
"Which option correctly answers this: Which team won the IPL title in its very first season as a franchise, in 2022?",Gujarat Titans,11,Rajasthan Royals,The team total,A) Gujarat Titans,"Gujarat Titans, in their debut IPL season in 2022, won the title under the captaincy of Hardik Pandya.",IPL,IPL Winners
"Identify the tense: ""The team study a movie.""",Future,Past Continuous,Present Continuous,Simple Present,D) Simple Present,"The sentence ""The team study a movie."" uses the Simple Present tense structure.",English,Tenses
What is 50% of 300?,150,171,168,143,A) 150,50% of 300 = (50/100) × 300 = 150.,Math,Percentages
"What is the average of 81, 57, 75?",71,69,65,72,A) 71,Sum = 213. Average = 213÷3 = 71.,Mental Math,Averages
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""Art"" ಪದದ ಕನ್ನಡ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",ಎತ್ತರ,ಕಲೆ,ಸಹೋದರ,ಕಾರು,B) ಕಲೆ,"ಇಂಗ್ಲಿಷ್ ಪದ ""Art"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಕಲೆ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
What is Natural Language Processing (NLP)?,A field of AI focused on enabling computers to understand human language,A vehicle that uses AI and sensors to drive without human control,Using AI to perform tasks automatically without human intervention,A structured collection of facts and rules used by an expert system,A) A field of AI focused on enabling computers to understand human language,"NLP (Natural Language Processing) enables computers to understand, interpret, and generate human language.",Artificial Intelligence (AI),Natural Language Processing
"A survey has results 39, 83, 19, 17 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",11%,16%,21%,6%,A) 11%,Total = 158. Category D's share = (17/158)×100 ≈ 11%.,Aptitude,Data Interpretation
A team needs 97 runs from 25 balls with 6 wickets in hand. What run rate do they need per over?,24.78,23.78,23.28,21.78,C,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 97 ÷ (25/6) ≈ 23.28 per over.,Cricket,Scoring Maths
Which of the following best describes the <table> tag?,embedded external document,table,top-level heading,video content,B) table,The <table> tag is used to define table in HTML.,HTML,HTML Best Practices
Which option correctly answers this: What is the role of a franchise's 'retention' before an IPL mega auction?,Best bowling figures,A successful run chase,Gujarat Titans and Lucknow Super Giants,Keeping a limited number of existing players before the auction begins,D) Keeping a limited number of existing players before the auction begins,Retention allows an IPL franchise to keep a limited number of players from its previous squad before a mega auction begins.,IPL,IPL History
"Identify the tense: ""She sing a song.""",Simple Past,Present Perfect,Present Continuous,Simple Present,D) Simple Present,"The sentence ""She sing a song."" uses the Simple Present tense structure.",English,Tenses
Is 44 a prime number?,Yes,Cannot be determined,No,Only for even numbers,C) No,"44 is divisible by 2, so it is not a prime number.",Math,Number System
"If it is 7:30, what time will it be after 79 minutes (12-hour clock, ignoring AM/PM)?",7:49,9:49,8:04,8:49,D) 8:49,Adding 79 minutes to 7:30 gives 8:49.,Mental Math,Time Calculations
"""ಚಂದ್ರ"" ಪದದ ಸರಿಯಾದ ಇಂಗ್ಲಿಷ್ ಅನುವಾದ ಯಾವುದು?",Rice/Food,Star,Courage,Moon,D) Moon,"ಕನ್ನಡ ಪದ ""ಚಂದ್ರ"" ದ ಇಂಗ್ಲಿಷ್ ಅರ್ಥ ""Moon"" ಆಗಿದೆ.",Kannada,Kannada → English Translation
What is an AI dataset?,An AI-powered application that performs tasks based on voice or text commands,The use of AI to automatically translate text from one language to another,A collection of data used to train and evaluate AI models,A workshop widely considered the founding event of AI as a field of study,C) A collection of data used to train and evaluate AI models,"An AI dataset is a structured collection of data used to train, validate, and test AI models.",Artificial Intelligence (AI),AI Basics
"A survey has results 56, 27, 93, 10 across four categories A, B, C, D respectively. What percentage of the total does Category D represent (rounded)?",1%,15%,10%,5%,D) 5%,Total = 186. Category D's share = (10/186)×100 ≈ 5%.,Aptitude,Data Interpretation
A team needs 57 runs from 90 balls with 5 wickets in hand. What run rate do they need per over?,3.80,3.30,1.30,6.30,A,Required run rate = Runs needed ÷ (Balls left ÷ 6) = 57 ÷ (90/6) ≈ 3.80 per over.,Cricket,Scoring Maths
Which of the following best describes the <footer> tag?,generic inline container,sound content,image,footer content,D) footer content,The <footer> tag is used to define footer content in HTML.,HTML,HTML Best Practices
Quiz question: What term describes a bowler taking three wickets in three consecutive balls during an IPL match?,The auction pool,2008,A hat-trick,A no-ball,C) A hat-trick,"A hat-trick in the IPL, as in all cricket, refers to a bowler taking three wickets with three consecutive deliveries.",IPL,IPL History
"Identify the tense: ""He read the book.""",Present Continuous,Future,Present Perfect,Simple Present,D) Simple Present,"The sentence ""He read the book."" uses the Simple Present tense structure.",English,Tenses
"What is the average of 94, 99, 154, 130, 161, 166?",134,118,160,137,A) 134,Sum = 804. Average = 804 ÷ 6 = 134.,Math,Averages
What is 52 + 613?,665,743,738,608,A) 665,52 + 613 = 665.,Mental Math,Quick Addition
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""School"" ಪದದ ಕನ್ನಡ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",ಶಾಲೆ,ಅಂಗಡಿ,ಪಕ್ಷಿ,ಭಯ,A) ಶಾಲೆ,"ಇಂಗ್ಲಿಷ್ ಪದ ""School"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಶಾಲೆ"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
Which option best explains the meaning of a neural network?,The study of moral issues surrounding the development and use of AI,AI systems used to handle customer inquiries automatically,A technology that identifies individuals from facial features in images,A computing system inspired by the structure of the human brain,D) A computing system inspired by the structure of the human brain,"A neural network is a computing system loosely modeled on the human brain, made of interconnected nodes (neurons).",Artificial Intelligence (AI),AI Models
"Find the average of 45, 99, 81, 36, 64.",67,59,65,53,C) 65,Sum = 325. Average = 325÷5 = 65.,Aptitude,Averages
"If a team scores at 4.1 runs per over for 16 overs, roughly how many total runs have they scored?",84,48,66,91,C,Total runs ≈ Run rate × Overs = 4.1 × 16 ≈ 66.,Cricket,Scoring Maths
Which option best explains the meaning of the <audio> tag?,Using HTML elements that convey meaning about their content's purpose,The tag used to embed sound content in an HTML page,The tag used to define a row within an HTML table,A text file containing HTML markup that a browser renders as a web page,B) The tag used to embed sound content in an HTML page,"The <audio> tag is used to embed sound content, like music or speech, directly into an HTML page.",HTML,Audio
Quiz question: Which two new franchises joined the IPL starting the 2022 season?,Gujarat Titans and Lucknow Super Giants,Keeping a limited number of existing players before the auction begins,Overseas player,Most Valuable Player (MVP) of the season,A) Gujarat Titans and Lucknow Super Giants,Gujarat Titans and Lucknow Super Giants were introduced as new franchises for the 2022 IPL season.,IPL,IPL History
"Identify the tense: ""Priya was playing dinner.""",Simple Present,Past Continuous,Future,Present Continuous,B) Past Continuous,"The sentence ""Priya was playing dinner."" uses the Past Continuous tense structure.",English,Tenses
Is 9981 an even or odd number?,Even,Both,Odd,Neither,C) Odd,"9981 ÷ 2 leaves remainder 1, so it is an odd number.",Math,Number System
"If it is 10:00, what time will it be after 119 minutes (12-hour clock, ignoring AM/PM)?",11:59,11:14,10:59,12:59,A) 11:59,Adding 119 minutes to 10:00 gives 11:59.,Mental Math,Time Calculations
"ಕೆಳಗಿನ ಆಯ್ಕೆಗಳಲ್ಲಿ ""Child"" ಪದದ ಕನ್ನಡ ಅರ್ಥವನ್ನು ಗುರುತಿಸಿ.",ಮಗು,ಪೊಲೀಸ್,ಊರು,ನೀಲಿ,A) ಮಗು,"ಇಂಗ್ಲಿಷ್ ಪದ ""Child"" ದ ಕನ್ನಡ ಅರ್ಥ ""ಮಗು"" ಆಗಿದೆ.",Kannada,English → Kannada Translation
